Epoch,Train_Acc,L_pred_CE,L_target_Global,L_feat_Local,Lambda_Global,Lambda_Local,Global_Satisfied,Local_Satisfied,Limit_Dropout,Limit_Enrolled,Limit_Graduate,Hard_Dropout,Hard_Enrolled,Hard_Graduate,Soft_Dropout,Soft_Enrolled,Soft_Graduate,Excess_Dropout,Excess_Enrolled,Excess_Graduate,Course_ID,Course_Hard_Dropout,Course_Hard_Enrolled,Course_Hard_Graduate,Course_Soft_Dropout,Course_Soft_Enrolled,Course_Soft_Graduate
1,0.7159,0.829049,0.007678,0.576985,0.10,0.10,1,0,113,63,inf,108,5,329,108.32,61.62,272.06,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
3,0.7542,0.670713,0.095188,0.610447,0.10,0.10,1,0,113,63,inf,111,26,305,108.61,69.11,264.29,0.00,6.11,0.00,1,0,0,0,0.00,0.00,0.00
6,0.7791,0.616002,0.199597,0.633058,0.10,0.10,0,0,113,63,inf,134,33,275,139.94,59.24,242.83,26.94,0.00,0.00,1,0,0,0,0.00,0.00,0.00
9,0.7758,0.603621,0.065287,0.627248,0.10,0.10,0,0,113,63,inf,123,31,288,126.93,63.70,251.38,13.93,0.70,0.00,1,0,0,0,0.00,0.00,0.00
12,0.7854,0.605239,0.129908,0.632755,0.10,0.10,0,0,113,63,inf,130,45,267,143.80,65.14,233.05,30.80,2.14,0.00,1,0,0,0,0.00,0.00,0.00
15,0.7899,0.582526,0.165437,0.648447,0.10,0.10,0,0,113,63,inf,134,49,259,143.58,71.27,227.15,30.58,8.27,0.00,1,0,0,0,0.00,0.00,0.00
18,0.7887,0.571860,0.201880,0.629536,0.10,0.10,0,0,113,63,inf,125,41,276,140.99,59.37,241.64,27.99,0.00,0.00,1,0,0,0,0.00,0.00,0.00
21,0.7932,0.564860,0.148315,0.638458,0.10,0.10,0,0,113,63,inf,129,44,269,138.43,70.80,232.77,25.43,7.80,0.00,1,0,0,0,0.00,0.00,0.00
24,0.7864,0.579779,0.127275,0.629160,0.10,0.10,0,0,113,63,inf,124,37,281,137.62,67.72,236.66,24.62,4.72,0.00,1,0,0,0,0.00,0.00,0.00
27,0.7889,0.597471,0.131386,0.633189,0.10,0.10,0,0,113,63,inf,122,38,282,139.91,67.02,235.07,26.91,4.02,0.00,1,0,0,0,0.00,0.00,0.00
