dataset,model,cap,seed,method,arm,warmup,cepochs,lr,lr_c,ce_skip,n_pool,n_true,K,count_raw,count_raw_myargmax,argmax_mismatch,count_adj,sat,ccF1eq,ccF1raw,AP,macroEq,path
octmnist,MobileNetV3,L50_G50,1,heuristic,heuristic,30,0,0.0001,5e-06,,1000,250,125,113,113,0,125,0,0.5599999999999999,0.5399449035812672,0.757937944263642,0.740510254501105,results/headroom/headroom_b30/lane1/MobileNetV3/octmnist/L50_G50/heuristic/seed_1
octmnist,MobileNetV3,L50_G50,2,heuristic,heuristic,30,0,0.0001,5e-06,,1000,250,125,191,191,0,125,0,0.592,0.6938775510204082,0.8107897747355529,0.7730720213580266,results/headroom/headroom_b30/lane1/MobileNetV3/octmnist/L50_G50/heuristic/seed_2
octmnist,MobileNetV3,L50_G50,3,heuristic,heuristic,30,0,0.0001,5e-06,,1000,250,125,188,188,0,125,0,0.608,0.7123287671232877,0.8261503261034737,0.7744618742888356,results/headroom/headroom_b30/lane1/MobileNetV3/octmnist/L50_G50/heuristic/seed_3
octmnist,MobileNetV3,L50_G50,4,heuristic,heuristic,30,0,0.0001,5e-06,,1000,250,125,149,149,0,125,0,0.5226666666666667,0.5614035087719298,0.7263109716916754,0.7318012512635788,results/headroom/headroom_b30/lane1/MobileNetV3/octmnist/L50_G50/heuristic/seed_4
octmnist,MobileNetV3,L50_G50,1,hounie_rcl,hounie_rcl,1,29,0.0001,5e-06,,1000,250,125,164,164,0,125,0,0.576,0.6425120772946861,0.7677856566583249,0.7688154867013783,results/headroom/headroom_b30/lane1/MobileNetV3/octmnist/L50_G50/hounie_rcl/seed_1
octmnist,MobileNetV3,L50_G50,2,hounie_rcl,hounie_rcl,1,29,0.0001,5e-06,,1000,250,125,153,153,0,125,0,0.6026666666666667,0.6352357320099256,0.8095454847624424,0.7827585427522238,results/headroom/headroom_b30/lane1/MobileNetV3/octmnist/L50_G50/hounie_rcl/seed_2
octmnist,MobileNetV3,L50_G50,3,hounie_rcl,hounie_rcl,1,29,0.0001,5e-06,,1000,250,125,132,132,0,125,0,0.42133333333333334,0.38219895287958106,0.5910590538719923,0.5595970111795816,results/headroom/headroom_b30/lane1/MobileNetV3/octmnist/L50_G50/hounie_rcl/seed_3
octmnist,MobileNetV3,L50_G50,4,hounie_rcl,hounie_rcl,1,29,0.0001,5e-06,,1000,250,125,134,134,0,125,0,0.288,0.2916666666666667,0.4307005981276428,0.5012360138649223,results/headroom/headroom_b30/lane1/MobileNetV3/octmnist/L50_G50/hounie_rcl/seed_4
octmnist,MobileNetV3,L50_G50,1,tralo,tralo,1,29,0.0001,5e-06,True,1000,250,125,161,161,0,125,0,0.5866666666666667,0.6472019464720195,0.7718179964740808,0.7754229768850335,results/headroom/headroom_b30/lane1/MobileNetV3/octmnist/L50_G50/tralo/seed_1
octmnist,MobileNetV3,L50_G50,2,tralo,tralo,1,29,0.0001,5e-06,True,1000,250,125,151,151,0,125,0,0.6026666666666667,0.6234413965087282,0.8078704397558005,0.7808264801215512,results/headroom/headroom_b30/lane1/MobileNetV3/octmnist/L50_G50/tralo/seed_2
octmnist,MobileNetV3,L50_G50,3,tralo,tralo,1,29,0.0001,5e-06,True,1000,250,125,128,128,0,125,0,0.39466666666666667,0.3492063492063492,0.557241638618116,0.5371969439876547,results/headroom/headroom_b30/lane1/MobileNetV3/octmnist/L50_G50/tralo/seed_3
octmnist,MobileNetV3,L50_G50,4,tralo,tralo,1,29,0.0001,5e-06,True,1000,250,125,144,144,0,125,0,0.288,0.2944162436548224,0.43397799894505246,0.4892222244067912,results/headroom/headroom_b30/lane1/MobileNetV3/octmnist/L50_G50/tralo/seed_4
tissuemnist,MobileNetV3,L50_G50,1,danits_lp,danits_lp,30,0,0.0001,5e-06,,2400,171,86,288,288,0,86,0,0.35019455252918286,0.4226579520697168,0.3972585537749573,0.42422868333714003,results/headroom/headroom_b30/lane1/MobileNetV3/tissuemnist/L50_G50/danits_lp/seed_1
tissuemnist,MobileNetV3,L50_G50,2,danits_lp,danits_lp,30,0,0.0001,5e-06,,2400,171,86,262,262,0,86,0,0.35019455252918286,0.4064665127020785,0.389146903339143,0.4132239891431684,results/headroom/headroom_b30/lane1/MobileNetV3/tissuemnist/L50_G50/danits_lp/seed_2
tissuemnist,MobileNetV3,L50_G50,3,danits_lp,danits_lp,30,0,0.0001,5e-06,,2400,171,86,218,218,0,86,0,0.3657587548638132,0.46272493573264784,0.4085596073067381,0.4391614076110589,results/headroom/headroom_b30/lane1/MobileNetV3/tissuemnist/L50_G50/danits_lp/seed_3
tissuemnist,MobileNetV3,L50_G50,4,danits_lp,danits_lp,30,0,0.0001,5e-06,,2400,171,86,157,157,0,86,0,0.311284046692607,0.4146341463414634,0.38734268821210893,0.36835464091436054,results/headroom/headroom_b30/lane1/MobileNetV3/tissuemnist/L50_G50/danits_lp/seed_4
tissuemnist,MobileNetV3,L50_G50,1,fioretto_ldf,fioretto_ldf,1,29,0.0001,5e-06,,2400,171,86,72,72,0,86,0,0.28793774319066145,0.26337448559670784,0.31524172067446754,0.38041955887019535,results/headroom/headroom_b30/lane1/MobileNetV3/tissuemnist/L50_G50/fioretto_ldf/seed_1
tissuemnist,MobileNetV3,L50_G50,2,fioretto_ldf,fioretto_ldf,1,29,0.0001,5e-06,,2400,171,86,137,137,0,86,0,0.35019455252918286,0.33766233766233766,0.38660936529103745,0.387567049446444,results/headroom/headroom_b30/lane1/MobileNetV3/tissuemnist/L50_G50/fioretto_ldf/seed_2
tissuemnist,MobileNetV3,L50_G50,3,fioretto_ldf,fioretto_ldf,1,29,0.0001,5e-06,,2400,171,86,70,70,0,86,0,0.3035019455252918,0.28215767634854777,0.35572333485110574,0.308413780978731,results/headroom/headroom_b30/lane1/MobileNetV3/tissuemnist/L50_G50/fioretto_ldf/seed_3
tissuemnist,MobileNetV3,L50_G50,4,fioretto_ldf,fioretto_ldf,1,29,0.0001,5e-06,,2400,171,86,74,74,0,86,0,0.3346303501945525,0.2857142857142857,0.3629504507954915,0.31957032679786634,results/headroom/headroom_b30/lane1/MobileNetV3/tissuemnist/L50_G50/fioretto_ldf/seed_4
tissuemnist,MobileNetV3,L50_G50,1,heuristic,heuristic,30,0,0.0001,5e-06,,2400,171,86,288,288,0,86,0,0.35019455252918286,0.4226579520697168,0.3972585537749573,0.42422868333714003,results/headroom/headroom_b30/lane1/MobileNetV3/tissuemnist/L50_G50/heuristic/seed_1
tissuemnist,MobileNetV3,L50_G50,2,heuristic,heuristic,30,0,0.0001,5e-06,,2400,171,86,262,262,0,86,0,0.35019455252918286,0.4064665127020785,0.389146903339143,0.4132239891431684,results/headroom/headroom_b30/lane1/MobileNetV3/tissuemnist/L50_G50/heuristic/seed_2
tissuemnist,MobileNetV3,L50_G50,3,heuristic,heuristic,30,0,0.0001,5e-06,,2400,171,86,218,218,0,86,0,0.3657587548638132,0.46272493573264784,0.4085596073067381,0.4391614076110589,results/headroom/headroom_b30/lane1/MobileNetV3/tissuemnist/L50_G50/heuristic/seed_3
tissuemnist,MobileNetV3,L50_G50,4,heuristic,heuristic,30,0,0.0001,5e-06,,2400,171,86,157,157,0,86,0,0.311284046692607,0.4146341463414634,0.38734268821210893,0.36835464091436054,results/headroom/headroom_b30/lane1/MobileNetV3/tissuemnist/L50_G50/heuristic/seed_4
tissuemnist,MobileNetV3,L50_G50,1,hounie_rcl,hounie_rcl,1,29,0.0001,5e-06,,2400,171,86,74,74,0,86,0,0.28793774319066145,0.2612244897959184,0.31931487639729955,0.37963290064063226,results/headroom/headroom_b30/lane1/MobileNetV3/tissuemnist/L50_G50/hounie_rcl/seed_1
tissuemnist,MobileNetV3,L50_G50,2,hounie_rcl,hounie_rcl,1,29,0.0001,5e-06,,2400,171,86,137,137,0,86,0,0.35019455252918286,0.35714285714285715,0.3855648910870522,0.38428146604282676,results/headroom/headroom_b30/lane1/MobileNetV3/tissuemnist/L50_G50/hounie_rcl/seed_2
tissuemnist,MobileNetV3,L50_G50,3,hounie_rcl,hounie_rcl,1,29,0.0001,5e-06,,2400,171,86,70,70,0,86,0,0.3035019455252918,0.28215767634854777,0.3538427808615977,0.3039216854719509,results/headroom/headroom_b30/lane1/MobileNetV3/tissuemnist/L50_G50/hounie_rcl/seed_3
tissuemnist,MobileNetV3,L50_G50,4,hounie_rcl,hounie_rcl,1,29,0.0001,5e-06,,2400,171,86,75,75,0,86,0,0.3424124513618677,0.2845528455284553,0.36656653738950307,0.32052155518912634,results/headroom/headroom_b30/lane1/MobileNetV3/tissuemnist/L50_G50/hounie_rcl/seed_4
tissuemnist,MobileNetV3,L50_G50,1,tralo,tralo,1,29,0.0001,5e-06,True,2400,171,86,69,69,0,86,0,0.28793774319066145,0.26666666666666666,0.31831840230482195,0.380394023444981,results/headroom/headroom_b30/lane1/MobileNetV3/tissuemnist/L50_G50/tralo/seed_1
tissuemnist,MobileNetV3,L50_G50,2,tralo,tralo,1,29,0.0001,5e-06,True,2400,171,86,128,128,0,86,0,0.35019455252918286,0.3277591973244147,0.3866102454582963,0.38657072118877783,results/headroom/headroom_b30/lane1/MobileNetV3/tissuemnist/L50_G50/tralo/seed_2
tissuemnist,MobileNetV3,L50_G50,3,tralo,tralo,1,29,0.0001,5e-06,True,2400,171,86,70,70,0,86,0,0.3035019455252918,0.28215767634854777,0.35572333485110574,0.308413780978731,results/headroom/headroom_b30/lane1/MobileNetV3/tissuemnist/L50_G50/tralo/seed_3
tissuemnist,MobileNetV3,L50_G50,4,tralo,tralo,1,29,0.0001,5e-06,True,2400,171,86,74,74,0,86,0,0.3424124513618677,0.2857142857142857,0.3625727963682822,0.3215943035067486,results/headroom/headroom_b30/lane1/MobileNetV3/tissuemnist/L50_G50/tralo/seed_4
dermmnist,RegNetY400MF,L30_G30,1,danits_lp,danits_lp,30,0,0.0001,5e-06,,2003,223,67,170,170,0,67,0,0.4068965517241379,0.6412213740458016,0.7013511596879296,0.7065199143464719,results/headroom/headroom_b30/lane2/RegNetY400MF/dermmnist/L30_G30/danits_lp/seed_1
dermmnist,RegNetY400MF,L30_G30,2,danits_lp,danits_lp,30,0,0.0001,5e-06,,2003,223,67,184,184,0,67,0,0.38620689655172413,0.5798525798525798,0.640130894062552,0.702730486998098,results/headroom/headroom_b30/lane2/RegNetY400MF/dermmnist/L30_G30/danits_lp/seed_2
dermmnist,RegNetY400MF,L30_G30,3,danits_lp,danits_lp,30,0,0.0001,5e-06,,2003,223,67,153,153,0,67,0,0.4068965517241379,0.6117021276595745,0.7020126218145958,0.7283322484106687,results/headroom/headroom_b30/lane2/RegNetY400MF/dermmnist/L30_G30/danits_lp/seed_3
dermmnist,RegNetY400MF,L30_G30,4,danits_lp,danits_lp,30,0,0.0001,5e-06,,2003,223,67,182,182,0,67,0,0.39999999999999997,0.6271604938271605,0.7005271208528736,0.7070703876534047,results/headroom/headroom_b30/lane2/RegNetY400MF/dermmnist/L30_G30/danits_lp/seed_4
dermmnist,RegNetY400MF,L30_G30,1,fioretto_ldf,fioretto_ldf,1,29,0.0001,5e-06,,2003,223,67,154,154,0,67,0,0.35862068965517246,0.4509283819628647,0.5496560924784923,0.491982416985885,results/headroom/headroom_b30/lane2/RegNetY400MF/dermmnist/L30_G30/fioretto_ldf/seed_1
dermmnist,RegNetY400MF,L30_G30,2,fioretto_ldf,fioretto_ldf,1,29,0.0001,5e-06,,2003,223,67,97,97,0,67,0,0.3448275862068966,0.3375,0.47539561398979635,0.324650781176371,results/headroom/headroom_b30/lane2/RegNetY400MF/dermmnist/L30_G30/fioretto_ldf/seed_2
dermmnist,RegNetY400MF,L30_G30,3,fioretto_ldf,fioretto_ldf,1,29,0.0001,5e-06,,2003,223,67,151,151,0,67,0,0.35862068965517246,0.5454545454545455,0.585420906316723,0.520515225753191,results/headroom/headroom_b30/lane2/RegNetY400MF/dermmnist/L30_G30/fioretto_ldf/seed_3
dermmnist,RegNetY400MF,L30_G30,4,fioretto_ldf,fioretto_ldf,1,29,0.0001,5e-06,,2003,223,67,145,145,0,67,0,0.3724137931034483,0.5000000000000001,0.5746860468571987,0.5221244954200367,results/headroom/headroom_b30/lane2/RegNetY400MF/dermmnist/L30_G30/fioretto_ldf/seed_4
dermmnist,RegNetY400MF,L30_G30,1,heuristic,heuristic,30,0,0.0001,5e-06,,2003,223,67,170,170,0,67,0,0.4068965517241379,0.6412213740458016,0.7013511596879296,0.7065199143464719,results/headroom/headroom_b30/lane2/RegNetY400MF/dermmnist/L30_G30/heuristic/seed_1
dermmnist,RegNetY400MF,L30_G30,2,heuristic,heuristic,30,0,0.0001,5e-06,,2003,223,67,184,184,0,67,0,0.38620689655172413,0.5798525798525798,0.640130894062552,0.702730486998098,results/headroom/headroom_b30/lane2/RegNetY400MF/dermmnist/L30_G30/heuristic/seed_2
dermmnist,RegNetY400MF,L30_G30,3,heuristic,heuristic,30,0,0.0001,5e-06,,2003,223,67,153,153,0,67,0,0.4068965517241379,0.6117021276595745,0.7020126218145958,0.7283322484106687,results/headroom/headroom_b30/lane2/RegNetY400MF/dermmnist/L30_G30/heuristic/seed_3
dermmnist,RegNetY400MF,L30_G30,4,heuristic,heuristic,30,0,0.0001,5e-06,,2003,223,67,182,182,0,67,0,0.39999999999999997,0.6271604938271605,0.7005271208528736,0.7070703876534047,results/headroom/headroom_b30/lane2/RegNetY400MF/dermmnist/L30_G30/heuristic/seed_4
dermmnist,RegNetY400MF,L30_G30,1,hounie_rcl,hounie_rcl,1,29,0.0001,5e-06,,2003,223,67,154,154,0,67,0,0.35862068965517246,0.4509283819628647,0.5495148794425885,0.4936978075472873,results/headroom/headroom_b30/lane2/RegNetY400MF/dermmnist/L30_G30/hounie_rcl/seed_1
dermmnist,RegNetY400MF,L30_G30,2,hounie_rcl,hounie_rcl,1,29,0.0001,5e-06,,2003,223,67,97,97,0,67,0,0.3448275862068966,0.3375,0.47539561398979635,0.324650781176371,results/headroom/headroom_b30/lane2/RegNetY400MF/dermmnist/L30_G30/hounie_rcl/seed_2
dermmnist,RegNetY400MF,L30_G30,3,hounie_rcl,hounie_rcl,1,29,0.0001,5e-06,,2003,223,67,152,152,0,67,0,0.3448275862068966,0.5493333333333333,0.5836500019270766,0.5174413575080286,results/headroom/headroom_b30/lane2/RegNetY400MF/dermmnist/L30_G30/hounie_rcl/seed_3
dermmnist,RegNetY400MF,L30_G30,4,hounie_rcl,hounie_rcl,1,29,0.0001,5e-06,,2003,223,67,145,145,0,67,0,0.36551724137931035,0.5000000000000001,0.5755695723460871,0.5216392010267038,results/headroom/headroom_b30/lane2/RegNetY400MF/dermmnist/L30_G30/hounie_rcl/seed_4
dermmnist,RegNetY400MF,L30_G30,1,tralo,tralo,1,29,0.0001,5e-06,True,2003,223,67,152,152,0,67,0,0.35862068965517246,0.4426666666666667,0.549681107218592,0.4944130770749166,results/headroom/headroom_b30/lane2/RegNetY400MF/dermmnist/L30_G30/tralo/seed_1
dermmnist,RegNetY400MF,L30_G30,2,tralo,tralo,1,29,0.0001,5e-06,True,2003,223,67,97,97,0,67,0,0.3448275862068966,0.3375,0.47539561398979635,0.324650781176371,results/headroom/headroom_b30/lane2/RegNetY400MF/dermmnist/L30_G30/tralo/seed_2
dermmnist,RegNetY400MF,L30_G30,3,tralo,tralo,1,29,0.0001,5e-06,True,2003,223,67,151,151,0,67,0,0.3448275862068966,0.5401069518716578,0.5828955536052339,0.5186103707924771,results/headroom/headroom_b30/lane2/RegNetY400MF/dermmnist/L30_G30/tralo/seed_3
dermmnist,RegNetY400MF,L30_G30,4,tralo,tralo,1,29,0.0001,5e-06,True,2003,223,67,146,146,0,67,0,0.3448275862068966,0.5094850948509485,0.5680656118373474,0.517183625840352,results/headroom/headroom_b30/lane2/RegNetY400MF/dermmnist/L30_G30/tralo/seed_4
octmnist,RegNetY400MF,L30_G30,1,danits_lp,danits_lp,30,0,0.0001,5e-06,,1000,250,75,167,167,0,75,0,0.4,0.5707434052757794,0.7129704114981955,0.6912000777355045,results/headroom/headroom_b30/lane2/RegNetY400MF/octmnist/L30_G30/danits_lp/seed_1
octmnist,RegNetY400MF,L30_G30,2,danits_lp,danits_lp,30,0,0.0001,5e-06,,1000,250,75,155,155,0,75,0,0.4123076923076923,0.6123456790123457,0.7544064440880903,0.7124158063974089,results/headroom/headroom_b30/lane2/RegNetY400MF/octmnist/L30_G30/danits_lp/seed_2
octmnist,RegNetY400MF,L30_G30,3,danits_lp,danits_lp,30,0,0.0001,5e-06,,1000,250,75,133,133,0,75,0,0.38153846153846155,0.5430809399477807,0.6802135022235332,0.7000326235061585,results/headroom/headroom_b30/lane2/RegNetY400MF/octmnist/L30_G30/danits_lp/seed_3
octmnist,RegNetY400MF,L30_G30,4,danits_lp,danits_lp,30,0,0.0001,5e-06,,1000,250,75,163,163,0,75,0,0.3938461538461539,0.6343825665859565,0.748903663094643,0.7025736112196179,results/headroom/headroom_b30/lane2/RegNetY400MF/octmnist/L30_G30/danits_lp/seed_4
octmnist,RegNetY400MF,L30_G30,1,fioretto_ldf,fioretto_ldf,1,29,0.0001,5e-06,,1000,250,75,157,157,0,75,0,0.38769230769230767,0.5798525798525799,0.7112630760143123,0.693453763411583,results/headroom/headroom_b30/lane2/RegNetY400MF/octmnist/L30_G30/fioretto_ldf/seed_1
octmnist,RegNetY400MF,L30_G30,2,fioretto_ldf,fioretto_ldf,1,29,0.0001,5e-06,,1000,250,75,142,142,0,75,0,0.3938461538461539,0.5255102040816326,0.6936169689158043,0.6935598058033292,results/headroom/headroom_b30/lane2/RegNetY400MF/octmnist/L30_G30/fioretto_ldf/seed_2
octmnist,RegNetY400MF,L30_G30,3,fioretto_ldf,fioretto_ldf,1,29,0.0001,5e-06,,1000,250,75,160,160,0,75,0,0.4,0.5951219512195122,0.7184861246501625,0.6953563784568287,results/headroom/headroom_b30/lane2/RegNetY400MF/octmnist/L30_G30/fioretto_ldf/seed_3
octmnist,RegNetY400MF,L30_G30,4,fioretto_ldf,fioretto_ldf,1,29,0.0001,5e-06,,1000,250,75,162,162,0,75,0,0.36923076923076925,0.587378640776699,0.693256217134035,0.6872381536793695,results/headroom/headroom_b30/lane2/RegNetY400MF/octmnist/L30_G30/fioretto_ldf/seed_4
octmnist,RegNetY400MF,L30_G30,1,heuristic,heuristic,30,0,0.0001,5e-06,,1000,250,75,167,167,0,75,0,0.4,0.5707434052757794,0.7129704114981955,0.6912000777355045,results/headroom/headroom_b30/lane2/RegNetY400MF/octmnist/L30_G30/heuristic/seed_1
octmnist,RegNetY400MF,L30_G30,2,heuristic,heuristic,30,0,0.0001,5e-06,,1000,250,75,155,155,0,75,0,0.4123076923076923,0.6123456790123457,0.7544064440880903,0.7124158063974089,results/headroom/headroom_b30/lane2/RegNetY400MF/octmnist/L30_G30/heuristic/seed_2
octmnist,RegNetY400MF,L30_G30,3,heuristic,heuristic,30,0,0.0001,5e-06,,1000,250,75,133,133,0,75,0,0.38153846153846155,0.5430809399477807,0.6802135022235332,0.7000326235061585,results/headroom/headroom_b30/lane2/RegNetY400MF/octmnist/L30_G30/heuristic/seed_3
octmnist,RegNetY400MF,L30_G30,4,heuristic,heuristic,30,0,0.0001,5e-06,,1000,250,75,163,163,0,75,0,0.3938461538461539,0.6343825665859565,0.748903663094643,0.7025736112196179,results/headroom/headroom_b30/lane2/RegNetY400MF/octmnist/L30_G30/heuristic/seed_4
octmnist,RegNetY400MF,L30_G30,1,hounie_rcl,hounie_rcl,1,29,0.0001,5e-06,,1000,250,75,160,160,0,75,0,0.4,0.5951219512195122,0.7173749089953794,0.6969736492014222,results/headroom/headroom_b30/lane2/RegNetY400MF/octmnist/L30_G30/hounie_rcl/seed_1
octmnist,RegNetY400MF,L30_G30,2,hounie_rcl,hounie_rcl,1,29,0.0001,5e-06,,1000,250,75,142,142,0,75,0,0.38153846153846155,0.520408163265306,0.6888685503067403,0.6907062243640576,results/headroom/headroom_b30/lane2/RegNetY400MF/octmnist/L30_G30/hounie_rcl/seed_2
octmnist,RegNetY400MF,L30_G30,3,hounie_rcl,hounie_rcl,1,29,0.0001,5e-06,,1000,250,75,160,160,0,75,0,0.4061538461538461,0.5853658536585366,0.7158229980400113,0.700098005594523,results/headroom/headroom_b30/lane2/RegNetY400MF/octmnist/L30_G30/hounie_rcl/seed_3
octmnist,RegNetY400MF,L30_G30,4,hounie_rcl,hounie_rcl,1,29,0.0001,5e-06,,1000,250,75,157,157,0,75,0,0.36923076923076925,0.5847665847665848,0.7110047773646456,0.687367877043042,results/headroom/headroom_b30/lane2/RegNetY400MF/octmnist/L30_G30/hounie_rcl/seed_4
octmnist,RegNetY400MF,L30_G30,1,tralo,tralo,1,29,0.0001,5e-06,True,1000,250,75,159,159,0,75,0,0.4,0.5916870415647922,0.7229545149023663,0.7009161360606471,results/headroom/headroom_b30/lane2/RegNetY400MF/octmnist/L30_G30/tralo/seed_1
octmnist,RegNetY400MF,L30_G30,2,tralo,tralo,1,29,0.0001,5e-06,True,1000,250,75,141,141,0,75,0,0.3938461538461539,0.5166240409207162,0.6971057938019642,0.6928750236414256,results/headroom/headroom_b30/lane2/RegNetY400MF/octmnist/L30_G30/tralo/seed_2
octmnist,RegNetY400MF,L30_G30,3,tralo,tralo,1,29,0.0001,5e-06,True,1000,250,75,160,160,0,75,0,0.4,0.5853658536585366,0.7150925550666642,0.6980361017054503,results/headroom/headroom_b30/lane2/RegNetY400MF/octmnist/L30_G30/tralo/seed_3
octmnist,RegNetY400MF,L30_G30,4,tralo,tralo,1,29,0.0001,5e-06,True,1000,250,75,160,160,0,75,0,0.36923076923076925,0.575609756097561,0.7064199046483474,0.6799884966976459,results/headroom/headroom_b30/lane2/RegNetY400MF/octmnist/L30_G30/tralo/seed_4
tissuemnist,RegNetY400MF,L30_G30,1,danits_lp,danits_lp,30,0,0.0001,5e-06,,2400,171,51,172,172,0,51,0,0.2882882882882883,0.39650145772594747,0.38155458428156686,0.39386802048374037,results/headroom/headroom_b30/lane2/RegNetY400MF/tissuemnist/L30_G30/danits_lp/seed_1
tissuemnist,RegNetY400MF,L30_G30,2,danits_lp,danits_lp,30,0,0.0001,5e-06,,2400,171,51,142,142,0,51,0,0.24324324324324326,0.3833865814696486,0.34628930981013645,0.4018759945774708,results/headroom/headroom_b30/lane2/RegNetY400MF/tissuemnist/L30_G30/danits_lp/seed_2
tissuemnist,RegNetY400MF,L30_G30,3,danits_lp,danits_lp,30,0,0.0001,5e-06,,2400,171,51,210,210,0,51,0,0.2792792792792793,0.39895013123359574,0.3973471766257748,0.4345307554005374,results/headroom/headroom_b30/lane2/RegNetY400MF/tissuemnist/L30_G30/danits_lp/seed_3
tissuemnist,RegNetY400MF,L30_G30,4,danits_lp,danits_lp,30,0,0.0001,5e-06,,2400,171,51,148,148,0,51,0,0.2882882882882883,0.42006269592476486,0.4114904495777295,0.4287163415199384,results/headroom/headroom_b30/lane2/RegNetY400MF/tissuemnist/L30_G30/danits_lp/seed_4
tissuemnist,RegNetY400MF,L30_G30,1,fioretto_ldf,fioretto_ldf,1,29,0.0001,5e-06,,2400,171,51,132,132,0,51,0,0.25225225225225223,0.33003300330033003,0.3667988216594968,0.3663599030942444,results/headroom/headroom_b30/lane2/RegNetY400MF/tissuemnist/L30_G30/fioretto_ldf/seed_1
tissuemnist,RegNetY400MF,L30_G30,2,fioretto_ldf,fioretto_ldf,1,29,0.0001,5e-06,,2400,171,51,123,123,0,51,0,0.23423423423423423,0.3129251700680272,0.34662210672393307,0.3554388215204184,results/headroom/headroom_b30/lane2/RegNetY400MF/tissuemnist/L30_G30/fioretto_ldf/seed_2
tissuemnist,RegNetY400MF,L30_G30,3,fioretto_ldf,fioretto_ldf,1,29,0.0001,5e-06,,2400,171,51,127,127,0,51,0,0.29729729729729726,0.36241610738255037,0.40631633760006514,0.3926908611319916,results/headroom/headroom_b30/lane2/RegNetY400MF/tissuemnist/L30_G30/fioretto_ldf/seed_3
tissuemnist,RegNetY400MF,L30_G30,4,fioretto_ldf,fioretto_ldf,1,29,0.0001,5e-06,,2400,171,51,134,134,0,51,0,0.2882882882882883,0.4131147540983607,0.4366819016100321,0.42248983735873247,results/headroom/headroom_b30/lane2/RegNetY400MF/tissuemnist/L30_G30/fioretto_ldf/seed_4
tissuemnist,RegNetY400MF,L30_G30,1,heuristic,heuristic,30,0,0.0001,5e-06,,2400,171,51,172,172,0,51,0,0.2882882882882883,0.39650145772594747,0.38155458428156686,0.39386802048374037,results/headroom/headroom_b30/lane2/RegNetY400MF/tissuemnist/L30_G30/heuristic/seed_1
tissuemnist,RegNetY400MF,L30_G30,2,heuristic,heuristic,30,0,0.0001,5e-06,,2400,171,51,142,142,0,51,0,0.24324324324324326,0.3833865814696486,0.34628930981013645,0.4018759945774708,results/headroom/headroom_b30/lane2/RegNetY400MF/tissuemnist/L30_G30/heuristic/seed_2
tissuemnist,RegNetY400MF,L30_G30,3,heuristic,heuristic,30,0,0.0001,5e-06,,2400,171,51,210,210,0,51,0,0.2792792792792793,0.39895013123359574,0.3973471766257748,0.4345307554005374,results/headroom/headroom_b30/lane2/RegNetY400MF/tissuemnist/L30_G30/heuristic/seed_3
tissuemnist,RegNetY400MF,L30_G30,4,heuristic,heuristic,30,0,0.0001,5e-06,,2400,171,51,148,148,0,51,0,0.2882882882882883,0.42006269592476486,0.4114904495777295,0.4287163415199384,results/headroom/headroom_b30/lane2/RegNetY400MF/tissuemnist/L30_G30/heuristic/seed_4
tissuemnist,RegNetY400MF,L30_G30,1,hounie_rcl,hounie_rcl,1,29,0.0001,5e-06,,2400,171,51,133,133,0,51,0,0.23423423423423423,0.3355263157894737,0.3748917714372076,0.36012927061813527,results/headroom/headroom_b30/lane2/RegNetY400MF/tissuemnist/L30_G30/hounie_rcl/seed_1
tissuemnist,RegNetY400MF,L30_G30,2,hounie_rcl,hounie_rcl,1,29,0.0001,5e-06,,2400,171,51,123,123,0,51,0,0.24324324324324326,0.3129251700680272,0.34693962624465396,0.3560539245611453,results/headroom/headroom_b30/lane2/RegNetY400MF/tissuemnist/L30_G30/hounie_rcl/seed_2
tissuemnist,RegNetY400MF,L30_G30,3,hounie_rcl,hounie_rcl,1,29,0.0001,5e-06,,2400,171,51,132,132,0,51,0,0.3063063063063063,0.36303630363036304,0.41321954313649967,0.4113093780157844,results/headroom/headroom_b30/lane2/RegNetY400MF/tissuemnist/L30_G30/hounie_rcl/seed_3
tissuemnist,RegNetY400MF,L30_G30,4,hounie_rcl,hounie_rcl,1,29,0.0001,5e-06,,2400,171,51,133,133,0,51,0,0.29729729729729726,0.41447368421052627,0.4369495681964433,0.42360330297243354,results/headroom/headroom_b30/lane2/RegNetY400MF/tissuemnist/L30_G30/hounie_rcl/seed_4
tissuemnist,RegNetY400MF,L30_G30,1,tralo,tralo,1,29,0.0001,5e-06,True,2400,171,51,132,132,0,51,0,0.25225225225225223,0.33003300330033003,0.3667988216594968,0.3663599030942444,results/headroom/headroom_b30/lane2/RegNetY400MF/tissuemnist/L30_G30/tralo/seed_1
tissuemnist,RegNetY400MF,L30_G30,2,tralo,tralo,1,29,0.0001,5e-06,True,2400,171,51,123,123,0,51,0,0.24324324324324326,0.3129251700680272,0.3471547545101021,0.35423238441736327,results/headroom/headroom_b30/lane2/RegNetY400MF/tissuemnist/L30_G30/tralo/seed_2
tissuemnist,RegNetY400MF,L30_G30,3,tralo,tralo,1,29,0.0001,5e-06,True,2400,171,51,126,126,0,51,0,0.27027027027027023,0.3501683501683502,0.40558707620324985,0.4073926868622042,results/headroom/headroom_b30/lane2/RegNetY400MF/tissuemnist/L30_G30/tralo/seed_3
