campaign,dataset,cap,model,seed,method,sweep,arm,warmup,cepochs,lr,lr_c,ce_skip,K,count_raw,count_adj,sat,AP,ccF1adj,ccF1eq,macroAdj,macroEq,path
results/headroom/headroom_b30,octmnist,L50_G50,MobileNetV3,4,danits_lp,,danits_lp,30,0,0.0001,5e-06,,125,149,125,0,0.72638479977456,0.512,0.5226666666666666,0.7280819530179646,0.7318012512635788,results/headroom/headroom_b30/lane1/MobileNetV3/octmnist/L50_G50/danits_lp/seed_4
results/headroom/headroom_b30,octmnist,L50_G50,MobileNetV3,3,danits_lp,,danits_lp,30,0,0.0001,5e-06,,125,188,125,0,0.8262172810605988,0.608,0.608,0.774448419666374,0.7744618742888358,results/headroom/headroom_b30/lane1/MobileNetV3/octmnist/L50_G50/danits_lp/seed_3
results/headroom/headroom_b30,octmnist,L50_G50,MobileNetV3,1,danits_lp,,danits_lp,30,0,0.0001,5e-06,,125,113,106,0,0.7580042313731934,0.5224719101123596,0.56,0.7312193255777767,0.740510254501105,results/headroom/headroom_b30/lane1/MobileNetV3/octmnist/L50_G50/danits_lp/seed_1
results/headroom/headroom_b30,octmnist,L50_G50,MobileNetV3,2,danits_lp,,danits_lp,30,0,0.0001,5e-06,,125,191,125,0,0.8108231951833579,0.5866666666666667,0.592,0.7707745499233689,0.7730720213580264,results/headroom/headroom_b30/lane1/MobileNetV3/octmnist/L50_G50/danits_lp/seed_2
results/headroom/headroom_b30,octmnist,L50_G50,MobileNetV3,4,fioretto_ldf,,fioretto_ldf,1,29,0.0001,5e-06,,125,144,125,0,0.43410640570626075,0.2986666666666667,0.288,0.4998817779802236,0.4892222244067912,results/headroom/headroom_b30/lane1/MobileNetV3/octmnist/L50_G50/fioretto_ldf/seed_4
results/headroom/headroom_b30,octmnist,L50_G50,MobileNetV3,3,fioretto_ldf,,fioretto_ldf,1,29,0.0001,5e-06,,125,128,125,0,0.5573885508163413,0.3626666666666667,0.39466666666666667,0.5282366737727643,0.5371969439876547,results/headroom/headroom_b30/lane1/MobileNetV3/octmnist/L50_G50/fioretto_ldf/seed_3
results/headroom/headroom_b30,octmnist,L50_G50,MobileNetV3,1,fioretto_ldf,,fioretto_ldf,1,29,0.0001,5e-06,,125,163,125,0,0.7728205123149603,0.5813333333333334,0.5813333333333334,0.7711889493426696,0.7711889493426696,results/headroom/headroom_b30/lane1/MobileNetV3/octmnist/L50_G50/fioretto_ldf/seed_1
results/headroom/headroom_b30,octmnist,L50_G50,MobileNetV3,2,fioretto_ldf,,fioretto_ldf,1,29,0.0001,5e-06,,125,154,125,0,0.8079728106236416,0.6026666666666667,0.6026666666666667,0.7828051056244696,0.7828051056244696,results/headroom/headroom_b30/lane1/MobileNetV3/octmnist/L50_G50/fioretto_ldf/seed_2
results/headroom/headroom_b30,octmnist,L50_G50,MobileNetV3,4,heuristic,,heuristic,30,0,0.0001,5e-06,,125,149,125,0,0.72638479977456,0.5226666666666666,0.5226666666666666,0.7318012512635788,0.7318012512635788,results/headroom/headroom_b30/lane1/MobileNetV3/octmnist/L50_G50/heuristic/seed_4
results/headroom/headroom_b30,octmnist,L50_G50,MobileNetV3,3,heuristic,,heuristic,30,0,0.0001,5e-06,,125,188,125,0,0.8262172810605988,0.608,0.608,0.7744618742888358,0.7744618742888358,results/headroom/headroom_b30/lane1/MobileNetV3/octmnist/L50_G50/heuristic/seed_3
results/headroom/headroom_b30,octmnist,L50_G50,MobileNetV3,1,heuristic,,heuristic,30,0,0.0001,5e-06,,125,113,125,0,0.7580042313731934,0.56,0.56,0.740510254501105,0.740510254501105,results/headroom/headroom_b30/lane1/MobileNetV3/octmnist/L50_G50/heuristic/seed_1
results/headroom/headroom_b30,octmnist,L50_G50,MobileNetV3,2,heuristic,,heuristic,30,0,0.0001,5e-06,,125,191,125,0,0.8108231951833579,0.592,0.592,0.7730720213580264,0.7730720213580264,results/headroom/headroom_b30/lane1/MobileNetV3/octmnist/L50_G50/heuristic/seed_2
results/headroom/headroom_b30,dermmnist,L30_G30,RegNetY400MF,4,hounie_rcl,,hounie_rcl,1,29,0.0001,5e-06,,67,145,67,0,0.5755695723460872,0.36551724137931035,0.36551724137931035,0.5216392010267038,0.5216392010267038,results/headroom/headroom_b30/lane2/RegNetY400MF/dermmnist/L30_G30/hounie_rcl/seed_4
results/headroom/headroom_b30,dermmnist,L30_G30,RegNetY400MF,3,hounie_rcl,,hounie_rcl,1,29,0.0001,5e-06,,67,152,67,0,0.5836500019270765,0.3448275862068966,0.3448275862068966,0.5174413575080286,0.5174413575080286,results/headroom/headroom_b30/lane2/RegNetY400MF/dermmnist/L30_G30/hounie_rcl/seed_3
