dataset,cap,model,seed,method,ep_max,warmup,cep,K,taken,count_raw,AP,ccF1adj,ccF1eq,macroEq,placeboF1,placeboAcc,path
tissuemnist,L50_G50,MobileNetV3,4,heuristic,0.0,30,0,86,86,157,0.38274006452985887,0.311284046692607,0.311284046692607,0.3683546409143605,0.40048730220241985,0.5195154777927322,results/headroom/headroom_b30/lane1/MobileNetV3/tissuemnist/L50_G50/heuristic/seed_4
tissuemnist,L50_G50,MobileNetV3,3,heuristic,0.0,30,0,86,86,218,0.411828463207173,0.3657587548638132,0.3657587548638132,0.4391614076110588,0.47274853280865964,0.582323912068192,results/headroom/headroom_b30/lane1/MobileNetV3/tissuemnist/L50_G50/heuristic/seed_3
tissuemnist,L50_G50,MobileNetV3,1,heuristic,0.0,30,0,86,86,288,0.39853999493550796,0.35019455252918286,0.35019455252918286,0.42422868333714003,0.45785729830300964,0.5536114849708389,results/headroom/headroom_b30/lane1/MobileNetV3/tissuemnist/L50_G50/heuristic/seed_1
tissuemnist,L50_G50,MobileNetV3,2,heuristic,0.0,30,0,86,86,262,0.38482688231431644,0.35019455252918286,0.35019455252918286,0.41322398914316827,0.4489910521889248,0.5334230596680125,results/headroom/headroom_b30/lane1/MobileNetV3/tissuemnist/L50_G50/heuristic/seed_2
octmnist,L50_G50,MobileNetV3,4,hounie_rcl,28.0,1,29,125,125,134,0.43086635518190897,0.288,0.288,0.5012360138649224,0.6949310704505555,0.7026666666666667,results/headroom/headroom_b30/lane1/MobileNetV3/octmnist/L50_G50/hounie_rcl/seed_4
octmnist,L50_G50,MobileNetV3,3,hounie_rcl,28.0,1,29,125,125,132,0.5911626348643209,0.39466666666666667,0.42133333333333334,0.5595970111795816,0.6899361725951322,0.7026666666666667,results/headroom/headroom_b30/lane1/MobileNetV3/octmnist/L50_G50/hounie_rcl/seed_3
octmnist,L50_G50,MobileNetV3,1,hounie_rcl,28.0,1,29,125,125,164,0.7678299227915589,0.576,0.576,0.7688154867013784,0.9199294684607652,0.92,results/headroom/headroom_b30/lane1/MobileNetV3/octmnist/L50_G50/hounie_rcl/seed_1
octmnist,L50_G50,MobileNetV3,2,hounie_rcl,28.0,1,29,125,125,153,0.8095806268481923,0.6026666666666667,0.6026666666666667,0.7827585427522238,0.9187679526540378,0.9186666666666666,results/headroom/headroom_b30/lane1/MobileNetV3/octmnist/L50_G50/hounie_rcl/seed_2
octmnist,L50_G50,MobileNetV3,4,tralo,30.0,1,29,125,125,144,0.43410640570626075,0.2986666666666667,0.288,0.4892222244067912,0.6768586781245011,0.6866666666666666,results/headroom/headroom_b30/lane1/MobileNetV3/octmnist/L50_G50/tralo/seed_4
octmnist,L50_G50,MobileNetV3,3,tralo,30.0,1,29,125,125,128,0.5573885508163413,0.3626666666666667,0.39466666666666667,0.5371969439876547,0.671126201719809,0.6853333333333333,results/headroom/headroom_b30/lane1/MobileNetV3/octmnist/L50_G50/tralo/seed_3
