campaign,dataset,cap,model,seed,method,sweep,arm,warmup,cepochs,lr,lr_c,ce_skip,cls,n_pool,n_true,K,K_local_sum,n_groups,count_raw,count_adj,count_eq,deficit,AP,ccF1adj,ccF1eq,macroAdj,macroEq,path
warmup1_probe_s34,dermmnist,L50_G50,RegNetY400MF,4,tralo_bounded,,,1,300,0.0001,5e-06,True,4,2003,223,112,111,3,85,111,111,1,0.5960628235392366,0.49700598802395207,0.49700598802395207,0.6742883517010853,0.6742883517010853,results/pending_runs/warmup1_probe_s34/RegNetY400MF/dermmnist/L50_G50/w1/tralo_bounded/seed_4
warmup1_probe_s34,tissuemnist,L30_G30,RegNetY400MF,3,danits_lp,,,1,300,0.0001,5e-06,,4,2400,171,51,51,2,156,51,51,0,0.3343059543076524,0.26126126126126126,0.23423423423423423,0.34563783736593423,0.33522291395824344,results/pending_runs/warmup1_probe_s34/RegNetY400MF/tissuemnist/L30_G30/w1/danits_lp/seed_3
warmup1_probe_s34,tissuemnist,L30_G30,RegNetY400MF,4,danits_lp,,,1,300,0.0001,5e-06,,4,2400,171,51,51,2,233,51,51,0,0.3477417607428815,0.22522522522522523,0.21621621621621623,0.3608701175250058,0.35919583348968465,results/pending_runs/warmup1_probe_s34/RegNetY400MF/tissuemnist/L30_G30/w1/danits_lp/seed_4
warmup1_probe_s34,tissuemnist,L30_G30,RegNetY400MF,3,fioretto_ldf,,,1,300,0.0001,5e-06,,4,2400,171,51,51,2,29,51,51,0,0.22758943464310638,0.21621621621621623,0.21621621621621623,0.3645501191929754,0.3645501191929754,results/pending_runs/warmup1_probe_s34/RegNetY400MF/tissuemnist/L30_G30/w1/fioretto_ldf/seed_3
warmup1_probe_s34,tissuemnist,L30_G30,RegNetY400MF,4,fioretto_ldf,,,1,300,0.0001,5e-06,,4,2400,171,51,51,2,31,51,51,0,0.2614724436480367,0.22522522522522523,0.22522522522522523,0.3892305879118306,0.3892305879118306,results/pending_runs/warmup1_probe_s34/RegNetY400MF/tissuemnist/L30_G30/w1/fioretto_ldf/seed_4
warmup1_probe_s34,tissuemnist,L30_G30,RegNetY400MF,3,heuristic,,,1,300,0.0001,5e-06,,4,2400,171,51,51,2,156,51,51,0,0.3343059543076524,0.23423423423423423,0.23423423423423423,0.33522291395824344,0.33522291395824344,results/pending_runs/warmup1_probe_s34/RegNetY400MF/tissuemnist/L30_G30/w1/heuristic/seed_3
warmup1_probe_s34,tissuemnist,L30_G30,RegNetY400MF,4,heuristic,,,1,300,0.0001,5e-06,,4,2400,171,51,51,2,233,51,51,0,0.3477417607428815,0.21621621621621623,0.21621621621621623,0.35919583348968465,0.35919583348968465,results/pending_runs/warmup1_probe_s34/RegNetY400MF/tissuemnist/L30_G30/w1/heuristic/seed_4
warmup1_probe_s34,tissuemnist,L30_G30,RegNetY400MF,3,hounie_rcl,,,1,300,0.0001,5e-06,,4,2400,171,51,51,2,29,51,51,0,0.2579724956160723,0.26126126126126126,0.26126126126126126,0.37106546384562417,0.37106546384562417,results/pending_runs/warmup1_probe_s34/RegNetY400MF/tissuemnist/L30_G30/w1/hounie_rcl/seed_3
warmup1_probe_s34,tissuemnist,L30_G30,RegNetY400MF,4,hounie_rcl,,,1,300,0.0001,5e-06,,4,2400,171,51,51,2,27,51,51,0,0.24608894882543514,0.2072072072072072,0.2072072072072072,0.38191338031754407,0.38191338031754407,results/pending_runs/warmup1_probe_s34/RegNetY400MF/tissuemnist/L30_G30/w1/hounie_rcl/seed_4
warmup1_probe_s34,tissuemnist,L30_G30,RegNetY400MF,3,tralo,,,1,300,0.0001,5e-06,True,4,2400,171,51,51,2,41,51,51,0,0.2518038440064587,0.22522522522522523,0.22522522522522523,0.3566444179960858,0.3566444179960858,results/pending_runs/warmup1_probe_s34/RegNetY400MF/tissuemnist/L30_G30/w1/tralo/seed_3
warmup1_probe_s34,tissuemnist,L30_G30,RegNetY400MF,4,tralo,,,1,300,0.0001,5e-06,True,4,2400,171,51,51,2,41,51,51,0,0.28023626873288704,0.26126126126126126,0.26126126126126126,0.39742045217795396,0.39742045217795396,results/pending_runs/warmup1_probe_s34/RegNetY400MF/tissuemnist/L30_G30/w1/tralo/seed_4
warmup1_probe_s34,tissuemnist,L30_G30,RegNetY400MF,3,tralo_bounded,,,1,300,0.0001,5e-06,True,4,2400,171,51,51,2,38,51,51,0,0.24195082799765527,0.21621621621621623,0.21621621621621623,0.3621649115689195,0.3621649115689195,results/pending_runs/warmup1_probe_s34/RegNetY400MF/tissuemnist/L30_G30/w1/tralo_bounded/seed_3
warmup1_probe_s34,tissuemnist,L30_G30,RegNetY400MF,4,tralo_bounded,,,1,300,0.0001,5e-06,True,4,2400,171,51,51,2,33,51,51,0,0.26664187283668,0.25225225225225223,0.25225225225225223,0.39219813469847514,0.39219813469847514,results/pending_runs/warmup1_probe_s34/RegNetY400MF/tissuemnist/L30_G30/w1/tralo_bounded/seed_4
warmup1_probe_s34,tissuemnist,L50_G50,RegNetY400MF,3,danits_lp,,,1,300,0.0001,5e-06,,4,2400,171,86,86,2,156,86,86,0,0.3343059543076524,0.311284046692607,0.3035019455252918,0.341342926697382,0.3377478910742475,results/pending_runs/warmup1_probe_s34/RegNetY400MF/tissuemnist/L50_G50/w1/danits_lp/seed_3
warmup1_probe_s34,tissuemnist,L50_G50,RegNetY400MF,4,danits_lp,,,1,300,0.0001,5e-06,,4,2400,171,86,86,2,233,86,86,0,0.3477417607428815,0.29571984435797666,0.3035019455252918,0.36486249550198546,0.3676458589521495,results/pending_runs/warmup1_probe_s34/RegNetY400MF/tissuemnist/L50_G50/w1/danits_lp/seed_4
warmup1_probe_s34,tissuemnist,L50_G50,RegNetY400MF,3,fioretto_ldf,,,1,300,0.0001,5e-06,,4,2400,171,86,86,2,65,86,86,0,0.27708150781050367,0.25680933852140075,0.25680933852140075,0.38290352200646705,0.38290352200646705,results/pending_runs/warmup1_probe_s34/RegNetY400MF/tissuemnist/L50_G50/w1/fioretto_ldf/seed_3
warmup1_probe_s34,tissuemnist,L50_G50,RegNetY400MF,4,fioretto_ldf,,,1,300,0.0001,5e-06,,4,2400,171,86,86,2,62,86,86,0,0.3126834314077869,0.311284046692607,0.311284046692607,0.4047989926957493,0.4047989926957493,results/pending_runs/warmup1_probe_s34/RegNetY400MF/tissuemnist/L50_G50/w1/fioretto_ldf/seed_4
warmup1_probe_s34,tissuemnist,L50_G50,RegNetY400MF,3,heuristic,,,1,300,0.0001,5e-06,,4,2400,171,86,86,2,156,86,86,0,0.3343059543076524,0.3035019455252918,0.3035019455252918,0.3377478910742475,0.3377478910742475,results/pending_runs/warmup1_probe_s34/RegNetY400MF/tissuemnist/L50_G50/w1/heuristic/seed_3
warmup1_probe_s34,tissuemnist,L50_G50,RegNetY400MF,4,heuristic,,,1,300,0.0001,5e-06,,4,2400,171,86,86,2,233,86,86,0,0.3477417607428815,0.3035019455252918,0.3035019455252918,0.3676458589521495,0.3676458589521495,results/pending_runs/warmup1_probe_s34/RegNetY400MF/tissuemnist/L50_G50/w1/heuristic/seed_4
warmup1_probe_s34,tissuemnist,L50_G50,RegNetY400MF,3,hounie_rcl,,,1,300,0.0001,5e-06,,4,2400,171,86,86,2,46,86,86,0,0.238436330915361,0.24124513618677043,0.24124513618677043,0.3731932116430419,0.3731932116430419,results/pending_runs/warmup1_probe_s34/RegNetY400MF/tissuemnist/L50_G50/w1/hounie_rcl/seed_3
warmup1_probe_s34,tissuemnist,L50_G50,RegNetY400MF,4,hounie_rcl,,,1,300,0.0001,5e-06,,4,2400,171,86,86,2,51,86,86,0,0.31398871523645483,0.32684824902723736,0.32684824902723736,0.412916929278079,0.412916929278079,results/pending_runs/warmup1_probe_s34/RegNetY400MF/tissuemnist/L50_G50/w1/hounie_rcl/seed_4
warmup1_probe_s34,tissuemnist,L50_G50,RegNetY400MF,3,tralo,,,1,300,0.0001,5e-06,True,4,2400,171,86,86,2,56,86,86,0,0.2606978325451505,0.2801556420233463,0.2801556420233463,0.3821749593524052,0.3821749593524052,results/pending_runs/warmup1_probe_s34/RegNetY400MF/tissuemnist/L50_G50/w1/tralo/seed_3
warmup1_probe_s34,tissuemnist,L50_G50,RegNetY400MF,4,tralo,,,1,300,0.0001,5e-06,True,4,2400,171,86,86,2,66,86,86,0,0.3217421662957379,0.311284046692607,0.311284046692607,0.4112077617366202,0.4112077617366202,results/pending_runs/warmup1_probe_s34/RegNetY400MF/tissuemnist/L50_G50/w1/tralo/seed_4
warmup1_probe_s34,tissuemnist,L50_G50,RegNetY400MF,3,tralo_bounded,,,1,300,0.0001,5e-06,True,4,2400,171,86,86,2,65,86,86,0,0.26062726309379153,0.2801556420233463,0.2801556420233463,0.3951208200931657,0.3951208200931657,results/pending_runs/warmup1_probe_s34/RegNetY400MF/tissuemnist/L50_G50/w1/tralo_bounded/seed_3
warmup1_probe_s34,tissuemnist,L50_G50,RegNetY400MF,4,tralo_bounded,,,1,300,0.0001,5e-06,True,4,2400,171,86,86,2,59,86,86,0,0.3184225847380573,0.311284046692607,0.311284046692607,0.40857285051198944,0.40857285051198944,results/pending_runs/warmup1_probe_s34/RegNetY400MF/tissuemnist/L50_G50/w1/tralo_bounded/seed_4
