dataset,cap,model,seed,method,ep_max,warmup,cep,K,taken,count_raw,AP,ccF1adj,ccF1eq,macroEq,placeboF1,placeboAcc,path
tissuemnist,L20_G20,MobileNetV2,3,tralo_bounded,143.0,50,300,34,34,29,0.26835451834113067,0.22439024390243903,0.22439024390243903,0.3753173057431555,0.416307145577757,0.5307312696276357,results/pending_runs/paper_backbones/MobileNetV2/tissuemnist/L20_G20/tralo_bounded/seed_3
tissuemnist,L20_G20,MobileNetV2,1,tralo_bounded,123.0,50,300,34,34,29,0.3363143455085932,0.23414634146341465,0.23414634146341465,0.3613210070980716,0.39977364946013044,0.5370121130551817,results/pending_runs/paper_backbones/MobileNetV2/tissuemnist/L20_G20/tralo_bounded/seed_1
tissuemnist,L20_G20,MobileNetV2,2,tralo_bounded,138.0,50,300,34,34,30,0.3527766635720399,0.22439024390243903,0.22439024390243903,0.36975509589164657,0.41487813435163373,0.5401525347689546,results/pending_runs/paper_backbones/MobileNetV2/tissuemnist/L20_G20/tralo_bounded/seed_2
tissuemnist,L20_G20,MobileNetV2,4,heuristic,0.0,50,300,34,34,58,0.2852243570458833,0.18536585365853658,0.18536585365853658,0.32370827784190465,0.36162802029859925,0.43023777478689995,results/pending_runs/paper_backbones/MobileNetV2/tissuemnist/L20_G20/heuristic/seed_4
tissuemnist,L20_G20,MobileNetV2,3,heuristic,0.0,50,300,34,34,155,0.32371334384225187,0.22439024390243903,0.22439024390243903,0.29207532219890525,0.3206065251846257,0.42485419470614627,results/pending_runs/paper_backbones/MobileNetV2/tissuemnist/L20_G20/heuristic/seed_3
tissuemnist,L20_G20,MobileNetV2,1,heuristic,0.0,50,300,34,34,156,0.3817653421493668,0.22439024390243903,0.22439024390243903,0.33617310081130675,0.3737874978292724,0.4692687303723643,results/pending_runs/paper_backbones/MobileNetV2/tissuemnist/L20_G20/heuristic/seed_1
tissuemnist,L20_G20,MobileNetV2,2,heuristic,0.0,50,300,34,34,337,0.30532556380571735,0.15609756097560976,0.15609756097560976,0.33724781024324557,0.385026260595102,0.4414535666218035,results/pending_runs/paper_backbones/MobileNetV2/tissuemnist/L20_G20/heuristic/seed_2
tissuemnist,L70_G70,MobileNetV2,4,hounie_rcl,54.0,50,300,120,120,90,0.32897809874480344,0.3436426116838488,0.3436426116838488,0.39740460694916213,0.4280044072952064,0.5513683266038583,results/pending_runs/paper_backbones/MobileNetV2/tissuemnist/L70_G70/hounie_rcl/seed_4
tissuemnist,L70_G70,MobileNetV2,3,hounie_rcl,50.0,50,300,120,120,92,0.34141083136219474,0.33676975945017185,0.33676975945017185,0.38002411884415316,0.4053933790902523,0.534768954688201,results/pending_runs/paper_backbones/MobileNetV2/tissuemnist/L70_G70/hounie_rcl/seed_3
tissuemnist,L70_G70,MobileNetV2,1,hounie_rcl,56.0,50,300,120,120,95,0.38169718102658634,0.37800687285223367,0.37800687285223367,0.39277253527941447,0.4214942530767532,0.5567519066846119,results/pending_runs/paper_backbones/MobileNetV2/tissuemnist/L70_G70/hounie_rcl/seed_1
tissuemnist,L70_G70,MobileNetV2,2,hounie_rcl,69.0,50,300,120,120,89,0.411156946664612,0.41924398625429554,0.41924398625429554,0.4046472896143708,0.43160006766167036,0.5518169582772544,results/pending_runs/paper_backbones/MobileNetV2/tissuemnist/L70_G70/hounie_rcl/seed_2
tissuemnist,L70_G70,MobileNetV2,4,tralo,110.0,50,300,120,120,113,0.3380885510879975,0.32989690721649484,0.32989690721649484,0.3928409133761299,0.42420307724827505,0.5446388515029161,results/pending_runs/paper_backbones/MobileNetV2/tissuemnist/L70_G70/tralo/seed_4
tissuemnist,L70_G70,MobileNetV2,3,tralo,130.0,50,300,120,120,115,0.36326904280965344,0.35738831615120276,0.3642611683848797,0.37741837561183084,0.4027480833253684,0.5352175863615971,results/pending_runs/paper_backbones/MobileNetV2/tissuemnist/L70_G70/tralo/seed_3
tissuemnist,L70_G70,MobileNetV2,1,tralo,123.0,50,300,120,120,115,0.3968954136816336,0.41924398625429554,0.41924398625429554,0.38669026359234887,0.40834339072719145,0.554060116644235,results/pending_runs/paper_backbones/MobileNetV2/tissuemnist/L70_G70/tralo/seed_1
tissuemnist,L70_G70,MobileNetV2,2,tralo,123.0,50,300,120,120,96,0.4182747279714443,0.41924398625429554,0.41924398625429554,0.4066657183145841,0.4294645223175773,0.5527142216240467,results/pending_runs/paper_backbones/MobileNetV2/tissuemnist/L70_G70/tralo/seed_2
tissuemnist,L70_G70,MobileNetV2,4,danits_lp,0.0,50,300,120,120,58,0.2852243570458833,0.25327510917030566,0.3024054982817869,0.33408653669564803,0.36162802029859925,0.43023777478689995,results/pending_runs/paper_backbones/MobileNetV2/tissuemnist/L70_G70/danits_lp/seed_4
tissuemnist,L70_G70,MobileNetV2,3,danits_lp,0.0,50,300,120,120,155,0.32371334384225187,0.3230240549828179,0.33676975945017185,0.3043635730395086,0.3206065251846257,0.42485419470614627,results/pending_runs/paper_backbones/MobileNetV2/tissuemnist/L70_G70/danits_lp/seed_3
tissuemnist,L70_G70,MobileNetV2,1,danits_lp,0.0,50,300,120,120,156,0.3817653421493668,0.41237113402061853,0.41237113402061853,0.3579592845912792,0.3737874978292724,0.4692687303723643,results/pending_runs/paper_backbones/MobileNetV2/tissuemnist/L70_G70/danits_lp/seed_1
tissuemnist,L70_G70,MobileNetV2,2,danits_lp,0.0,50,300,120,120,337,0.30532556380571735,0.37800687285223367,0.37800687285223367,0.3603734168967333,0.385026260595102,0.4414535666218035,results/pending_runs/paper_backbones/MobileNetV2/tissuemnist/L70_G70/danits_lp/seed_2
tissuemnist,L70_G70,MobileNetV2,4,fioretto_ldf,56.0,50,300,120,120,105,0.3455892484585393,0.3436426116838488,0.3436426116838488,0.4030852336650264,0.43457774668810345,0.5554060116644235,results/pending_runs/paper_backbones/MobileNetV2/tissuemnist/L70_G70/fioretto_ldf/seed_4
tissuemnist,L70_G70,MobileNetV2,3,fioretto_ldf,56.0,50,300,120,120,111,0.34330822926540544,0.35051546391752575,0.35051546391752575,0.37592930531952995,0.4022346510144694,0.5343203230148048,results/pending_runs/paper_backbones/MobileNetV2/tissuemnist/L70_G70/fioretto_ldf/seed_3
tissuemnist,L70_G70,MobileNetV2,1,fioretto_ldf,57.0,50,300,120,120,112,0.3819633752402951,0.35738831615120276,0.35738831615120276,0.38594418307420875,0.4195252365828675,0.550471063257066,results/pending_runs/paper_backbones/MobileNetV2/tissuemnist/L70_G70/fioretto_ldf/seed_1
tissuemnist,L70_G70,MobileNetV2,2,fioretto_ldf,65.0,50,300,120,120,104,0.41583096354030114,0.41237113402061853,0.41237113402061853,0.3955375639170394,0.42007991175996606,0.5522655899506506,results/pending_runs/paper_backbones/MobileNetV2/tissuemnist/L70_G70/fioretto_ldf/seed_2
tissuemnist,L70_G70,MobileNetV2,4,tralo_bounded,105.0,50,300,120,120,109,0.3316457704827444,0.33676975945017185,0.32989690721649484,0.39662986867576466,0.4292749084436914,0.5491251682368775,results/pending_runs/paper_backbones/MobileNetV2/tissuemnist/L70_G70/tralo_bounded/seed_4
tissuemnist,L70_G70,MobileNetV2,3,tralo_bounded,107.0,50,300,120,120,114,0.34134786779506754,0.33676975945017185,0.3436426116838488,0.3785538596759086,0.4077152412176915,0.5370121130551817,results/pending_runs/paper_backbones/MobileNetV2/tissuemnist/L70_G70/tralo_bounded/seed_3
tissuemnist,L70_G70,MobileNetV2,1,tralo_bounded,104.0,50,300,120,120,108,0.3812215428410703,0.35738831615120276,0.35738831615120276,0.38988809052504614,0.4261955476316513,0.5589950650515927,results/pending_runs/paper_backbones/MobileNetV2/tissuemnist/L70_G70/tralo_bounded/seed_1
tissuemnist,L70_G70,MobileNetV2,2,tralo_bounded,117.0,50,300,120,120,107,0.4129406398387886,0.41237113402061853,0.41237113402061853,0.40183458428566354,0.42733362392260416,0.5536114849708389,results/pending_runs/paper_backbones/MobileNetV2/tissuemnist/L70_G70/tralo_bounded/seed_2
tissuemnist,L70_G70,MobileNetV2,4,heuristic,0.0,50,300,120,120,58,0.2852243570458833,0.3024054982817869,0.3024054982817869,0.33408653669564803,0.36162802029859925,0.43023777478689995,results/pending_runs/paper_backbones/MobileNetV2/tissuemnist/L70_G70/heuristic/seed_4
tissuemnist,L70_G70,MobileNetV2,3,heuristic,0.0,50,300,120,120,155,0.32371334384225187,0.33676975945017185,0.33676975945017185,0.3043635730395086,0.3206065251846257,0.42485419470614627,results/pending_runs/paper_backbones/MobileNetV2/tissuemnist/L70_G70/heuristic/seed_3
tissuemnist,L70_G70,MobileNetV2,1,heuristic,0.0,50,300,120,120,156,0.3817653421493668,0.41237113402061853,0.41237113402061853,0.3579592845912792,0.3737874978292724,0.4692687303723643,results/pending_runs/paper_backbones/MobileNetV2/tissuemnist/L70_G70/heuristic/seed_1
tissuemnist,L70_G70,MobileNetV2,2,heuristic,0.0,50,300,120,120,337,0.30532556380571735,0.37800687285223367,0.37800687285223367,0.3603734168967333,0.385026260595102,0.4414535666218035,results/pending_runs/paper_backbones/MobileNetV2/tissuemnist/L70_G70/heuristic/seed_2
tissuemnist,L30_G30,MobileNetV2,4,hounie_rcl,77.0,50,300,51,51,27,0.33766023606019985,0.2702702702702703,0.2702702702702703,0.3727083925542899,0.4107865500705123,0.534768954688201,results/pending_runs/paper_backbones/MobileNetV2/tissuemnist/L30_G30/hounie_rcl/seed_4
tissuemnist,L30_G30,MobileNetV2,3,hounie_rcl,82.0,50,300,51,51,37,0.29239864983279396,0.26126126126126126,0.26126126126126126,0.37273497752626383,0.4125848800808446,0.528488111260655,results/pending_runs/paper_backbones/MobileNetV2/tissuemnist/L30_G30/hounie_rcl/seed_3
tissuemnist,L30_G30,MobileNetV2,1,hounie_rcl,69.0,50,300,51,51,32,0.3394901353220486,0.26126126126126126,0.26126126126126126,0.37728111913176654,0.4155165589041525,0.5482279048900852,results/pending_runs/paper_backbones/MobileNetV2/tissuemnist/L30_G30/hounie_rcl/seed_1
tissuemnist,L30_G30,MobileNetV2,2,hounie_rcl,86.0,50,300,51,51,30,0.35452907496277264,0.27927927927927926,0.27927927927927926,0.3774756199954541,0.41430305915862325,0.537909376401974,results/pending_runs/paper_backbones/MobileNetV2/tissuemnist/L30_G30/hounie_rcl/seed_2
tissuemnist,L30_G30,MobileNetV2,4,tralo,127.0,50,300,51,51,38,0.3365711701406747,0.26126126126126126,0.26126126126126126,0.37216052833716184,0.4091844538239514,0.537909376401974,results/pending_runs/paper_backbones/MobileNetV2/tissuemnist/L30_G30/tralo/seed_4
tissuemnist,L30_G30,MobileNetV2,3,tralo,144.0,50,300,51,51,50,0.3363198481283985,0.27927927927927926,0.2972972972972973,0.3858392468378765,0.4228580638565287,0.5352175863615971,results/pending_runs/paper_backbones/MobileNetV2/tissuemnist/L30_G30/tralo/seed_3
tissuemnist,L30_G30,MobileNetV2,1,tralo,123.0,50,300,51,51,47,0.3599460577362942,0.2882882882882883,0.2972972972972973,0.381672005228633,0.4173162655384631,0.5558546433378196,results/pending_runs/paper_backbones/MobileNetV2/tissuemnist/L30_G30/tralo/seed_1
tissuemnist,L30_G30,MobileNetV2,2,tralo,145.0,50,300,51,51,48,0.37284954965849876,0.2702702702702703,0.2702702702702703,0.38443010245719306,0.4252576164653506,0.5473306415432929,results/pending_runs/paper_backbones/MobileNetV2/tissuemnist/L30_G30/tralo/seed_2
tissuemnist,L30_G30,MobileNetV2,4,danits_lp,0.0,50,300,51,51,58,0.2852243570458833,0.24324324324324326,0.25225225225225223,0.3313236927861549,0.36162802029859925,0.43023777478689995,results/pending_runs/paper_backbones/MobileNetV2/tissuemnist/L30_G30/danits_lp/seed_4
tissuemnist,L30_G30,MobileNetV2,3,danits_lp,0.0,50,300,51,51,155,0.32371334384225187,0.2702702702702703,0.2702702702702703,0.2977955271248607,0.3206065251846257,0.42485419470614627,results/pending_runs/paper_backbones/MobileNetV2/tissuemnist/L30_G30/danits_lp/seed_3
tissuemnist,L30_G30,MobileNetV2,1,danits_lp,0.0,50,300,51,51,156,0.3817653421493668,0.2972972972972973,0.2972972972972973,0.3454133416451374,0.3737874978292724,0.4692687303723643,results/pending_runs/paper_backbones/MobileNetV2/tissuemnist/L30_G30/danits_lp/seed_1
tissuemnist,L30_G30,MobileNetV2,2,danits_lp,0.0,50,300,51,51,337,0.30532556380571735,0.21621621621621623,0.21621621621621623,0.34315914433854183,0.385026260595102,0.4414535666218035,results/pending_runs/paper_backbones/MobileNetV2/tissuemnist/L30_G30/danits_lp/seed_2
tissuemnist,L30_G30,MobileNetV2,4,fioretto_ldf,73.0,50,300,51,51,35,0.3208128908149608,0.27927927927927926,0.27927927927927926,0.3816617432174598,0.4179425201683546,0.5423956931359354,results/pending_runs/paper_backbones/MobileNetV2/tissuemnist/L30_G30/fioretto_ldf/seed_4
tissuemnist,L30_G30,MobileNetV2,3,fioretto_ldf,299.0,50,300,51,51,48,0.3263219885647805,0.2702702702702703,0.27927927927927926,0.3701589947605928,0.4041013849938264,0.5320771646478242,results/pending_runs/paper_backbones/MobileNetV2/tissuemnist/L30_G30/fioretto_ldf/seed_3
tissuemnist,L30_G30,MobileNetV2,1,fioretto_ldf,68.0,50,300,51,51,46,0.34314144486836207,0.2702702702702703,0.2702702702702703,0.3784058480597125,0.4142893717098313,0.5473306415432929,results/pending_runs/paper_backbones/MobileNetV2/tissuemnist/L30_G30/fioretto_ldf/seed_1
tissuemnist,L30_G30,MobileNetV2,2,fioretto_ldf,84.0,50,300,51,51,44,0.36891423494071,0.2882882882882883,0.2882882882882883,0.3869196591137065,0.42385601545101903,0.5410497981157469,results/pending_runs/paper_backbones/MobileNetV2/tissuemnist/L30_G30/fioretto_ldf/seed_2
tissuemnist,L30_G30,MobileNetV2,4,tralo_bounded,127.0,50,300,51,51,35,0.3293188791623377,0.25225225225225223,0.25225225225225223,0.37229671977406675,0.4115917963606955,0.5343203230148048,results/pending_runs/paper_backbones/MobileNetV2/tissuemnist/L30_G30/tralo_bounded/seed_4
tissuemnist,L30_G30,MobileNetV2,3,tralo_bounded,131.0,50,300,51,51,42,0.2981558751939237,0.2702702702702703,0.27927927927927926,0.3816237731867096,0.4188316706416395,0.5311799013010319,results/pending_runs/paper_backbones/MobileNetV2/tissuemnist/L30_G30/tralo_bounded/seed_3
tissuemnist,L30_G30,MobileNetV2,1,tralo_bounded,119.0,50,300,51,51,45,0.35966009926142334,0.27927927927927926,0.27927927927927926,0.37843855156721173,0.4129587002113027,0.550471063257066,results/pending_runs/paper_backbones/MobileNetV2/tissuemnist/L30_G30/tralo_bounded/seed_1
tissuemnist,L30_G30,MobileNetV2,2,tralo_bounded,133.0,50,300,51,51,44,0.3636931467443284,0.27927927927927926,0.27927927927927926,0.37962265506884163,0.41674892365905414,0.5365634813817856,results/pending_runs/paper_backbones/MobileNetV2/tissuemnist/L30_G30/tralo_bounded/seed_2
tissuemnist,L30_G30,MobileNetV2,4,heuristic,0.0,50,300,51,51,58,0.2852243570458833,0.25225225225225223,0.25225225225225223,0.3313236927861549,0.36162802029859925,0.43023777478689995,results/pending_runs/paper_backbones/MobileNetV2/tissuemnist/L30_G30/heuristic/seed_4
tissuemnist,L30_G30,MobileNetV2,3,heuristic,0.0,50,300,51,51,155,0.32371334384225187,0.2702702702702703,0.2702702702702703,0.2977955271248607,0.3206065251846257,0.42485419470614627,results/pending_runs/paper_backbones/MobileNetV2/tissuemnist/L30_G30/heuristic/seed_3
tissuemnist,L30_G30,MobileNetV2,1,heuristic,0.0,50,300,51,51,156,0.3817653421493668,0.2972972972972973,0.2972972972972973,0.3454133416451374,0.3737874978292724,0.4692687303723643,results/pending_runs/paper_backbones/MobileNetV2/tissuemnist/L30_G30/heuristic/seed_1
tissuemnist,L30_G30,MobileNetV2,2,heuristic,0.0,50,300,51,51,337,0.30532556380571735,0.21621621621621623,0.21621621621621623,0.34315914433854183,0.385026260595102,0.4414535666218035,results/pending_runs/paper_backbones/MobileNetV2/tissuemnist/L30_G30/heuristic/seed_2
tissuemnist,L80_G80,MobileNetV2,4,hounie_rcl,53.0,50,300,137,137,100,0.3383836075406285,0.34415584415584416,0.34415584415584416,0.3999840543515763,0.43157375560687516,0.5563032750112158,results/pending_runs/paper_backbones/MobileNetV2/tissuemnist/L80_G80/hounie_rcl/seed_4
tissuemnist,L80_G80,MobileNetV2,3,hounie_rcl,57.0,50,300,137,137,108,0.35709809326832764,0.37662337662337664,0.37662337662337664,0.3883640641906896,0.41888787691277424,0.5397039030955586,results/pending_runs/paper_backbones/MobileNetV2/tissuemnist/L80_G80/hounie_rcl/seed_3
tissuemnist,L80_G80,MobileNetV2,1,hounie_rcl,55.0,50,300,137,137,112,0.3974214617574453,0.4090909090909091,0.4090909090909091,0.3916893667068697,0.41679759846611214,0.5473306415432929,results/pending_runs/paper_backbones/MobileNetV2/tissuemnist/L80_G80/hounie_rcl/seed_1
tissuemnist,L80_G80,MobileNetV2,2,hounie_rcl,64.0,50,300,137,137,99,0.41806001851327695,0.43506493506493504,0.43506493506493504,0.4076122028495673,0.42836927870073627,0.5527142216240467,results/pending_runs/paper_backbones/MobileNetV2/tissuemnist/L80_G80/hounie_rcl/seed_2
tissuemnist,L80_G80,MobileNetV2,4,tralo,124.0,50,300,137,137,128,0.32165095807431865,0.35064935064935066,0.35714285714285715,0.40450088900725323,0.43227462695861546,0.5365634813817856,results/pending_runs/paper_backbones/MobileNetV2/tissuemnist/L80_G80/tralo/seed_4
tissuemnist,L80_G80,MobileNetV2,3,tralo,121.0,50,300,137,137,133,0.3737322849832064,0.38961038961038963,0.38961038961038963,0.3971514938736999,0.42145429517899047,0.5486765365634814,results/pending_runs/paper_backbones/MobileNetV2/tissuemnist/L80_G80/tralo/seed_3
tissuemnist,L80_G80,MobileNetV2,1,tralo,107.0,50,300,137,137,133,0.38187389158970036,0.3961038961038961,0.3961038961038961,0.39861006730594867,0.42775566010740335,0.5477792732166891,results/pending_runs/paper_backbones/MobileNetV2/tissuemnist/L80_G80/tralo/seed_1
tissuemnist,L80_G80,MobileNetV2,2,tralo,157.0,50,300,137,137,130,0.44061797848374623,0.42207792207792205,0.42207792207792205,0.4140665434264917,0.43851571338477047,0.5554060116644235,results/pending_runs/paper_backbones/MobileNetV2/tissuemnist/L80_G80/tralo/seed_2
tissuemnist,L80_G80,MobileNetV2,4,danits_lp,0.0,50,300,137,137,58,0.2852243570458833,0.25327510917030566,0.3181818181818182,0.3346549726006107,0.36162802029859925,0.43023777478689995,results/pending_runs/paper_backbones/MobileNetV2/tissuemnist/L80_G80/danits_lp/seed_4
tissuemnist,L80_G80,MobileNetV2,3,danits_lp,0.0,50,300,137,137,155,0.32371334384225187,0.33766233766233766,0.33766233766233766,0.3044569348092082,0.3206065251846257,0.42485419470614627,results/pending_runs/paper_backbones/MobileNetV2/tissuemnist/L80_G80/danits_lp/seed_3
tissuemnist,L80_G80,MobileNetV2,1,danits_lp,0.0,50,300,137,137,156,0.3817653421493668,0.42207792207792205,0.42207792207792205,0.35828741854708324,0.3737874978292724,0.4692687303723643,results/pending_runs/paper_backbones/MobileNetV2/tissuemnist/L80_G80/danits_lp/seed_1
tissuemnist,L80_G80,MobileNetV2,2,danits_lp,0.0,50,300,137,137,337,0.30532556380571735,0.4090909090909091,0.4090909090909091,0.3638500533315198,0.385026260595102,0.4414535666218035,results/pending_runs/paper_backbones/MobileNetV2/tissuemnist/L80_G80/danits_lp/seed_2
tissuemnist,L80_G80,MobileNetV2,4,fioretto_ldf,53.0,50,300,137,137,124,0.3339692451573098,0.3181818181818182,0.3181818181818182,0.3940663008930128,0.4252928812706514,0.5495737999102737,results/pending_runs/paper_backbones/MobileNetV2/tissuemnist/L80_G80/fioretto_ldf/seed_4
tissuemnist,L80_G80,MobileNetV2,3,fioretto_ldf,49.0,50,300,137,137,127,0.35187700694033064,0.37012987012987014,0.37012987012987014,0.38019929266623015,0.4098836481572567,0.5365634813817856,results/pending_runs/paper_backbones/MobileNetV2/tissuemnist/L80_G80/fioretto_ldf/seed_3
tissuemnist,L80_G80,MobileNetV2,1,fioretto_ldf,53.0,50,300,137,137,132,0.3837785359645127,0.37662337662337664,0.37662337662337664,0.39949934628324546,0.43055790567258834,0.554060116644235,results/pending_runs/paper_backbones/MobileNetV2/tissuemnist/L80_G80/fioretto_ldf/seed_1
tissuemnist,L80_G80,MobileNetV2,2,fioretto_ldf,68.0,50,300,137,137,128,0.41968369614377926,0.43506493506493504,0.44155844155844154,0.4128756069053995,0.43622434193998194,0.554060116644235,results/pending_runs/paper_backbones/MobileNetV2/tissuemnist/L80_G80/fioretto_ldf/seed_2
tissuemnist,L80_G80,MobileNetV2,4,tralo_bounded,104.0,50,300,137,137,123,0.3448166983767981,0.36363636363636365,0.35714285714285715,0.3980714210234122,0.427631729177199,0.5527142216240467,results/pending_runs/paper_backbones/MobileNetV2/tissuemnist/L80_G80/tralo_bounded/seed_4
tissuemnist,L80_G80,MobileNetV2,3,tralo_bounded,109.0,50,300,137,137,133,0.36224169775836196,0.35714285714285715,0.35714285714285715,0.38976209945285534,0.42651173618921695,0.5513683266038583,results/pending_runs/paper_backbones/MobileNetV2/tissuemnist/L80_G80/tralo_bounded/seed_3
tissuemnist,L80_G80,MobileNetV2,1,tralo_bounded,102.0,50,300,137,137,130,0.374994091301594,0.38311688311688313,0.38311688311688313,0.40020602312971143,0.43286915019619754,0.5491251682368775,results/pending_runs/paper_backbones/MobileNetV2/tissuemnist/L80_G80/tralo_bounded/seed_1
tissuemnist,L80_G80,MobileNetV2,2,tralo_bounded,113.0,50,300,137,137,127,0.4181346232462186,0.42857142857142855,0.42857142857142855,0.40787077666202015,0.4301139615059942,0.554060116644235,results/pending_runs/paper_backbones/MobileNetV2/tissuemnist/L80_G80/tralo_bounded/seed_2
tissuemnist,L80_G80,MobileNetV2,4,heuristic,0.0,50,300,137,137,58,0.2852243570458833,0.3181818181818182,0.3181818181818182,0.3346549726006107,0.36162802029859925,0.43023777478689995,results/pending_runs/paper_backbones/MobileNetV2/tissuemnist/L80_G80/heuristic/seed_4
tissuemnist,L80_G80,MobileNetV2,3,heuristic,0.0,50,300,137,137,155,0.32371334384225187,0.33766233766233766,0.33766233766233766,0.3044569348092082,0.3206065251846257,0.42485419470614627,results/pending_runs/paper_backbones/MobileNetV2/tissuemnist/L80_G80/heuristic/seed_3
tissuemnist,L80_G80,MobileNetV2,1,heuristic,0.0,50,300,137,137,156,0.3817653421493668,0.42207792207792205,0.42207792207792205,0.35828741854708324,0.3737874978292724,0.4692687303723643,results/pending_runs/paper_backbones/MobileNetV2/tissuemnist/L80_G80/heuristic/seed_1
tissuemnist,L80_G80,MobileNetV2,2,heuristic,0.0,50,300,137,137,337,0.30532556380571735,0.4090909090909091,0.4090909090909091,0.3638500533315198,0.385026260595102,0.4414535666218035,results/pending_runs/paper_backbones/MobileNetV2/tissuemnist/L80_G80/heuristic/seed_2
aider,L20_G20,ShuffleNetV2,4,hounie_rcl,94.0,50,300,20,20,10,0.5465397383018682,0.32786885245901637,0.32786885245901637,0.7932427782385431,0.9629129129129129,0.9816176470588235,results/pending_runs/paper_backbones/ShuffleNetV2/aider/L20_G20/hounie_rcl/seed_4
aider,L20_G20,ShuffleNetV2,3,hounie_rcl,74.0,50,300,20,20,9,0.40501044373901807,0.29508196721311475,0.29508196721311475,0.7312790387440917,0.8952566159001654,0.953125,results/pending_runs/paper_backbones/ShuffleNetV2/aider/L20_G20/hounie_rcl/seed_3
aider,L20_G20,ShuffleNetV2,1,hounie_rcl,109.0,50,300,20,20,11,0.44894047366247736,0.32786885245901637,0.32786885245901637,0.746534545424022,0.9001519106072347,0.9540441176470589,results/pending_runs/paper_backbones/ShuffleNetV2/aider/L20_G20/hounie_rcl/seed_1
aider,L20_G20,ShuffleNetV2,2,hounie_rcl,91.0,50,300,20,20,6,0.5001332667853674,0.32786885245901637,0.32786885245901637,0.7758775746870358,0.9395991580488697,0.9705882352941176,results/pending_runs/paper_backbones/ShuffleNetV2/aider/L20_G20/hounie_rcl/seed_2
aider,L20_G20,ShuffleNetV2,4,tralo,94.0,50,300,20,20,16,0.5859596609415462,0.32786885245901637,0.32786885245901637,0.7799315553277177,0.9450215130800319,0.9733455882352942,results/pending_runs/paper_backbones/ShuffleNetV2/aider/L20_G20/tralo/seed_4
aider,L20_G20,ShuffleNetV2,3,tralo,125.0,50,300,20,20,19,0.7168033729553046,0.32786885245901637,0.32786885245901637,0.779341923298453,0.9442201910920432,0.9733455882352942,results/pending_runs/paper_backbones/ShuffleNetV2/aider/L20_G20/tralo/seed_3
aider,L20_G20,ShuffleNetV2,1,tralo,350.0,50,300,20,20,18,0.581701354494675,0.32786885245901637,0.32786885245901637,0.7725699218095681,0.9365482382673601,0.9696691176470589,results/pending_runs/paper_backbones/ShuffleNetV2/aider/L20_G20/tralo/seed_1
aider,L20_G20,ShuffleNetV2,2,tralo,99.0,50,300,20,20,16,0.6459226598499321,0.32786885245901637,0.32786885245901637,0.7824260274303663,0.9553581484274553,0.9779411764705882,results/pending_runs/paper_backbones/ShuffleNetV2/aider/L20_G20/tralo/seed_2
aider,L20_G20,ShuffleNetV2,4,danits_lp,0.0,50,300,20,20,97,0.9859458322899286,0.32786885245901637,0.32786885245901637,0.808864985500635,0.9839840455902524,0.9917279411764706,results/pending_runs/paper_backbones/ShuffleNetV2/aider/L20_G20/danits_lp/seed_4
aider,L20_G20,ShuffleNetV2,3,danits_lp,0.0,50,300,20,20,97,0.9894456316671325,0.32786885245901637,0.32786885245901637,0.8023464277073157,0.9765738725531438,0.9880514705882353,results/pending_runs/paper_backbones/ShuffleNetV2/aider/L20_G20/danits_lp/seed_3
aider,L20_G20,ShuffleNetV2,1,danits_lp,0.0,50,300,20,20,104,0.9793386131590798,0.32786885245901637,0.32786885245901637,0.8014933723216682,0.9768459776720139,0.9880514705882353,results/pending_runs/paper_backbones/ShuffleNetV2/aider/L20_G20/danits_lp/seed_1
aider,L20_G20,ShuffleNetV2,2,danits_lp,0.0,50,300,20,20,99,0.9825947177525249,0.32786885245901637,0.32786885245901637,0.7934978649154667,0.9753403281799247,0.9871323529411765,results/pending_runs/paper_backbones/ShuffleNetV2/aider/L20_G20/danits_lp/seed_2
aider,L20_G20,ShuffleNetV2,4,fioretto_ldf,45.0,50,300,20,20,11,0.5345200074266441,0.32786885245901637,0.32786885245901637,0.7736718058081229,0.93661225634395,0.9696691176470589,results/pending_runs/paper_backbones/ShuffleNetV2/aider/L20_G20/fioretto_ldf/seed_4
aider,L20_G20,ShuffleNetV2,3,fioretto_ldf,299.0,50,300,20,20,15,0.6211307779140838,0.32786885245901637,0.32786885245901637,0.7663493817341718,0.9267716340433688,0.9659926470588235,results/pending_runs/paper_backbones/ShuffleNetV2/aider/L20_G20/fioretto_ldf/seed_3
aider,L20_G20,ShuffleNetV2,1,fioretto_ldf,299.0,50,300,20,20,20,0.611501414552373,0.32786885245901637,0.32786885245901637,0.7740550841065774,0.9385450857790927,0.9705882352941176,results/pending_runs/paper_backbones/ShuffleNetV2/aider/L20_G20/fioretto_ldf/seed_1
aider,L20_G20,ShuffleNetV2,2,fioretto_ldf,54.0,50,300,20,20,14,0.6064806335452744,0.32786885245901637,0.32786885245901637,0.7789066721404149,0.9492610254669259,0.9751838235294118,results/pending_runs/paper_backbones/ShuffleNetV2/aider/L20_G20/fioretto_ldf/seed_2
aider,L20_G20,ShuffleNetV2,4,tralo_bounded,88.0,50,300,20,20,11,0.5535122405037817,0.32786885245901637,0.32786885245901637,0.7752592667783248,0.9387445632588692,0.9705882352941176,results/pending_runs/paper_backbones/ShuffleNetV2/aider/L20_G20/tralo_bounded/seed_4
