path,dataset,cap,model,seed,method,warmup,K,cls,count_raw,AP,precAtK,recAtK,n_uniq_score,frac_score_below_1e6,max_score,sat_epoch_raw,restored_from_raw,restore_kind,min_excess_raw,min_total_excess,last_c,eval_c,n_active_total,n_sat_total,dose_active,dose_sat,dose_frac,n_transitions,first_sat_c,peak_lambda,restored,unspent,is_tralo,traj_min_over_K,traj_max_over_K,traj_range_K,cum_excess_K,campaign,lr_c,AP_ce,precAtK_ce,dAP,dPrecK,over_unspent,abs_unspent
results/headroom/headroom_b30_lrc5e-05/lane0/MobileNetV3/dermmnist/L30_G30/fioretto_ldf/seed_4,dermmnist,L30_G30,MobileNetV3,4,fioretto_ldf,1,67,4,54,0.5276397058499075,0.8507462686567164,0.2556053811659193,871,0.6894658012980529,1.0,19.0,,nan,19.0,0.0,23,23,18,5,18,5,0.782608695652174,1,19.0,9.988157,0,0.19402985074626866,0,,6.462686567164179,5.462686567164179,54.6865671641791,lrc5e-05,5e-05,0.679767880298651,0.8600079957356077,-0.1521281744487435,-0.00926172707889128,0.19402985074626866,0.19402985074626866
results/headroom/headroom_b30_lrc5e-05/lane0/MobileNetV3/dermmnist/L30_G30/hounie_rcl/seed_1,dermmnist,L30_G30,MobileNetV3,1,hounie_rcl,1,67,4,41,0.6103578625451181,0.8955223880597015,0.26905829596412556,720,0.7658512231652521,0.99999774,28.0,,nan,28.0,0.0,29,29,27,2,27,2,0.9310344827586207,1,28.0,0.012965,0,0.3880597014925373,0,,6.253731343283582,5.253731343283582,73.86567164179104,lrc5e-05,5e-05,0.6994360828307511,0.8837953091684434,-0.08907822028563295,0.011727078891258125,0.3880597014925373,0.3880597014925373
results/headroom/headroom_b30_lrc5e-05/lane0/MobileNetV3/dermmnist/L30_G30/hounie_rcl/seed_2,dermmnist,L30_G30,MobileNetV3,2,hounie_rcl,1,67,4,25,0.5392398554286428,0.8059701492537313,0.242152466367713,1001,0.63654518222666,0.9999994,25.0,,nan,25.0,0.0,29,29,24,5,24,5,0.8275862068965517,1,25.0,0.013738,0,0.6268656716417911,0,,6.6716417910447765,5.6716417910447765,77.82089552238806,lrc5e-05,5e-05,0.6850627078056499,0.818230277185501,-0.1458228523770071,-0.012260127931769671,0.6268656716417911,0.6268656716417911
results/headroom/headroom_b30_lrc5e-05/lane0/MobileNetV3/dermmnist/L30_G30/hounie_rcl/seed_3,dermmnist,L30_G30,MobileNetV3,3,hounie_rcl,1,67,4,31,0.5513384906845996,0.8507462686567164,0.2556053811659193,757,0.7488766849725412,0.99999666,24.0,,nan,24.0,0.0,28,28,23,5,23,5,0.8214285714285714,1,24.0,0.009726,0,0.5373134328358209,0,,6.7611940298507465,5.7611940298507465,54.62686567164179,lrc5e-05,5e-05,0.7056520413443165,0.8852611940298507,-0.15431355065971686,-0.034514925373134275,0.5373134328358209,0.5373134328358209
results/headroom/headroom_b30_lrc5e-05/lane0/MobileNetV3/dermmnist/L30_G30/hounie_rcl/seed_4,dermmnist,L30_G30,MobileNetV3,4,hounie_rcl,1,67,4,30,0.47196643496033996,0.746268656716418,0.2242152466367713,849,0.7064403394907639,0.99999976,25.0,,nan,25.0,0.0,29,29,24,5,24,5,0.8275862068965517,1,25.0,0.010735,0,0.5522388059701493,0,,6.1940298507462686,5.1940298507462686,58.6865671641791,lrc5e-05,5e-05,0.679767880298651,0.8600079957356077,-0.20780144533831102,-0.11373933901918976,0.5522388059701493,0.5522388059701493
results/headroom/headroom_b30_lrc5e-05/lane0/MobileNetV3/dermmnist/L30_G30/tralo/seed_1,dermmnist,L30_G30,MobileNetV3,1,tralo,1,67,4,57,0.5498123258321266,0.8805970149253731,0.2645739910313901,890,0.6969545681477783,0.99999833,17.0,30.0,fully_satisfied,17.0,0.0,29,29,20,9,20,9,0.6896551724137931,5,16.0,0.08,1,0.14925373134328357,1,0.3582089552238806,3.4776119402985075,3.1194029850746268,6.507462686567164,lrc5e-05,5e-05,0.6994360828307511,0.8837953091684434,-0.1496237569986245,-0.0031982942430702765,0.14925373134328357,0.14925373134328357
results/headroom/headroom_b30_lrc5e-05/lane0/MobileNetV3/dermmnist/L30_G30/tralo/seed_2,dermmnist,L30_G30,MobileNetV3,2,tralo,1,67,4,57,0.46161783240307525,0.835820895522388,0.25112107623318386,858,0.7169246130803795,1.0,20.0,28.0,fully_satisfied,20.0,0.0,26,26,20,6,20,6,0.7692307692307693,3,19.0,0.08,1,0.14925373134328357,1,0.3880597014925373,3.8358208955223883,3.4477611940298507,6.253731343283582,lrc5e-05,5e-05,0.6850627078056499,0.818230277185501,-0.22344487540257468,0.01759061833688702,0.14925373134328357,0.14925373134328357
results/headroom/headroom_b30_lrc5e-05/lane0/MobileNetV3/dermmnist/L30_G30/tralo/seed_3,dermmnist,L30_G30,MobileNetV3,3,tralo,1,67,4,59,0.538059450642133,0.8507462686567164,0.2556053811659193,668,0.7758362456315526,0.9999999,19.0,28.0,fully_satisfied,19.0,0.0,26,26,20,6,20,6,0.7692307692307693,3,18.0,0.08,1,0.11940298507462686,1,0.5223880597014925,2.925373134328358,2.4029850746268657,4.791044776119403,lrc5e-05,5e-05,0.7056520413443165,0.8852611940298507,-0.16759259070218346,-0.034514925373134275,0.11940298507462686,0.11940298507462686
results/headroom/headroom_b30_lrc5e-05/lane0/MobileNetV3/dermmnist/L30_G30/tralo/seed_4,dermmnist,L30_G30,MobileNetV3,4,tralo,1,67,4,29,0.3631361930785864,0.6119402985074627,0.18385650224215247,672,0.7918122815776335,0.9999801,18.0,,nan,18.0,0.0,25,25,19,6,19,6,0.76,3,17.0,0.08,0,0.5671641791044776,1,0.22388059701492538,2.701492537313433,2.4776119402985075,6.149253731343284,lrc5e-05,5e-05,0.679767880298651,0.8600079957356077,-0.3166316872200646,-0.24806769722814503,0.5671641791044776,0.5671641791044776
results/headroom/headroom_b30_lrc5e-05/lane0/MobileNetV3/octmnist/L30_G30/fioretto_ldf/seed_1,octmnist,L30_G30,MobileNetV3,1,fioretto_ldf,1,75,2,74,0.8094606034201336,0.9733333333333334,0.292,410,0.704,0.9999999,,,nan,2.0,39.0,29,29,29,0,29,0,1.0,0,,13.661928,0,0.013333333333333334,0,,6.88,5.36,70.12,lrc5e-05,5e-05,0.7580042313731934,0.88,0.0514563720469402,0.09333333333333338,0.013333333333333334,0.013333333333333334
results/headroom/headroom_b30_lrc5e-05/lane0/MobileNetV3/octmnist/L30_G30/fioretto_ldf/seed_2,octmnist,L30_G30,MobileNetV3,2,fioretto_ldf,1,75,2,62,0.7601791369054937,0.92,0.276,498,0.637,1.0,,,nan,29.0,17.0,29,29,29,0,29,0,1.0,0,,10.553615,0,0.17333333333333334,0,,4.453333333333333,3.2266666666666666,52.25333333333333,lrc5e-05,5e-05,0.8108231951833579,0.9199999999999999,-0.05064405827786422,1.1102230246251565e-16,0.17333333333333334,0.17333333333333334
results/headroom/headroom_b30_lrc5e-05/lane0/MobileNetV3/octmnist/L30_G30/fioretto_ldf/seed_3,octmnist,L30_G30,MobileNetV3,3,fioretto_ldf,1,75,2,54,0.7722440816395916,0.9466666666666667,0.284,588,0.567,0.99999917,29.0,,nan,29.0,0.0,29,29,28,1,28,1,0.9655172413793104,1,29.0,13.227108,0,0.28,0,,5.12,4.12,67.76,lrc5e-05,5e-05,0.8262172810605988,0.9293333333333333,-0.0539731994210072,0.01733333333333331,0.28,0.28
results/headroom/headroom_b30_lrc5e-05/lane0/MobileNetV3/octmnist/L30_G30/fioretto_ldf/seed_4,octmnist,L30_G30,MobileNetV3,4,fioretto_ldf,1,75,2,62,0.7869874484499569,0.9733333333333334,0.292,425,0.692,0.99999654,27.0,,nan,27.0,0.0,29,29,26,3,26,3,0.896551724137931,1,27.0,10.088044,0,0.17333333333333334,0,,5.1466666666666665,4.1466666666666665,50.8,lrc5e-05,5e-05,0.72638479977456,0.8280000000000001,0.060602648675396886,0.14533333333333331,0.17333333333333334,0.17333333333333334
results/headroom/headroom_b30_lrc5e-05/lane0/MobileNetV3/octmnist/L30_G30/hounie_rcl/seed_1,octmnist,L30_G30,MobileNetV3,1,hounie_rcl,1,75,2,9,0.6449057924860467,0.8133333333333334,0.244,380,0.769,0.99998343,26.0,,nan,26.0,0.0,29,29,25,4,25,4,0.8620689655172413,1,26.0,0.019675,0,0.88,0,,5.226666666666667,4.226666666666667,49.733333333333334,lrc5e-05,5e-05,0.7580042313731934,0.88,-0.11309843888714666,-0.06666666666666665,0.88,0.88
results/headroom/headroom_b30_lrc5e-05/lane0/MobileNetV3/octmnist/L30_G30/hounie_rcl/seed_2,octmnist,L30_G30,MobileNetV3,2,hounie_rcl,1,75,2,37,0.7660729968037757,0.96,0.288,422,0.719,0.9999995,29.0,,nan,29.0,0.0,29,29,28,1,28,1,0.9655172413793104,1,29.0,0.020811,0,0.5066666666666667,0,,4.533333333333333,3.533333333333333,51.81333333333333,lrc5e-05,5e-05,0.8108231951833579,0.9199999999999999,-0.04475019837958216,0.040000000000000036,0.5066666666666667,0.5066666666666667
results/headroom/headroom_b30_lrc5e-05/lane0/MobileNetV3/octmnist/L30_G30/hounie_rcl/seed_3,octmnist,L30_G30,MobileNetV3,3,hounie_rcl,1,75,2,9,0.6225184022993497,0.8266666666666667,0.248,443,0.716,0.9880064,27.0,,nan,27.0,0.0,29,29,26,3,26,3,0.896551724137931,1,27.0,0.024517,0,0.88,0,,5.12,4.12,64.18666666666667,lrc5e-05,5e-05,0.8262172810605988,0.9293333333333333,-0.20369887876124904,-0.10266666666666668,0.88,0.88
results/headroom/headroom_b30_lrc5e-05/lane0/MobileNetV3/octmnist/L30_G30/hounie_rcl/seed_4,octmnist,L30_G30,MobileNetV3,4,hounie_rcl,1,75,2,7,0.7232789808339614,0.92,0.276,402,0.745,0.99594975,23.0,,nan,23.0,0.0,27,27,22,5,22,5,0.8148148148148148,1,23.0,0.016026,0,0.9066666666666666,0,,4.586666666666667,3.5866666666666664,40.48,lrc5e-05,5e-05,0.72638479977456,0.8280000000000001,-0.0031058189405986925,0.09199999999999997,0.9066666666666666,0.9066666666666666
results/headroom/headroom_b30_lrc5e-05/lane0/MobileNetV3/octmnist/L30_G30/tralo/seed_1,octmnist,L30_G30,MobileNetV3,1,tralo,1,75,2,41,0.7703629035879024,0.9066666666666666,0.272,522,0.622,0.9999999,30.0,,nan,30.0,0.0,29,29,28,1,28,1,0.9655172413793104,1,29.0,0.11,0,0.4533333333333333,1,0.76,2.5733333333333333,1.8133333333333332,7.693333333333333,lrc5e-05,5e-05,0.7580042313731934,0.88,0.012358672214708988,0.026666666666666616,0.4533333333333333,0.4533333333333333
results/headroom/headroom_b30_lrc5e-05/lane0/MobileNetV3/octmnist/L30_G30/tralo/seed_2,octmnist,L30_G30,MobileNetV3,2,tralo,1,75,2,61,0.776197021568174,0.96,0.288,508,0.628,0.9999995,,,nan,30.0,11.0,29,29,29,0,29,0,1.0,0,,0.11,0,0.18666666666666668,1,1.0666666666666667,2.3866666666666667,1.32,5.1466666666666665,lrc5e-05,5e-05,0.8108231951833579,0.9199999999999999,-0.03462617361518383,0.040000000000000036,0.18666666666666668,0.18666666666666668
results/headroom/headroom_b30_lrc5e-05/lane0/MobileNetV3/octmnist/L30_G30/tralo/seed_3,octmnist,L30_G30,MobileNetV3,3,tralo,1,75,2,40,0.7668064497263221,0.8933333333333333,0.268,530,0.599,1.0,,,nan,30.0,4.0,29,29,29,0,29,0,1.0,0,,0.11,0,0.4666666666666667,1,0.9866666666666667,2.6266666666666665,1.64,7.1066666666666665,lrc5e-05,5e-05,0.8262172810605988,0.9293333333333333,-0.059410831334276715,-0.03600000000000003,0.4666666666666667,0.4666666666666667
results/headroom/headroom_b30_lrc5e-05/lane0/MobileNetV3/octmnist/L30_G30/tralo/seed_4,octmnist,L30_G30,MobileNetV3,4,tralo,1,75,2,43,0.521733807672501,0.8266666666666667,0.248,357,0.73,0.99999356,24.0,,nan,24.0,0.0,29,29,25,4,25,4,0.8620689655172413,3,23.0,0.09,0,0.4266666666666667,1,0.36,3.2533333333333334,2.8933333333333335,6.093333333333334,lrc5e-05,5e-05,0.72638479977456,0.8280000000000001,-0.20465099210205906,-0.0013333333333334085,0.4266666666666667,0.4266666666666667
results/headroom/headroom_b30_lrc5e-05/lane0/MobileNetV3/tissuemnist/L30_G30/fioretto_ldf/seed_1,tissuemnist,L30_G30,MobileNetV3,1,fioretto_ldf,1,51,4,69,0.3723792694842088,0.5882352941176471,0.17543859649122806,2400,0.0,0.3586295,,1.0,min_excess,1.0,36.0,29,1,29,0,1,0,1.0,0,,17.34641,1,-0.35294117647058826,0,,1.7058823529411764,0.0,0.7058823529411765,lrc5e-05,5e-05,0.39853999493550796,0.5557455540355678,-0.02616072545129916,0.03248974008207928,0.0,0.35294117647058826
results/headroom/headroom_b30_lrc5e-05/lane0/MobileNetV3/tissuemnist/L30_G30/fioretto_ldf/seed_2,tissuemnist,L30_G30,MobileNetV3,2,fioretto_ldf,1,51,4,98,0.3205376182552934,0.47058823529411764,0.14035087719298245,2164,0.17833333333333334,0.99922884,,11.0,min_excess,11.0,94.0,29,11,29,0,11,0,1.0,0,,20.292608,1,-0.9215686274509803,0,,9.980392156862745,7.137254901960785,53.84313725490196,lrc5e-05,5e-05,0.38482688231431644,0.6065891472868217,-0.06428926405902302,-0.13600091199270403,0.0,0.9215686274509803
results/headroom/headroom_b30_lrc5e-05/lane0/MobileNetV3/tissuemnist/L30_G30/fioretto_ldf/seed_3,tissuemnist,L30_G30,MobileNetV3,3,fioretto_ldf,1,51,4,70,0.3560287132311669,0.5882352941176471,0.17543859649122806,1831,0.35041666666666665,0.99992156,,14.0,min_excess,14.0,38.0,29,14,29,0,14,0,1.0,0,,14.242622,1,-0.37254901960784315,0,,4.882352941176471,3.1372549019607843,29.88235294117647,lrc5e-05,5e-05,0.411828463207173,0.5691974464204286,-0.05579974997600606,0.019037847697218502,0.0,0.37254901960784315
results/headroom/headroom_b30_lrc5e-05/lane0/MobileNetV3/tissuemnist/L30_G30/fioretto_ldf/seed_4,tissuemnist,L30_G30,MobileNetV3,4,fioretto_ldf,1,51,4,39,0.3668206069141085,0.5490196078431373,0.16374269005847952,2399,0.0,0.3933086,1.0,1.0,fully_satisfied,1.0,0.0,29,1,28,1,0,1,0.0,1,1.0,14.231337,1,0.23529411764705882,0,,1.0,0.0,0.0,lrc5e-05,5e-05,0.38274006452985887,0.4990880072959416,-0.015919457615750365,0.0499316005471957,0.23529411764705882,0.23529411764705882
results/headroom/headroom_b30_lrc5e-05/lane0/MobileNetV3/tissuemnist/L30_G30/hounie_rcl/seed_1,tissuemnist,L30_G30,MobileNetV3,1,hounie_rcl,1,51,4,69,0.3723792694842088,0.5882352941176471,0.17543859649122806,2400,0.0,0.3586295,,1.0,min_excess,1.0,36.0,29,1,29,0,1,0,1.0,0,,0.015292,1,-0.35294117647058826,0,,1.7058823529411764,0.0,0.7058823529411765,lrc5e-05,5e-05,0.39853999493550796,0.5557455540355678,-0.02616072545129916,0.03248974008207928,0.0,0.35294117647058826
results/headroom/headroom_b30_lrc5e-05/lane0/MobileNetV3/tissuemnist/L30_G30/hounie_rcl/seed_2,tissuemnist,L30_G30,MobileNetV3,2,hounie_rcl,1,51,4,90,0.3126053721399698,0.45098039215686275,0.13450292397660818,2251,0.12,0.998212,,11.0,min_excess,11.0,78.0,29,11,29,0,11,0,1.0,0,,0.017132,1,-0.7647058823529411,0,,9.980392156862745,7.450980392156863,55.13725490196079,lrc5e-05,5e-05,0.38482688231431644,0.6065891472868217,-0.07222151017434664,-0.15560875512995892,0.0,0.7647058823529411
results/headroom/headroom_b30_lrc5e-05/lane0/MobileNetV3/tissuemnist/L30_G30/hounie_rcl/seed_3,tissuemnist,L30_G30,MobileNetV3,3,hounie_rcl,1,51,4,66,0.33533529643253845,0.5882352941176471,0.17543859649122806,2048,0.23875,0.998757,,14.0,min_excess,14.0,30.0,29,14,29,0,14,0,1.0,0,,0.011181,1,-0.29411764705882354,0,,6.137254901960785,4.549019607843137,32.07843137254902,lrc5e-05,5e-05,0.411828463207173,0.5691974464204286,-0.07649316677463452,0.019037847697218502,0.0,0.29411764705882354
results/headroom/headroom_b30_lrc5e-05/lane0/MobileNetV3/tissuemnist/L30_G30/hounie_rcl/seed_4,tissuemnist,L30_G30,MobileNetV3,4,hounie_rcl,1,51,4,39,0.3668206069141085,0.5490196078431373,0.16374269005847952,2399,0.0,0.3933086,1.0,1.0,fully_satisfied,1.0,0.0,29,1,28,1,0,1,0.0,1,1.0,0.010839,1,0.23529411764705882,0,,1.0,0.0,0.0,lrc5e-05,5e-05,0.38274006452985887,0.4990880072959416,-0.015919457615750365,0.0499316005471957,0.23529411764705882,0.23529411764705882
results/headroom/headroom_b30_lrc5e-05/lane0/MobileNetV3/tissuemnist/L30_G30/tralo/seed_1,tissuemnist,L30_G30,MobileNetV3,1,tralo,1,51,4,69,0.3723792694842088,0.5882352941176471,0.17543859649122806,2400,0.0,0.3586295,,2.0,min_excess,2.0,36.0,29,1,29,0,1,0,1.0,0,,0.11,1,-0.35294117647058826,1,1.3529411764705883,1.3529411764705883,0.0,0.35294117647058826,lrc5e-05,5e-05,0.39853999493550796,0.5557455540355678,-0.02616072545129916,0.03248974008207928,0.0,0.35294117647058826
results/headroom/headroom_b30_lrc5e-05/lane0/MobileNetV3/tissuemnist/L30_G30/tralo/seed_2,tissuemnist,L30_G30,MobileNetV3,2,tralo,1,51,4,108,0.31237368019106854,0.49019607843137253,0.14619883040935672,2237,0.13958333333333334,0.9996228,,12.0,min_excess,12.0,114.0,29,11,29,0,11,0,1.0,0,,0.11,1,-1.1176470588235294,1,2.1372549019607843,5.490196078431373,3.3529411764705883,7.0588235294117645,lrc5e-05,5e-05,0.38482688231431644,0.6065891472868217,-0.0724532021232479,-0.11639306885544914,0.0,1.1176470588235294
results/headroom/headroom_b30_lrc5e-05/lane0/MobileNetV3/tissuemnist/L30_G30/tralo/seed_3,tissuemnist,L30_G30,MobileNetV3,3,tralo,1,51,4,69,0.33114298846904283,0.47058823529411764,0.14035087719298245,2400,0.0,0.64301026,,3.0,min_excess,3.0,36.0,29,2,29,0,2,0,1.0,0,,0.11,1,-0.35294117647058826,1,1.4313725490196079,1.4313725490196079,0.0,0.43137254901960786,lrc5e-05,5e-05,0.411828463207173,0.5691974464204286,-0.08068547473813015,-0.09860921112631094,0.0,0.35294117647058826
results/headroom/headroom_b30_lrc5e-05/lane0/MobileNetV3/tissuemnist/L30_G30/tralo/seed_4,tissuemnist,L30_G30,MobileNetV3,4,tralo,1,51,4,39,0.3668206069141085,0.5490196078431373,0.16374269005847952,2399,0.0,0.3933086,2.0,2.0,fully_satisfied,2.0,0.0,29,1,28,1,0,1,0.0,1,1.0,0.05,1,0.23529411764705882,1,0.7647058823529411,0.7647058823529411,0.0,0.0,lrc5e-05,5e-05,0.38274006452985887,0.4990880072959416,-0.015919457615750365,0.0499316005471957,0.23529411764705882,0.23529411764705882
results/headroom/headroom_b30_lrc5e-05/lane1/MobileNetV3/dermmnist/L50_G50/fioretto_ldf/seed_1,dermmnist,L50_G50,MobileNetV3,1,fioretto_ldf,1,112,4,97,0.617997817223513,0.7767857142857143,0.3901345291479821,1108,0.5781328007988018,0.9999999,17.0,,nan,17.0,0.0,21,21,16,5,16,5,0.7619047619047619,1,17.0,5.679396,0,0.13392857142857142,0,,3.3482142857142856,2.3482142857142856,17.803571428571427,lrc5e-05,5e-05,0.6994360828307511,0.8837953091684434,-0.0814382656072381,-0.1070095948827291,0.13392857142857142,0.13392857142857142
results/headroom/headroom_b30_lrc5e-05/lane1/MobileNetV3/dermmnist/L50_G50/fioretto_ldf/seed_2,dermmnist,L50_G50,MobileNetV3,2,fioretto_ldf,1,112,4,72,0.5965517994410625,0.7410714285714286,0.3721973094170404,1027,0.6340489266100848,1.0,18.0,,nan,18.0,0.0,22,22,17,5,17,5,0.7727272727272727,1,18.0,7.829141,0,0.35714285714285715,0,,3.5982142857142856,2.5982142857142856,25.616071428571427,lrc5e-05,5e-05,0.6850627078056499,0.818230277185501,-0.08851090836458742,-0.0771588486140724,0.35714285714285715,0.35714285714285715
results/headroom/headroom_b30_lrc5e-05/lane1/MobileNetV3/dermmnist/L50_G50/fioretto_ldf/seed_3,dermmnist,L50_G50,MobileNetV3,3,fioretto_ldf,1,112,4,94,0.6290074924539508,0.7410714285714286,0.3721973094170404,1070,0.5921118322516226,1.0,16.0,,nan,16.0,0.0,20,20,15,5,15,5,0.75,1,16.0,5.893824,0,0.16071428571428573,0,,3.5267857142857144,2.5267857142857144,18.892857142857142,lrc5e-05,5e-05,0.7056520413443165,0.8852611940298507,-0.07664454889036565,-0.1441897654584221,0.16071428571428573,0.16071428571428573
results/headroom/headroom_b30_lrc5e-05/lane1/MobileNetV3/dermmnist/L50_G50/fioretto_ldf/seed_4,dermmnist,L50_G50,MobileNetV3,4,fioretto_ldf,1,112,4,87,0.5603189427060886,0.7321428571428571,0.36771300448430494,1018,0.6285571642536195,1.0,13.0,,nan,13.0,0.0,23,23,17,6,17,6,0.7391304347826086,3,13.0,7.007968,0,0.22321428571428573,0,,3.4732142857142856,2.4732142857142856,22.035714285714285,lrc5e-05,5e-05,0.679767880298651,0.8600079957356077,-0.11944893759256237,-0.12786513859275062,0.22321428571428573,0.22321428571428573
results/headroom/headroom_b30_lrc5e-05/lane1/MobileNetV3/dermmnist/L50_G50/hounie_rcl/seed_1,dermmnist,L50_G50,MobileNetV3,1,hounie_rcl,1,112,4,55,0.5725135201952637,0.7053571428571429,0.3542600896860987,1059,0.6045931103344983,0.99999917,25.0,,nan,25.0,0.0,29,29,24,5,24,5,0.8275862068965517,1,25.0,0.007774,0,0.5089285714285714,0,,3.3482142857142856,2.3482142857142856,26.339285714285715,lrc5e-05,5e-05,0.6994360828307511,0.8837953091684434,-0.1269225626354874,-0.1784381663113005,0.5089285714285714,0.5089285714285714
results/headroom/headroom_b30_lrc5e-05/lane1/MobileNetV3/dermmnist/L50_G50/hounie_rcl/seed_2,dermmnist,L50_G50,MobileNetV3,2,hounie_rcl,1,112,4,55,0.5789787923693491,0.7410714285714286,0.3721973094170404,973,0.655516724912631,0.9999995,23.0,,nan,23.0,0.0,27,27,22,5,22,5,0.8148148148148148,1,23.0,0.008026,0,0.5089285714285714,0,,3.5982142857142856,2.5982142857142856,26.25,lrc5e-05,5e-05,0.6850627078056499,0.818230277185501,-0.1060839154363008,-0.0771588486140724,0.5089285714285714,0.5089285714285714
results/headroom/headroom_b30_lrc5e-05/lane1/MobileNetV3/dermmnist/L50_G50/hounie_rcl/seed_3,dermmnist,L50_G50,MobileNetV3,3,hounie_rcl,1,112,4,58,0.5562836416155453,0.7321428571428571,0.36771300448430494,1023,0.6265601597603595,0.99999964,24.0,,nan,24.0,0.0,28,28,23,5,23,5,0.8214285714285714,1,24.0,0.006483,0,0.48214285714285715,0,,3.580357142857143,2.580357142857143,21.017857142857142,lrc5e-05,5e-05,0.7056520413443165,0.8852611940298507,-0.14936839972877114,-0.1531183368869936,0.48214285714285715,0.48214285714285715
results/headroom/headroom_b30_lrc5e-05/lane1/MobileNetV3/dermmnist/L50_G50/hounie_rcl/seed_4,dermmnist,L50_G50,MobileNetV3,4,hounie_rcl,1,112,4,55,0.49844451630680814,0.6428571428571429,0.32286995515695066,1146,0.5751372940589117,1.0,23.0,,nan,23.0,0.0,27,27,22,5,22,5,0.8148148148148148,1,23.0,0.00802,0,0.5089285714285714,0,,3.3660714285714284,2.3660714285714284,24.875,lrc5e-05,5e-05,0.679767880298651,0.8600079957356077,-0.18132336399184285,-0.2171508528784648,0.5089285714285714,0.5089285714285714
results/headroom/headroom_b30_lrc5e-05/lane1/MobileNetV3/dermmnist/L50_G50/tralo/seed_1,dermmnist,L50_G50,MobileNetV3,1,tralo,1,112,4,3,0.3704606464206333,0.4732142857142857,0.23766816143497757,289,0.9360958562156765,0.9807029,16.0,,nan,16.0,0.0,24,24,18,6,18,6,0.75,3,15.0,0.07,0,0.9732142857142857,1,0.026785714285714284,2.080357142857143,2.0535714285714284,2.392857142857143,lrc5e-05,5e-05,0.6994360828307511,0.8837953091684434,-0.3289754364101178,-0.4105810234541577,0.9732142857142857,0.9732142857142857
results/headroom/headroom_b30_lrc5e-05/lane1/MobileNetV3/dermmnist/L50_G50/tralo/seed_2,dermmnist,L50_G50,MobileNetV3,2,tralo,1,112,4,100,0.607899239957911,0.7857142857142857,0.39461883408071746,1015,0.6265601597603595,0.99999976,19.0,,nan,19.0,0.0,26,26,20,6,20,6,0.7692307692307693,3,18.0,0.08,0,0.10714285714285714,1,0.44642857142857145,2.294642857142857,1.8482142857142858,2.419642857142857,lrc5e-05,5e-05,0.6850627078056499,0.818230277185501,-0.07716346784773898,-0.03251599147121531,0.10714285714285714,0.10714285714285714
results/headroom/headroom_b30_lrc5e-05/lane1/MobileNetV3/dermmnist/L50_G50/tralo/seed_3,dermmnist,L50_G50,MobileNetV3,3,tralo,1,112,4,93,0.6298202339892037,0.7767857142857143,0.3901345291479821,989,0.6265601597603595,0.99999976,10.0,,nan,10.0,0.0,29,29,19,10,19,10,0.6551724137931034,9,9.0,0.06,0,0.16964285714285715,1,0.7767857142857143,1.7410714285714286,0.9642857142857143,1.0714285714285714,lrc5e-05,5e-05,0.7056520413443165,0.8852611940298507,-0.07583180735511275,-0.1084754797441364,0.16964285714285715,0.16964285714285715
results/headroom/headroom_b30_lrc5e-05/lane1/MobileNetV3/dermmnist/L50_G50/tralo/seed_4,dermmnist,L50_G50,MobileNetV3,4,tralo,1,112,4,90,0.5721085218340268,0.7232142857142857,0.3632286995515695,1094,0.5791313030454318,1.0,4.0,,nan,4.0,0.0,21,21,15,6,15,6,0.7142857142857143,5,3.0,0.05,0,0.19642857142857142,1,0.6607142857142857,1.9910714285714286,1.3303571428571428,1.9375,lrc5e-05,5e-05,0.679767880298651,0.8600079957356077,-0.10765935846462416,-0.136793710021322,0.19642857142857142,0.19642857142857142
results/headroom/headroom_b30_lrc5e-05/lane1/MobileNetV3/octmnist/L50_G50/fioretto_ldf/seed_1,octmnist,L50_G50,MobileNetV3,1,fioretto_ldf,1,125,2,115,0.7935901398376816,0.904,0.452,573,0.538,1.0,2.0,,nan,2.0,0.0,23,23,16,7,16,7,0.6956521739130435,5,2.0,4.496147,0,0.08,0,,3.736,2.736,13.84,lrc5e-05,5e-05,0.7580042313731934,0.88,0.03558590846448817,0.02400000000000002,0.08,0.08
results/headroom/headroom_b30_lrc5e-05/lane1/MobileNetV3/octmnist/L50_G50/fioretto_ldf/seed_2,octmnist,L50_G50,MobileNetV3,2,fioretto_ldf,1,125,2,105,0.8100390074229084,0.896,0.448,675,0.474,1.0,2.0,,nan,2.0,0.0,28,28,20,8,20,8,0.7142857142857143,7,2.0,2.934503,0,0.16,0,,2.376,1.376,8.024,lrc5e-05,5e-05,0.8108231951833579,0.9199999999999999,-0.0007841877604495284,-0.02399999999999991,0.16,0.16
results/headroom/headroom_b30_lrc5e-05/lane1/MobileNetV3/octmnist/L50_G50/fioretto_ldf/seed_3,octmnist,L50_G50,MobileNetV3,3,fioretto_ldf,1,125,2,91,0.748031793455753,0.816,0.408,698,0.443,1.0,25.0,,nan,25.0,0.0,29,29,24,5,24,5,0.8275862068965517,1,25.0,6.457829,0,0.272,0,,2.68,1.68,19.608,lrc5e-05,5e-05,0.8262172810605988,0.9293333333333333,-0.07818548760484578,-0.1133333333333334,0.272,0.272
