campaign,dataset,cap,model,seed,method,sweep,arm,warmup,cepochs,lr,lr_c,ce_skip,cls,n_pool,n_true,K,K_local_sum,n_groups,count_raw,count_adj,count_eq,deficit,AP,ccF1adj,ccF1eq,macroAdj,macroEq,path
headroom_b30_lrc5e-05,tissuemnist,L30_G30,MobileNetV3,1,fioretto_ldf,,fioretto_ldf,1,29,0.0001,5e-05,,4,2400,171,51,51,2,69,51,51,0,0.3723792694842088,0.26126126126126126,0.26126126126126126,0.282401406256317,0.283276005542205,results/headroom/headroom_b30_lrc5e-05/lane0/MobileNetV3/tissuemnist/L30_G30/fioretto_ldf/seed_1
headroom_b30_lrc5e-05,tissuemnist,L30_G30,MobileNetV3,2,fioretto_ldf,,fioretto_ldf,1,29,0.0001,5e-05,,4,2400,171,51,51,2,98,51,51,0,0.3205376182552934,0.23423423423423423,0.23423423423423423,0.38840156817630767,0.38840156817630767,results/headroom/headroom_b30_lrc5e-05/lane0/MobileNetV3/tissuemnist/L30_G30/fioretto_ldf/seed_2
headroom_b30_lrc5e-05,tissuemnist,L30_G30,MobileNetV3,3,fioretto_ldf,,fioretto_ldf,1,29,0.0001,5e-05,,4,2400,171,51,51,2,70,51,51,0,0.3560287132311669,0.27927927927927926,0.27927927927927926,0.4234034188750616,0.4234034188750616,results/headroom/headroom_b30_lrc5e-05/lane0/MobileNetV3/tissuemnist/L30_G30/fioretto_ldf/seed_3
headroom_b30_lrc5e-05,tissuemnist,L30_G30,MobileNetV3,4,fioretto_ldf,,fioretto_ldf,1,29,0.0001,5e-05,,4,2400,171,51,51,2,39,51,51,0,0.3668206069141085,0.27927927927927926,0.26126126126126126,0.3188807793427166,0.31598356716825976,results/headroom/headroom_b30_lrc5e-05/lane0/MobileNetV3/tissuemnist/L30_G30/fioretto_ldf/seed_4
headroom_b30_lrc5e-05,tissuemnist,L30_G30,MobileNetV3,1,hounie_rcl,,hounie_rcl,1,29,0.0001,5e-05,,4,2400,171,51,51,2,69,51,51,0,0.3723792694842088,0.26126126126126126,0.26126126126126126,0.282401406256317,0.283276005542205,results/headroom/headroom_b30_lrc5e-05/lane0/MobileNetV3/tissuemnist/L30_G30/hounie_rcl/seed_1
headroom_b30_lrc5e-05,tissuemnist,L30_G30,MobileNetV3,2,hounie_rcl,,hounie_rcl,1,29,0.0001,5e-05,,4,2400,171,51,51,2,90,51,51,0,0.3126053721399698,0.22522522522522523,0.22522522522522523,0.38595608470097753,0.38595608470097753,results/headroom/headroom_b30_lrc5e-05/lane0/MobileNetV3/tissuemnist/L30_G30/hounie_rcl/seed_2
headroom_b30_lrc5e-05,tissuemnist,L30_G30,MobileNetV3,3,hounie_rcl,,hounie_rcl,1,29,0.0001,5e-05,,4,2400,171,51,51,2,66,51,51,0,0.33533529643253845,0.2702702702702703,0.2702702702702703,0.4101418188256962,0.4101418188256962,results/headroom/headroom_b30_lrc5e-05/lane0/MobileNetV3/tissuemnist/L30_G30/hounie_rcl/seed_3
headroom_b30_lrc5e-05,tissuemnist,L30_G30,MobileNetV3,4,hounie_rcl,,hounie_rcl,1,29,0.0001,5e-05,,4,2400,171,51,51,2,39,51,51,0,0.3668206069141085,0.27927927927927926,0.26126126126126126,0.3188807793427166,0.31598356716825976,results/headroom/headroom_b30_lrc5e-05/lane0/MobileNetV3/tissuemnist/L30_G30/hounie_rcl/seed_4
headroom_b30_lrc5e-05,tissuemnist,L30_G30,MobileNetV3,1,tralo,,tralo,1,29,0.0001,5e-05,True,4,2400,171,51,51,2,69,51,51,0,0.3723792694842088,0.26126126126126126,0.26126126126126126,0.282401406256317,0.283276005542205,results/headroom/headroom_b30_lrc5e-05/lane0/MobileNetV3/tissuemnist/L30_G30/tralo/seed_1
headroom_b30_lrc5e-05,tissuemnist,L30_G30,MobileNetV3,2,tralo,,tralo,1,29,0.0001,5e-05,True,4,2400,171,51,51,2,108,51,51,0,0.31237368019106854,0.23423423423423423,0.23423423423423423,0.391539838471492,0.391539838471492,results/headroom/headroom_b30_lrc5e-05/lane0/MobileNetV3/tissuemnist/L30_G30/tralo/seed_2
