campaign,dataset,cap,model,seed,method,sweep,arm,warmup,cepochs,lr,lr_c,ce_skip,K,count_raw,count_adj,sat,AP,ccF1adj,ccF1eq,macroAdj,macroEq,path
results/pending_runs/paper_backbones,aider,L20_G20,MobileNetV2,1,danits_lp,,,50,300,0.0001,5e-06,,20,103,20,0,0.9992353832892197,0.32786885245901637,0.32786885245901637,0.7786016749177305,0.7786016749177305,results/pending_runs/paper_backbones/MobileNetV2/aider/L20_G20/danits_lp/seed_1
results/pending_runs/paper_backbones,aider,L20_G20,MobileNetV2,2,danits_lp,,,50,300,0.0001,5e-06,,20,100,20,0,0.9981963654465621,0.32786885245901637,0.32786885245901637,0.7872087594436867,0.7872087594436867,results/pending_runs/paper_backbones/MobileNetV2/aider/L20_G20/danits_lp/seed_2
results/pending_runs/paper_backbones,aider,L20_G20,MobileNetV2,4,fioretto_ldf,,,50,300,0.0001,5e-06,,20,8,20,0,0.8418513104463456,0.32786885245901637,0.32786885245901637,0.7894930837309798,0.7894930837309798,results/pending_runs/paper_backbones/MobileNetV2/aider/L20_G20/fioretto_ldf/seed_4
results/pending_runs/paper_backbones,aider,L20_G20,MobileNetV2,3,fioretto_ldf,,,50,300,0.0001,5e-06,,20,6,20,0,0.7656288194318209,0.32786885245901637,0.32786885245901637,0.7965823793702945,0.7965823793702945,results/pending_runs/paper_backbones/MobileNetV2/aider/L20_G20/fioretto_ldf/seed_3
results/pending_runs/paper_backbones,aider,L20_G20,MobileNetV2,1,fioretto_ldf,,,50,300,0.0001,5e-06,,20,16,20,0,0.7906955217502579,0.32786885245901637,0.32786885245901637,0.7718639425575193,0.7718639425575193,results/pending_runs/paper_backbones/MobileNetV2/aider/L20_G20/fioretto_ldf/seed_1
results/pending_runs/paper_backbones,aider,L20_G20,MobileNetV2,2,fioretto_ldf,,,50,300,0.0001,5e-06,,20,14,20,0,0.7970754071857266,0.32786885245901637,0.32786885245901637,0.790613506260079,0.790613506260079,results/pending_runs/paper_backbones/MobileNetV2/aider/L20_G20/fioretto_ldf/seed_2
results/pending_runs/paper_backbones,aider,L20_G20,MobileNetV2,4,tralo_bounded,,,50,300,0.0001,5e-06,True,20,15,20,0,0.8790189714812492,0.32786885245901637,0.32786885245901637,0.7909932156950847,0.7909932156950847,results/pending_runs/paper_backbones/MobileNetV2/aider/L20_G20/tralo_bounded/seed_4
results/pending_runs/paper_backbones,aider,L20_G20,MobileNetV2,3,tralo_bounded,,,50,300,0.0001,5e-06,True,20,4,20,0,0.7602449880511076,0.32786885245901637,0.32786885245901637,0.795527540839428,0.795527540839428,results/pending_runs/paper_backbones/MobileNetV2/aider/L20_G20/tralo_bounded/seed_3
results/pending_runs/paper_backbones,aider,L20_G20,MobileNetV2,1,tralo_bounded,,,50,300,0.0001,5e-06,True,20,14,20,0,0.7730958542334949,0.32786885245901637,0.32786885245901637,0.7701791680389288,0.7701791680389288,results/pending_runs/paper_backbones/MobileNetV2/aider/L20_G20/tralo_bounded/seed_1
results/pending_runs/paper_backbones,aider,L20_G20,MobileNetV2,2,tralo_bounded,,,50,300,0.0001,5e-06,True,20,15,20,0,0.8266287150008809,0.32786885245901637,0.32786885245901637,0.7952337087704378,0.7952337087704378,results/pending_runs/paper_backbones/MobileNetV2/aider/L20_G20/tralo_bounded/seed_2
results/pending_runs/paper_backbones,aider,L20_G20,MobileNetV2,4,heuristic,,,50,300,0.0001,5e-06,,20,100,20,0,0.9912407856859365,0.32786885245901637,0.32786885245901637,0.7997505028434703,0.7997505028434703,results/pending_runs/paper_backbones/MobileNetV2/aider/L20_G20/heuristic/seed_4
results/pending_runs/paper_backbones,aider,L20_G20,MobileNetV2,3,heuristic,,,50,300,0.0001,5e-06,,20,98,20,0,0.9938725234734405,0.32786885245901637,0.32786885245901637,0.7846396999435479,0.7846396999435479,results/pending_runs/paper_backbones/MobileNetV2/aider/L20_G20/heuristic/seed_3
results/pending_runs/paper_backbones,aider,L20_G20,MobileNetV2,1,heuristic,,,50,300,0.0001,5e-06,,20,103,20,0,0.9992353832892197,0.32786885245901637,0.32786885245901637,0.7786016749177305,0.7786016749177305,results/pending_runs/paper_backbones/MobileNetV2/aider/L20_G20/heuristic/seed_1
results/pending_runs/paper_backbones,aider,L20_G20,MobileNetV2,2,heuristic,,,50,300,0.0001,5e-06,,20,100,20,0,0.9981963654465621,0.32786885245901637,0.32786885245901637,0.7872087594436867,0.7872087594436867,results/pending_runs/paper_backbones/MobileNetV2/aider/L20_G20/heuristic/seed_2
results/pending_runs/paper_backbones,aider,L70_G70,MobileNetV2,4,hounie_rcl,,,50,300,0.0001,5e-06,,71,42,71,0,0.9458582139742329,0.8208092485549133,0.8208092485549133,0.9257837516726056,0.9257837516726056,results/pending_runs/paper_backbones/MobileNetV2/aider/L70_G70/hounie_rcl/seed_4
results/pending_runs/paper_backbones,aider,L70_G70,MobileNetV2,3,hounie_rcl,,,50,300,0.0001,5e-06,,71,26,71,0,0.8821167269748643,0.8092485549132948,0.8092485549132948,0.9261604031832518,0.9261604031832518,results/pending_runs/paper_backbones/MobileNetV2/aider/L70_G70/hounie_rcl/seed_3
results/pending_runs/paper_backbones,aider,L70_G70,MobileNetV2,1,hounie_rcl,,,50,300,0.0001,5e-06,,71,21,71,0,0.8602866200319169,0.8208092485549133,0.8208092485549133,0.9087770813803584,0.9087770813803584,results/pending_runs/paper_backbones/MobileNetV2/aider/L70_G70/hounie_rcl/seed_1
results/pending_runs/paper_backbones,aider,L70_G70,MobileNetV2,2,hounie_rcl,,,50,300,0.0001,5e-06,,71,57,71,0,0.9490619558101111,0.8208092485549133,0.8208092485549133,0.9293832667464985,0.9293832667464985,results/pending_runs/paper_backbones/MobileNetV2/aider/L70_G70/hounie_rcl/seed_2
results/pending_runs/paper_backbones,aider,L70_G70,MobileNetV2,4,tralo,,,50,300,0.0001,5e-06,True,71,70,71,0,0.9699524493700853,0.8208092485549133,0.8208092485549133,0.9260815141356934,0.9260815141356934,results/pending_runs/paper_backbones/MobileNetV2/aider/L70_G70/tralo/seed_4
results/pending_runs/paper_backbones,aider,L70_G70,MobileNetV2,3,tralo,,,50,300,0.0001,5e-06,True,71,69,71,0,0.9603065063018391,0.8208092485549133,0.8208092485549133,0.929160230729799,0.929160230729799,results/pending_runs/paper_backbones/MobileNetV2/aider/L70_G70/tralo/seed_3
results/pending_runs/paper_backbones,aider,L70_G70,MobileNetV2,1,tralo,,,50,300,0.0001,5e-06,True,71,70,71,0,0.9564146098605231,0.8208092485549133,0.8208092485549133,0.9264266022012417,0.9264266022012417,results/pending_runs/paper_backbones/MobileNetV2/aider/L70_G70/tralo/seed_1
results/pending_runs/paper_backbones,aider,L70_G70,MobileNetV2,2,tralo,,,50,300,0.0001,5e-06,True,71,71,71,1,0.975642823978013,0.8208092485549133,0.8208092485549133,0.9293832667464985,0.9293832667464985,results/pending_runs/paper_backbones/MobileNetV2/aider/L70_G70/tralo/seed_2
results/pending_runs/paper_backbones,aider,L70_G70,MobileNetV2,4,danits_lp,,,50,300,0.0001,5e-06,,71,100,71,0,0.9912407856859365,0.8208092485549133,0.8208092485549133,0.9367660067180924,0.9367660067180924,results/pending_runs/paper_backbones/MobileNetV2/aider/L70_G70/danits_lp/seed_4
results/pending_runs/paper_backbones,aider,L70_G70,MobileNetV2,3,danits_lp,,,50,300,0.0001,5e-06,,71,98,71,0,0.9938725234734405,0.8208092485549133,0.8208092485549133,0.9242156174041589,0.9242156174041589,results/pending_runs/paper_backbones/MobileNetV2/aider/L70_G70/danits_lp/seed_3
results/pending_runs/paper_backbones,aider,L70_G70,MobileNetV2,1,danits_lp,,,50,300,0.0001,5e-06,,71,103,71,0,0.9992353832892197,0.8208092485549133,0.8208092485549133,0.9334133558739656,0.9334133558739656,results/pending_runs/paper_backbones/MobileNetV2/aider/L70_G70/danits_lp/seed_1
results/pending_runs/paper_backbones,aider,L70_G70,MobileNetV2,2,danits_lp,,,50,300,0.0001,5e-06,,71,100,71,0,0.9981963654465621,0.8208092485549133,0.8208092485549133,0.9321338929936669,0.9331580389979639,results/pending_runs/paper_backbones/MobileNetV2/aider/L70_G70/danits_lp/seed_2
results/pending_runs/paper_backbones,aider,L70_G70,MobileNetV2,4,fioretto_ldf,,,50,300,0.0001,5e-06,,71,58,71,0,0.9626079478008635,0.8208092485549133,0.8208092485549133,0.9252406638551625,0.9252406638551625,results/pending_runs/paper_backbones/MobileNetV2/aider/L70_G70/fioretto_ldf/seed_4
results/pending_runs/paper_backbones,aider,L70_G70,MobileNetV2,3,fioretto_ldf,,,50,300,0.0001,5e-06,,71,66,71,0,0.9513658988455038,0.8208092485549133,0.8208092485549133,0.931062437667911,0.931062437667911,results/pending_runs/paper_backbones/MobileNetV2/aider/L70_G70/fioretto_ldf/seed_3
results/pending_runs/paper_backbones,aider,L70_G70,MobileNetV2,1,fioretto_ldf,,,50,300,0.0001,5e-06,,71,65,71,0,0.9436550680445572,0.8208092485549133,0.8208092485549133,0.9235539205926684,0.9235539205926684,results/pending_runs/paper_backbones/MobileNetV2/aider/L70_G70/fioretto_ldf/seed_1
results/pending_runs/paper_backbones,aider,L70_G70,MobileNetV2,2,fioretto_ldf,,,50,300,0.0001,5e-06,,71,68,71,0,0.9713691961826144,0.8208092485549133,0.8208092485549133,0.9303869157137823,0.9303869157137823,results/pending_runs/paper_backbones/MobileNetV2/aider/L70_G70/fioretto_ldf/seed_2
results/pending_runs/paper_backbones,aider,L70_G70,MobileNetV2,4,tralo_bounded,,,50,300,0.0001,5e-06,True,71,69,71,0,0.9663314717066385,0.8208092485549133,0.8208092485549133,0.9266823370904187,0.9266823370904187,results/pending_runs/paper_backbones/MobileNetV2/aider/L70_G70/tralo_bounded/seed_4
results/pending_runs/paper_backbones,aider,L70_G70,MobileNetV2,3,tralo_bounded,,,50,300,0.0001,5e-06,True,71,57,71,0,0.9436173249225845,0.8208092485549133,0.8208092485549133,0.931062437667911,0.931062437667911,results/pending_runs/paper_backbones/MobileNetV2/aider/L70_G70/tralo_bounded/seed_3
results/pending_runs/paper_backbones,aider,L70_G70,MobileNetV2,1,tralo_bounded,,,50,300,0.0001,5e-06,True,71,70,71,0,0.9551426525753977,0.8208092485549133,0.8208092485549133,0.9279078211203556,0.9279078211203556,results/pending_runs/paper_backbones/MobileNetV2/aider/L70_G70/tralo_bounded/seed_1
results/pending_runs/paper_backbones,aider,L70_G70,MobileNetV2,2,tralo_bounded,,,50,300,0.0001,5e-06,True,71,63,71,0,0.9634043714428621,0.8208092485549133,0.8208092485549133,0.9303869157137823,0.9303869157137823,results/pending_runs/paper_backbones/MobileNetV2/aider/L70_G70/tralo_bounded/seed_2
results/pending_runs/paper_backbones,aider,L70_G70,MobileNetV2,4,heuristic,,,50,300,0.0001,5e-06,,71,100,71,0,0.9912407856859365,0.8208092485549133,0.8208092485549133,0.9367660067180924,0.9367660067180924,results/pending_runs/paper_backbones/MobileNetV2/aider/L70_G70/heuristic/seed_4
results/pending_runs/paper_backbones,aider,L70_G70,MobileNetV2,3,heuristic,,,50,300,0.0001,5e-06,,71,98,71,0,0.9938725234734405,0.8208092485549133,0.8208092485549133,0.9242156174041589,0.9242156174041589,results/pending_runs/paper_backbones/MobileNetV2/aider/L70_G70/heuristic/seed_3
results/pending_runs/paper_backbones,aider,L70_G70,MobileNetV2,1,heuristic,,,50,300,0.0001,5e-06,,71,103,71,0,0.9992353832892197,0.8208092485549133,0.8208092485549133,0.9334133558739656,0.9334133558739656,results/pending_runs/paper_backbones/MobileNetV2/aider/L70_G70/heuristic/seed_1
results/pending_runs/paper_backbones,aider,L70_G70,MobileNetV2,2,heuristic,,,50,300,0.0001,5e-06,,71,100,71,0,0.9981963654465621,0.8208092485549133,0.8208092485549133,0.9331580389979639,0.9331580389979639,results/pending_runs/paper_backbones/MobileNetV2/aider/L70_G70/heuristic/seed_2
results/pending_runs/paper_backbones,aider,L30_G30,MobileNetV2,4,hounie_rcl,,,50,300,0.0001,5e-06,,31,0,31,0,0.6559500589910919,0.42105263157894735,0.42105263157894735,0.8053695665134197,0.8053695665134197,results/pending_runs/paper_backbones/MobileNetV2/aider/L30_G30/hounie_rcl/seed_4
results/pending_runs/paper_backbones,aider,L30_G30,MobileNetV2,3,hounie_rcl,,,50,300,0.0001,5e-06,,31,1,31,0,0.5156569652270944,0.43609022556390975,0.43609022556390975,0.821382070631519,0.821382070631519,results/pending_runs/paper_backbones/MobileNetV2/aider/L30_G30/hounie_rcl/seed_3
results/pending_runs/paper_backbones,aider,L30_G30,MobileNetV2,1,hounie_rcl,,,50,300,0.0001,5e-06,,31,2,31,0,0.47273164222305064,0.39097744360902253,0.39097744360902253,0.78125135305347,0.78125135305347,results/pending_runs/paper_backbones/MobileNetV2/aider/L30_G30/hounie_rcl/seed_1
results/pending_runs/paper_backbones,aider,L30_G30,MobileNetV2,2,hounie_rcl,,,50,300,0.0001,5e-06,,31,2,31,0,0.6765125946880615,0.45112781954887216,0.45112781954887216,0.8214110732449321,0.8214110732449321,results/pending_runs/paper_backbones/MobileNetV2/aider/L30_G30/hounie_rcl/seed_2
results/pending_runs/paper_backbones,aider,L30_G30,MobileNetV2,4,tralo,,,50,300,0.0001,5e-06,True,31,31,31,1,0.9249663462648983,0.46616541353383456,0.46616541353383456,0.8275136962481343,0.8275136962481343,results/pending_runs/paper_backbones/MobileNetV2/aider/L30_G30/tralo/seed_4
results/pending_runs/paper_backbones,aider,L30_G30,MobileNetV2,3,tralo,,,50,300,0.0001,5e-06,True,31,31,31,1,0.8907817800071118,0.46616541353383456,0.46616541353383456,0.8346914284212354,0.8346914284212354,results/pending_runs/paper_backbones/MobileNetV2/aider/L30_G30/tralo/seed_3
results/pending_runs/paper_backbones,aider,L30_G30,MobileNetV2,1,tralo,,,50,300,0.0001,5e-06,True,31,28,31,0,0.8762049520403996,0.46616541353383456,0.46616541353383456,0.8111514189949866,0.8111514189949866,results/pending_runs/paper_backbones/MobileNetV2/aider/L30_G30/tralo/seed_1
results/pending_runs/paper_backbones,aider,L30_G30,MobileNetV2,2,tralo,,,50,300,0.0001,5e-06,True,31,30,31,0,0.888211621871042,0.46616541353383456,0.46616541353383456,0.8292260508303588,0.8292260508303588,results/pending_runs/paper_backbones/MobileNetV2/aider/L30_G30/tralo/seed_2
results/pending_runs/paper_backbones,aider,L30_G30,MobileNetV2,4,danits_lp,,,50,300,0.0001,5e-06,,31,100,31,0,0.9912407856859365,0.46616541353383456,0.46616541353383456,0.8367548520060482,0.8357783290555981,results/pending_runs/paper_backbones/MobileNetV2/aider/L30_G30/danits_lp/seed_4
results/pending_runs/paper_backbones,aider,L30_G30,MobileNetV2,3,danits_lp,,,50,300,0.0001,5e-06,,31,98,31,0,0.9938725234734405,0.46616541353383456,0.46616541353383456,0.825349986179417,0.825349986179417,results/pending_runs/paper_backbones/MobileNetV2/aider/L30_G30/danits_lp/seed_3
results/pending_runs/paper_backbones,aider,L30_G30,MobileNetV2,1,danits_lp,,,50,300,0.0001,5e-06,,31,103,31,0,0.9992353832892197,0.46616541353383456,0.46616541353383456,0.8221682186609063,0.8221682186609063,results/pending_runs/paper_backbones/MobileNetV2/aider/L30_G30/danits_lp/seed_1
results/pending_runs/paper_backbones,aider,L30_G30,MobileNetV2,2,danits_lp,,,50,300,0.0001,5e-06,,31,100,31,0,0.9981963654465621,0.46616541353383456,0.46616541353383456,0.8267131859265335,0.8267131859265335,results/pending_runs/paper_backbones/MobileNetV2/aider/L30_G30/danits_lp/seed_2
results/pending_runs/paper_backbones,aider,L30_G30,MobileNetV2,4,fioretto_ldf,,,50,300,0.0001,5e-06,,31,19,31,0,0.8988146744124071,0.46616541353383456,0.46616541353383456,0.8269790065662905,0.8269790065662905,results/pending_runs/paper_backbones/MobileNetV2/aider/L30_G30/fioretto_ldf/seed_4
results/pending_runs/paper_backbones,aider,L30_G30,MobileNetV2,3,fioretto_ldf,,,50,300,0.0001,5e-06,,31,22,31,0,0.8502572318617381,0.46616541353383456,0.46616541353383456,0.8315179249716141,0.8315179249716141,results/pending_runs/paper_backbones/MobileNetV2/aider/L30_G30/fioretto_ldf/seed_3
results/pending_runs/paper_backbones,aider,L30_G30,MobileNetV2,1,fioretto_ldf,,,50,300,0.0001,5e-06,,31,25,31,0,0.8606862345433921,0.46616541353383456,0.46616541353383456,0.8111514189949866,0.8111514189949866,results/pending_runs/paper_backbones/MobileNetV2/aider/L30_G30/fioretto_ldf/seed_1
results/pending_runs/paper_backbones,aider,L30_G30,MobileNetV2,2,fioretto_ldf,,,50,300,0.0001,5e-06,,31,20,31,0,0.8572036629282113,0.46616541353383456,0.46616541353383456,0.83022343127689,0.83022343127689,results/pending_runs/paper_backbones/MobileNetV2/aider/L30_G30/fioretto_ldf/seed_2
results/pending_runs/paper_backbones,aider,L30_G30,MobileNetV2,4,tralo_bounded,,,50,300,0.0001,5e-06,True,31,28,31,0,0.9123963243293357,0.46616541353383456,0.46616541353383456,0.8259468961423141,0.8259468961423141,results/pending_runs/paper_backbones/MobileNetV2/aider/L30_G30/tralo_bounded/seed_4
results/pending_runs/paper_backbones,aider,L30_G30,MobileNetV2,3,tralo_bounded,,,50,300,0.0001,5e-06,True,31,20,31,0,0.8442081323555086,0.46616541353383456,0.46616541353383456,0.8315179249716141,0.8315179249716141,results/pending_runs/paper_backbones/MobileNetV2/aider/L30_G30/tralo_bounded/seed_3
results/pending_runs/paper_backbones,aider,L30_G30,MobileNetV2,1,tralo_bounded,,,50,300,0.0001,5e-06,True,31,20,31,0,0.8419719724821603,0.46616541353383456,0.46616541353383456,0.8111514189949866,0.8111514189949866,results/pending_runs/paper_backbones/MobileNetV2/aider/L30_G30/tralo_bounded/seed_1
results/pending_runs/paper_backbones,aider,L30_G30,MobileNetV2,2,tralo_bounded,,,50,300,0.0001,5e-06,True,31,17,31,0,0.8354840303876764,0.46616541353383456,0.46616541353383456,0.8312317983101194,0.8312317983101194,results/pending_runs/paper_backbones/MobileNetV2/aider/L30_G30/tralo_bounded/seed_2
results/pending_runs/paper_backbones,aider,L30_G30,MobileNetV2,4,heuristic,,,50,300,0.0001,5e-06,,31,100,31,0,0.9912407856859365,0.46616541353383456,0.46616541353383456,0.8357783290555981,0.8357783290555981,results/pending_runs/paper_backbones/MobileNetV2/aider/L30_G30/heuristic/seed_4
results/pending_runs/paper_backbones,aider,L30_G30,MobileNetV2,3,heuristic,,,50,300,0.0001,5e-06,,31,98,31,0,0.9938725234734405,0.46616541353383456,0.46616541353383456,0.825349986179417,0.825349986179417,results/pending_runs/paper_backbones/MobileNetV2/aider/L30_G30/heuristic/seed_3
results/pending_runs/paper_backbones,aider,L30_G30,MobileNetV2,1,heuristic,,,50,300,0.0001,5e-06,,31,103,31,0,0.9992353832892197,0.46616541353383456,0.46616541353383456,0.8221682186609063,0.8221682186609063,results/pending_runs/paper_backbones/MobileNetV2/aider/L30_G30/heuristic/seed_1
results/pending_runs/paper_backbones,aider,L30_G30,MobileNetV2,2,heuristic,,,50,300,0.0001,5e-06,,31,100,31,0,0.9981963654465621,0.46616541353383456,0.46616541353383456,0.8267131859265335,0.8267131859265335,results/pending_runs/paper_backbones/MobileNetV2/aider/L30_G30/heuristic/seed_2
results/pending_runs/paper_backbones,aider,L80_G80,MobileNetV2,4,hounie_rcl,,,50,300,0.0001,5e-06,,82,65,82,0,0.9671070336006445,0.8913043478260869,0.8913043478260869,0.9515547582960823,0.9515547582960823,results/pending_runs/paper_backbones/MobileNetV2/aider/L80_G80/hounie_rcl/seed_4
results/pending_runs/paper_backbones,aider,L80_G80,MobileNetV2,3,hounie_rcl,,,50,300,0.0001,5e-06,,82,51,82,0,0.9442105371789657,0.8913043478260869,0.8913043478260869,0.9522697735212318,0.9522697735212318,results/pending_runs/paper_backbones/MobileNetV2/aider/L80_G80/hounie_rcl/seed_3
results/pending_runs/paper_backbones,aider,L80_G80,MobileNetV2,1,hounie_rcl,,,50,300,0.0001,5e-06,,82,62,82,0,0.9427214657120496,0.8913043478260869,0.8913043478260869,0.9447774510210786,0.9447774510210786,results/pending_runs/paper_backbones/MobileNetV2/aider/L80_G80/hounie_rcl/seed_1
results/pending_runs/paper_backbones,aider,L80_G80,MobileNetV2,2,hounie_rcl,,,50,300,0.0001,5e-06,,82,77,82,0,0.9864553269464835,0.8913043478260869,0.8913043478260869,0.9505333053767964,0.9505333053767964,results/pending_runs/paper_backbones/MobileNetV2/aider/L80_G80/hounie_rcl/seed_2
results/pending_runs/paper_backbones,aider,L80_G80,MobileNetV2,4,tralo,,,50,300,0.0001,5e-06,True,82,78,82,0,0.9728179424434517,0.8913043478260869,0.8913043478260869,0.9502099785652618,0.9502099785652618,results/pending_runs/paper_backbones/MobileNetV2/aider/L80_G80/tralo/seed_4
results/pending_runs/paper_backbones,aider,L80_G80,MobileNetV2,3,tralo,,,50,300,0.0001,5e-06,True,82,82,82,1,0.9705001747286702,0.8913043478260869,0.8913043478260869,0.9522697735212318,0.9522697735212318,results/pending_runs/paper_backbones/MobileNetV2/aider/L80_G80/tralo/seed_3
results/pending_runs/paper_backbones,aider,L80_G80,MobileNetV2,1,tralo,,,50,300,0.0001,5e-06,True,82,80,82,0,0.975605719616743,0.8913043478260869,0.8913043478260869,0.9524006927618729,0.9524006927618729,results/pending_runs/paper_backbones/MobileNetV2/aider/L80_G80/tralo/seed_1
results/pending_runs/paper_backbones,aider,L80_G80,MobileNetV2,2,tralo,,,50,300,0.0001,5e-06,True,82,80,82,0,0.9854709659030085,0.8913043478260869,0.8913043478260869,0.9519511376501999,0.9519511376501999,results/pending_runs/paper_backbones/MobileNetV2/aider/L80_G80/tralo/seed_2
results/pending_runs/paper_backbones,aider,L80_G80,MobileNetV2,4,danits_lp,,,50,300,0.0001,5e-06,,82,100,82,0,0.9912407856859365,0.8913043478260869,0.8913043478260869,0.9559164107069539,0.9559164107069539,results/pending_runs/paper_backbones/MobileNetV2/aider/L80_G80/danits_lp/seed_4
results/pending_runs/paper_backbones,aider,L80_G80,MobileNetV2,3,danits_lp,,,50,300,0.0001,5e-06,,82,98,82,0,0.9938725234734405,0.8913043478260869,0.8913043478260869,0.9453620652392298,0.9453620652392298,results/pending_runs/paper_backbones/MobileNetV2/aider/L80_G80/danits_lp/seed_3
results/pending_runs/paper_backbones,aider,L80_G80,MobileNetV2,1,danits_lp,,,50,300,0.0001,5e-06,,82,103,82,0,0.9992353832892197,0.8913043478260869,0.8913043478260869,0.955504864481876,0.955504864481876,results/pending_runs/paper_backbones/MobileNetV2/aider/L80_G80/danits_lp/seed_1
results/pending_runs/paper_backbones,aider,L80_G80,MobileNetV2,2,danits_lp,,,50,300,0.0001,5e-06,,82,100,82,0,0.9981963654465621,0.8913043478260869,0.8913043478260869,0.9552470761234992,0.9552470761234992,results/pending_runs/paper_backbones/MobileNetV2/aider/L80_G80/danits_lp/seed_2
results/pending_runs/paper_backbones,aider,L80_G80,MobileNetV2,4,fioretto_ldf,,,50,300,0.0001,5e-06,,82,85,82,0,0.9771243325436048,0.8913043478260869,0.8913043478260869,0.9505519645399063,0.9505519645399063,results/pending_runs/paper_backbones/MobileNetV2/aider/L80_G80/fioretto_ldf/seed_4
results/pending_runs/paper_backbones,aider,L80_G80,MobileNetV2,3,fioretto_ldf,,,50,300,0.0001,5e-06,,82,79,82,0,0.9660209800825071,0.8913043478260869,0.8913043478260869,0.9522697735212318,0.9522697735212318,results/pending_runs/paper_backbones/MobileNetV2/aider/L80_G80/fioretto_ldf/seed_3
results/pending_runs/paper_backbones,aider,L80_G80,MobileNetV2,1,fioretto_ldf,,,50,300,0.0001,5e-06,,82,71,82,0,0.9642444830075833,0.8913043478260869,0.8913043478260869,0.9491658445940727,0.9491658445940727,results/pending_runs/paper_backbones/MobileNetV2/aider/L80_G80/fioretto_ldf/seed_1
results/pending_runs/paper_backbones,aider,L80_G80,MobileNetV2,2,fioretto_ldf,,,50,300,0.0001,5e-06,,82,78,82,0,0.989160596420999,0.8913043478260869,0.8913043478260869,0.9505333053767964,0.9505333053767964,results/pending_runs/paper_backbones/MobileNetV2/aider/L80_G80/fioretto_ldf/seed_2
results/pending_runs/paper_backbones,aider,L80_G80,MobileNetV2,4,tralo_bounded,,,50,300,0.0001,5e-06,True,82,80,82,0,0.9736394924417872,0.8913043478260869,0.8913043478260869,0.9502099785652618,0.9502099785652618,results/pending_runs/paper_backbones/MobileNetV2/aider/L80_G80/tralo_bounded/seed_4
