dataset,cap,model,seed,method,ep_max,warmup,cep,K,taken,count_raw,AP,ccF1adj,ccF1eq,macroEq,placeboF1,placeboAcc,path
dermmnist,L50_G50,RegNetY400MF,1,fioretto_ldf,19.0,1,29,112,111,91,0.6183982790447494,0.49700598802395207,0.49700598802395207,0.6627633199498756,0.7102269473840702,0.8887640449438202,results/headroom/headroom_b30_lrc0.0001_noceskip/lane3/RegNetY400MF/dermmnist/L50_G50/fioretto_ldf/seed_1
dermmnist,L50_G50,RegNetY400MF,2,fioretto_ldf,21.0,1,29,112,111,69,0.618833706892146,0.49101796407185627,0.49101796407185627,0.6852589485616668,0.7519229478951553,0.9044943820224719,results/headroom/headroom_b30_lrc0.0001_noceskip/lane3/RegNetY400MF/dermmnist/L50_G50/fioretto_ldf/seed_2
tissuemnist,L50_G50,RegNetY400MF,4,hounie_rcl,28.0,1,29,86,86,102,0.3541704193938009,0.32684824902723736,0.32684824902723736,0.4412896492185993,0.4793932631985563,0.5724540152534769,results/headroom/headroom_b30_lrc0.0001_noceskip/lane3/RegNetY400MF/tissuemnist/L50_G50/hounie_rcl/seed_4
tissuemnist,L50_G50,RegNetY400MF,3,hounie_rcl,28.0,1,29,86,86,93,0.4244925949660376,0.3346303501945525,0.35797665369649806,0.4059285422489417,0.4416412496946446,0.5863615971287572,results/headroom/headroom_b30_lrc0.0001_noceskip/lane3/RegNetY400MF/tissuemnist/L50_G50/hounie_rcl/seed_3
tissuemnist,L50_G50,RegNetY400MF,1,hounie_rcl,28.0,1,29,86,86,81,0.3585065445090276,0.3035019455252918,0.311284046692607,0.3816582329117909,0.41482799042722923,0.5432929564827277,results/headroom/headroom_b30_lrc0.0001_noceskip/lane3/RegNetY400MF/tissuemnist/L50_G50/hounie_rcl/seed_1
tissuemnist,L50_G50,RegNetY400MF,2,hounie_rcl,28.0,1,29,86,86,101,0.41595866292658606,0.3424124513618677,0.35797665369649806,0.4020501471992479,0.4402966639185209,0.5684163301929116,results/headroom/headroom_b30_lrc0.0001_noceskip/lane3/RegNetY400MF/tissuemnist/L50_G50/hounie_rcl/seed_2
tissuemnist,L50_G50,RegNetY400MF,4,tralo,30.0,1,29,86,86,91,0.3578201538927332,0.35797665369649806,0.35797665369649806,0.4147074353451754,0.44331619681390727,0.5450874831763123,results/headroom/headroom_b30_lrc0.0001_noceskip/lane3/RegNetY400MF/tissuemnist/L50_G50/tralo/seed_4
tissuemnist,L50_G50,RegNetY400MF,3,tralo,30.0,1,29,86,86,82,0.333484059597683,0.311284046692607,0.311284046692607,0.4379547484434856,0.48315681355160506,0.5809780170480036,results/headroom/headroom_b30_lrc0.0001_noceskip/lane3/RegNetY400MF/tissuemnist/L50_G50/tralo/seed_3
tissuemnist,L50_G50,RegNetY400MF,1,tralo,30.0,1,29,86,86,100,0.3974722289625047,0.35797665369649806,0.35797665369649806,0.4311589986920036,0.46809036415425026,0.5643786451323464,results/headroom/headroom_b30_lrc0.0001_noceskip/lane3/RegNetY400MF/tissuemnist/L50_G50/tralo/seed_1
tissuemnist,L50_G50,RegNetY400MF,2,tralo,30.0,1,29,86,86,114,0.4229122626676135,0.35019455252918286,0.3346303501945525,0.41373178358270757,0.453487127942077,0.5742485419470614,results/headroom/headroom_b30_lrc0.0001_noceskip/lane3/RegNetY400MF/tissuemnist/L50_G50/tralo/seed_2
tissuemnist,L50_G50,RegNetY400MF,4,fioretto_ldf,28.0,1,29,86,86,107,0.38487164601217827,0.35019455252918286,0.35019455252918286,0.4270067046494453,0.4638735467801584,0.5607895917451772,results/headroom/headroom_b30_lrc0.0001_noceskip/lane3/RegNetY400MF/tissuemnist/L50_G50/fioretto_ldf/seed_4
tissuemnist,L50_G50,RegNetY400MF,3,fioretto_ldf,28.0,1,29,86,86,78,0.4160321002580541,0.3424124513618677,0.38132295719844356,0.40159907188527083,0.4315456715834749,0.5787348586810229,results/headroom/headroom_b30_lrc0.0001_noceskip/lane3/RegNetY400MF/tissuemnist/L50_G50/fioretto_ldf/seed_3
tissuemnist,L50_G50,RegNetY400MF,1,fioretto_ldf,28.0,1,29,86,86,74,0.36602478743763034,0.28793774319066145,0.29571984435797666,0.42797086515881944,0.4738480827634762,0.5639300134589502,results/headroom/headroom_b30_lrc0.0001_noceskip/lane3/RegNetY400MF/tissuemnist/L50_G50/fioretto_ldf/seed_1
tissuemnist,L50_G50,RegNetY400MF,2,fioretto_ldf,28.0,1,29,86,86,101,0.41595866292658606,0.3424124513618677,0.35797665369649806,0.4020501471992479,0.4402966639185209,0.5684163301929116,results/headroom/headroom_b30_lrc0.0001_noceskip/lane3/RegNetY400MF/tissuemnist/L50_G50/fioretto_ldf/seed_2
octmnist,L50_G50,RegNetY400MF,4,hounie_rcl,28.0,1,29,125,125,99,0.7252840383350404,0.544,0.544,0.7346271071782869,0.8834806788621941,0.8826666666666667,results/headroom/headroom_b30_lrc0.0001_noceskip/lane3/RegNetY400MF/octmnist/L50_G50/hounie_rcl/seed_4
octmnist,L50_G50,RegNetY400MF,3,hounie_rcl,28.0,1,29,125,125,115,0.6970791274014569,0.5333333333333333,0.5333333333333333,0.7154656399099769,0.8581170276285078,0.8586666666666667,results/headroom/headroom_b30_lrc0.0001_noceskip/lane3/RegNetY400MF/octmnist/L50_G50/hounie_rcl/seed_3
octmnist,L50_G50,RegNetY400MF,1,hounie_rcl,28.0,1,29,125,125,135,0.6936655776390206,0.512,0.512,0.7106984289646607,0.8564775692773576,0.856,results/headroom/headroom_b30_lrc0.0001_noceskip/lane3/RegNetY400MF/octmnist/L50_G50/hounie_rcl/seed_1
octmnist,L50_G50,RegNetY400MF,2,hounie_rcl,28.0,1,29,125,125,111,0.7359659590527486,0.5333333333333333,0.5333333333333333,0.7297175630972639,0.887233752063859,0.8866666666666667,results/headroom/headroom_b30_lrc0.0001_noceskip/lane3/RegNetY400MF/octmnist/L50_G50/hounie_rcl/seed_2
octmnist,L50_G50,RegNetY400MF,4,tralo,30.0,1,29,125,125,112,0.7575557892552348,0.5546666666666666,0.5546666666666666,0.7268513769538416,0.8731877599524659,0.872,results/headroom/headroom_b30_lrc0.0001_noceskip/lane3/RegNetY400MF/octmnist/L50_G50/tralo/seed_4
octmnist,L50_G50,RegNetY400MF,3,tralo,30.0,1,29,125,125,109,0.6989346154196986,0.5493333333333333,0.544,0.7452694744617822,0.9056686828490891,0.9053333333333333,results/headroom/headroom_b30_lrc0.0001_noceskip/lane3/RegNetY400MF/octmnist/L50_G50/tralo/seed_3
octmnist,L50_G50,RegNetY400MF,1,tralo,30.0,1,29,125,125,110,0.7562600735270854,0.5706666666666667,0.5706666666666667,0.77123868065282,0.921414403912872,0.9213333333333333,results/headroom/headroom_b30_lrc0.0001_noceskip/lane3/RegNetY400MF/octmnist/L50_G50/tralo/seed_1
octmnist,L50_G50,RegNetY400MF,2,tralo,30.0,1,29,125,125,108,0.7029863068889415,0.496,0.496,0.730209740129271,0.9016762955182073,0.9013333333333333,results/headroom/headroom_b30_lrc0.0001_noceskip/lane3/RegNetY400MF/octmnist/L50_G50/tralo/seed_2
octmnist,L50_G50,RegNetY400MF,4,fioretto_ldf,28.0,1,29,125,125,110,0.6985667867227979,0.512,0.512,0.6881611554736555,0.835211952681783,0.8373333333333334,results/headroom/headroom_b30_lrc0.0001_noceskip/lane3/RegNetY400MF/octmnist/L50_G50/fioretto_ldf/seed_4
octmnist,L50_G50,RegNetY400MF,3,fioretto_ldf,28.0,1,29,125,125,116,0.6524936729647852,0.5013333333333333,0.5013333333333333,0.7157342353049445,0.8745817063124531,0.8746666666666667,results/headroom/headroom_b30_lrc0.0001_noceskip/lane3/RegNetY400MF/octmnist/L50_G50/fioretto_ldf/seed_3
octmnist,L50_G50,RegNetY400MF,1,fioretto_ldf,28.0,1,29,125,125,134,0.7502314134286019,0.576,0.576,0.7724880231368154,0.9241742477461491,0.924,results/headroom/headroom_b30_lrc0.0001_noceskip/lane3/RegNetY400MF/octmnist/L50_G50/fioretto_ldf/seed_1
octmnist,L50_G50,RegNetY400MF,2,fioretto_ldf,28.0,1,29,125,125,81,0.7711450729600202,0.5546666666666666,0.5546666666666666,0.754878553534144,0.909719437649339,0.9093333333333333,results/headroom/headroom_b30_lrc0.0001_noceskip/lane3/RegNetY400MF/octmnist/L50_G50/fioretto_ldf/seed_2
dermmnist,L30_G30,MobileNetV3,4,hounie_rcl,26.0,1,29,67,67,25,0.44334112674430176,0.31724137931034485,0.31724137931034485,0.5971197071528221,0.6793861099185974,0.8629213483146068,results/headroom/headroom_b30_lrc0.0001_noceskip/lane0/MobileNetV3/dermmnist/L30_G30/hounie_rcl/seed_4
dermmnist,L30_G30,MobileNetV3,3,hounie_rcl,21.0,1,29,67,67,18,0.5486722039019932,0.3793103448275862,0.3793103448275862,0.6802899869835946,0.7679174489540666,0.901685393258427,results/headroom/headroom_b30_lrc0.0001_noceskip/lane0/MobileNetV3/dermmnist/L30_G30/hounie_rcl/seed_3
dermmnist,L30_G30,MobileNetV3,1,hounie_rcl,27.0,1,29,67,67,16,0.5068057641748468,0.3310344827586207,0.3310344827586207,0.6525260774790133,0.7365707771873571,0.8882022471910113,results/headroom/headroom_b30_lrc0.0001_noceskip/lane0/MobileNetV3/dermmnist/L30_G30/hounie_rcl/seed_1
dermmnist,L30_G30,MobileNetV3,2,hounie_rcl,28.0,1,29,67,67,28,0.43485538652617683,0.33793103448275863,0.33793103448275863,0.7004964515777842,0.790008821794323,0.9084269662921348,results/headroom/headroom_b30_lrc0.0001_noceskip/lane0/MobileNetV3/dermmnist/L30_G30/hounie_rcl/seed_2
dermmnist,L30_G30,MobileNetV3,4,tralo,30.0,1,29,67,67,72,0.525257397427119,0.3793103448275862,0.3793103448275862,0.64123665417043,0.7061027976908657,0.8831460674157303,results/headroom/headroom_b30_lrc0.0001_noceskip/lane0/MobileNetV3/dermmnist/L30_G30/tralo/seed_4
dermmnist,L30_G30,MobileNetV3,3,tralo,30.0,1,29,67,67,49,0.6341374072393323,0.4206896551724138,0.4206896551724138,0.7118167297646911,0.7847749156427767,0.9129213483146067,results/headroom/headroom_b30_lrc0.0001_noceskip/lane0/MobileNetV3/dermmnist/L30_G30/tralo/seed_3
dermmnist,L30_G30,MobileNetV3,1,tralo,30.0,1,29,67,67,68,0.5908519673325173,0.3931034482758621,0.4,0.6850382843900451,0.7540530309001013,0.9011235955056179,results/headroom/headroom_b30_lrc0.0001_noceskip/lane0/MobileNetV3/dermmnist/L30_G30/tralo/seed_1
dermmnist,L30_G30,MobileNetV3,2,tralo,30.0,1,29,67,67,63,0.6222895028460954,0.41379310344827586,0.4068965517241379,0.6925745804660509,0.7670034602739882,0.9050561797752809,results/headroom/headroom_b30_lrc0.0001_noceskip/lane0/MobileNetV3/dermmnist/L30_G30/tralo/seed_2
dermmnist,L30_G30,MobileNetV3,4,fioretto_ldf,22.0,1,29,67,67,57,0.5923911134100882,0.3793103448275862,0.3793103448275862,0.6795426535199438,0.7604911840756724,0.9106741573033708,results/headroom/headroom_b30_lrc0.0001_noceskip/lane0/MobileNetV3/dermmnist/L30_G30/fioretto_ldf/seed_4
dermmnist,L30_G30,MobileNetV3,3,fioretto_ldf,21.0,1,29,67,67,34,0.5516436037750767,0.3448275862068966,0.3448275862068966,0.6622443743759899,0.738441729415126,0.8887640449438202,results/headroom/headroom_b30_lrc0.0001_noceskip/lane0/MobileNetV3/dermmnist/L30_G30/fioretto_ldf/seed_3
dermmnist,L30_G30,MobileNetV3,1,fioretto_ldf,25.0,1,29,67,67,39,0.557781578181268,0.3931034482758621,0.3931034482758621,0.6837560193962464,0.7481316280669007,0.901685393258427,results/headroom/headroom_b30_lrc0.0001_noceskip/lane0/MobileNetV3/dermmnist/L30_G30/fioretto_ldf/seed_1
dermmnist,L30_G30,MobileNetV3,2,fioretto_ldf,22.0,1,29,67,67,23,0.5539393406932882,0.3793103448275862,0.3793103448275862,0.7036070437278547,0.791216264237483,0.9146067415730337,results/headroom/headroom_b30_lrc0.0001_noceskip/lane0/MobileNetV3/dermmnist/L30_G30/fioretto_ldf/seed_2
tissuemnist,L30_G30,MobileNetV3,4,hounie_rcl,28.0,1,29,51,51,47,0.3808957268250199,0.24324324324324326,0.2702702702702703,0.36949761740680337,0.40398370080029,0.5423956931359354,results/headroom/headroom_b30_lrc0.0001_noceskip/lane0/MobileNetV3/tissuemnist/L30_G30/hounie_rcl/seed_4
tissuemnist,L30_G30,MobileNetV3,3,hounie_rcl,28.0,1,29,51,51,53,0.37836715294566153,0.2882882882882883,0.2702702702702703,0.3676691044795339,0.4065467675334246,0.5621354867653656,results/headroom/headroom_b30_lrc0.0001_noceskip/lane0/MobileNetV3/tissuemnist/L30_G30/hounie_rcl/seed_3
tissuemnist,L30_G30,MobileNetV3,1,hounie_rcl,28.0,1,29,51,51,35,0.3954645792438441,0.2972972972972973,0.2882882882882883,0.271492375243205,0.280021317261885,0.3674293405114401,results/headroom/headroom_b30_lrc0.0001_noceskip/lane0/MobileNetV3/tissuemnist/L30_G30/hounie_rcl/seed_1
tissuemnist,L30_G30,MobileNetV3,2,hounie_rcl,28.0,1,29,51,51,80,0.36162257750423865,0.25225225225225223,0.25225225225225223,0.4047882685544954,0.4536372924896855,0.5598923283983849,results/headroom/headroom_b30_lrc0.0001_noceskip/lane0/MobileNetV3/tissuemnist/L30_G30/hounie_rcl/seed_2
tissuemnist,L30_G30,MobileNetV3,4,tralo,30.0,1,29,51,51,42,0.42230281926866087,0.27927927927927926,0.2882882882882883,0.4375330829037124,0.4871396825088751,0.5971287572902647,results/headroom/headroom_b30_lrc0.0001_noceskip/lane0/MobileNetV3/tissuemnist/L30_G30/tralo/seed_4
tissuemnist,L30_G30,MobileNetV3,3,tralo,30.0,1,29,51,51,36,0.3267056656925248,0.26126126126126126,0.26126126126126126,0.3985405801876154,0.4452929356856347,0.5639300134589502,results/headroom/headroom_b30_lrc0.0001_noceskip/lane0/MobileNetV3/tissuemnist/L30_G30/tralo/seed_3
tissuemnist,L30_G30,MobileNetV3,1,tralo,30.0,1,29,51,51,35,0.3954645792438441,0.2972972972972973,0.2882882882882883,0.271492375243205,0.280021317261885,0.3674293405114401,results/headroom/headroom_b30_lrc0.0001_noceskip/lane0/MobileNetV3/tissuemnist/L30_G30/tralo/seed_1
tissuemnist,L30_G30,MobileNetV3,2,tralo,30.0,1,29,51,51,73,0.444779157439954,0.32432432432432434,0.32432432432432434,0.3874301069042014,0.4194201212888172,0.5248990578734859,results/headroom/headroom_b30_lrc0.0001_noceskip/lane0/MobileNetV3/tissuemnist/L30_G30/tralo/seed_2
tissuemnist,L30_G30,MobileNetV3,4,fioretto_ldf,28.0,1,29,51,51,44,0.3860343293557206,0.25225225225225223,0.26126126126126126,0.41451507129834697,0.46587007748824866,0.550471063257066,results/headroom/headroom_b30_lrc0.0001_noceskip/lane0/MobileNetV3/tissuemnist/L30_G30/fioretto_ldf/seed_4
tissuemnist,L30_G30,MobileNetV3,3,fioretto_ldf,28.0,1,29,51,51,20,0.25884573543613204,0.1981981981981982,0.1981981981981982,0.37030025242508224,0.419158160432428,0.5262449528936743,results/headroom/headroom_b30_lrc0.0001_noceskip/lane0/MobileNetV3/tissuemnist/L30_G30/fioretto_ldf/seed_3
tissuemnist,L30_G30,MobileNetV3,1,fioretto_ldf,28.0,1,29,51,51,35,0.3954645792438441,0.2972972972972973,0.2882882882882883,0.271492375243205,0.280021317261885,0.3674293405114401,results/headroom/headroom_b30_lrc0.0001_noceskip/lane0/MobileNetV3/tissuemnist/L30_G30/fioretto_ldf/seed_1
tissuemnist,L30_G30,MobileNetV3,2,fioretto_ldf,28.0,1,29,51,51,55,0.3406587642309829,0.23423423423423423,0.23423423423423423,0.37761692369750366,0.41639616573561616,0.5275908479138627,results/headroom/headroom_b30_lrc0.0001_noceskip/lane0/MobileNetV3/tissuemnist/L30_G30/fioretto_ldf/seed_2
octmnist,L30_G30,MobileNetV3,4,hounie_rcl,28.0,1,29,75,75,92,0.7294685944169343,0.41846153846153844,0.41846153846153844,0.7115720995194944,0.9095493864897781,0.9093333333333333,results/headroom/headroom_b30_lrc0.0001_noceskip/lane0/MobileNetV3/octmnist/L30_G30/hounie_rcl/seed_4
octmnist,L30_G30,MobileNetV3,3,hounie_rcl,28.0,1,29,75,75,92,0.7862795066722891,0.4307692307692308,0.4307692307692308,0.6987212623182766,0.8868773572636234,0.8853333333333333,results/headroom/headroom_b30_lrc0.0001_noceskip/lane0/MobileNetV3/octmnist/L30_G30/hounie_rcl/seed_3
octmnist,L30_G30,MobileNetV3,1,hounie_rcl,28.0,1,29,75,75,78,0.6724310077809804,0.41358024691358025,0.41846153846153844,0.7203785202255159,0.9203981347839454,0.92,results/headroom/headroom_b30_lrc0.0001_noceskip/lane0/MobileNetV3/octmnist/L30_G30/hounie_rcl/seed_1
octmnist,L30_G30,MobileNetV3,2,hounie_rcl,28.0,1,29,75,75,83,0.7709434517479001,0.4430769230769231,0.4430769230769231,0.7277579902302982,0.9151491726310678,0.916,results/headroom/headroom_b30_lrc0.0001_noceskip/lane0/MobileNetV3/octmnist/L30_G30/hounie_rcl/seed_2
octmnist,L30_G30,MobileNetV3,4,tralo,30.0,1,29,75,75,77,0.7536887594602821,0.40498442367601245,0.4246153846153846,0.6803470159212821,0.8602591147181756,0.86,results/headroom/headroom_b30_lrc0.0001_noceskip/lane0/MobileNetV3/octmnist/L30_G30/tralo/seed_4
octmnist,L30_G30,MobileNetV3,3,tralo,30.0,1,29,75,75,77,0.8021110309994195,0.4246153846153846,0.4246153846153846,0.7255519340140391,0.9267446620289959,0.9266666666666666,results/headroom/headroom_b30_lrc0.0001_noceskip/lane0/MobileNetV3/octmnist/L30_G30/tralo/seed_3
octmnist,L30_G30,MobileNetV3,1,tralo,30.0,1,29,75,75,42,0.6369146177540105,0.2808219178082192,0.41846153846153844,0.7075015926393828,0.900230622082268,0.9,results/headroom/headroom_b30_lrc0.0001_noceskip/lane0/MobileNetV3/octmnist/L30_G30/tralo/seed_1
octmnist,L30_G30,MobileNetV3,2,tralo,30.0,1,29,75,75,55,0.7359002455600738,0.3540983606557377,0.4369230769230769,0.7273981925712102,0.9180113404989956,0.9186666666666666,results/headroom/headroom_b30_lrc0.0001_noceskip/lane0/MobileNetV3/octmnist/L30_G30/tralo/seed_2
octmnist,L30_G30,MobileNetV3,4,fioretto_ldf,28.0,1,29,75,75,42,0.7812688709961337,0.2808219178082192,0.4369230769230769,0.6872786123162394,0.8602171986824398,0.8613333333333333,results/headroom/headroom_b30_lrc0.0001_noceskip/lane0/MobileNetV3/octmnist/L30_G30/fioretto_ldf/seed_4
octmnist,L30_G30,MobileNetV3,3,fioretto_ldf,28.0,1,29,75,75,102,0.768791431185973,0.4369230769230769,0.4369230769230769,0.721318402795267,0.9108540179906432,0.9106666666666666,results/headroom/headroom_b30_lrc0.0001_noceskip/lane0/MobileNetV3/octmnist/L30_G30/fioretto_ldf/seed_3
octmnist,L30_G30,MobileNetV3,1,fioretto_ldf,28.0,1,29,75,75,67,0.7996058204591205,0.40634920634920635,0.4553846153846154,0.7156206108573397,0.8965275337300592,0.896,results/headroom/headroom_b30_lrc0.0001_noceskip/lane0/MobileNetV3/octmnist/L30_G30/fioretto_ldf/seed_1
octmnist,L30_G30,MobileNetV3,2,fioretto_ldf,28.0,1,29,75,75,67,0.8113992231442291,0.41009463722397477,0.4492307692307692,0.7123050810234628,0.8913043706010022,0.892,results/headroom/headroom_b30_lrc0.0001_noceskip/lane0/MobileNetV3/octmnist/L30_G30/fioretto_ldf/seed_2
