Epoch,Train_Acc,L_pred_CE,L_target_Global,L_feat_Local,Lambda_Global,Lambda_Local,Global_Satisfied,Local_Satisfied,Limit_Dropout,Limit_Enrolled,Limit_Graduate,Hard_Dropout,Hard_Enrolled,Hard_Graduate,Soft_Dropout,Soft_Enrolled,Soft_Graduate,Excess_Dropout,Excess_Enrolled,Excess_Graduate,Course_ID,Course_Hard_Dropout,Course_Hard_Enrolled,Course_Hard_Graduate,Course_Soft_Dropout,Course_Soft_Enrolled,Course_Soft_Graduate
1,0.7360,0.806456,0.158940,0.204323,0.01,0.01,0,0,113,63,inf,133,5,304,134.10,62.58,245.32,21.10,0.00,0.00,1,0,0,0,0.00,0.00,0.00
3,0.7768,0.610810,0.181185,0.209052,0.01,0.01,0,0,113,63,inf,136,35,271,141.16,74.16,226.67,28.16,11.16,0.00,1,0,0,0,0.00,0.00,0.00
6,0.7869,0.586037,0.220830,0.218274,0.01,0.01,0,0,113,63,inf,137,33,272,145.01,61.33,235.66,32.01,0.00,0.00,1,0,0,0,0.00,0.00,0.00
9,0.7839,0.550893,0.153821,0.226720,0.01,0.01,0,0,113,63,inf,117,47,278,125.63,78.65,237.71,12.63,15.65,0.00,1,0,0,0,0.00,0.00,0.00
12,0.8040,0.576099,0.193503,0.241055,0.01,0.01,0,0,113,63,inf,138,48,256,146.76,73.21,222.03,33.76,10.21,0.00,1,0,0,0,0.00,0.00,0.00
15,0.7912,0.586446,0.138454,0.164479,0.01,0.01,0,0,113,63,inf,126,33,283,131.88,58.66,251.46,18.88,0.00,0.00,1,0,0,0,0.00,0.00,0.00
18,0.8111,0.533688,0.195271,0.235804,0.01,0.01,0,0,113,63,inf,140,48,254,150.39,72.99,218.62,37.39,9.99,0.00,1,0,0,0,0.00,0.00,0.00
21,0.8154,0.549928,0.204478,0.254291,0.01,0.01,0,0,113,63,inf,142,50,250,150.95,73.81,217.24,37.95,10.81,0.00,1,0,0,0,0.00,0.00,0.00
24,0.7987,0.536601,0.106388,0.180022,0.01,0.01,0,0,113,63,inf,128,42,272,136.41,65.20,240.39,23.41,2.20,0.00,1,0,0,0,0.00,0.00,0.00
27,0.8043,0.516427,0.157570,0.185541,0.01,0.01,0,0,113,63,inf,115,50,277,130.44,76.42,235.14,17.44,13.42,0.00,1,0,0,0,0.00,0.00,0.00
30,0.8146,0.511719,0.237240,0.186094,0.01,0.01,0,0,113,63,inf,138,35,269,147.30,60.17,234.53,34.30,0.00,0.00,1,0,0,0,0.00,0.00,0.00
33,0.8224,0.525741,0.172175,0.223817,0.01,0.01,0,0,113,63,inf,145,44,253,152.48,68.60,220.93,39.48,5.60,0.00,1,0,0,0,0.00,0.00,0.00
36,0.8267,0.526432,0.208896,0.215940,0.01,0.01,0,0,113,63,inf,143,49,250,153.48,73.43,215.09,40.48,10.43,0.00,1,0,0,0,0.00,0.00,0.00
39,0.8222,0.500111,0.229641,0.219692,0.01,0.01,0,0,113,63,inf,150,46,246,156.10,76.37,209.53,43.10,13.37,0.00,1,0,0,0,0.00,0.00,0.00
42,0.8159,0.496039,0.097023,0.206409,0.01,0.01,0,0,113,63,inf,134,37,271,139.10,62.98,239.92,26.10,0.00,0.00,1,0,0,0,0.00,0.00,0.00
