Epoch,L_pred_CE,L_target_Global,L_feat_Local,Lambda_Global,Lambda_Local,Global_Satisfied,Local_Satisfied,Limit_Dropout,Limit_Enrolled,Limit_Graduate,Hard_Dropout,Hard_Enrolled,Hard_Graduate,Soft_Dropout,Soft_Enrolled,Soft_Graduate,Excess_Dropout,Excess_Enrolled,Excess_Graduate,Course_ID,Course_Hard_Dropout,Course_Hard_Enrolled,Course_Hard_Graduate,Course_Soft_Dropout,Course_Soft_Enrolled,Course_Soft_Graduate
3,0.637251,0.096197,0.268234,0.00,0.00,0,0,114,64,inf,118,47,277,126.13,75.43,240.44,12.13,11.43,0.00,2,8,0,14,7.17,4.24,10.59
6,0.595079,0.174595,0.294828,0.00,0.00,0,0,114,64,inf,132,48,262,138.11,79.74,224.14,24.11,15.74,0.00,2,9,0,13,8.04,3.89,10.07
9,0.566002,0.143788,0.261928,0.00,0.00,0,0,114,64,inf,124,46,272,133.14,73.89,234.96,19.14,9.89,0.00,2,10,1,11,9.71,3.51,8.78
12,0.551409,0.271968,0.361930,0.00,0.00,0,0,114,64,inf,113,67,262,130.61,87.91,223.49,16.61,23.91,0.00,2,14,1,7,10.86,3.52,7.62
15,0.524574,0.134845,0.318743,0.00,0.00,0,0,114,64,inf,120,53,269,131.77,76.31,233.92,17.77,12.31,0.00,2,6,1,15,8.48,3.09,10.43
18,0.522966,0.159738,0.287338,0.00,0.00,0,0,114,64,inf,128,53,261,135.67,71.09,235.24,21.67,7.09,0.00,2,14,0,8,10.80,3.00,8.20
21,0.511498,0.178424,0.303772,0.00,0.00,0,0,114,64,inf,122,68,252,137.37,78.69,225.94,23.37,14.69,0.00,2,12,1,9,10.34,2.79,8.87
24,0.474155,0.000000,0.368337,0.00,0.00,1,0,114,64,inf,109,63,270,125.92,80.07,236.01,11.92,16.07,0.00,2,3,1,18,5.16,4.27,12.58
27,0.479537,0.148238,0.268729,0.00,0.00,0,0,114,64,inf,129,54,259,133.84,74.30,233.86,19.84,10.30,0.00,2,10,1,11,9.73,3.07,9.20
30,0.459824,0.119653,0.268599,0.00,0.00,0,0,114,64,inf,119,61,262,129.49,73.04,239.47,15.49,9.04,0.00,2,9,1,12,8.63,2.79,10.59
33,0.439528,0.111416,0.312531,0.00,0.00,0,0,114,64,inf,116,59,267,128.29,69.79,243.92,14.29,5.79,0.00,2,7,1,14,7.24,3.65,11.11
36,0.430496,0.192210,0.382451,0.00,0.00,0,0,114,64,inf,120,77,245,130.71,86.09,225.20,16.71,22.09,0.00,2,12,1,9,8.67,4.34,8.99
39,0.438470,0.135953,0.303936,0.00,0.00,0,0,114,64,inf,125,58,259,131.94,70.71,239.35,17.94,6.71,0.00,2,14,1,7,11.09,2.81,8.10
42,0.421346,0.194882,0.374097,0.00,0.00,0,0,114,64,inf,113,67,262,125.83,79.49,236.67,11.83,15.49,0.00,2,12,1,9,10.11,2.72,9.17
