Epoch,L_pred_CE,L_target_Global,L_feat_Local,Lambda_Global,Lambda_Local,Global_Satisfied,Local_Satisfied,Limit_Dropout,Limit_Enrolled,Limit_Graduate,Hard_Dropout,Hard_Enrolled,Hard_Graduate,Soft_Dropout,Soft_Enrolled,Soft_Graduate,Excess_Dropout,Excess_Enrolled,Excess_Graduate,Course_ID,Course_Hard_Dropout,Course_Hard_Enrolled,Course_Hard_Graduate,Course_Soft_Dropout,Course_Soft_Enrolled,Course_Soft_Graduate
3,0.746100,0.180978,0.283843,0.00,0.00,0,0,114,64,inf,149,0,293,139.19,79.57,223.24,25.19,15.57,0.00,2,17,0,5,10.64,4.61,6.76
6,0.673038,0.187734,0.254749,0.00,0.00,0,0,114,64,inf,146,15,281,140.35,78.19,223.47,26.35,14.19,0.00,2,13,0,9,9.01,5.11,7.88
9,0.646046,0.114731,0.271763,0.00,0.00,0,0,114,64,inf,121,36,285,128.77,78.58,234.65,14.77,14.58,0.00,2,10,2,10,8.23,5.46,8.32
12,0.646480,0.143968,0.282736,0.00,0.00,0,0,114,64,inf,129,37,276,133.17,79.88,228.94,19.17,15.88,0.00,2,11,0,11,8.58,4.94,8.47
15,0.623624,0.190001,0.330574,0.00,0.00,0,0,114,64,inf,139,48,255,140.74,83.69,217.57,26.74,19.69,0.00,2,16,0,6,9.67,4.59,7.74
18,0.603499,0.141327,0.303806,0.00,0.00,0,0,114,64,inf,126,47,269,132.76,80.66,228.58,18.76,16.66,0.00,2,11,0,11,8.93,4.41,8.66
21,0.611015,0.188770,0.302723,0.00,0.00,0,0,114,64,inf,133,44,265,140.53,77.02,224.45,26.53,13.02,0.00,2,9,0,13,8.83,3.70,9.47
24,0.603583,0.099499,0.261454,0.00,0.00,0,0,114,64,inf,119,45,278,126.60,76.18,239.22,12.60,12.18,0.00,2,9,0,13,8.32,4.28,9.40
27,0.597927,0.164098,0.309768,0.00,0.00,0,0,114,64,inf,128,45,269,136.38,79.98,225.64,22.38,15.98,0.00,2,11,0,11,9.00,4.11,8.89
30,0.598633,0.157904,0.306454,0.00,0.00,0,0,114,64,inf,126,53,263,135.38,81.54,225.08,21.38,17.54,0.00,2,10,0,12,8.58,4.18,9.24
33,0.583465,0.121592,0.287353,0.00,0.00,0,0,114,64,inf,121,47,274,129.78,78.78,233.44,15.78,14.78,0.00,2,11,0,11,8.82,4.07,9.12
36,0.581203,0.148438,0.298172,0.00,0.00,0,0,114,64,inf,123,46,273,133.87,80.42,227.70,19.87,16.42,0.00,2,10,0,12,8.32,3.91,9.77
39,0.591405,0.136056,0.318426,0.00,0.00,0,0,114,64,inf,119,59,264,131.95,82.52,227.53,17.95,18.52,0.00,2,9,0,13,7.85,3.83,10.32
42,0.577187,0.133119,0.315128,0.00,0.00,0,0,114,64,inf,122,52,268,131.51,76.14,234.35,17.51,12.14,0.00,2,11,0,11,9.17,3.55,9.28
45,0.575800,0.103293,0.315675,0.00,0.00,0,0,114,64,inf,120,53,269,127.13,79.76,235.11,13.13,15.76,0.00,2,11,0,11,8.76,4.03,9.21
48,0.563279,0.000000,0.325105,0.00,0.00,1,0,114,64,inf,112,53,277,125.60,77.67,238.74,11.60,13.67,0.00,2,8,1,13,7.94,3.65,10.41
51,0.569484,0.194475,0.339349,0.00,0.00,0,0,114,64,inf,131,57,254,141.52,77.88,222.60,27.52,13.88,0.00,2,9,0,13,9.05,3.69,9.26
54,0.567425,0.154101,0.345713,0.00,0.00,0,0,114,64,inf,127,52,263,134.77,80.75,226.48,20.77,16.75,0.00,2,10,0,12,9.11,3.73,9.17
57,0.574591,0.000000,0.381361,0.00,0.00,1,0,114,64,inf,114,47,281,128.01,76.21,237.78,14.01,12.21,0.00,2,7,0,15,7.78,3.95,10.27
60,0.559857,0.134770,0.287700,0.00,0.00,0,0,114,64,inf,123,47,272,131.76,74.87,235.38,17.76,10.87,0.00,2,9,0,13,8.46,3.52,10.02
63,0.564387,0.181966,0.335229,0.00,0.00,0,0,114,64,inf,129,56,257,139.36,77.44,225.21,25.36,13.44,0.00,2,7,0,15,8.24,3.60,10.16
66,0.551996,0.137050,0.296727,0.00,0.00,0,0,114,64,inf,122,49,271,132.11,73.87,236.02,18.11,9.87,0.00,2,9,0,13,8.96,3.42,9.62
69,0.558958,0.189154,0.329975,0.00,0.00,0,0,114,64,inf,129,57,256,140.59,80.62,220.78,26.59,16.62,0.00,2,10,1,11,9.23,3.74,9.03
72,0.549865,0.134080,0.370475,0.00,0.00,0,0,114,64,inf,117,55,270,131.65,81.13,229.22,17.65,17.13,0.00,2,6,1,15,7.89,4.26,9.85
75,0.533184,0.185440,0.289191,0.00,0.00,0,0,114,64,inf,136,52,254,139.95,79.19,222.86,25.95,15.19,0.00,2,13,1,8,9.26,3.87,8.87
78,0.549453,0.141292,0.283079,0.00,0.00,0,0,114,64,inf,127,54,261,132.76,78.32,230.92,18.76,14.32,0.00,2,9,0,13,8.62,3.75,9.63
81,0.544795,0.126508,0.346294,0.00,0.00,0,0,114,64,inf,117,59,266,130.51,79.95,231.54,16.51,15.95,0.00,2,8,1,13,8.07,3.68,10.25
84,0.546186,0.166368,0.308898,0.00,0.00,0,0,114,64,inf,134,53,255,136.75,76.53,228.72,22.75,12.53,0.00,2,13,0,9,9.09,3.74,9.17
87,0.534447,0.000000,0.358479,0.00,0.00,1,0,114,64,inf,107,56,279,121.27,76.78,243.95,7.27,12.78,0.00,2,6,1,15,7.23,4.15,10.62
90,0.534808,0.164694,0.327702,0.00,0.00,0,0,114,64,inf,127,63,252,136.48,81.73,223.79,22.48,17.73,0.00,2,10,1,11,9.06,3.99,8.95
93,0.543709,0.132600,0.320209,0.00,0.00,0,0,114,64,inf,120,47,275,131.43,75.19,235.38,17.43,11.19,0.00,2,7,0,15,7.59,3.81,10.60
96,0.532587,0.118075,0.352727,0.00,0.00,0,0,114,64,inf,117,58,267,129.26,82.74,230.00,15.26,18.74,0.00,2,7,0,15,7.36,3.90,10.74
99,0.523165,0.169498,0.321634,0.00,0.00,0,0,114,64,inf,128,62,252,137.27,78.91,225.82,23.27,14.91,0.00,2,10,0,12,9.00,3.49,9.51
102,0.540201,0.167684,0.315992,0.00,0.00,0,0,114,64,inf,123,52,267,136.97,77.05,227.98,22.97,13.05,0.00,2,6,1,15,8.32,3.40,10.28
105,0.547012,0.109061,0.296082,0.00,0.00,0,0,114,64,inf,115,56,271,127.95,76.65,237.39,13.95,12.65,0.00,2,6,1,15,7.63,3.56,10.81
108,0.521389,0.121255,0.334019,0.00,0.00,0,0,114,64,inf,115,60,267,129.73,76.58,235.69,15.73,12.58,0.00,2,6,1,15,7.86,3.66,10.48
111,0.528972,0.139704,0.311019,0.00,0.00,0,0,114,64,inf,121,53,268,132.51,76.87,232.62,18.51,12.87,0.00,2,7,1,14,7.97,3.75,10.28
114,0.538626,0.139684,0.316562,0.00,0.00,0,0,114,64,inf,117,57,268,132.51,75.99,233.50,18.51,11.99,0.00,2,8,1,13,9.09,3.31,9.60
117,0.532914,0.131800,0.282122,0.00,0.00,0,0,114,64,inf,119,57,266,131.31,78.50,232.19,17.31,14.50,0.00,2,7,1,14,7.50,3.77,10.73
120,0.537860,0.170849,0.294136,0.00,0.00,0,0,114,64,inf,128,47,267,137.49,72.33,232.18,23.49,8.33,0.00,2,9,0,13,9.03,3.18,9.79
123,0.524425,0.176177,0.309227,0.00,0.00,0,0,114,64,inf,121,66,255,135.54,79.35,227.11,21.54,15.35,0.00,2,8,1,13,8.27,3.95,9.77
126,0.512202,0.180889,0.298834,0.00,0.00,0,0,114,64,inf,122,65,255,133.73,81.45,226.82,19.73,17.45,0.00,2,9,0,13,8.01,3.80,10.19
129,0.519010,0.175509,0.317220,0.00,0.00,0,0,114,64,inf,127,59,256,138.27,78.08,225.65,24.27,14.08,0.00,2,9,0,13,9.04,3.18,9.78
132,0.507820,0.000000,0.382798,0.00,0.00,1,0,114,64,inf,110,64,268,125.01,80.36,236.63,11.01,16.36,0.00,2,6,1,15,7.54,3.82,10.64
135,0.494033,0.183978,0.315389,0.00,0.00,0,0,114,64,inf,118,67,257,135.45,80.97,225.58,21.45,16.97,0.00,2,8,1,13,7.85,3.74,10.41
138,0.521255,0.176962,0.290889,0.00,0.00,0,0,114,64,inf,126,62,254,138.51,75.22,228.27,24.51,11.22,0.00,2,7,1,14,8.45,3.55,9.99
141,0.519093,0.146285,0.327788,0.00,0.00,0,0,114,64,inf,117,54,271,133.53,75.82,232.65,19.53,11.82,0.00,2,7,0,15,8.26,3.09,10.65
144,0.514861,0.159177,0.330715,0.00,0.00,0,0,114,64,inf,115,65,262,128.78,80.36,232.86,14.78,16.36,0.00,2,7,1,14,7.47,3.96,10.57
147,0.495823,0.267152,0.406593,0.00,0.00,0,0,114,64,inf,107,75,260,125.89,87.33,228.77,11.89,23.33,0.00,2,6,1,15,7.44,4.17,10.39
150,0.499857,0.226752,0.385596,0.00,0.00,0,0,114,64,inf,110,71,261,126.66,82.77,232.58,12.66,18.77,0.00,2,7,1,14,7.83,3.66,10.52
153,0.507348,0.000000,0.374246,0.00,0.00,1,0,114,64,inf,104,63,275,118.54,77.24,246.23,4.54,13.24,0.00,2,7,1,14,7.53,3.98,10.49
156,0.527728,0.121527,0.328603,0.00,0.00,0,0,114,64,inf,116,55,271,129.77,75.26,236.97,15.77,11.26,0.00,2,7,0,15,8.03,3.27,10.70
159,0.511664,0.136494,0.317195,0.00,0.00,0,0,114,64,inf,118,53,271,132.02,77.13,232.85,18.02,13.13,0.00,2,6,1,15,7.59,3.57,10.84
162,0.511755,0.160789,0.297933,0.00,0.00,0,0,114,64,inf,119,64,259,135.84,79.76,226.40,21.84,15.76,0.00,2,7,1,14,8.45,3.72,9.83
165,0.494878,0.136718,0.287208,0.00,0.00,0,0,114,64,inf,117,62,263,132.05,79.07,230.88,18.05,15.07,0.00,2,7,1,14,8.08,3.82,10.10
168,0.510987,0.110399,0.285233,0.00,0.00,0,0,114,64,inf,115,63,264,128.15,80.73,233.12,14.15,16.73,0.00,2,9,1,12,8.09,3.71,10.20
171,0.497950,0.185478,0.267897,0.00,0.00,0,0,114,64,inf,126,60,256,139.96,75.62,226.42,25.96,11.62,0.00,2,10,1,11,9.32,3.36,9.33
174,0.496314,0.180318,0.279151,0.00,0.00,0,0,114,64,inf,122,66,254,137.34,79.08,225.58,23.34,15.08,0.00,2,9,1,12,8.87,3.22,9.92
177,0.493682,0.166667,0.320412,0.00,0.00,0,0,114,64,inf,116,73,253,129.49,81.40,231.12,15.49,17.40,0.00,2,9,1,12,7.98,3.88,10.13
180,0.482740,0.219525,0.378978,0.00,0.00,0,0,114,64,inf,112,73,257,126.79,82.00,233.21,12.79,18.00,0.00,2,7,1,14,7.54,3.73,10.73
183,0.498135,0.175461,0.330830,0.00,0.00,0,0,114,64,inf,120,66,256,130.91,82.24,228.85,16.91,18.24,0.00,2,11,1,10,8.49,3.46,10.05
186,0.496994,0.000000,0.324183,0.00,0.00,1,0,114,64,inf,113,60,269,125.90,78.51,237.59,11.90,14.51,0.00,2,8,1,13,7.84,3.61,10.55
189,0.493845,0.151394,0.252791,0.00,0.00,0,0,114,64,inf,116,71,255,132.65,76.39,232.96,18.65,12.39,0.00,2,9,1,12,8.43,3.17,10.40
192,0.493728,0.000000,0.340539,0.00,0.00,1,0,114,64,inf,113,61,268,128.56,79.14,234.30,14.56,15.14,0.00,2,8,1,13,7.99,3.56,10.45
195,0.500279,0.222447,0.355842,0.00,0.00,0,0,114,64,inf,112,71,259,125.65,82.31,234.04,11.65,18.31,0.00,2,9,2,11,7.61,3.97,10.42
198,0.484612,0.000000,0.368143,0.00,0.00,1,0,114,64,inf,110,63,269,124.59,78.86,238.54,10.59,14.86,0.00,2,6,1,15,7.23,3.43,11.35
201,0.487539,0.115072,0.328120,0.00,0.00,0,0,114,64,inf,115,60,267,128.82,75.35,237.82,14.82,11.35,0.00,2,6,1,15,7.79,3.31,10.91
204,0.480210,0.159622,0.285822,0.00,0.00,0,0,114,64,inf,115,70,257,132.09,78.27,231.64,18.09,14.27,0.00,2,8,0,14,8.43,2.75,10.82
207,0.494027,0.153748,0.288932,0.00,0.00,0,0,114,64,inf,120,63,259,134.71,77.52,229.77,20.71,13.52,0.00,2,6,1,15,7.54,3.48,10.97
210,0.498956,0.147126,0.363333,0.00,0.00,0,0,114,64,inf,116,59,267,133.67,78.05,230.29,19.67,14.05,0.00,2,6,1,15,7.63,3.77,10.60
213,0.487613,0.198601,0.341169,0.00,0.00,0,0,114,64,inf,114,68,260,130.55,79.86,231.59,16.55,15.86,0.00,2,10,2,10,8.03,3.66,10.31
216,0.483798,0.210007,0.328801,0.00,0.00,0,0,114,64,inf,109,66,267,127.60,81.01,233.39,13.60,17.01,0.00,2,6,1,15,7.99,3.67,10.34
219,0.478961,0.184442,0.309495,0.00,0.00,0,0,114,64,inf,115,72,255,130.20,84.71,227.09,16.20,20.71,0.00,2,8,1,13,7.55,3.73,10.72
