binding_ratio,borderline_005,borderline_010,cstr_K,cstr_prob_mean,cstr_prob_q90,cstr_prob_std,d_f1c,d_f1u,d_macro,dataset,entropy_mean,entropy_std,hard_count_cstr,high_conf_090,high_conf_099,n_samples,pred_balance_entropy,soft_binding_ratio,soft_count_cstr,soft_minus_hard_cstr,tight,tight_pct,uncstr_prob_mean
0.5380116959064327,0.01125,0.01875,85.5,0.01908546259501628,0.00024780683799999984,0.11973987351531093,0.03889999999999999,-0.010300000000000031,-0.004200000000000037,tissuemnist,0.16502430493565587,0.28314881545933224,46.0,0.805,0.6495833333333333,2400,1.4979070876247549,0.5357322833688781,45.80511022803908,-0.1948897719609235,L50_G50,50,0.9809145374049837
0.6549707602339181,0.0125,0.024583333333333332,85.5,0.025597248465979494,0.0031781741599999956,0.1329146570519456,0.0,0.005300000000000027,0.004599999999999993,tissuemnist,0.22749019948569119,0.3303631860637065,56.0,0.7370833333333333,0.5458333333333333,2400,1.708771367162505,0.7185192551853893,61.43339631835079,5.433396318350788,L50_G50,50,0.9744027515340205
0.43859649122807015,0.012916666666666667,0.029166666666666667,34.2,0.0071303420662337,7.869978799999995e-05,0.071229746768598,0.0,0.0020285714285713796,0.0018000000000000238,tissuemnist,0.23578931461894384,0.32502034898853915,15.0,0.7270833333333333,0.5241666666666667,2400,1.7429812734616585,0.5003748818409615,17.11282095896088,2.1128209589608815,L20_G20,20,0.9928696579337662
0.49707602339181284,0.014583333333333334,0.03375,34.2,0.007812688569624863,5.8375946799999936e-05,0.07421892397132525,0.009700000000000014,-0.0006714285714285451,0.0005999999999999894,tissuemnist,0.21404011443807772,0.30717544408984343,17.0,0.75125,0.5466666666666666,2400,1.5808415238763907,0.5482588469912184,18.75045256709967,1.7504525670996713,L20_G20,20,0.9921873114303753
0.7936507936507936,0.014583333333333334,0.028333333333333332,119.7,0.03988825087548451,0.008943081799999957,0.17089230322447177,0.006899999999999962,-0.0007714285714285896,0.00019999999999997797,tissuemnist,0.2445473961576633,0.3271930174851828,95.0,0.7095833333333333,0.49916666666666665,2400,1.7901996571117098,0.799764428581143,95.73180210116283,0.7318021011628275,L70_G70,70,0.9601117491245157
0.7852965747702589,0.01625,0.03,119.7,0.04143337710534812,0.014085877749999984,0.17417705546137133,0.0,0.0006714285714285451,0.0005999999999999894,tissuemnist,0.23891278688695575,0.3282765654813501,94.0,0.72125,0.5095833333333334,2400,1.7003698474013267,0.8307444031147493,99.44010505283549,5.4401050528354915,L70_G70,70,0.9585666228946518
0.4483430799220273,0.013333333333333334,0.027083333333333334,51.3,0.011489741699670137,0.00026741862799999945,0.08957062520150612,0.0,0.0032571428571429584,0.002799999999999969,tissuemnist,0.2333098678873169,0.32671215941881776,23.0,0.7325,0.5141666666666667,2400,1.7347051715697601,0.5375317754231643,27.57538007920833,4.57538007920833,L30_G30,30,0.9885102583003299
0.6042884990253412,0.0175,0.028333333333333332,51.3,0.013248309631512472,0.0002857932219999983,0.09792747689738056,0.009000000000000008,0.006742857142856995,0.007099999999999995,tissuemnist,0.22260676543827534,0.31591648667359434,31.0,0.7391666666666666,0.5383333333333333,2400,1.6247444016182286,0.6198039593690047,31.795943115629935,0.7959431156299352,L30_G30,30,0.9867516903684876
0.5964912280701754,0.017083333333333332,0.029583333333333333,85.5,0.021612025014568763,0.001355406549999997,0.12408484242768116,-0.015600000000000003,0.005885714285714327,0.003200000000000036,tissuemnist,0.23638615179002273,0.32508165938357064,51.0,0.7316666666666667,0.5033333333333333,2400,1.763869535559781,0.606653333742281,51.86886003496503,0.8688600349650315,L50_G50,50,0.9783879749854312
0.7251461988304093,0.01,0.0275,85.5,0.02771378014265992,0.00342797590999999,0.14443023720641537,0.023400000000000004,-0.006785714285714228,-0.0030999999999999917,tissuemnist,0.23220562915168916,0.3216710077143001,62.0,0.7233333333333334,0.5258333333333334,2400,1.6720150724031513,0.7779306706711556,66.51307234238381,4.513072342383808,L50_G50,50,0.97228621985734
0.26905829596412556,0.0044932601098352475,0.010484273589615577,44.6,0.006020549077228525,3.5684833999999993e-07,0.06701450889340813,0.022399999999999975,0.028066666666666684,0.027200000000000002,dermmnist,0.0700368198163398,0.19945658028370816,12.0,0.9151273090364453,0.8467299051422865,2003,0.6869325922187817,0.2703847489167878,12.059159801688736,0.059159801688736025,L20_G20,20,0.9939794509227714
0.24663677130044842,0.0044932601098352475,0.010484273589615577,44.6,0.005480069010554945,1.5106345199999975e-06,0.06514330773875997,0.007499999999999979,0.005066666666666664,0.00539999999999996,dermmnist,0.08310797988826066,0.21402323601547513,11.0,0.8986520219670494,0.8172740888666999,2003,0.7718654125172183,0.24611161946505725,10.976578228141554,-0.023421771858446405,L20_G20,20,0.994519930989445
0.7046764894298527,0.0054917623564653024,0.009485771342985522,156.1,0.05166963259769203,0.007002767939999987,0.2003690869210948,0.02639999999999998,0.003233333333333366,0.006599999999999995,dermmnist,0.09817442605842465,0.2305394574803982,110.0,0.8816774837743385,0.7848227658512231,2003,0.9716246488125656,0.6629998340370091,103.49427409317713,-6.5057259068228745,L70_G70,70,0.9483303674023079
0.6854580397181295,0.0024962556165751375,0.0074887668497254116,156.1,0.057762190109661174,0.03759371459999995,0.20706245667923517,-0.005299999999999971,0.006833333333333247,0.005099999999999993,dermmnist,0.11306970332428248,0.23980120187848636,107.0,0.8627059410883674,0.7518721917124314,2003,0.9818851382533869,0.741176596986876,115.69766678965134,8.697666789651336,L70_G70,70,0.9422378098903388
0.47832585949177875,0.006490264603095357,0.011982026959560658,66.9,0.01512856801037481,1.7340090799999897e-05,0.10695972231329921,0.03450000000000003,0.0025333333333332764,0.007099999999999995,dermmnist,0.0806719244768698,0.20941002782709234,32.0,0.9016475287069395,0.81827259111333,2003,0.821401948358129,0.452952492149189,30.302521724780746,-1.6974782752192539,L30_G30,30,0.9848714319896251
0.26905829596412556,0.006490264603095357,0.00998502246630055,66.9,0.010856476175074013,2.7639306999999994e-05,0.08624590975682707,-0.013800000000000007,0.014399999999999968,0.010299999999999976,dermmnist,0.09328658456740575,0.2287441757479394,18.0,0.890164752870694,0.8067898152770844,2003,0.8022274743826898,0.3250451685900336,21.745521778673247,3.745521778673247,L30_G30,30,0.9891435238249261
0.37668161434977576,0.0054917623564653024,0.010484273589615577,111.5,0.021012949972017823,9.266630879999986e-05,0.12665856156872676,0.0,-0.012033333333333396,-0.010399999999999965,dermmnist,0.08527564006513927,0.21374598028145192,42.0,0.8991512730903645,0.8087868197703445,2003,0.8554922423039808,0.3774792716946341,42.0889387939517,0.0889387939516979,L50_G50,50,0.9789870500279821
0.600896860986547,0.0054917623564653024,0.012980529206190713,111.5,0.03218544340837376,0.001741373419999995,0.1561709005587013,-0.023899999999999977,0.010566666666666724,0.005599999999999994,dermmnist,0.0985249408578032,0.22505505752642108,67.0,0.8806789815277084,0.7843235147279082,2003,0.9102148176193858,0.5781833466096201,64.46744314697264,-2.5325568530273586,L50_G50,50,0.9678145565916263
0.4260089686098655,0.004992511233150275,0.00998502246630055,44.6,0.009956620515169351,1.0909658199999964e-05,0.08808701205922259,0.014900000000000024,0.010783333333333367,0.011399999999999966,dermmnist,0.08229123917369985,0.2090096458575329,19.0,0.9001497753369945,0.8117823265102346,2003,0.8542391564748265,0.4471549527328298,19.94311089188421,0.9431108918842099,L20_G20,20,0.9900433794848306
0.4708520179372197,0.0054917623564653024,0.008986520219670495,44.6,0.011321558761378837,8.126894799999991e-06,0.09247326646377471,-0.014999999999999986,-0.0001166666666665428,-0.0021999999999999797,dermmnist,0.07906579482762999,0.20387559781319675,21.0,0.9011482775836246,0.8212680978532202,2003,0.8574223744283136,0.5084547578260497,22.677082199041813,1.6770821990418128,L20_G20,20,0.9886784412386213
0.4932735426008969,0.004992511233150275,0.011482775836245632,156.1,0.039328724160664116,0.004081743239999998,0.17474349194307134,0.0,0.01144999999999996,0.009800000000000031,dermmnist,0.09616138812878433,0.22419677231146531,77.0,0.8801797304043935,0.7868197703444832,2003,0.9539808692444843,0.5046472421128138,78.77543449381022,1.7754344938102236,L70_G70,70,0.9606712758393359
0.8712363869314542,0.003494757863205192,0.010484273589615577,156.1,0.07012761831511306,0.10910365399999998,0.22738011907309166,-0.005300000000000027,0.0005499999999998284,-0.000300000000000078,dermmnist,0.1119456225432831,0.24640352285563152,136.0,0.8647029455816275,0.7673489765351972,2003,1.002205678410424,0.8998438147672739,140.46561948517146,4.465619485171459,L70_G70,70,0.929872381684887
0.23916292974588937,0.005991013479780329,0.010983524712930605,66.9,0.008697298971380664,4.955607099999996e-06,0.08166744222871505,0.020699999999999996,0.03321666666666667,0.03149999999999997,dermmnist,0.07711926262222642,0.19977078077551594,16.0,0.9051422865701447,0.8267598602096855,2003,0.8419321755793954,0.2603989512657021,17.42068983967547,1.4206898396754717,L30_G30,30,0.9913027010286193
0.5082212257100149,0.0054917623564653024,0.011482775836245632,66.9,0.017426882838329157,7.316713199999992e-05,0.11601560808695766,0.013700000000000045,0.007033333333333225,0.008000000000000007,dermmnist,0.08230066814079355,0.20858263849765457,34.0,0.9006490264603095,0.8222666000998502,2003,0.8922723935302703,0.5217645190608864,34.9060463251733,0.9060463251732997,L30_G30,30,0.982573117161671
0.34080717488789236,0.00798801797304044,0.012481278082875686,111.5,0.018603748640494598,0.0001143836139999997,0.11856384422323836,0.018000000000000016,-0.004316666666666635,-0.0011999999999999789,dermmnist,0.08595011400381593,0.21340395472580712,38.0,0.8986520219670494,0.8057913130304544,2003,0.896316297310808,0.3342000764745352,37.26330852691068,-0.7366914730893228,L50_G50,50,0.9813962513595054
