Epoch,L_pred_CE,L_target_Global,L_feat_Local,Lambda_Global,Lambda_Local,Global_Satisfied,Local_Satisfied,Limit_Dropout,Limit_Enrolled,Limit_Graduate,Hard_Dropout,Hard_Enrolled,Hard_Graduate,Soft_Dropout,Soft_Enrolled,Soft_Graduate,Excess_Dropout,Excess_Enrolled,Excess_Graduate,Course_ID,Course_Hard_Dropout,Course_Hard_Enrolled,Course_Hard_Graduate,Course_Soft_Dropout,Course_Soft_Enrolled,Course_Soft_Graduate
3,0.643776,0.000000,0.339852,0.00,0.00,1,0,114,64,inf,110,52,280,125.35,79.79,236.86,11.35,15.79,0.00,2,10,0,12,8.29,3.84,9.87
6,0.598955,0.080539,0.331957,0.00,0.00,0,0,114,64,inf,115,44,283,123.99,74.84,243.17,9.99,10.84,0.00,2,5,1,16,6.75,3.51,11.74
9,0.581658,0.201690,0.354517,0.00,0.00,0,0,114,64,inf,133,46,263,142.80,78.97,220.23,28.80,14.97,0.00,2,12,0,10,9.13,4.35,8.52
12,0.566830,0.152113,0.378445,0.00,0.00,0,0,114,64,inf,122,50,270,134.45,78.69,228.85,20.45,14.69,0.00,2,7,1,14,7.71,4.04,10.24
15,0.540700,0.158889,0.325239,0.00,0.00,0,0,114,64,inf,126,53,263,135.54,81.51,224.95,21.54,17.51,0.00,2,8,1,13,7.71,4.34,9.95
18,0.534242,0.142654,0.345011,0.00,0.00,0,0,114,64,inf,122,57,263,132.97,77.04,231.99,18.97,13.04,0.00,2,9,1,12,8.38,3.59,10.03
21,0.533122,0.154592,0.314067,0.00,0.00,0,0,114,64,inf,124,59,259,134.85,79.54,227.62,20.85,15.54,0.00,2,11,1,10,9.30,3.91,8.80
24,0.512367,0.000000,0.299105,0.00,0.00,1,0,114,64,inf,114,59,269,123.84,77.77,240.38,9.84,13.77,0.00,2,8,1,13,7.74,3.69,10.57
27,0.497146,0.115233,0.288106,0.00,0.00,0,0,114,64,inf,123,54,265,128.85,74.40,238.76,14.85,10.40,0.00,2,11,1,10,9.28,3.05,9.67
30,0.496996,0.168804,0.336512,0.00,0.00,0,0,114,64,inf,116,68,258,128.86,82.29,230.85,14.86,18.29,0.00,2,6,1,15,7.36,3.23,11.40
33,0.485853,0.128582,0.285279,0.00,0.00,0,0,114,64,inf,123,58,261,130.82,77.88,233.30,16.82,13.88,0.00,2,8,1,13,8.22,3.45,10.33
36,0.497092,0.168377,0.306619,0.00,0.00,0,0,114,64,inf,128,57,257,137.08,76.64,228.28,23.08,12.64,0.00,2,7,1,14,7.90,3.23,10.87
39,0.491979,0.000000,0.264755,0.00,0.00,1,0,114,64,inf,114,56,272,122.98,67.35,251.67,8.98,3.35,0.00,2,6,1,15,6.74,2.96,12.30
42,0.474036,0.182579,0.272981,0.00,0.00,0,0,114,64,inf,131,61,250,139.46,78.19,224.35,25.46,14.19,0.00,2,9,1,12,9.22,3.31,9.46
45,0.467310,0.144849,0.273279,0.00,0.00,0,0,114,64,inf,126,51,265,133.31,76.11,232.58,19.31,12.11,0.00,2,11,1,10,8.78,3.30,9.92
48,0.466797,0.163015,0.284843,0.00,0.00,0,0,114,64,inf,127,56,259,136.20,75.01,230.79,22.20,11.01,0.00,2,10,1,11,9.08,3.63,9.29
51,0.449638,0.253150,0.372503,0.00,0.00,0,0,114,64,inf,110,74,258,126.75,85.69,229.56,12.75,21.69,0.00,2,6,1,15,6.91,3.81,11.28
54,0.430781,0.160545,0.331295,0.00,0.00,0,0,114,64,inf,117,68,257,128.55,80.80,232.65,14.55,16.80,0.00,2,7,1,14,7.85,3.59,10.56
57,0.436326,0.144844,0.302746,0.00,0.00,0,0,114,64,inf,119,63,260,133.31,77.55,231.14,19.31,13.55,0.00,2,8,1,13,8.34,3.02,10.64
60,0.430670,0.145610,0.298518,0.00,0.00,0,0,114,64,inf,120,60,262,133.43,74.83,233.74,19.43,10.83,0.00,2,7,2,13,7.70,3.27,11.03
63,0.432445,0.196108,0.288424,0.00,0.00,0,0,114,64,inf,112,68,262,126.22,79.61,236.17,12.22,15.61,0.00,2,6,1,15,7.30,3.54,11.15
66,0.422970,0.104775,0.261737,0.00,0.00,0,0,114,64,inf,119,59,264,127.34,71.49,243.17,13.34,7.49,0.00,2,8,1,13,8.47,2.95,10.58
69,0.416418,0.174908,0.278454,0.00,0.00,0,0,114,64,inf,128,66,248,136.85,78.32,226.83,22.85,14.32,0.00,2,12,2,8,9.51,3.88,8.61
72,0.408119,0.166426,0.302397,0.00,0.00,0,0,114,64,inf,122,67,253,132.18,79.54,230.29,18.18,15.54,0.00,2,11,1,10,9.43,3.61,8.96
75,0.407094,0.000000,0.234465,0.00,0.00,1,0,114,64,inf,114,63,265,126.21,74.50,241.29,12.21,10.50,0.00,2,8,1,13,8.02,2.87,11.12
78,0.411694,0.154386,0.321863,0.00,0.00,0,0,114,64,inf,111,68,263,122.60,75.68,243.71,8.60,11.68,0.00,2,7,1,14,7.98,2.65,11.37
81,0.373828,0.203359,0.312063,0.00,0.00,0,0,114,64,inf,124,76,242,137.59,83.69,220.72,23.59,19.69,0.00,2,11,0,11,9.80,2.29,9.91
84,0.408706,0.159120,0.301341,0.00,0.00,0,0,114,64,inf,118,72,252,130.85,78.96,232.19,16.85,14.96,0.00,2,9,1,12,8.75,3.26,9.99
87,0.399134,0.093950,0.275052,0.00,0.00,0,0,114,64,inf,117,63,262,125.82,75.77,240.41,11.82,11.77,0.00,2,9,1,12,9.05,2.68,10.28
90,0.388332,0.093569,0.294399,0.00,0.00,0,0,114,64,inf,116,62,264,125.77,72.90,243.33,11.77,8.90,0.00,2,7,2,13,7.96,3.13,10.91
93,0.381737,0.165510,0.291426,0.00,0.00,0,0,114,64,inf,119,69,254,125.33,84.28,232.39,11.33,20.28,0.00,2,10,1,11,9.15,2.97,9.88
96,0.376781,0.130249,0.253590,0.00,0.00,0,0,114,64,inf,113,65,264,123.39,73.58,245.03,9.39,9.58,0.00,2,7,2,13,7.99,2.99,11.03
99,0.370128,0.172967,0.301160,0.00,0.00,0,0,114,64,inf,125,71,246,137.26,77.72,227.03,23.26,13.72,0.00,2,9,2,11,9.75,2.60,9.65
102,0.381821,0.128157,0.280045,0.00,0.00,0,0,114,64,inf,117,67,258,124.66,77.18,240.16,10.66,13.18,0.00,2,8,1,13,8.24,2.79,10.97
105,0.350639,0.103784,0.274807,0.00,0.00,0,0,114,64,inf,121,61,260,127.20,75.32,239.48,13.20,11.32,0.00,2,9,2,11,8.99,3.07,9.94
108,0.359489,0.183621,0.322358,0.00,0.00,0,0,114,64,inf,109,67,266,115.53,78.39,248.07,1.53,14.39,0.00,2,6,2,14,6.78,3.15,12.07
111,0.345282,0.118581,0.251341,0.00,0.00,0,0,114,64,inf,116,67,259,123.39,76.29,242.32,9.39,12.29,0.00,2,8,2,12,7.75,2.71,11.54
114,0.363444,0.139382,0.273472,0.00,0.00,0,0,114,64,inf,119,68,255,125.98,78.40,237.62,11.98,14.40,0.00,2,9,2,11,8.63,3.12,10.25
117,0.342625,0.165211,0.328049,0.00,0.00,0,0,114,64,inf,124,72,246,132.22,79.27,230.51,18.22,15.27,0.00,2,9,2,11,9.05,2.89,10.06
