sweep,sweep_purpose,dataset,model,method,constraint_tag,tight_L_pct,tight_G_pct,is_asymmetric,sigma,constrained_class,num_classes,seed,pretrained,macro_f1,accuracy,f1_cstr,f1_unc_mean,raw_all_satisfied,flips_required,ece,brier,train_acc_final,warmup_epochs,constraint_epochs,learning_rate,batch_size,lambda_step,rho_step,rho_target,alpha_kl,disable_lambda_toggle,reset_optimizer_at_sat,undershoot_hinge,restore_best_satisfied,data_dir,cell_path,F1_Class0,F1_Class1,F1_Class10,F1_Class11,F1_Class12,F1_Class13,F1_Class14,F1_Class15,F1_Class16,F1_Class17,F1_Class18,F1_Class19,F1_Class2,F1_Class20,F1_Class21,F1_Class22,F1_Class23,F1_Class24,F1_Class25,F1_Class26,F1_Class27,F1_Class28,F1_Class29,F1_Class3,F1_Class30,F1_Class31,F1_Class32,F1_Class33,F1_Class34,F1_Class35,F1_Class36,F1_Class37,F1_Class38,F1_Class39,F1_Class4,F1_Class40,F1_Class41,F1_Class42,F1_Class43,F1_Class44,F1_Class45,F1_Class46,F1_Class47,F1_Class48,F1_Class49,F1_Class5,F1_Class50,F1_Class51,F1_Class52,F1_Class53,F1_Class54,F1_Class55,F1_Class56,F1_Class57,F1_Class58,F1_Class59,F1_Class6,F1_Class60,F1_Class61,F1_Class62,F1_Class63,F1_Class64,F1_Class65,F1_Class66,F1_Class67,F1_Class68,F1_Class69,F1_Class7,F1_Class70,F1_Class71,F1_Class72,F1_Class73,F1_Class74,F1_Class75,F1_Class76,F1_Class77,F1_Class78,F1_Class79,F1_Class8,F1_Class80,F1_Class81,F1_Class82,F1_Class83,F1_Class84,F1_Class85,F1_Class86,F1_Class87,F1_Class88,F1_Class89,F1_Class9,F1_Class90,F1_Class91,F1_Class92,F1_Class93,F1_Class94,F1_Class95,F1_Class96,F1_Class97,F1_Class98,F1_Class99,Support_Class0,Support_Class1,Support_Class10,Support_Class11,Support_Class12,Support_Class13,Support_Class14,Support_Class15,Support_Class16,Support_Class17,Support_Class18,Support_Class19,Support_Class2,Support_Class20,Support_Class21,Support_Class22,Support_Class23,Support_Class24,Support_Class25,Support_Class26,Support_Class27,Support_Class28,Support_Class29,Support_Class3,Support_Class30,Support_Class31,Support_Class32,Support_Class33,Support_Class34,Support_Class35,Support_Class36,Support_Class37,Support_Class38,Support_Class39,Support_Class4,Support_Class40,Support_Class41,Support_Class42,Support_Class43,Support_Class44,Support_Class45,Support_Class46,Support_Class47,Support_Class48,Support_Class49,Support_Class5,Support_Class50,Support_Class51,Support_Class52,Support_Class53,Support_Class54,Support_Class55,Support_Class56,Support_Class57,Support_Class58,Support_Class59,Support_Class6,Support_Class60,Support_Class61,Support_Class62,Support_Class63,Support_Class64,Support_Class65,Support_Class66,Support_Class67,Support_Class68,Support_Class69,Support_Class7,Support_Class70,Support_Class71,Support_Class72,Support_Class73,Support_Class74,Support_Class75,Support_Class76,Support_Class77,Support_Class78,Support_Class79,Support_Class8,Support_Class80,Support_Class81,Support_Class82,Support_Class83,Support_Class84,Support_Class85,Support_Class86,Support_Class87,Support_Class88,Support_Class89,Support_Class9,Support_Class90,Support_Class91,Support_Class92,Support_Class93,Support_Class94,Support_Class95,Support_Class96,Support_Class97,Support_Class98,Support_Class99
paper_backbones,Headline 3-backbone x 3-dataset x 5-tight x 6-method x 4-seed sweep (G1+G5),tissuemnist,ShuffleNetV2,hounie_rcl,L30_G30,30,30,0,0.0,4,8,1,1,0.3531,0.5408,0.2523,0.3675,1,9.0,0.3774,,,50,300,,64,,,,,0,0,0,0,data/tissuemnist/slice_1,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L30_G30/hounie_rcl/seed_1,0.684,0.0654,,,,,,,,,,,0.086,,,,,,,,,,,0.5621,,,,,,,,,,,0.2523,,,,,,,,,,,0.2844,,,,,,,,,,,0.6143,,,,,,,,,,,0.2763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770.0,113.0,,,,,,,,,,,85.0,,,,,,,,,,,223.0,,,,,,,,,,,171.0,,,,,,,,,,,112.0,,,,,,,,,,,569.0,,,,,,,,,,,357.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paper_backbones,Headline 3-backbone x 3-dataset x 5-tight x 6-method x 4-seed sweep (G1+G5),tissuemnist,ShuffleNetV2,hounie_rcl,L30_G30,30,30,0,0.0,4,8,2,1,0.384,0.5429,0.2342,0.4053857142857143,1,6.0,0.3683,,,50,300,,64,,,,,0,0,0,0,data/tissuemnist/slice_1,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L30_G30/hounie_rcl/seed_2,0.6853,0.122,,,,,,,,,,,0.1509,,,,,,,,,,,0.5204,,,,,,,,,,,0.2342,,,,,,,,,,,0.3973,,,,,,,,,,,0.6268,,,,,,,,,,,0.335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770.0,113.0,,,,,,,,,,,85.0,,,,,,,,,,,223.0,,,,,,,,,,,171.0,,,,,,,,,,,112.0,,,,,,,,,,,569.0,,,,,,,,,,,357.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paper_backbones,Headline 3-backbone x 3-dataset x 5-tight x 6-method x 4-seed sweep (G1+G5),tissuemnist,ShuffleNetV2,tralo,L30_G30,30,30,0,0.0,4,8,4,1,0.4065,0.5542,0.2523,0.4285857142857143,1,6.0,0.3556,,,50,300,,64,0.002,,100.0,0.0,0,1,0,0,data/tissuemnist/slice_1,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L30_G30/tralo/seed_4,0.6913,0.1429,,,,,,,,,,,0.2687,,,,,,,,,,,0.543,,,,,,,,,,,0.2523,,,,,,,,,,,0.3682,,,,,,,,,,,0.6301,,,,,,,,,,,0.3559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770.0,113.0,,,,,,,,,,,85.0,,,,,,,,,,,223.0,,,,,,,,,,,171.0,,,,,,,,,,,112.0,,,,,,,,,,,569.0,,,,,,,,,,,357.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paper_backbones,Headline 3-backbone x 3-dataset x 5-tight x 6-method x 4-seed sweep (G1+G5),tissuemnist,ShuffleNetV2,tralo,L30_G30,30,30,0,0.0,4,8,3,1,0.3904,0.5458,0.2973,0.4036571428571429,0,2.0,0.3592,,,50,300,,64,0.002,,100.0,0.0,0,1,0,0,data/tissuemnist/slice_1,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L30_G30/tralo/seed_3,0.6836,0.1039,,,,,,,,,,,0.1905,,,,,,,,,,,0.5695,,,,,,,,,,,0.2973,,,,,,,,,,,0.3396,,,,,,,,,,,0.6106,,,,,,,,,,,0.3279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770.0,113.0,,,,,,,,,,,85.0,,,,,,,,,,,223.0,,,,,,,,,,,171.0,,,,,,,,,,,112.0,,,,,,,,,,,569.0,,,,,,,,,,,357.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paper_backbones,Headline 3-backbone x 3-dataset x 5-tight x 6-method x 4-seed sweep (G1+G5),tissuemnist,ShuffleNetV2,tralo,L30_G30,30,30,0,0.0,4,8,1,1,0.372,0.5492,0.2793,0.3853,1,0.0,0.3675,,,50,300,,64,0.002,,100.0,0.0,0,1,0,0,data/tissuemnist/slice_1,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L30_G30/tralo/seed_1,0.7056,0.0892,,,,,,,,,,,0.0825,,,,,,,,,,,0.5473,,,,,,,,,,,0.2793,,,,,,,,,,,0.2977,,,,,,,,,,,0.6188,,,,,,,,,,,0.356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770.0,113.0,,,,,,,,,,,85.0,,,,,,,,,,,223.0,,,,,,,,,,,171.0,,,,,,,,,,,112.0,,,,,,,,,,,569.0,,,,,,,,,,,357.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paper_backbones,Headline 3-backbone x 3-dataset x 5-tight x 6-method x 4-seed sweep (G1+G5),tissuemnist,ShuffleNetV2,tralo,L30_G30,30,30,0,0.0,4,8,2,1,0.3873,0.545,0.2613,0.4053285714285714,1,4.0,0.3657,,,50,300,,64,0.002,,100.0,0.0,0,1,0,0,data/tissuemnist/slice_1,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L30_G30/tralo/seed_2,0.6888,0.1111,,,,,,,,,,,0.1468,,,,,,,,,,,0.5181,,,,,,,,,,,0.2613,,,,,,,,,,,0.3813,,,,,,,,,,,0.6235,,,,,,,,,,,0.3677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770.0,113.0,,,,,,,,,,,85.0,,,,,,,,,,,223.0,,,,,,,,,,,171.0,,,,,,,,,,,112.0,,,,,,,,,,,569.0,,,,,,,,,,,357.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paper_backbones,Headline 3-backbone x 3-dataset x 5-tight x 6-method x 4-seed sweep (G1+G5),tissuemnist,ShuffleNetV2,danits_lp,L30_G30,30,30,0,0.0,4,8,4,1,0.424,0.5587,0.2342,0.4510857142857142,0,106.0,0.326,,,50,300,,64,,,,,0,0,0,0,data/tissuemnist/slice_1,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L30_G30/danits_lp/seed_4,0.6937,0.1202,,,,,,,,,,,0.3432,,,,,,,,,,,0.5426,,,,,,,,,,,0.2342,,,,,,,,,,,0.3543,,,,,,,,,,,0.6403,,,,,,,,,,,0.4633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770.0,113.0,,,,,,,,,,,85.0,,,,,,,,,,,223.0,,,,,,,,,,,171.0,,,,,,,,,,,112.0,,,,,,,,,,,569.0,,,,,,,,,,,357.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paper_backbones,Headline 3-backbone x 3-dataset x 5-tight x 6-method x 4-seed sweep (G1+G5),tissuemnist,ShuffleNetV2,danits_lp,L30_G30,30,30,0,0.0,4,8,3,1,0.407,0.5354,0.3063,0.4214428571428571,0,127.0,0.364,,,50,300,,64,,,,,0,0,0,0,data/tissuemnist/slice_1,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L30_G30/danits_lp/seed_3,0.6726,0.1311,,,,,,,,,,,0.2888,,,,,,,,,,,0.5325,,,,,,,,,,,0.3063,,,,,,,,,,,0.3516,,,,,,,,,,,0.6229,,,,,,,,,,,0.3506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770.0,113.0,,,,,,,,,,,85.0,,,,,,,,,,,223.0,,,,,,,,,,,171.0,,,,,,,,,,,112.0,,,,,,,,,,,569.0,,,,,,,,,,,357.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paper_backbones,Headline 3-backbone x 3-dataset x 5-tight x 6-method x 4-seed sweep (G1+G5),tissuemnist,ShuffleNetV2,danits_lp,L30_G30,30,30,0,0.0,4,8,1,1,0.4128,0.5254,0.2703,0.43318571428571423,0,186.0,0.3654,,,50,300,,64,,,,,0,0,0,0,data/tissuemnist/slice_1,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L30_G30/danits_lp/seed_1,0.6486,0.1878,,,,,,,,,,,0.3692,,,,,,,,,,,0.5353,,,,,,,,,,,0.2703,,,,,,,,,,,0.2895,,,,,,,,,,,0.6325,,,,,,,,,,,0.3694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770.0,113.0,,,,,,,,,,,85.0,,,,,,,,,,,223.0,,,,,,,,,,,171.0,,,,,,,,,,,112.0,,,,,,,,,,,569.0,,,,,,,,,,,357.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paper_backbones,Headline 3-backbone x 3-dataset x 5-tight x 6-method x 4-seed sweep (G1+G5),tissuemnist,ShuffleNetV2,danits_lp,L30_G30,30,30,0,0.0,4,8,2,1,0.3947,0.5325,0.2342,0.4175999999999999,0,93.0,0.3541,,,50,300,,64,,,,,0,0,0,0,data/tissuemnist/slice_1,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L30_G30/danits_lp/seed_2,0.6854,0.1443,,,,,,,,,,,0.25,,,,,,,,,,,0.5216,,,,,,,,,,,0.2342,,,,,,,,,,,0.3333,,,,,,,,,,,0.6138,,,,,,,,,,,0.3748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770.0,113.0,,,,,,,,,,,85.0,,,,,,,,,,,223.0,,,,,,,,,,,171.0,,,,,,,,,,,112.0,,,,,,,,,,,569.0,,,,,,,,,,,357.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paper_backbones,Headline 3-backbone x 3-dataset x 5-tight x 6-method x 4-seed sweep (G1+G5),tissuemnist,ShuffleNetV2,fioretto_ldf,L30_G30,30,30,0,0.0,4,8,4,1,0.4003,0.5525,0.2703,0.41884285714285713,1,11.0,0.3623,,,50,300,,64,,,,,0,0,0,0,data/tissuemnist/slice_1,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L30_G30/fioretto_ldf/seed_4,0.6893,0.1477,,,,,,,,,,,0.2131,,,,,,,,,,,0.5327,,,,,,,,,,,0.2703,,,,,,,,,,,0.382,,,,,,,,,,,0.6227,,,,,,,,,,,0.3444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770.0,113.0,,,,,,,,,,,85.0,,,,,,,,,,,223.0,,,,,,,,,,,171.0,,,,,,,,,,,112.0,,,,,,,,,,,569.0,,,,,,,,,,,357.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paper_backbones,Headline 3-backbone x 3-dataset x 5-tight x 6-method x 4-seed sweep (G1+G5),tissuemnist,ShuffleNetV2,fioretto_ldf,L30_G30,30,30,0,0.0,4,8,3,1,0.3952,0.5496,0.2973,0.40914285714285714,0,2.0,0.3552,,,50,300,,64,,,,,0,0,0,0,data/tissuemnist/slice_1,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L30_G30/fioretto_ldf/seed_3,0.6852,0.0909,,,,,,,,,,,0.2047,,,,,,,,,,,0.5688,,,,,,,,,,,0.2973,,,,,,,,,,,0.3469,,,,,,,,,,,0.6131,,,,,,,,,,,0.3544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770.0,113.0,,,,,,,,,,,85.0,,,,,,,,,,,223.0,,,,,,,,,,,171.0,,,,,,,,,,,112.0,,,,,,,,,,,569.0,,,,,,,,,,,357.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paper_backbones,Headline 3-backbone x 3-dataset x 5-tight x 6-method x 4-seed sweep (G1+G5),tissuemnist,ShuffleNetV2,fioretto_ldf,L30_G30,30,30,0,0.0,4,8,1,1,0.3563,0.5417,0.2523,0.3711142857142858,0,8.0,0.3743,,,50,300,,64,,,,,0,0,0,0,data/tissuemnist/slice_1,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L30_G30/fioretto_ldf/seed_1,0.6916,0.0769,,,,,,,,,,,0.0842,,,,,,,,,,,0.5442,,,,,,,,,,,0.2523,,,,,,,,,,,0.2764,,,,,,,,,,,0.6157,,,,,,,,,,,0.3088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770.0,113.0,,,,,,,,,,,85.0,,,,,,,,,,,223.0,,,,,,,,,,,171.0,,,,,,,,,,,112.0,,,,,,,,,,,569.0,,,,,,,,,,,357.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paper_backbones,Headline 3-backbone x 3-dataset x 5-tight x 6-method x 4-seed sweep (G1+G5),tissuemnist,ShuffleNetV2,fioretto_ldf,L30_G30,30,30,0,0.0,4,8,2,1,0.3849,0.545,0.2613,0.4026,1,5.0,0.3669,,,50,300,,64,,,,,0,0,0,0,data/tissuemnist/slice_1,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L30_G30/fioretto_ldf/seed_2,0.6892,0.1006,,,,,,,,,,,0.1495,,,,,,,,,,,0.5155,,,,,,,,,,,0.2613,,,,,,,,,,,0.3758,,,,,,,,,,,0.626,,,,,,,,,,,0.3616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770.0,113.0,,,,,,,,,,,85.0,,,,,,,,,,,223.0,,,,,,,,,,,171.0,,,,,,,,,,,112.0,,,,,,,,,,,569.0,,,,,,,,,,,357.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paper_backbones,Headline 3-backbone x 3-dataset x 5-tight x 6-method x 4-seed sweep (G1+G5),tissuemnist,ShuffleNetV2,heuristic,L30_G30,30,30,0,0.0,4,8,4,1,0.424,0.5587,0.2342,0.4510857142857142,0,106.0,0.326,,,50,300,,64,,,,,0,0,0,0,data/tissuemnist/slice_1,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L30_G30/heuristic/seed_4,0.6937,0.1202,,,,,,,,,,,0.3432,,,,,,,,,,,0.5426,,,,,,,,,,,0.2342,,,,,,,,,,,0.3543,,,,,,,,,,,0.6403,,,,,,,,,,,0.4633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770.0,113.0,,,,,,,,,,,85.0,,,,,,,,,,,223.0,,,,,,,,,,,171.0,,,,,,,,,,,112.0,,,,,,,,,,,569.0,,,,,,,,,,,357.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paper_backbones,Headline 3-backbone x 3-dataset x 5-tight x 6-method x 4-seed sweep (G1+G5),tissuemnist,ShuffleNetV2,heuristic,L30_G30,30,30,0,0.0,4,8,3,1,0.407,0.5354,0.3063,0.4214428571428571,0,127.0,0.364,,,50,300,,64,,,,,0,0,0,0,data/tissuemnist/slice_1,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L30_G30/heuristic/seed_3,0.6726,0.1311,,,,,,,,,,,0.2888,,,,,,,,,,,0.5325,,,,,,,,,,,0.3063,,,,,,,,,,,0.3516,,,,,,,,,,,0.6229,,,,,,,,,,,0.3506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770.0,113.0,,,,,,,,,,,85.0,,,,,,,,,,,223.0,,,,,,,,,,,171.0,,,,,,,,,,,112.0,,,,,,,,,,,569.0,,,,,,,,,,,357.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paper_backbones,Headline 3-backbone x 3-dataset x 5-tight x 6-method x 4-seed sweep (G1+G5),tissuemnist,ShuffleNetV2,heuristic,L30_G30,30,30,0,0.0,4,8,1,1,0.4139,0.5258,0.2793,0.43318571428571423,0,186.0,0.3654,,,50,300,,64,,,,,0,0,0,0,data/tissuemnist/slice_1,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L30_G30/heuristic/seed_1,0.6486,0.1878,,,,,,,,,,,0.3692,,,,,,,,,,,0.5353,,,,,,,,,,,0.2793,,,,,,,,,,,0.2895,,,,,,,,,,,0.6325,,,,,,,,,,,0.3694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770.0,113.0,,,,,,,,,,,85.0,,,,,,,,,,,223.0,,,,,,,,,,,171.0,,,,,,,,,,,112.0,,,,,,,,,,,569.0,,,,,,,,,,,357.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paper_backbones,Headline 3-backbone x 3-dataset x 5-tight x 6-method x 4-seed sweep (G1+G5),tissuemnist,ShuffleNetV2,heuristic,L30_G30,30,30,0,0.0,4,8,2,1,0.3931,0.5317,0.2252,0.41709999999999997,0,93.0,0.3541,,,50,300,,64,,,,,0,0,0,0,data/tissuemnist/slice_1,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L30_G30/heuristic/seed_2,0.6854,0.1443,,,,,,,,,,,0.25,,,,,,,,,,,0.5206,,,,,,,,,,,0.2252,,,,,,,,,,,0.3333,,,,,,,,,,,0.6138,,,,,,,,,,,0.3723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770.0,113.0,,,,,,,,,,,85.0,,,,,,,,,,,223.0,,,,,,,,,,,171.0,,,,,,,,,,,112.0,,,,,,,,,,,569.0,,,,,,,,,,,357.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paper_backbones,Headline 3-backbone x 3-dataset x 5-tight x 6-method x 4-seed sweep (G1+G5),tissuemnist,ShuffleNetV2,hounie_rcl,L50_G50,50,50,0,0.0,4,8,4,1,0.422,0.5592,0.3502,0.4322142857142857,1,18.0,0.3522,,,50,300,,64,,,,,0,0,0,0,data/tissuemnist/slice_1,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L50_G50/hounie_rcl/seed_4,0.6929,0.1453,,,,,,,,,,,0.2791,,,,,,,,,,,0.5463,,,,,,,,,,,0.3502,,,,,,,,,,,0.3686,,,,,,,,,,,0.6297,,,,,,,,,,,0.3636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770.0,113.0,,,,,,,,,,,85.0,,,,,,,,,,,223.0,,,,,,,,,,,171.0,,,,,,,,,,,112.0,,,,,,,,,,,569.0,,,,,,,,,,,357.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paper_backbones,Headline 3-backbone x 3-dataset x 5-tight x 6-method x 4-seed sweep (G1+G5),tissuemnist,ShuffleNetV2,hounie_rcl,L50_G50,50,50,0,0.0,4,8,3,1,0.4195,0.5604,0.3969,0.4227142857142857,1,16.0,0.3427,,,50,300,,64,,,,,0,0,0,0,data/tissuemnist/slice_1,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L50_G50/hounie_rcl/seed_3,0.6882,0.0903,,,,,,,,,,,0.2406,,,,,,,,,,,0.5621,,,,,,,,,,,0.3969,,,,,,,,,,,0.3658,,,,,,,,,,,0.6327,,,,,,,,,,,0.3793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770.0,113.0,,,,,,,,,,,85.0,,,,,,,,,,,223.0,,,,,,,,,,,171.0,,,,,,,,,,,112.0,,,,,,,,,,,569.0,,,,,,,,,,,357.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paper_backbones,Headline 3-backbone x 3-dataset x 5-tight x 6-method x 4-seed sweep (G1+G5),tissuemnist,ShuffleNetV2,hounie_rcl,L50_G50,50,50,0,0.0,4,8,2,1,0.3992,0.5417,0.2879,0.4150714285714286,1,10.0,0.362,,,50,300,,64,,,,,0,0,0,0,data/tissuemnist/slice_1,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L50_G50/hounie_rcl/seed_2,0.692,0.1608,,,,,,,,,,,0.1935,,,,,,,,,,,0.5178,,,,,,,,,,,0.2879,,,,,,,,,,,0.3469,,,,,,,,,,,0.6306,,,,,,,,,,,0.3639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770.0,113.0,,,,,,,,,,,85.0,,,,,,,,,,,223.0,,,,,,,,,,,171.0,,,,,,,,,,,112.0,,,,,,,,,,,569.0,,,,,,,,,,,357.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paper_backbones,Headline 3-backbone x 3-dataset x 5-tight x 6-method x 4-seed sweep (G1+G5),tissuemnist,ShuffleNetV2,tralo,L50_G50,50,50,0,0.0,4,8,4,1,0.4329,0.5608,0.3424,0.44578571428571434,1,2.0,0.341,,,50,300,,64,0.002,,100.0,0.0,0,1,0,0,data/tissuemnist/slice_1,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L50_G50/tralo/seed_4,0.6946,0.1622,,,,,,,,,,,0.2941,,,,,,,,,,,0.5311,,,,,,,,,,,0.3424,,,,,,,,,,,0.3841,,,,,,,,,,,0.6308,,,,,,,,,,,0.4236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770.0,113.0,,,,,,,,,,,85.0,,,,,,,,,,,223.0,,,,,,,,,,,171.0,,,,,,,,,,,112.0,,,,,,,,,,,569.0,,,,,,,,,,,357.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paper_backbones,Headline 3-backbone x 3-dataset x 5-tight x 6-method x 4-seed sweep (G1+G5),tissuemnist,ShuffleNetV2,tralo,L50_G50,50,50,0,0.0,4,8,3,1,0.4139,0.5483,0.3735,0.41964285714285715,1,5.0,0.3482,,,50,300,,64,0.002,,100.0,0.0,0,1,0,0,data/tissuemnist/slice_1,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L50_G50/tralo/seed_3,0.6794,0.0814,,,,,,,,,,,0.2446,,,,,,,,,,,0.5577,,,,,,,,,,,0.3735,,,,,,,,,,,0.3701,,,,,,,,,,,0.6276,,,,,,,,,,,0.3767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770.0,113.0,,,,,,,,,,,85.0,,,,,,,,,,,223.0,,,,,,,,,,,171.0,,,,,,,,,,,112.0,,,,,,,,,,,569.0,,,,,,,,,,,357.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paper_backbones,Headline 3-backbone x 3-dataset x 5-tight x 6-method x 4-seed sweep (G1+G5),tissuemnist,ShuffleNetV2,tralo,L50_G50,50,50,0,0.0,4,8,2,1,0.3958,0.5442,0.2957,0.4100857142857142,1,7.0,0.3596,,,50,300,,64,0.002,,100.0,0.0,0,1,0,0,data/tissuemnist/slice_1,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L50_G50/tralo/seed_2,0.6859,0.1317,,,,,,,,,,,0.177,,,,,,,,,,,0.5226,,,,,,,,,,,0.2957,,,,,,,,,,,0.3347,,,,,,,,,,,0.6265,,,,,,,,,,,0.3922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770.0,113.0,,,,,,,,,,,85.0,,,,,,,,,,,223.0,,,,,,,,,,,171.0,,,,,,,,,,,112.0,,,,,,,,,,,569.0,,,,,,,,,,,357.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paper_backbones,Headline 3-backbone x 3-dataset x 5-tight x 6-method x 4-seed sweep (G1+G5),tissuemnist,ShuffleNetV2,danits_lp,L50_G50,50,50,0,0.0,4,8,4,1,0.435,0.5621,0.3113,0.4526428571428571,0,71.0,0.326,,,50,300,,64,,,,,0,0,0,0,data/tissuemnist/slice_1,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L50_G50/danits_lp/seed_4,0.6929,0.1215,,,,,,,,,,,0.3457,,,,,,,,,,,0.5476,,,,,,,,,,,0.3113,,,,,,,,,,,0.3548,,,,,,,,,,,0.6414,,,,,,,,,,,0.4646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770.0,113.0,,,,,,,,,,,85.0,,,,,,,,,,,223.0,,,,,,,,,,,171.0,,,,,,,,,,,112.0,,,,,,,,,,,569.0,,,,,,,,,,,357.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paper_backbones,Headline 3-backbone x 3-dataset x 5-tight x 6-method x 4-seed sweep (G1+G5),tissuemnist,ShuffleNetV2,danits_lp,L50_G50,50,50,0,0.0,4,8,3,1,0.4098,0.535,0.3502,0.41831428571428575,0,92.0,0.364,,,50,300,,64,,,,,0,0,0,0,data/tissuemnist/slice_1,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L50_G50/danits_lp/seed_3,0.6726,0.1326,,,,,,,,,,,0.2938,,,,,,,,,,,0.5172,,,,,,,,,,,0.3502,,,,,,,,,,,0.3426,,,,,,,,,,,0.6238,,,,,,,,,,,0.3456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770.0,113.0,,,,,,,,,,,85.0,,,,,,,,,,,223.0,,,,,,,,,,,171.0,,,,,,,,,,,112.0,,,,,,,,,,,569.0,,,,,,,,,,,357.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
