Epoch,L_pred_CE,L_target_Global,L_feat_Local,Lambda_Global,Lambda_Local,Global_Satisfied,Local_Satisfied,Limit_Dropout,Limit_Enrolled,Limit_Graduate,Hard_Dropout,Hard_Enrolled,Hard_Graduate,Soft_Dropout,Soft_Enrolled,Soft_Graduate,Excess_Dropout,Excess_Enrolled,Excess_Graduate,Course_ID,Course_Hard_Dropout,Course_Hard_Enrolled,Course_Hard_Graduate,Course_Soft_Dropout,Course_Soft_Enrolled,Course_Soft_Graduate
3,0.664916,0.178426,0.294749,0.00,0.00,0,0,114,64,inf,138,29,275,138.76,74.99,228.26,24.76,10.99,0.00,2,15,0,7,9.31,4.37,8.33
6,0.601461,0.152209,0.318095,0.00,0.00,0,0,114,64,inf,130,42,270,134.47,74.06,233.48,20.47,10.06,0.00,2,9,0,13,8.42,4.25,9.32
9,0.597060,0.157235,0.332157,0.00,0.00,0,0,114,64,inf,123,56,263,135.27,83.22,223.51,21.27,19.22,0.00,2,9,0,13,8.02,3.95,10.03
12,0.565537,0.159732,0.329536,0.00,0.00,0,0,114,64,inf,129,49,264,135.67,78.52,227.81,21.67,14.52,0.00,2,10,0,12,8.12,3.84,10.04
15,0.559408,0.172754,0.331779,0.00,0.00,0,0,114,64,inf,130,47,265,137.81,75.84,228.36,23.81,11.84,0.00,2,9,0,13,8.75,3.40,9.85
18,0.564343,0.132640,0.292168,0.00,0.00,0,0,114,64,inf,124,53,265,131.43,78.72,231.85,17.43,14.72,0.00,2,7,1,14,7.93,3.94,10.13
21,0.541548,0.139563,0.285381,0.00,0.00,0,0,114,64,inf,128,48,266,132.49,78.57,230.93,18.49,14.57,0.00,2,8,1,13,8.05,3.78,10.17
24,0.529611,0.141568,0.281164,0.00,0.00,0,0,114,64,inf,134,41,267,132.80,72.57,236.63,18.80,8.57,0.00,2,12,1,9,9.43,3.40,9.17
27,0.524844,0.166350,0.285712,0.00,0.00,0,0,114,64,inf,132,46,264,136.75,75.57,229.68,22.75,11.57,0.00,2,10,0,12,8.70,3.65,9.65
30,0.528006,0.161500,0.298462,0.00,0.00,0,0,114,64,inf,132,45,265,135.96,79.45,226.59,21.96,15.45,0.00,2,10,0,12,8.90,3.67,9.43
33,0.520553,0.161212,0.285533,0.00,0.00,0,0,114,64,inf,130,49,263,135.91,76.24,229.85,21.91,12.24,0.00,2,13,1,8,10.20,3.49,8.32
36,0.518144,0.152573,0.279574,0.00,0.00,0,0,114,64,inf,127,53,262,134.52,77.87,229.60,20.52,13.87,0.00,2,9,1,12,8.21,3.78,10.01
39,0.509247,0.144622,0.302015,0.00,0.00,0,0,114,64,inf,128,53,261,133.27,79.70,229.02,19.27,15.70,0.00,2,9,0,13,7.66,3.73,10.60
42,0.512053,0.163807,0.279322,0.00,0.00,0,0,114,64,inf,127,50,265,136.33,74.39,231.27,22.33,10.39,0.00,2,8,1,13,8.24,3.31,10.45
45,0.503463,0.114179,0.301793,0.00,0.00,0,0,114,64,inf,118,60,264,128.69,77.13,236.18,14.69,13.13,0.00,2,9,1,12,7.42,3.93,10.65
48,0.497861,0.000000,0.296949,0.00,0.00,1,0,114,64,inf,113,52,277,122.48,71.60,247.93,8.48,7.60,0.00,2,9,1,12,8.30,3.19,10.51
51,0.493465,0.179031,0.257623,0.00,0.00,0,0,114,64,inf,129,45,268,138.86,70.56,232.58,24.86,6.56,0.00,2,9,1,12,8.31,3.86,9.83
54,0.496210,0.150737,0.319411,0.00,0.00,0,0,114,64,inf,121,57,264,134.23,72.22,235.54,20.23,8.22,0.00,2,10,1,11,9.29,2.79,9.91
57,0.473323,0.164520,0.312252,0.00,0.00,0,0,114,64,inf,124,57,261,136.45,73.30,232.26,22.45,9.30,0.00,2,9,1,12,8.49,3.45,10.06
60,0.479029,0.178352,0.294905,0.00,0.00,0,0,114,64,inf,124,54,264,138.75,76.14,227.12,24.75,12.14,0.00,2,9,1,12,8.45,4.00,9.55
63,0.478115,0.149708,0.335450,0.00,0.00,0,0,114,64,inf,116,53,273,134.07,72.49,235.44,20.07,8.49,0.00,2,6,1,15,7.69,3.39,10.92
66,0.470937,0.153515,0.279764,0.00,0.00,0,0,114,64,inf,123,56,263,134.67,71.73,235.60,20.67,7.73,0.00,2,9,1,12,8.74,3.43,9.83
69,0.478316,0.133449,0.325269,0.00,0.00,0,0,114,64,inf,118,54,270,131.56,78.08,232.37,17.56,14.08,0.00,2,8,1,13,7.90,4.12,9.98
72,0.459357,0.000000,0.317041,0.00,0.00,1,0,114,64,inf,114,64,264,129.20,78.67,234.14,15.20,14.67,0.00,2,8,1,13,8.42,3.57,10.01
75,0.461870,0.193408,0.349183,0.00,0.00,0,0,114,64,inf,117,68,257,134.69,83.47,223.85,20.69,19.47,0.00,2,9,1,12,8.61,3.66,9.73
