Epoch,Train_Acc,L_pred_CE,L_target_Global,L_feat_Local,Lambda_Global,Lambda_Local,Global_Satisfied,Local_Satisfied,Limit_Dropout,Limit_Enrolled,Limit_Graduate,Hard_Dropout,Hard_Enrolled,Hard_Graduate,Soft_Dropout,Soft_Enrolled,Soft_Graduate,Excess_Dropout,Excess_Enrolled,Excess_Graduate,Course_ID,Course_Hard_Dropout,Course_Hard_Enrolled,Course_Hard_Graduate,Course_Soft_Dropout,Course_Soft_Enrolled,Course_Soft_Graduate
1,0.5048,1.014783,0.000000,0.000000,1.00,1.00,1,1,113,63,inf,3,0,439,36.63,20.36,385.00,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
3,0.5010,0.661361,0.000000,0.000000,1.00,1.00,1,1,113,63,inf,0,0,442,24.68,20.65,396.67,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
6,0.5005,0.600335,0.000000,0.000000,1.00,1.00,1,1,113,63,inf,0,0,442,9.68,11.20,421.12,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
9,0.5020,0.609436,0.000000,0.000000,1.00,1.00,1,1,113,63,inf,1,0,441,19.76,27.71,394.53,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
12,0.5725,0.577297,0.000000,0.000000,1.00,1.00,1,1,113,63,inf,40,0,402,48.37,13.45,380.18,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
15,0.5264,0.613061,0.000000,0.000000,1.00,1.00,1,1,113,63,inf,14,0,428,33.00,18.37,390.63,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
18,0.6469,0.568332,0.000000,0.000000,1.00,1.00,1,1,113,63,inf,65,12,365,79.44,40.74,321.82,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
21,0.5869,0.559517,0.000000,0.000000,1.00,1.00,1,1,113,63,inf,45,0,397,55.74,18.85,367.41,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
24,0.5834,0.569240,0.000000,0.000000,1.00,1.00,1,1,113,63,inf,39,1,402,46.95,19.34,375.72,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
27,0.5176,0.553100,0.000000,0.000000,1.00,1.00,1,1,113,63,inf,12,0,430,31.53,20.08,390.39,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
30,0.5083,0.572416,0.000000,0.000000,1.00,1.00,1,1,113,63,inf,5,1,436,25.99,25.12,390.89,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
33,0.5791,0.560784,0.000000,0.000000,1.00,1.00,1,1,113,63,inf,36,0,406,51.45,22.68,367.87,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
36,0.5068,0.553421,0.000000,0.000000,1.00,1.00,1,1,113,63,inf,3,0,439,20.18,11.58,410.25,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
39,0.5098,0.592516,0.000000,0.000000,1.00,1.00,1,1,113,63,inf,6,0,436,24.23,10.76,407.01,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
42,0.5033,0.527875,0.000000,0.000000,1.00,1.00,1,1,113,63,inf,2,0,440,16.75,11.09,414.17,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
45,0.5637,0.538911,0.000000,0.000000,1.00,1.00,1,1,113,63,inf,31,0,411,42.51,19.60,379.89,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
48,0.5708,0.565228,0.000000,0.000000,1.00,1.00,1,1,113,63,inf,33,4,405,44.21,18.39,379.40,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
51,0.5506,0.525927,0.000000,0.000000,1.00,1.00,1,1,113,63,inf,26,1,415,36.95,9.76,395.29,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
54,0.5819,0.512605,0.000000,0.000000,1.00,1.00,1,1,113,63,inf,41,1,400,46.55,13.00,382.45,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
57,0.6280,0.521059,0.000000,0.000000,1.00,1.00,1,1,113,63,inf,63,6,373,72.57,21.00,348.43,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
