Epoch,Train_Acc,L_pred_CE,L_target_Global,L_feat_Local,Lambda_Global,Lambda_Local,Global_Satisfied,Local_Satisfied,Limit_Dropout,Limit_Enrolled,Limit_Graduate,Hard_Dropout,Hard_Enrolled,Hard_Graduate,Soft_Dropout,Soft_Enrolled,Soft_Graduate,Excess_Dropout,Excess_Enrolled,Excess_Graduate,Course_ID,Course_Hard_Dropout,Course_Hard_Enrolled,Course_Hard_Graduate,Course_Soft_Dropout,Course_Soft_Enrolled,Course_Soft_Graduate
1,0.7670,0.716869,0.127569,0.623684,0.10,0.10,0,0,113,63,inf,133,36,273,126.88,61.06,254.06,13.88,0.00,0.00,1,0,0,0,0.00,0.00,0.00
3,0.5166,0.602393,0.000000,0.000000,0.10,0.10,1,1,113,63,inf,6,0,436,11.73,6.07,424.20,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
6,0.5136,0.579184,0.000000,0.000000,0.10,0.10,1,1,113,63,inf,6,0,436,13.40,8.05,420.55,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
9,0.5259,0.569809,0.000000,0.000000,0.10,0.10,1,1,113,63,inf,7,0,435,13.17,4.41,424.43,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
12,0.5247,0.559219,0.000000,0.000000,0.10,0.10,1,1,113,63,inf,7,0,435,11.27,3.53,427.20,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
15,0.5426,0.554632,0.000000,0.000000,0.10,0.10,1,1,113,63,inf,13,0,429,18.42,4.01,419.57,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
18,0.5350,0.545100,0.000000,0.000000,0.10,0.10,1,1,113,63,inf,9,0,433,15.47,4.09,422.45,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
21,0.5096,0.535758,0.000000,0.000000,0.10,0.10,1,1,113,63,inf,5,0,437,11.55,3.70,426.75,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
24,0.5101,0.556962,0.000000,0.000000,0.10,0.10,1,1,113,63,inf,3,0,439,10.75,2.84,428.41,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
27,0.5270,0.512174,0.000000,0.000000,0.10,0.10,1,1,113,63,inf,9,0,433,23.51,3.78,414.71,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
30,0.5441,0.515655,0.000000,0.000000,0.10,0.10,1,1,113,63,inf,20,2,420,30.95,9.58,401.47,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
33,0.5068,0.521359,0.000000,0.000000,0.10,0.10,1,1,113,63,inf,3,0,439,6.36,1.17,434.47,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
36,0.5078,0.520068,0.000000,0.000000,0.10,0.10,1,1,113,63,inf,3,0,439,10.04,4.15,427.81,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
39,0.5018,0.538950,0.000000,0.000000,0.10,0.10,1,1,113,63,inf,1,1,440,2.87,2.54,436.59,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
42,0.5048,0.522807,0.000000,0.000000,0.10,0.10,1,1,113,63,inf,1,0,441,4.14,1.96,435.90,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
45,0.5315,0.509380,0.000000,0.000000,0.10,0.10,1,1,113,63,inf,13,0,429,16.52,2.96,422.52,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
48,0.5050,0.497438,0.000000,0.000000,0.10,0.10,1,1,113,63,inf,3,0,439,4.20,1.40,436.41,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
51,0.5035,0.498200,0.000000,0.000000,0.10,0.10,1,1,113,63,inf,1,0,441,2.74,1.62,437.64,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
