Epoch,L_pred_CE,L_target_Global,L_feat_Local,Lambda_Global,Lambda_Local,Global_Satisfied,Local_Satisfied,Limit_Dropout,Limit_Enrolled,Limit_Graduate,Hard_Dropout,Hard_Enrolled,Hard_Graduate,Soft_Dropout,Soft_Enrolled,Soft_Graduate,Excess_Dropout,Excess_Enrolled,Excess_Graduate,Course_ID,Course_Hard_Dropout,Course_Hard_Enrolled,Course_Hard_Graduate,Course_Soft_Dropout,Course_Soft_Enrolled,Course_Soft_Graduate
3,0.647323,0.476248,0.314654,0.00,0.00,0,0,71,40,inf,137,30,275,135.56,71.78,234.66,64.56,31.78,0.00,2,15,0,7,10.71,3.88,7.41
6,0.597154,0.472989,0.328039,0.00,0.00,0,0,71,40,inf,130,49,263,128.39,79.84,233.77,57.39,39.84,0.00,2,15,1,6,9.38,4.80,7.82
9,0.581548,0.504660,0.354469,0.00,0.00,0,0,71,40,inf,125,61,256,136.05,85.33,220.63,65.05,45.33,0.00,2,9,1,12,9.17,4.03,8.80
12,0.562985,0.453276,0.317488,0.00,0.00,0,0,71,40,inf,109,51,282,122.89,77.57,241.54,51.89,37.57,0.00,2,6,1,15,7.24,4.44,10.32
15,0.548960,0.470963,0.345860,0.00,0.00,0,0,71,40,inf,115,54,273,127.95,79.49,234.55,56.95,39.49,0.00,2,7,0,15,7.82,3.95,10.23
18,0.541749,0.492066,0.371991,0.00,0.00,0,0,71,40,inf,119,63,260,132.49,83.34,226.17,61.49,43.34,0.00,2,7,1,14,7.83,4.43,9.74
21,0.538214,0.477642,0.369912,0.00,0.00,0,0,71,40,inf,117,56,269,131.35,79.34,231.31,60.35,39.34,0.00,2,6,1,15,8.32,4.13,9.54
24,0.515586,0.485955,0.277318,0.00,0.00,0,0,71,40,inf,133,54,255,135.26,79.49,227.24,64.26,39.49,0.00,2,9,1,12,8.73,4.12,9.15
27,0.501804,0.462150,0.278839,0.00,0.00,0,0,71,40,inf,121,54,267,132.14,74.30,235.57,61.14,34.30,0.00,2,10,1,11,8.59,3.57,9.83
30,0.492613,0.461844,0.337009,0.00,0.00,0,0,71,40,inf,113,59,270,123.11,80.06,238.82,52.11,40.06,0.00,2,8,1,13,7.26,3.68,11.06
33,0.494467,0.446317,0.276346,0.00,0.00,0,0,71,40,inf,130,47,265,136.82,67.98,237.20,65.82,27.98,0.00,2,11,1,10,9.86,2.93,9.22
36,0.487078,0.477113,0.279966,0.00,0.00,0,0,71,40,inf,123,60,259,132.25,78.60,231.15,61.25,38.60,0.00,2,7,0,15,7.33,3.39,11.27
39,0.475756,0.466138,0.326668,0.00,0.00,0,0,71,40,inf,114,61,267,125.10,79.97,236.93,54.10,39.97,0.00,2,9,1,12,8.61,3.25,10.14
42,0.472109,0.454107,0.297266,0.00,0.00,0,0,71,40,inf,119,56,267,131.29,72.59,238.11,60.29,32.59,0.00,2,7,1,14,8.97,3.02,10.01
45,0.473316,0.463193,0.339794,0.00,0.00,0,0,71,40,inf,114,62,266,124.80,79.26,237.95,53.80,39.26,0.00,2,6,1,15,7.16,4.40,10.44
48,0.460495,0.447437,0.291429,0.00,0.00,0,0,71,40,inf,117,57,268,123.27,75.59,243.14,52.27,35.59,0.00,2,7,1,14,7.19,4.83,9.97
51,0.469869,0.454918,0.343075,0.00,0.00,0,0,71,40,inf,117,61,264,126.23,75.80,239.97,55.23,35.80,0.00,2,12,1,9,8.65,3.51,9.84
54,0.439166,0.476986,0.340943,0.00,0.00,0,0,71,40,inf,122,67,253,126.97,82.16,232.87,55.97,42.16,0.00,2,11,1,10,8.09,3.90,10.01
57,0.444698,0.466870,0.305181,0.00,0.00,0,0,71,40,inf,128,60,254,130.43,76.64,234.93,59.43,36.64,0.00,2,10,2,10,7.91,4.28,9.80
60,0.448146,0.479922,0.291588,0.00,0.00,0,0,71,40,inf,125,69,248,131.56,79.93,230.52,60.56,39.93,0.00,2,13,1,8,11.02,2.34,8.65
63,0.421251,0.439658,0.305201,0.00,0.00,0,0,71,40,inf,113,63,266,119.56,75.92,246.51,48.56,35.92,0.00,2,9,1,12,7.82,3.96,10.22
66,0.424843,0.467714,0.279040,0.00,0.00,0,0,71,40,inf,125,58,259,129.20,77.66,235.13,58.20,37.66,0.00,2,11,1,10,8.63,3.57,9.79
69,0.407273,0.479451,0.349489,0.00,0.00,0,0,71,40,inf,122,67,253,128.99,81.52,231.49,57.99,41.52,0.00,2,10,1,11,8.30,3.32,10.37
72,0.406362,0.462118,0.303168,0.00,0.00,0,0,71,40,inf,112,65,265,123.25,80.05,238.70,52.25,40.05,0.00,2,9,1,12,7.79,3.39,10.82
75,0.400652,0.486774,0.347370,0.00,0.00,0,0,71,40,inf,114,75,253,125.05,87.21,229.74,54.05,47.21,0.00,2,11,1,10,8.34,3.89,9.78
78,0.392192,0.491698,0.337674,0.00,0.00,0,0,71,40,inf,116,74,252,126.55,87.80,227.65,55.55,47.80,0.00,2,11,2,9,8.87,4.04,9.09
81,0.399176,0.481529,0.318154,0.00,0.00,0,0,71,40,inf,124,72,246,131.07,80.77,230.16,60.07,40.77,0.00,2,11,1,10,8.76,3.05,10.20
84,0.384730,0.450530,0.326480,0.00,0.00,0,0,71,40,inf,118,59,265,127.35,73.88,240.77,56.35,33.88,0.00,2,9,1,12,7.62,3.31,11.08
87,0.371047,0.464202,0.294470,0.00,0.00,0,0,71,40,inf,126,61,255,130.03,76.11,235.86,59.03,36.11,0.00,2,10,1,11,8.36,2.87,10.78
90,0.392207,0.472397,0.292474,0.00,0.00,0,0,71,40,inf,132,61,249,135.25,75.43,231.31,64.25,35.43,0.00,2,12,1,9,9.83,2.91,9.26
93,0.394725,0.482801,0.333453,0.00,0.00,0,0,71,40,inf,111,78,253,123.38,87.15,231.46,52.38,47.15,0.00,2,8,2,12,7.96,3.76,10.28
96,0.365529,0.474625,0.264979,0.00,0.00,0,0,71,40,inf,124,71,247,127.84,80.75,233.41,56.84,40.75,0.00,2,11,1,10,8.32,4.13,9.55
99,0.362651,0.490629,0.320502,0.00,0.00,0,0,71,40,inf,118,81,243,123.15,90.45,228.40,52.15,50.45,0.00,2,12,1,9,8.52,3.96,9.52
102,0.373031,0.455047,0.309049,0.00,0.00,0,0,71,40,inf,114,72,256,120.38,79.99,241.64,49.38,39.99,0.00,2,8,2,12,7.43,3.35,11.22
105,0.371043,0.476983,0.311370,0.00,0.00,0,0,71,40,inf,122,71,249,124.33,84.22,233.46,53.33,44.22,0.00,2,10,1,11,8.39,3.85,9.76
108,0.362604,0.466108,0.279682,0.00,0.00,0,0,71,40,inf,129,63,250,133.10,74.86,234.04,62.10,34.86,0.00,2,12,1,9,9.70,3.71,8.58
111,0.354315,0.495374,0.311135,0.00,0.00,0,0,71,40,inf,126,77,239,127.88,88.10,226.02,56.88,48.10,0.00,2,12,1,9,9.20,3.74,9.06
114,0.345493,0.470871,0.330163,0.00,0.00,0,0,71,40,inf,123,68,251,130.44,77.83,233.73,59.44,37.83,0.00,2,12,1,9,9.11,3.00,9.89
117,0.344173,0.452743,0.340120,0.00,0.00,0,0,71,40,inf,114,68,260,123.84,76.75,241.41,52.84,36.75,0.00,2,7,2,13,7.76,3.38,10.87
120,0.346073,0.469099,0.349088,0.00,0.00,0,0,71,40,inf,118,73,251,121.35,83.91,236.74,50.35,43.91,0.00,2,11,2,9,8.25,3.41,10.34
123,0.333156,0.449479,0.297296,0.00,0.00,0,0,71,40,inf,109,74,259,117.37,80.63,244.00,46.37,40.63,0.00,2,8,1,13,7.93,2.48,11.59
126,0.339135,0.476253,0.358786,0.00,0.00,0,0,71,40,inf,120,76,246,123.76,84.42,233.82,52.76,44.42,0.00,2,12,1,9,8.83,3.25,9.92
129,0.328345,0.468199,0.354529,0.00,0.00,0,0,71,40,inf,116,70,256,122.81,82.39,236.80,51.81,42.39,0.00,2,11,1,10,8.07,3.12,10.81
132,0.341992,0.493858,0.309350,0.00,0.00,0,0,71,40,inf,128,74,240,133.83,83.03,225.14,62.83,43.03,0.00,2,10,1,11,8.53,3.72,9.75
135,0.324751,0.449018,0.287257,0.00,0.00,0,0,71,40,inf,111,69,262,116.53,81.19,244.28,45.53,41.19,0.00,2,9,1,12,7.63,3.25,11.11
138,0.313919,0.482621,0.323592,0.00,0.00,0,0,71,40,inf,122,76,244,122.69,87.70,231.60,51.69,47.70,0.00,2,9,2,11,7.79,4.17,10.03
141,0.324702,0.458465,0.395281,0.00,0.00,0,0,71,40,inf,110,74,258,117.94,83.15,240.91,46.94,43.15,0.00,2,7,2,13,7.68,3.95,10.38
