Epoch,L_pred_CE,L_target_Global,L_feat_Local,Lambda_Global,Lambda_Local,Global_Satisfied,Local_Satisfied,Limit_Dropout,Limit_Enrolled,Limit_Graduate,Hard_Dropout,Hard_Enrolled,Hard_Graduate,Soft_Dropout,Soft_Enrolled,Soft_Graduate,Excess_Dropout,Excess_Enrolled,Excess_Graduate,Course_ID,Course_Hard_Dropout,Course_Hard_Enrolled,Course_Hard_Graduate,Course_Soft_Dropout,Course_Soft_Enrolled,Course_Soft_Graduate
3,0.677678,0.678748,0.513914,0.00,0.00,0,0,43,24,inf,128,30,284,129.77,77.13,235.10,86.77,53.13,0.00,2,12,0,10,9.59,4.10,8.31
6,0.611209,0.676969,0.502726,0.00,0.00,0,0,43,24,inf,120,39,283,127.91,77.45,236.64,84.91,53.45,0.00,2,11,1,10,9.00,3.73,9.27
9,0.592206,0.692202,0.536012,0.00,0.00,0,0,43,24,inf,120,50,272,130.92,83.58,227.50,87.92,59.58,0.00,2,8,1,13,8.69,4.00,9.31
12,0.562185,0.684441,0.531198,0.00,0.00,0,0,43,24,inf,122,50,270,131.40,78.98,231.62,88.40,54.98,0.00,2,9,1,12,9.19,3.46,9.35
15,0.565370,0.685845,0.503588,0.00,0.00,0,0,43,24,inf,113,57,272,125.66,83.88,232.46,82.66,59.88,0.00,2,7,1,14,7.95,4.15,9.90
18,0.553500,0.707430,0.549722,0.00,0.00,0,0,43,24,inf,127,59,256,141.16,85.55,215.28,98.16,61.55,0.00,2,8,1,13,9.23,3.44,9.33
21,0.551197,0.689206,0.519647,0.00,0.00,0,0,43,24,inf,120,55,267,131.02,81.80,229.18,88.02,57.80,0.00,2,10,1,11,9.09,3.62,9.29
24,0.529808,0.689559,0.535653,0.00,0.00,0,0,43,24,inf,124,55,263,135.04,79.35,227.61,92.04,55.35,0.00,2,11,2,9,9.16,4.22,8.61
27,0.536937,0.679199,0.493482,0.00,0.00,0,0,43,24,inf,120,55,267,131.06,76.55,234.39,88.06,52.55,0.00,2,8,1,13,8.14,3.58,10.29
30,0.528465,0.695058,0.516459,0.00,0.00,0,0,43,24,inf,122,64,256,132.20,84.32,225.48,89.20,60.32,0.00,2,12,2,8,9.30,4.40,8.30
33,0.511470,0.680925,0.538780,0.00,0.00,0,0,43,24,inf,117,57,268,130.59,77.70,233.71,87.59,53.70,0.00,2,9,1,12,8.59,3.92,9.49
36,0.518753,0.698098,0.542320,0.00,0.00,0,0,43,24,inf,120,65,257,134.77,84.29,222.94,91.77,60.29,0.00,2,11,1,10,9.41,3.64,8.95
39,0.498439,0.695750,0.541543,0.00,0.00,0,0,43,24,inf,123,67,252,135.69,82.30,224.01,92.69,58.30,0.00,2,11,1,10,9.14,3.51,9.35
42,0.491422,0.693762,0.554376,0.00,0.00,0,0,43,24,inf,123,62,257,133.29,82.80,225.92,90.29,58.80,0.00,2,11,1,10,9.06,4.00,8.95
45,0.502587,0.696754,0.544201,0.00,0.00,0,0,43,24,inf,131,64,247,137.60,81.63,222.76,94.60,57.63,0.00,2,13,1,8,9.47,3.76,8.77
48,0.504351,0.689969,0.545659,0.00,0.00,0,0,43,24,inf,126,60,256,139.42,77.01,225.57,96.42,53.01,0.00,2,13,1,8,10.09,3.23,8.68
51,0.496626,0.685087,0.520781,0.00,0.00,0,0,43,24,inf,116,63,263,132.45,78.65,230.91,89.45,54.65,0.00,2,9,1,12,8.91,3.64,9.45
54,0.496925,0.690883,0.540146,0.00,0.00,0,0,43,24,inf,121,58,263,133.15,81.28,227.57,90.15,57.28,0.00,2,8,1,13,9.31,3.18,9.51
57,0.507473,0.690060,0.513887,0.00,0.00,0,0,43,24,inf,128,58,256,137.37,78.21,226.42,94.37,54.21,0.00,2,9,1,12,8.96,3.20,9.84
60,0.483370,0.684490,0.531176,0.00,0.00,0,0,43,24,inf,115,63,264,129.32,80.40,232.28,86.32,56.40,0.00,2,6,1,15,7.86,3.90,10.24
63,0.479747,0.701103,0.534297,0.00,0.00,0,0,43,24,inf,127,63,252,137.39,84.26,220.34,94.39,60.26,0.00,2,11,1,10,9.89,3.86,8.26
66,0.471375,0.683890,0.532584,0.00,0.00,0,0,43,24,inf,123,59,260,135.62,76.15,230.23,92.62,52.15,0.00,2,9,1,12,9.05,3.38,9.56
69,0.476332,0.683523,0.531435,0.00,0.00,0,0,43,24,inf,116,64,262,126.07,82.23,233.70,83.07,58.23,0.00,2,6,1,15,7.56,3.74,10.71
72,0.465836,0.686117,0.520046,0.00,0.00,0,0,43,24,inf,120,65,257,131.39,79.87,230.74,88.39,55.87,0.00,2,7,1,14,8.54,3.44,10.02
75,0.464264,0.694598,0.541594,0.00,0.00,0,0,43,24,inf,119,66,257,132.89,83.55,225.55,89.89,59.55,0.00,2,8,1,13,8.46,4.08,9.46
78,0.452818,0.695914,0.526964,0.00,0.00,0,0,43,24,inf,123,63,256,136.30,82.00,223.70,93.30,58.00,0.00,2,8,1,13,8.75,3.30,9.95
81,0.457878,0.682919,0.533038,0.00,0.00,0,0,43,24,inf,121,56,265,136.11,75.41,230.47,93.11,51.41,0.00,2,6,1,15,7.52,3.95,10.53
84,0.449572,0.672259,0.510930,0.00,0.00,0,0,43,24,inf,120,58,264,126.48,76.07,239.45,83.48,52.07,0.00,2,8,1,13,8.37,3.70,9.93
87,0.450665,0.697844,0.546885,0.00,0.00,0,0,43,24,inf,117,73,252,129.00,88.57,224.43,86.00,64.57,0.00,2,6,1,15,7.39,4.41,10.20
90,0.445762,0.699241,0.538337,0.00,0.00,0,0,43,24,inf,126,70,246,137.08,83.39,221.54,94.08,59.39,0.00,2,11,1,10,9.33,3.60,9.07
93,0.443846,0.685304,0.536729,0.00,0.00,0,0,43,24,inf,114,69,259,129.10,81.00,231.91,86.10,57.00,0.00,2,7,1,14,8.61,3.39,9.99
96,0.441338,0.683063,0.507188,0.00,0.00,0,0,43,24,inf,110,70,262,123.92,83.66,234.42,80.92,59.66,0.00,2,6,1,15,7.61,4.36,10.03
99,0.433922,0.702193,0.541711,0.00,0.00,0,0,43,24,inf,123,73,246,135.30,86.40,220.31,92.30,62.40,0.00,2,6,1,15,8.19,3.93,9.87
102,0.444531,0.686986,0.526782,0.00,0.00,0,0,43,24,inf,115,71,256,130.09,81.22,230.69,87.09,57.22,0.00,2,6,1,15,7.63,4.07,10.30
105,0.434326,0.680369,0.523281,0.00,0.00,0,0,43,24,inf,110,67,265,124.31,81.81,235.88,81.31,57.81,0.00,2,6,1,15,7.40,4.03,10.57
108,0.447980,0.693931,0.526848,0.00,0.00,0,0,43,24,inf,121,78,243,132.85,83.20,225.95,89.85,59.20,0.00,2,9,1,12,8.87,3.23,9.90
111,0.431772,0.688259,0.531339,0.00,0.00,0,0,43,24,inf,119,70,253,129.88,82.08,230.04,86.88,58.08,0.00,2,9,1,12,8.24,3.86,9.90
114,0.425476,0.686840,0.514730,0.00,0.00,0,0,43,24,inf,123,71,248,130.30,81.00,230.71,87.30,57.00,0.00,2,9,1,12,8.95,3.21,9.84
117,0.424878,0.687788,0.509955,0.00,0.00,0,0,43,24,inf,120,68,254,129.76,81.90,230.34,86.76,57.90,0.00,2,10,1,11,8.80,3.65,9.55
120,0.425249,0.671690,0.498575,0.00,0.00,0,0,43,24,inf,114,66,262,123.73,77.65,240.62,80.73,53.65,0.00,2,8,1,13,8.34,3.36,10.30
123,0.422461,0.700228,0.532322,0.00,0.00,0,0,43,24,inf,118,75,249,136.71,84.21,221.08,93.71,60.21,0.00,2,5,1,16,8.37,3.24,10.39
126,0.426412,0.680481,0.519087,0.00,0.00,0,0,43,24,inf,112,69,261,123.68,82.37,235.95,80.68,58.37,0.00,2,7,1,14,8.35,3.25,10.40
129,0.417599,0.693611,0.530473,0.00,0.00,0,0,43,24,inf,115,74,253,128.77,86.07,227.16,85.77,62.07,0.00,2,8,1,13,8.51,3.45,10.04
132,0.422457,0.688705,0.535202,0.00,0.00,0,0,43,24,inf,117,70,255,130.98,81.55,229.47,87.98,57.55,0.00,2,9,1,12,9.15,3.39,9.47
