Epoch,Train_Acc,L_pred_CE,L_target_Global,L_feat_Local,Lambda_Global,Lambda_Local,Global_Satisfied,Local_Satisfied,Limit_Dropout,Limit_Enrolled,Limit_Graduate,Hard_Dropout,Hard_Enrolled,Hard_Graduate,Soft_Dropout,Soft_Enrolled,Soft_Graduate,Excess_Dropout,Excess_Enrolled,Excess_Graduate,Course_ID,Course_Hard_Dropout,Course_Hard_Enrolled,Course_Hard_Graduate,Course_Soft_Dropout,Course_Soft_Enrolled,Course_Soft_Graduate
1,0.6829,0.892125,0.466675,0.000000,0.01,1.00,0,0,42,24,inf,81,5,356,88.77,36.35,316.88,46.77,12.35,0.00,1,0,0,0,0.00,0.00,0.00
3,0.7343,0.810373,0.569981,0.054474,0.01,1.00,0,0,42,24,inf,112,17,313,104.71,50.55,286.74,62.71,26.55,0.00,1,0,0,0,0.00,0.00,0.00
6,0.7295,0.765275,0.565857,0.063092,0.01,1.00,0,0,42,24,inf,127,2,313,109.14,48.12,284.75,67.14,24.12,0.00,1,0,0,0,0.00,0.00,0.00
9,0.7340,0.754495,0.564418,0.055888,0.01,1.00,0,0,42,24,inf,124,3,315,108.69,48.48,284.83,66.69,24.48,0.00,1,0,0,0,0.00,0.00,0.00
12,0.7338,0.742600,0.580423,0.046227,0.01,1.00,0,0,42,24,inf,115,3,324,107.49,52.67,281.83,65.49,28.67,0.00,1,0,0,0,0.00,0.00,0.00
15,0.7141,0.734209,0.534864,0.085865,0.01,1.00,0,0,42,24,inf,100,2,340,93.99,48.77,299.24,51.99,24.77,0.00,1,0,0,0,0.00,0.00,0.00
18,0.7282,0.759486,0.537266,0.000000,0.01,1.00,0,0,42,24,inf,112,3,327,99.92,48.10,293.98,57.92,24.10,0.00,1,0,0,0,0.00,0.00,0.00
21,0.7360,0.746073,0.578479,0.072804,0.01,1.00,0,0,42,24,inf,128,3,311,113.17,49.23,279.60,71.17,25.23,0.00,1,0,0,0,0.00,0.00,0.00
24,0.7310,0.739059,0.550061,0.034289,0.01,1.00,0,0,42,24,inf,112,5,325,104.24,47.54,290.22,62.24,23.54,0.00,1,0,0,0,0.00,0.00,0.00
27,0.6887,0.705987,0.540736,0.106444,0.01,1.00,0,1,42,24,inf,85,1,356,84.03,56.39,301.58,42.03,32.39,0.00,1,0,0,0,0.00,0.00,0.00
