Epoch,Train_Acc,L_pred_CE,L_target_Global,L_feat_Local,Lambda_Global,Lambda_Local,Global_Satisfied,Local_Satisfied,Limit_Dropout,Limit_Enrolled,Limit_Graduate,Hard_Dropout,Hard_Enrolled,Hard_Graduate,Soft_Dropout,Soft_Enrolled,Soft_Graduate,Excess_Dropout,Excess_Enrolled,Excess_Graduate,Course_ID,Course_Hard_Dropout,Course_Hard_Enrolled,Course_Hard_Graduate,Course_Soft_Dropout,Course_Soft_Enrolled,Course_Soft_Graduate
1,0.6919,0.904964,0.000000,0.115383,1.00,1.00,1,0,113,63,inf,86,6,350,107.36,43.87,290.77,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
3,0.7325,0.761047,0.013319,0.085009,1.00,1.00,0,0,113,63,inf,112,23,307,111.40,56.96,273.64,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
6,0.7353,0.737209,0.014240,0.092331,1.00,1.00,1,0,113,63,inf,100,23,319,100.07,62.86,279.07,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
9,0.7408,0.757581,0.001192,0.050836,1.00,1.00,0,0,113,63,inf,122,10,310,112.11,57.16,272.73,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
12,0.7388,0.721937,0.064613,0.047291,1.00,1.00,0,0,113,63,inf,137,5,300,119.35,55.73,266.93,6.35,0.00,0.00,1,0,0,0,0.00,0.00,0.00
15,0.7358,0.772734,0.000000,0.003338,1.00,1.00,0,0,113,63,inf,123,6,313,111.54,51.70,278.76,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
18,0.7332,0.690926,0.000000,0.073042,1.00,1.00,1,0,113,63,inf,113,7,322,108.89,56.18,276.93,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
21,0.7486,0.730341,0.033724,0.033963,1.00,1.00,0,0,113,63,inf,118,19,305,115.48,55.86,270.66,2.48,0.00,0.00,1,0,0,0,0.00,0.00,0.00
24,0.7506,0.742584,0.088965,0.121283,1.00,1.00,0,0,113,63,inf,129,18,295,126.33,67.56,248.11,13.33,4.56,0.00,1,0,0,0,0.00,0.00,0.00
27,0.7395,0.714615,0.000000,0.000000,1.00,1.00,1,0,113,63,inf,111,14,317,107.52,52.94,281.54,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
30,0.7428,0.719051,0.043867,0.047869,1.00,1.00,0,0,113,63,inf,124,8,310,117.11,50.05,274.84,4.11,0.00,0.00,1,0,0,0,0.00,0.00,0.00
33,0.7282,0.689751,0.000000,0.055027,1.00,1.00,1,1,113,63,inf,99,13,330,99.12,56.26,286.62,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
36,0.7431,0.717306,0.000000,0.000000,1.00,1.00,1,0,113,63,inf,103,23,316,108.19,50.95,282.86,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
39,0.7312,0.700538,0.028301,0.104376,1.00,1.00,1,1,113,63,inf,100,16,326,101.70,63.21,277.08,0.00,0.21,0.00,1,0,0,0,0.00,0.00,0.00
42,0.7451,0.744216,0.000000,0.035197,1.00,1.00,1,0,113,63,inf,103,25,314,110.00,52.51,279.49,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
45,0.7393,0.710651,0.000000,0.072446,1.00,1.00,1,0,113,63,inf,102,19,321,103.73,50.38,287.89,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
48,0.7214,0.719446,0.000000,0.041904,1.00,1.00,1,1,113,63,inf,96,9,337,100.62,52.86,288.52,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
51,0.7191,0.691169,0.020716,0.103745,1.00,1.00,1,1,113,63,inf,90,16,336,97.65,63.39,280.95,0.00,0.39,0.00,1,0,0,0,0.00,0.00,0.00
54,0.7456,0.720988,0.000000,0.079178,1.00,1.00,1,0,113,63,inf,102,29,311,109.63,59.12,273.25,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
