Epoch,Train_Acc,L_pred_CE,L_target_Global,L_feat_Local,Lambda_Global,Lambda_Local,Global_Satisfied,Local_Satisfied,Limit_Dropout,Limit_Enrolled,Limit_Graduate,Hard_Dropout,Hard_Enrolled,Hard_Graduate,Soft_Dropout,Soft_Enrolled,Soft_Graduate,Excess_Dropout,Excess_Enrolled,Excess_Graduate,Course_ID,Course_Hard_Dropout,Course_Hard_Enrolled,Course_Hard_Graduate,Course_Soft_Dropout,Course_Soft_Enrolled,Course_Soft_Graduate
1,0.5058,0.901043,0.000000,0.027798,0.01,1.00,1,1,113,63,inf,2,0,440,17.36,11.41,413.23,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
3,0.5401,1.192394,0.000000,0.099751,0.01,1.00,1,1,113,63,inf,12,0,430,38.08,17.96,385.96,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
6,0.5005,1.248083,0.000000,0.000000,0.01,1.00,1,1,113,63,inf,0,0,442,34.91,13.24,393.85,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
9,0.5159,1.031558,0.000000,0.065250,0.01,1.00,1,1,113,63,inf,8,0,434,31.47,12.39,398.14,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
12,0.5506,1.046109,0.000000,0.083112,0.01,1.00,1,0,113,63,inf,19,0,423,32.44,13.37,396.19,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
15,0.5151,0.888842,0.000000,0.030820,0.01,1.00,1,1,113,63,inf,8,0,434,33.34,13.58,395.08,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
18,0.5406,0.986959,0.000000,0.081246,0.01,1.00,1,0,113,63,inf,13,0,429,32.32,15.52,394.16,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
21,0.5572,0.891738,0.000000,0.139300,0.01,1.00,1,0,113,63,inf,19,0,423,35.58,16.78,389.65,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
24,0.5438,0.890829,0.000000,0.118511,0.01,1.00,1,1,113,63,inf,15,0,427,35.57,18.19,388.23,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
27,0.5302,0.917739,0.000000,0.144027,0.01,1.00,1,1,113,63,inf,10,0,432,28.23,17.54,396.24,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
30,0.5637,0.911464,0.000000,0.065531,0.01,1.00,1,1,113,63,inf,21,0,421,34.26,14.22,393.51,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
