Epoch,L_pred_CE,L_target_Global,L_feat_Local,Lambda_Global,Lambda_Local,Global_Satisfied,Local_Satisfied,Limit_Dropout,Limit_Enrolled,Limit_Graduate,Hard_Dropout,Hard_Enrolled,Hard_Graduate,Soft_Dropout,Soft_Enrolled,Soft_Graduate,Excess_Dropout,Excess_Enrolled,Excess_Graduate,Course_ID,Course_Hard_Dropout,Course_Hard_Enrolled,Course_Hard_Graduate,Course_Soft_Dropout,Course_Soft_Enrolled,Course_Soft_Graduate
3,0.641351,0.682382,0.490739,0.00,0.00,0,0,43,24,inf,122,50,270,134.58,76.02,231.40,91.58,52.02,0.00,2,11,0,11,9.48,3.26,9.25
6,0.599466,0.685520,0.517376,0.00,0.00,0,0,43,24,inf,112,58,272,127.07,82.59,232.33,84.07,58.59,0.00,2,8,0,14,7.57,4.45,9.98
9,0.594185,0.689177,0.499785,0.00,0.00,0,0,43,24,inf,120,61,261,127.31,84.54,230.15,84.31,60.54,0.00,2,11,1,10,8.73,4.00,9.27
12,0.561420,0.672418,0.463023,0.00,0.00,0,0,43,24,inf,126,43,273,130.35,73.78,237.87,87.35,49.78,0.00,2,9,0,13,8.25,3.79,9.95
15,0.544522,0.684896,0.491288,0.00,0.00,0,0,43,24,inf,121,54,267,129.59,80.43,231.98,86.59,56.43,0.00,2,11,0,11,9.34,3.05,9.62
18,0.534525,0.683671,0.503685,0.00,0.00,0,0,43,24,inf,124,53,265,132.30,78.01,231.69,89.30,54.01,0.00,2,8,1,13,7.64,3.93,10.44
21,0.528153,0.682675,0.501601,0.00,0.00,0,0,43,24,inf,130,49,263,135.44,75.67,230.89,92.44,51.67,0.00,2,10,1,11,9.62,3.41,8.97
24,0.506243,0.687778,0.520409,0.00,0.00,0,0,43,24,inf,118,64,260,129.05,82.41,230.54,86.05,58.41,0.00,2,9,0,13,8.31,3.30,10.39
27,0.514462,0.685862,0.523809,0.00,0.00,0,0,43,24,inf,136,55,251,142.45,73.53,226.02,99.45,49.53,0.00,2,13,0,9,9.97,2.47,9.56
30,0.491744,0.681968,0.486738,0.00,0.00,0,0,43,24,inf,124,55,263,130.21,78.47,233.31,87.21,54.47,0.00,2,8,1,13,7.98,3.94,10.08
33,0.492065,0.668352,0.487815,0.00,0.00,0,0,43,24,inf,116,61,265,125.76,74.68,241.56,82.76,50.68,0.00,2,9,1,12,8.65,3.36,9.99
36,0.506523,0.686221,0.493735,0.00,0.00,0,0,43,24,inf,126,54,262,134.36,78.04,229.60,91.36,54.04,0.00,2,9,1,12,8.53,3.78,9.69
39,0.480312,0.673400,0.519479,0.00,0.00,0,0,43,24,inf,121,57,264,127.10,76.22,238.68,84.10,52.22,0.00,2,9,1,12,7.99,3.28,10.73
42,0.467460,0.682847,0.494456,0.00,0.00,0,0,43,24,inf,128,59,255,137.32,74.73,229.95,94.32,50.73,0.00,2,10,1,11,8.91,3.42,9.67
45,0.479761,0.669090,0.475887,0.00,0.00,0,0,43,24,inf,129,52,261,134.96,69.93,237.11,91.96,45.93,0.00,2,8,1,13,8.65,2.88,10.47
48,0.459670,0.677375,0.506481,0.00,0.00,0,0,43,24,inf,123,58,261,130.76,75.85,235.39,87.76,51.85,0.00,2,13,1,8,9.68,3.14,9.18
51,0.451623,0.656666,0.498305,0.00,0.00,0,0,43,24,inf,123,49,270,129.01,67.92,245.07,86.01,43.92,0.00,2,8,1,13,7.66,3.01,11.33
54,0.429470,0.681227,0.532085,0.00,0.00,0,0,43,24,inf,124,62,256,132.68,76.57,232.76,89.68,52.57,0.00,2,9,1,12,7.64,3.60,10.76
57,0.428346,0.655421,0.501643,0.00,0.00,0,0,43,24,inf,115,57,270,121.89,71.35,248.76,78.89,47.35,0.00,2,9,1,12,8.78,2.64,10.58
60,0.436548,0.684533,0.514984,0.00,0.00,0,0,43,24,inf,116,65,261,126.28,82.64,233.08,83.28,58.64,0.00,2,8,1,13,7.85,3.06,11.09
63,0.428688,0.695144,0.547200,0.00,0.00,0,0,43,24,inf,128,67,247,136.02,81.75,224.23,93.02,57.75,0.00,2,8,0,14,8.41,3.01,10.57
66,0.440907,0.672559,0.506627,0.00,0.00,0,0,43,24,inf,114,64,264,121.66,79.62,240.72,78.66,55.62,0.00,2,7,1,14,7.04,3.67,11.29
69,0.407951,0.670776,0.497361,0.00,0.00,0,0,43,24,inf,117,61,264,124.24,76.84,240.92,81.24,52.84,0.00,2,7,1,14,7.46,3.63,10.91
72,0.422346,0.685129,0.517635,0.00,0.00,0,0,43,24,inf,120,69,253,131.88,79.03,231.09,88.88,55.03,0.00,2,6,1,15,7.53,3.02,11.45
75,0.410438,0.690862,0.547257,0.00,0.00,0,0,43,24,inf,127,64,251,134.40,80.45,227.15,91.40,56.45,0.00,2,8,1,13,8.18,3.04,10.77
78,0.401876,0.690818,0.549729,0.00,0.00,0,0,43,24,inf,128,65,249,133.86,80.77,227.37,90.86,56.77,0.00,2,8,1,13,8.10,2.92,10.98
81,0.400030,0.690379,0.536849,0.00,0.00,0,0,43,24,inf,125,68,249,131.90,81.84,228.25,88.90,57.84,0.00,2,7,1,14,7.56,3.82,10.62
84,0.391823,0.658746,0.497285,0.00,0.00,0,0,43,24,inf,112,57,273,118.51,75.07,248.41,75.51,51.07,0.00,2,6,1,15,7.08,3.12,11.79
