Epoch,Train_Acc,L_pred_CE,L_target_Global,L_feat_Local,Lambda_Global,Lambda_Local,Global_Satisfied,Local_Satisfied,Limit_Dropout,Limit_Enrolled,Limit_Graduate,Hard_Dropout,Hard_Enrolled,Hard_Graduate,Soft_Dropout,Soft_Enrolled,Soft_Graduate,Excess_Dropout,Excess_Enrolled,Excess_Graduate,Course_ID,Course_Hard_Dropout,Course_Hard_Enrolled,Course_Hard_Graduate,Course_Soft_Dropout,Course_Soft_Enrolled,Course_Soft_Graduate
1,0.7448,0.782348,0.690504,0.266491,0.00,0.00,0,0,42,24,inf,129,23,290,133.86,76.92,231.22,91.86,52.92,0.00,1,0,0,0,0.00,0.00,0.00
3,0.7736,0.642166,0.685294,0.235114,0.00,0.00,0,0,42,24,inf,125,46,271,131.50,77.67,232.83,89.50,53.67,0.00,1,0,0,0,0.00,0.00,0.00
6,0.7877,0.596436,0.692856,0.226124,0.00,0.00,0,0,42,24,inf,130,52,260,144.98,72.80,224.22,102.98,48.80,0.00,1,0,0,0,0.00,0.00,0.00
9,0.7834,0.586219,0.655294,0.188615,0.00,0.00,0,0,42,24,inf,120,45,277,128.47,66.33,247.20,86.47,42.33,0.00,1,0,0,0,0.00,0.00,0.00
12,0.7829,0.574184,0.647961,0.207071,0.00,0.00,0,0,42,24,inf,114,43,285,123.78,65.52,252.69,81.78,41.52,0.00,1,0,0,0,0.00,0.00,0.00
15,0.8025,0.567614,0.702594,0.253088,0.00,0.00,0,0,42,24,inf,135,51,256,147.61,76.64,217.75,105.61,52.64,0.00,1,0,0,0,0.00,0.00,0.00
18,0.7927,0.564651,0.673047,0.224502,0.00,0.00,0,0,42,24,inf,121,44,277,128.73,74.26,239.01,86.73,50.26,0.00,1,0,0,0,0.00,0.00,0.00
21,0.8121,0.547220,0.691188,0.235681,0.00,0.00,0,0,42,24,inf,136,50,256,148.00,71.15,222.85,106.00,47.15,0.00,1,0,0,0,0.00,0.00,0.00
24,0.8106,0.549859,0.664004,0.231075,0.00,0.00,0,0,42,24,inf,135,40,267,148.07,62.46,231.47,106.07,38.46,0.00,1,0,0,0,0.00,0.00,0.00
27,0.8227,0.507186,0.713523,0.269707,0.00,0.00,0,0,42,24,inf,133,57,252,147.81,82.33,211.86,105.81,58.33,0.00,1,0,0,0,0.00,0.00,0.00
30,0.8224,0.524645,0.704691,0.264247,0.00,0.00,0,0,42,24,inf,142,60,240,154.84,73.98,213.18,112.84,49.98,0.00,1,0,0,0,0.00,0.00,0.00
33,0.8244,0.518748,0.719109,0.290261,0.00,0.00,0,0,42,24,inf,139,67,236,150.85,83.76,207.39,108.85,59.76,0.00,1,0,0,0,0.00,0.00,0.00
36,0.8277,0.500973,0.703303,0.267470,0.00,0.00,0,0,42,24,inf,143,50,249,155.81,73.18,213.01,113.81,49.18,0.00,1,0,0,0,0.00,0.00,0.00
39,0.8229,0.502674,0.690574,0.268630,0.00,0.00,0,0,42,24,inf,140,44,258,153.97,69.06,218.97,111.97,45.06,0.00,1,0,0,0,0.00,0.00,0.00
42,0.8204,0.478881,0.672786,0.255925,0.00,0.00,0,0,42,24,inf,123,46,273,138.65,67.76,235.58,96.65,43.76,0.00,1,0,0,0,0.00,0.00,0.00
45,0.8302,0.494177,0.675120,0.239704,0.00,0.00,0,0,42,24,inf,130,47,265,143.30,67.11,231.58,101.30,43.11,0.00,1,0,0,0,0.00,0.00,0.00
48,0.8350,0.483074,0.684937,0.262191,0.00,0.00,0,0,42,24,inf,137,49,256,150.32,67.73,223.95,108.32,43.73,0.00,1,0,0,0,0.00,0.00,0.00
51,0.8370,0.507834,0.699014,0.252883,0.00,0.00,0,0,42,24,inf,143,52,247,156.80,70.21,214.98,114.80,46.21,0.00,1,0,0,0,0.00,0.00,0.00
54,0.8340,0.486939,0.672471,0.247030,0.00,0.00,0,0,42,24,inf,141,42,259,152.13,62.33,227.54,110.13,38.33,0.00,1,0,0,0,0.00,0.00,0.00
57,0.8360,0.529110,0.673112,0.242632,0.00,0.00,0,0,42,24,inf,127,46,269,137.67,69.65,234.68,95.67,45.65,0.00,1,0,0,0,0.00,0.00,0.00
60,0.8363,0.493140,0.675067,0.237570,0.00,0.00,0,0,42,24,inf,130,47,265,142.91,67.51,231.57,100.91,43.51,0.00,1,0,0,0,0.00,0.00,0.00
63,0.8408,0.485741,0.679525,0.259292,0.00,0.00,0,0,42,24,inf,141,46,255,152.64,64.86,224.51,110.64,40.86,0.00,1,0,0,0,0.00,0.00,0.00
66,0.8340,0.470629,0.673400,0.262444,0.00,0.00,0,0,42,24,inf,128,47,267,140.27,67.23,234.50,98.27,43.23,0.00,1,0,0,0,0.00,0.00,0.00
69,0.8395,0.474356,0.691841,0.259375,0.00,0.00,0,0,42,24,inf,154,48,240,161.64,66.42,213.94,119.64,42.42,0.00,1,0,0,0,0.00,0.00,0.00
72,0.8476,0.501693,0.691224,0.258728,0.00,0.00,0,0,42,24,inf,130,50,262,140.55,75.32,226.13,98.55,51.32,0.00,1,0,0,0,0.00,0.00,0.00
75,0.8494,0.459097,0.688471,0.257298,0.00,0.00,0,0,42,24,inf,142,55,245,149.89,69.33,222.78,107.89,45.33,0.00,1,0,0,0,0.00,0.00,0.00
78,0.8494,0.475231,0.700578,0.236733,0.00,0.00,0,0,42,24,inf,129,51,262,142.87,78.06,221.07,100.87,54.06,0.00,1,0,0,0,0.00,0.00,0.00
81,0.8413,0.482078,0.660646,0.229176,0.00,0.00,0,0,42,24,inf,123,48,271,137.17,64.40,240.43,95.17,40.40,0.00,1,0,0,0,0.00,0.00,0.00
84,0.8519,0.478824,0.674689,0.250484,0.00,0.00,0,0,42,24,inf,144,38,260,150.74,63.47,227.79,108.74,39.47,0.00,1,0,0,0,0.00,0.00,0.00
87,0.8542,0.454470,0.694975,0.236513,0.00,0.00,0,0,42,24,inf,139,45,258,149.20,72.03,220.77,107.20,48.03,0.00,1,0,0,0,0.00,0.00,0.00
