Epoch,Train_Acc,L_pred_CE,L_target_Global,L_feat_Local,Lambda_Global,Lambda_Local,Global_Satisfied,Local_Satisfied,Limit_Dropout,Limit_Enrolled,Limit_Graduate,Hard_Dropout,Hard_Enrolled,Hard_Graduate,Soft_Dropout,Soft_Enrolled,Soft_Graduate,Excess_Dropout,Excess_Enrolled,Excess_Graduate,Course_ID,Course_Hard_Dropout,Course_Hard_Enrolled,Course_Hard_Graduate,Course_Soft_Dropout,Course_Soft_Enrolled,Course_Soft_Graduate
1,0.5277,0.888266,0.000000,0.000000,0.01,1.00,1,1,113,63,inf,2,0,440,17.08,6.96,417.96,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
3,0.5599,0.763374,0.000000,0.000000,0.01,1.00,1,1,113,63,inf,9,0,433,18.09,7.59,416.31,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
6,0.5975,0.659664,0.000000,0.030219,0.01,1.00,1,0,113,63,inf,13,2,427,21.70,10.15,410.16,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
9,0.5637,0.700482,0.000000,0.000000,0.01,1.00,1,1,113,63,inf,4,0,438,15.20,6.92,419.88,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
12,0.5708,0.639864,0.000000,0.000000,0.01,1.00,1,1,113,63,inf,5,0,437,23.13,8.37,410.50,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
15,0.5950,0.616472,0.000000,0.000000,0.01,1.00,1,1,113,63,inf,11,0,431,20.44,5.59,415.97,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
18,0.5496,0.625416,0.000000,0.000000,0.01,1.00,1,1,113,63,inf,6,1,435,13.44,11.95,416.61,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
21,0.5685,0.660521,0.000000,0.000000,0.01,1.00,1,1,113,63,inf,8,0,434,23.03,14.04,404.93,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
24,0.5141,0.628181,0.000000,0.000000,0.01,1.00,1,1,113,63,inf,2,0,440,10.87,8.68,422.45,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
27,0.6015,0.603619,0.000000,0.000000,0.01,1.00,1,1,113,63,inf,10,0,432,27.25,11.36,403.39,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
30,0.5783,0.553576,0.000000,0.070286,0.01,1.00,1,1,113,63,inf,9,0,433,22.72,7.64,411.65,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
33,0.6020,0.540304,0.000000,0.000000,0.01,1.00,1,1,113,63,inf,10,1,431,33.52,9.82,398.66,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
36,0.5456,0.573317,0.000000,0.000000,0.01,1.00,1,1,113,63,inf,3,1,438,16.37,5.33,420.30,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
39,0.5264,0.567256,0.000000,0.000000,0.01,1.00,1,1,113,63,inf,5,0,437,15.46,5.22,421.32,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
42,0.5542,0.522042,0.000000,0.000000,0.01,1.00,1,1,113,63,inf,5,0,437,22.25,7.79,411.96,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
45,0.5191,0.547503,0.000000,0.000000,0.01,1.00,1,1,113,63,inf,1,1,440,16.33,13.36,412.31,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
48,0.5297,0.514679,0.000000,0.000000,0.01,1.00,1,1,113,63,inf,2,0,440,16.17,6.19,419.64,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
51,0.5232,0.515452,0.000000,0.000000,0.01,1.00,1,1,113,63,inf,1,0,441,14.44,6.42,421.14,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
54,0.5453,0.510382,0.000000,0.000000,0.01,1.00,1,1,113,63,inf,3,2,437,15.01,13.35,413.64,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
57,0.5287,0.505041,0.000000,0.000000,0.01,1.00,1,1,113,63,inf,2,1,439,11.01,11.97,419.02,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
60,0.5458,0.511893,0.000000,0.155983,0.01,1.00,1,0,113,63,inf,3,1,438,17.38,6.53,418.09,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
63,0.5418,0.490549,0.000000,0.109118,0.01,1.00,1,1,113,63,inf,1,2,439,13.06,13.04,415.90,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
