Epoch,Train_Acc,L_pred_CE,L_target_Global,L_feat_Local,Lambda_Global,Lambda_Local,Global_Satisfied,Local_Satisfied,Limit_Dropout,Limit_Enrolled,Limit_Graduate,Hard_Dropout,Hard_Enrolled,Hard_Graduate,Soft_Dropout,Soft_Enrolled,Soft_Graduate,Excess_Dropout,Excess_Enrolled,Excess_Graduate,Course_ID,Course_Hard_Dropout,Course_Hard_Enrolled,Course_Hard_Graduate,Course_Soft_Dropout,Course_Soft_Enrolled,Course_Soft_Graduate
1,0.7486,0.714618,0.257153,0.686031,0.01,0.01,0,0,113,63,inf,125,48,269,126.43,72.19,243.37,13.43,9.19,0.00,1,0,0,0,0.00,0.00,0.00
3,0.7426,0.639242,0.169379,0.662661,0.01,0.01,0,0,113,63,inf,98,43,301,114.87,74.13,253.00,1.87,11.13,0.00,1,0,0,0,0.00,0.00,0.00
6,0.7743,0.596654,0.290719,0.647376,0.01,0.01,0,0,113,63,inf,144,37,261,150.21,52.35,239.44,37.21,0.00,0.00,1,0,0,0,0.00,0.00,0.00
9,0.7786,0.582737,0.155169,0.649434,0.01,0.01,0,0,113,63,inf,123,65,254,141.33,71.39,229.28,28.33,8.39,0.00,1,0,0,0,0.00,0.00,0.00
12,0.7796,0.576467,0.150580,0.642769,0.01,0.01,0,0,113,63,inf,120,55,267,136.45,75.41,230.14,23.45,12.41,0.00,1,0,0,0,0.00,0.00,0.00
15,0.7869,0.574735,0.140865,0.644986,0.01,0.01,0,0,113,63,inf,130,50,262,144.75,60.47,236.78,31.75,0.00,0.00,1,0,0,0,0.00,0.00,0.00
18,0.7977,0.553150,0.179263,0.604330,0.01,0.01,0,0,113,63,inf,120,55,267,137.04,66.16,238.80,24.04,3.16,0.00,1,0,0,0,0.00,0.00,0.00
21,0.7995,0.541432,0.103550,0.639042,0.01,0.01,0,0,113,63,inf,121,60,261,136.97,71.76,233.26,23.97,8.76,0.00,1,0,0,0,0.00,0.00,0.00
24,0.7982,0.526583,0.155098,0.646377,0.01,0.01,0,0,113,63,inf,122,52,268,138.72,64.66,238.62,25.72,1.66,0.00,1,0,0,0,0.00,0.00,0.00
27,0.8048,0.545731,0.111387,0.626013,0.01,0.01,0,0,113,63,inf,127,58,257,142.13,69.88,229.99,29.13,6.88,0.00,1,0,0,0,0.00,0.00,0.00
30,0.7980,0.509883,0.119565,0.629334,0.01,0.01,1,0,113,63,inf,105,53,284,118.41,71.39,252.20,5.41,8.39,0.00,1,0,0,0,0.00,0.00,0.00
