Epoch,Train_Acc,L_pred_CE,L_target_Global,L_feat_Local,Lambda_Global,Lambda_Local,Global_Satisfied,Local_Satisfied,Limit_Dropout,Limit_Enrolled,Limit_Graduate,Hard_Dropout,Hard_Enrolled,Hard_Graduate,Soft_Dropout,Soft_Enrolled,Soft_Graduate,Excess_Dropout,Excess_Enrolled,Excess_Graduate,Course_ID,Course_Hard_Dropout,Course_Hard_Enrolled,Course_Hard_Graduate,Course_Soft_Dropout,Course_Soft_Enrolled,Course_Soft_Graduate
1,0.5005,1.002701,0.000000,0.000000,1.00,0.01,1,1,42,24,inf,0,0,442,14.79,16.73,410.48,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
3,0.5010,0.646265,0.000000,0.000000,1.00,0.01,1,1,42,24,inf,1,0,441,13.36,5.60,423.04,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
6,0.5005,0.619262,0.000000,0.000000,1.00,0.01,1,1,42,24,inf,0,0,442,6.24,11.86,423.91,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
9,0.5353,0.595460,0.000000,0.000000,1.00,0.01,1,1,42,24,inf,13,0,429,29.72,10.42,401.86,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
12,0.5005,0.611245,0.000000,0.000000,1.00,0.01,1,1,42,24,inf,0,0,442,11.96,17.22,412.82,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
15,0.5005,0.587458,0.000000,0.000000,1.00,0.01,1,1,42,24,inf,0,0,442,10.08,5.95,425.97,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
18,0.5025,0.556906,0.000000,0.000000,1.00,0.01,1,1,42,24,inf,3,0,439,17.51,6.98,417.51,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
21,0.5005,0.554623,0.000000,0.000000,1.00,0.01,1,1,42,24,inf,0,0,442,7.46,7.76,426.78,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
24,0.5005,0.575140,0.000000,0.000000,1.00,0.01,1,1,42,24,inf,0,0,442,5.62,2.38,434.00,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
27,0.5005,0.549794,0.000000,0.000000,1.00,0.01,1,1,42,24,inf,0,0,442,9.24,5.79,426.98,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
30,0.5005,0.540278,0.000000,0.000000,1.00,0.01,1,1,42,24,inf,0,0,442,19.03,11.36,411.61,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
33,0.5005,0.574428,0.000000,0.000000,1.00,0.01,1,1,42,24,inf,0,0,442,7.56,7.22,427.22,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
36,0.5010,0.532903,0.000000,0.000000,1.00,0.01,1,1,42,24,inf,0,0,442,6.65,7.93,427.42,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
39,0.5013,0.550630,0.000000,0.000000,1.00,0.01,1,1,42,24,inf,0,0,442,9.41,5.74,426.85,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
42,0.5005,0.531205,0.000000,0.000000,1.00,0.01,1,1,42,24,inf,0,0,442,13.79,6.17,422.04,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
45,0.5038,0.534053,0.000000,0.000000,1.00,0.01,1,1,42,24,inf,0,2,440,8.08,10.17,423.75,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
48,0.5005,0.526470,0.000000,0.000000,1.00,0.01,1,1,42,24,inf,0,0,442,5.37,2.68,433.95,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
51,0.5005,0.555355,0.000000,0.000000,1.00,0.01,1,1,42,24,inf,0,0,442,10.64,8.74,422.62,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
54,0.5023,0.532381,0.000000,0.000000,1.00,0.01,1,1,42,24,inf,0,0,442,11.09,8.62,422.29,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
57,0.5282,0.511276,0.000000,0.000000,1.00,0.01,1,1,42,24,inf,13,2,427,32.32,19.75,389.93,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
60,0.5008,0.539695,0.000000,0.000000,1.00,0.01,1,1,42,24,inf,0,0,442,6.58,6.97,428.46,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
63,0.5005,0.542371,0.000000,0.000000,1.00,0.01,1,1,42,24,inf,0,0,442,10.51,11.25,420.23,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
66,0.5005,0.521565,0.000000,0.000000,1.00,0.01,1,1,42,24,inf,0,0,442,9.43,6.31,426.26,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
69,0.5015,0.504631,0.000000,0.000000,1.00,0.01,1,1,42,24,inf,0,1,441,11.60,8.98,421.42,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
72,0.5005,0.568232,0.000000,0.000000,1.00,0.01,1,1,42,24,inf,0,0,442,6.03,4.91,431.06,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
75,0.5018,0.509451,0.000000,0.000000,1.00,0.01,1,1,42,24,inf,0,0,442,9.71,10.95,421.35,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
78,0.5005,0.512206,0.000000,0.000000,1.00,0.01,1,1,42,24,inf,0,0,442,8.49,12.28,421.23,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
81,0.5023,0.498493,0.000000,0.000000,1.00,0.01,1,1,42,24,inf,0,1,441,5.92,6.72,429.36,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
84,0.5025,0.508784,0.000000,0.000000,1.00,0.01,1,1,42,24,inf,1,2,439,8.13,8.63,425.25,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
87,0.5076,0.476944,0.000000,0.000000,1.00,0.01,1,1,42,24,inf,2,1,439,12.04,7.92,422.04,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
90,0.5018,0.503013,0.000000,0.000000,1.00,0.01,1,1,42,24,inf,0,2,440,4.31,13.21,424.48,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
93,0.5028,0.487692,0.000000,0.000000,1.00,0.01,1,1,42,24,inf,0,1,441,6.41,10.72,424.87,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
