Epoch,Train_Acc,L_pred_CE,L_target_Global,L_feat_Local,Lambda_Global,Lambda_Local,Global_Satisfied,Local_Satisfied,Limit_Dropout,Limit_Enrolled,Limit_Graduate,Hard_Dropout,Hard_Enrolled,Hard_Graduate,Soft_Dropout,Soft_Enrolled,Soft_Graduate,Excess_Dropout,Excess_Enrolled,Excess_Graduate,Course_ID,Course_Hard_Dropout,Course_Hard_Enrolled,Course_Hard_Graduate,Course_Soft_Dropout,Course_Soft_Enrolled,Course_Soft_Graduate
1,0.7048,0.874934,0.000000,0.521196,1.00,0.01,1,0,113,63,inf,102,5,335,100.30,47.33,294.37,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
3,0.7539,0.708554,0.028236,0.603664,1.00,0.01,1,0,113,63,inf,110,32,300,108.61,62.71,270.69,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
6,0.7612,0.666319,0.132411,0.612815,1.00,0.01,1,0,113,63,inf,113,34,295,111.02,70.82,260.15,0.00,7.82,0.00,1,0,0,0,0.00,0.00,0.00
9,0.7572,0.681750,0.020907,0.583598,1.00,0.01,0,0,113,63,inf,121,29,292,114.05,58.24,269.71,1.05,0.00,0.00,1,0,0,0,0.00,0.00,0.00
12,0.7547,0.676703,0.044619,0.595533,1.00,0.01,0,0,113,63,inf,133,20,289,117.70,59.89,264.40,4.70,0.00,0.00,1,0,0,0,0.00,0.00,0.00
15,0.7554,0.673268,0.000000,0.602428,1.00,0.01,0,0,113,63,inf,119,21,302,110.98,59.71,271.31,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
18,0.7446,0.666745,0.000000,0.592348,1.00,0.01,1,0,113,63,inf,112,15,315,104.57,61.52,275.92,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
21,0.7615,0.652518,0.045346,0.609814,1.00,0.01,0,0,113,63,inf,125,23,294,117.71,64.89,259.40,4.71,1.89,0.00,1,0,0,0,0.00,0.00,0.00
24,0.7506,0.688466,0.000000,0.573554,1.00,0.01,1,0,113,63,inf,113,17,312,108.93,55.30,277.77,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
27,0.7259,0.683596,0.000000,0.529672,1.00,0.01,1,0,113,63,inf,104,8,330,98.96,48.98,294.06,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
30,0.7408,0.685118,0.062322,0.591876,1.00,0.01,1,0,113,63,inf,105,16,321,100.60,67.33,274.07,0.00,4.33,0.00,1,0,0,0,0.00,0.00,0.00
33,0.7519,0.676610,0.023371,0.608369,1.00,0.01,1,0,113,63,inf,112,20,310,111.35,63.64,267.01,0.00,0.64,0.00,1,0,0,0,0.00,0.00,0.00
36,0.7496,0.693064,0.000000,0.568539,1.00,0.01,1,0,113,63,inf,108,17,317,110.20,54.10,277.71,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
39,0.7592,0.663999,0.030343,0.595413,1.00,0.01,0,0,113,63,inf,116,29,297,113.73,65.88,262.39,0.73,2.88,0.00,1,0,0,0,0.00,0.00,0.00
42,0.7338,0.652390,0.091121,0.584351,1.00,0.01,1,0,113,63,inf,100,14,328,98.05,68.72,275.23,0.00,5.72,0.00,1,0,0,0,0.00,0.00,0.00
45,0.7559,0.658054,0.017581,0.610080,1.00,0.01,0,0,113,63,inf,113,24,305,114.53,63.51,263.96,1.53,0.51,0.00,1,0,0,0,0.00,0.00,0.00
48,0.7383,0.650660,0.117631,0.593848,1.00,0.01,1,0,113,63,inf,105,10,327,105.37,70.79,265.84,0.00,7.79,0.00,1,0,0,0,0.00,0.00,0.00
51,0.7272,0.655118,0.000000,0.573777,1.00,0.01,1,0,113,63,inf,104,7,331,101.72,62.39,277.89,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
54,0.7164,0.669412,0.133430,0.573762,1.00,0.01,1,0,113,63,inf,96,11,335,95.91,72.27,273.82,0.00,9.27,0.00,1,0,0,0,0.00,0.00,0.00
57,0.7474,0.661669,0.026732,0.605849,1.00,0.01,1,0,113,63,inf,108,16,318,112.50,63.90,265.60,0.00,0.90,0.00,1,0,0,0,0.00,0.00,0.00
60,0.7350,0.643936,0.057195,0.576444,1.00,0.01,1,0,113,63,inf,103,6,333,96.00,66.18,279.82,0.00,3.18,0.00,1,0,0,0,0.00,0.00,0.00
63,0.7169,0.661891,0.029855,0.567391,1.00,0.01,1,0,113,63,inf,92,13,337,95.68,63.82,282.50,0.00,0.82,0.00,1,0,0,0,0.00,0.00,0.00
66,0.7307,0.666104,0.110479,0.574650,1.00,0.01,1,0,113,63,inf,98,19,325,99.31,68.71,273.98,0.00,5.71,0.00,1,0,0,0,0.00,0.00,0.00
69,0.7348,0.659496,0.015701,0.582475,1.00,0.01,1,0,113,63,inf,101,12,329,102.23,63.00,276.77,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
72,0.7214,0.694768,0.000000,0.543330,1.00,0.01,1,0,113,63,inf,96,9,337,97.39,55.47,289.14,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
75,0.7622,0.659876,0.072966,0.630912,1.00,0.01,0,0,113,63,inf,119,23,300,127.08,64.00,250.92,14.08,1.00,0.00,1,0,0,0,0.00,0.00,0.00
78,0.7554,0.661435,0.033515,0.606019,1.00,0.01,1,0,113,63,inf,108,22,312,115.51,62.68,263.81,2.51,0.00,0.00,1,0,0,0,0.00,0.00,0.00
81,0.7312,0.646289,0.000000,0.563548,1.00,0.01,1,0,113,63,inf,100,11,331,99.96,59.93,282.11,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
84,0.7267,0.652958,0.021643,0.571630,1.00,0.01,1,0,113,63,inf,94,14,334,98.26,63.71,280.03,0.00,0.71,0.00,1,0,0,0,0.00,0.00,0.00
87,0.7461,0.641187,0.000000,0.588199,1.00,0.01,1,0,113,63,inf,108,13,321,113.20,58.37,270.44,0.20,0.00,0.00,1,0,0,0,0.00,0.00,0.00
90,0.7451,0.665129,0.000000,0.570154,1.00,0.01,1,0,113,63,inf,107,14,321,110.05,55.17,276.78,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
93,0.7081,0.652860,0.114731,0.570355,1.00,0.01,1,0,113,63,inf,90,13,339,91.24,70.70,280.06,0.00,7.70,0.00,1,0,0,0,0.00,0.00,0.00
96,0.7612,0.677180,0.061218,0.625382,1.00,0.01,0,0,113,63,inf,117,21,304,124.72,64.26,253.02,11.72,1.26,0.00,1,0,0,0,0.00,0.00,0.00
99,0.7489,0.657895,0.010837,0.599421,1.00,0.01,1,0,113,63,inf,109,19,314,112.97,62.47,266.55,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
102,0.7018,0.685891,0.000000,0.456038,1.00,0.01,1,0,113,63,inf,89,7,346,93.11,40.05,308.84,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
105,0.7270,0.708017,0.000000,0.559606,1.00,0.01,1,0,113,63,inf,100,10,332,105.47,55.69,280.84,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
108,0.7244,0.672976,0.103890,0.578154,1.00,0.01,1,0,113,63,inf,91,15,336,94.73,69.67,277.60,0.00,6.67,0.00,1,0,0,0,0.00,0.00,0.00
111,0.7499,0.695996,0.023112,0.594788,1.00,0.01,1,0,113,63,inf,111,15,316,115.87,59.96,266.17,2.87,0.00,0.00,1,0,0,0,0.00,0.00,0.00
114,0.7330,0.672895,0.000000,0.556084,1.00,0.01,1,0,113,63,inf,104,9,329,105.83,54.65,281.51,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
117,0.7338,0.648516,0.001449,0.576418,1.00,0.01,1,0,113,63,inf,99,15,328,101.42,62.08,278.51,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
120,0.7416,0.660643,0.037013,0.589165,1.00,0.01,1,0,113,63,inf,105,15,322,103.96,64.67,273.37,0.00,1.67,0.00,1,0,0,0,0.00,0.00,0.00
123,0.7350,0.663694,0.000000,0.582476,1.00,0.01,1,0,113,63,inf,103,7,332,108.50,59.43,274.06,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
126,0.7562,0.667739,0.007671,0.596205,1.00,0.01,1,0,113,63,inf,109,22,311,113.28,61.02,267.70,0.28,0.00,0.00,1,0,0,0,0.00,0.00,0.00
129,0.7451,0.658282,0.000000,0.576247,1.00,0.01,1,0,113,63,inf,108,12,322,112.58,54.65,274.77,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
132,0.7393,0.672772,0.000000,0.568609,1.00,0.01,1,0,113,63,inf,105,8,329,108.48,54.92,278.60,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
135,0.7486,0.697375,0.000317,0.584817,1.00,0.01,1,0,113,63,inf,107,16,319,112.95,58.17,270.87,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
138,0.7627,0.664180,0.034618,0.616021,1.00,0.01,1,0,113,63,inf,111,26,305,118.01,63.92,260.07,5.01,0.92,0.00,1,0,0,0,0.00,0.00,0.00
141,0.7521,0.690910,0.013051,0.587738,1.00,0.01,1,0,113,63,inf,109,18,315,114.56,57.80,269.65,1.56,0.00,0.00,1,0,0,0,0.00,0.00,0.00
144,0.7159,0.694418,0.155400,0.557438,1.00,0.01,1,0,113,63,inf,88,14,340,90.74,73.52,277.74,0.00,10.52,0.00,1,0,0,0,0.00,0.00,0.00
147,0.7368,0.686759,0.000000,0.532548,1.00,0.01,1,0,113,63,inf,103,10,329,104.88,50.83,286.28,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
150,0.7355,0.683865,0.015719,0.578036,1.00,0.01,1,0,113,63,inf,95,19,328,102.50,64.12,275.38,0.00,1.12,0.00,1,0,0,0,0.00,0.00,0.00
153,0.7577,0.692731,0.026224,0.597913,1.00,0.01,1,0,113,63,inf,110,23,309,115.36,61.55,265.09,2.36,0.00,0.00,1,0,0,0,0.00,0.00,0.00
156,0.7139,0.684296,0.059456,0.557332,1.00,0.01,1,0,113,63,inf,90,13,339,92.14,66.65,283.21,0.00,3.65,0.00,1,0,0,0,0.00,0.00,0.00
159,0.7305,0.657621,0.037401,0.583501,1.00,0.01,1,0,113,63,inf,98,11,333,102.43,64.72,274.84,0.00,1.72,0.00,1,0,0,0,0.00,0.00,0.00
