Epoch,L_pred_CE,L_target_Global,L_feat_Local,Lambda_Global,Lambda_Local,Global_Satisfied,Local_Satisfied,Limit_Dropout,Limit_Enrolled,Limit_Graduate,Hard_Dropout,Hard_Enrolled,Hard_Graduate,Soft_Dropout,Soft_Enrolled,Soft_Graduate,Excess_Dropout,Excess_Enrolled,Excess_Graduate,Course_ID,Course_Hard_Dropout,Course_Hard_Enrolled,Course_Hard_Graduate,Course_Soft_Dropout,Course_Soft_Enrolled,Course_Soft_Graduate
3,0.641297,0.454770,0.463708,0.00,0.00,0,0,71,40,inf,118,45,279,124.55,76.86,240.59,53.55,36.86,0.00,2,7,0,15,7.74,4.23,10.03
6,0.590942,0.517699,0.490991,0.00,0.00,0,0,71,40,inf,129,61,252,139.15,88.04,214.81,68.15,48.04,0.00,2,8,0,14,9.24,3.98,8.78
9,0.561083,0.495870,0.503404,0.00,0.00,0,0,71,40,inf,128,51,263,139.43,80.15,222.42,68.43,40.15,0.00,2,8,0,14,8.56,2.97,10.48
12,0.549061,0.500634,0.484645,0.00,0.00,0,0,71,40,inf,121,58,263,137.91,82.66,221.43,66.91,42.66,0.00,2,6,1,15,8.61,3.48,9.91
15,0.533710,0.491354,0.487805,0.00,0.00,0,0,71,40,inf,123,57,262,137.02,80.14,224.84,66.02,40.14,0.00,2,9,1,12,9.03,3.58,9.40
18,0.516430,0.497075,0.484001,0.00,0.00,0,0,71,40,inf,133,60,249,139.09,80.74,222.16,68.09,40.74,0.00,2,12,1,9,10.03,3.14,8.83
21,0.507833,0.481955,0.483949,0.00,0.00,0,0,71,40,inf,125,56,261,134.40,78.77,228.83,63.40,38.77,0.00,2,8,0,14,8.09,3.00,10.92
24,0.487449,0.443416,0.465509,0.00,0.00,0,0,71,40,inf,125,50,267,135.52,67.88,238.60,64.52,27.88,0.00,2,8,2,12,7.60,4.01,10.40
27,0.481198,0.429751,0.427492,0.00,0.00,0,0,71,40,inf,121,56,265,128.55,68.01,245.44,57.55,28.01,0.00,2,9,1,12,8.54,2.77,10.68
30,0.464889,0.431095,0.422693,0.00,0.00,0,0,71,40,inf,106,58,278,118.43,74.30,249.26,47.43,34.30,0.00,2,7,1,14,7.59,2.73,11.68
33,0.452320,0.460830,0.454752,0.00,0.00,0,0,71,40,inf,126,50,266,132.62,73.67,235.71,61.62,33.67,0.00,2,9,1,12,8.54,3.93,9.53
36,0.439769,0.452983,0.431773,0.00,0.00,0,0,71,40,inf,112,66,264,120.19,79.48,242.34,49.19,39.48,0.00,2,10,1,11,7.51,3.44,11.04
39,0.438381,0.461159,0.451647,0.00,0.00,0,0,71,40,inf,126,63,253,127.45,76.83,237.72,56.45,36.83,0.00,2,11,1,10,8.49,2.99,10.52
