Epoch,L_pred_CE,L_target_Global,L_feat_Local,Lambda_Global,Lambda_Local,Global_Satisfied,Local_Satisfied,Limit_Dropout,Limit_Enrolled,Limit_Graduate,Hard_Dropout,Hard_Enrolled,Hard_Graduate,Soft_Dropout,Soft_Enrolled,Soft_Graduate,Excess_Dropout,Excess_Enrolled,Excess_Graduate,Course_ID,Course_Hard_Dropout,Course_Hard_Enrolled,Course_Hard_Graduate,Course_Soft_Dropout,Course_Soft_Enrolled,Course_Soft_Graduate
3,0.747268,0.772176,0.267568,0.00,0.00,0,0,28,16,inf,130,2,310,122.90,75.86,243.24,94.90,59.86,0.00,2,17,0,5,9.82,4.39,7.80
6,0.671198,0.784802,0.293395,0.00,0.00,0,0,28,16,inf,139,7,296,130.11,76.97,234.92,102.11,60.97,0.00,2,12,0,10,8.68,4.78,8.54
9,0.652424,0.789387,0.345506,0.00,0.00,0,0,28,16,inf,136,25,281,134.09,75.33,232.59,106.09,59.33,0.00,2,13,0,9,9.00,4.61,8.39
12,0.640155,0.796626,0.383792,0.00,0.00,0,0,28,16,inf,134,39,269,136.15,79.56,226.28,108.15,63.56,0.00,2,13,0,9,8.97,4.45,8.58
15,0.624353,0.794244,0.365633,0.00,0.00,0,0,28,16,inf,132,42,268,135.04,78.37,228.59,107.04,62.37,0.00,2,12,0,10,8.91,4.29,8.80
18,0.617016,0.792251,0.365525,0.00,0.00,0,0,28,16,inf,132,35,275,135.35,76.69,229.96,107.35,60.69,0.00,2,10,0,12,9.13,3.71,9.17
21,0.609960,0.796087,0.367605,0.00,0.00,0,0,28,16,inf,129,39,274,133.42,80.82,227.76,105.42,64.82,0.00,2,8,0,14,7.89,4.40,9.71
24,0.605956,0.790613,0.345919,0.00,0.00,0,0,28,16,inf,125,45,272,132.45,77.15,232.39,104.45,61.15,0.00,2,8,0,14,9.14,3.68,9.18
27,0.592153,0.790189,0.356095,0.00,0.00,0,0,28,16,inf,128,43,271,133.27,76.37,232.37,105.27,60.37,0.00,2,9,0,13,8.87,3.96,9.17
30,0.587942,0.802421,0.405628,0.00,0.00,0,0,28,16,inf,130,46,266,136.80,84.00,221.20,108.80,68.00,0.00,2,11,0,11,9.49,4.00,8.51
33,0.589535,0.794261,0.346354,0.00,0.00,0,0,28,16,inf,126,49,267,131.63,80.50,229.87,103.63,64.50,0.00,2,13,0,9,9.60,4.02,8.38
36,0.582320,0.795191,0.353194,0.00,0.00,0,0,28,16,inf,134,50,258,136.10,78.48,227.43,108.10,62.48,0.00,2,13,0,9,9.97,3.32,8.71
39,0.570905,0.792082,0.332407,0.00,0.00,0,0,28,16,inf,124,48,270,132.96,77.96,231.09,104.96,61.96,0.00,2,8,0,14,8.43,3.40,10.17
42,0.585577,0.798878,0.376402,0.00,0.00,0,0,28,16,inf,137,51,254,139.78,79.24,222.99,111.78,63.24,0.00,2,14,0,8,9.75,3.21,9.04
45,0.568627,0.801272,0.382197,0.00,0.00,0,0,28,16,inf,129,59,254,138.83,81.73,221.44,110.83,65.73,0.00,2,9,0,13,8.82,3.60,9.58
48,0.579503,0.788561,0.377141,0.00,0.00,0,0,28,16,inf,119,54,269,126.18,79.62,236.21,98.18,63.62,0.00,2,8,0,14,7.76,3.88,10.37
51,0.597086,0.795572,0.361204,0.00,0.00,0,0,28,16,inf,132,48,262,141.18,76.00,224.82,113.18,60.00,0.00,2,9,0,13,9.08,3.49,9.43
54,0.556010,0.783762,0.322754,0.00,0.00,0,0,28,16,inf,130,46,266,129.60,73.93,238.47,101.60,57.93,0.00,2,12,0,10,8.90,3.49,9.61
57,0.574853,0.793596,0.361167,0.00,0.00,0,0,28,16,inf,129,46,267,135.37,77.68,228.95,107.37,61.68,0.00,2,10,0,12,8.96,3.73,9.31
60,0.566433,0.795268,0.357318,0.00,0.00,0,0,28,16,inf,134,45,263,137.22,77.89,226.89,109.22,61.89,0.00,2,9,0,13,8.62,3.75,9.63
63,0.562994,0.791094,0.354413,0.00,0.00,0,0,28,16,inf,124,54,264,129.85,79.14,233.01,101.85,63.14,0.00,2,9,0,13,7.79,3.86,10.36
66,0.557406,0.791542,0.351615,0.00,0.00,0,0,28,16,inf,131,47,264,136.22,75.70,230.08,108.22,59.70,0.00,2,11,0,11,9.23,3.46,9.31
69,0.559347,0.801876,0.373876,0.00,0.00,0,0,28,16,inf,128,56,258,139.32,81.94,220.74,111.32,65.94,0.00,2,8,1,13,8.74,3.39,9.88
72,0.549683,0.786505,0.342719,0.00,0.00,0,0,28,16,inf,127,41,274,134.80,72.97,234.23,106.80,56.97,0.00,2,8,0,14,8.18,3.59,10.23
75,0.559205,0.797416,0.352359,0.00,0.00,0,0,28,16,inf,125,53,264,135.26,80.74,226.00,107.26,64.74,0.00,2,8,0,14,7.48,4.25,10.26
78,0.541715,0.790678,0.337098,0.00,0.00,0,0,28,16,inf,124,53,265,131.11,78.02,232.87,103.11,62.02,0.00,2,9,1,12,8.31,3.83,9.85
81,0.546638,0.797704,0.380124,0.00,0.00,0,0,28,16,inf,130,64,248,140.18,78.11,223.72,112.18,62.11,0.00,2,13,0,9,9.76,3.41,8.83
84,0.539303,0.782308,0.367556,0.00,0.00,0,0,28,16,inf,113,54,275,126.64,74.67,240.69,98.64,58.67,0.00,2,7,1,14,7.48,3.77,10.75
87,0.540224,0.792328,0.349272,0.00,0.00,0,0,28,16,inf,126,51,265,135.43,76.71,229.87,107.43,60.71,0.00,2,11,0,11,9.04,3.34,9.62
90,0.536049,0.792741,0.356548,0.00,0.00,0,0,28,16,inf,118,57,267,130.33,80.13,231.54,102.33,64.13,0.00,2,7,1,14,7.64,3.74,10.62
93,0.521188,0.793238,0.358460,0.00,0.00,0,0,28,16,inf,128,52,262,137.73,76.11,228.16,109.73,60.11,0.00,2,8,1,13,8.64,3.21,10.15
96,0.534464,0.798479,0.378857,0.00,0.00,0,0,28,16,inf,125,58,259,136.28,80.98,224.74,108.28,64.98,0.00,2,7,1,14,7.87,3.64,10.50
99,0.530237,0.785475,0.351249,0.00,0.00,0,0,28,16,inf,120,51,271,129.14,75.39,237.47,101.14,59.39,0.00,2,8,1,13,8.07,3.28,10.65
102,0.550510,0.788471,0.345901,0.00,0.00,0,0,28,16,inf,122,53,267,132.21,75.73,234.06,104.21,59.73,0.00,2,7,1,14,8.10,3.71,10.20
105,0.529076,0.793513,0.361854,0.00,0.00,0,0,28,16,inf,125,58,259,134.56,78.09,229.35,106.56,62.09,0.00,2,10,1,11,8.53,3.37,10.09
