Epoch,L_pred_CE,L_target_Global,L_feat_Local,Lambda_Global,Lambda_Local,Global_Satisfied,Local_Satisfied,Limit_Dropout,Limit_Enrolled,Limit_Graduate,Hard_Dropout,Hard_Enrolled,Hard_Graduate,Soft_Dropout,Soft_Enrolled,Soft_Graduate,Excess_Dropout,Excess_Enrolled,Excess_Graduate,Course_ID,Course_Hard_Dropout,Course_Hard_Enrolled,Course_Hard_Graduate,Course_Soft_Dropout,Course_Soft_Enrolled,Course_Soft_Graduate
3,0.657417,0.778140,0.340962,0.00,0.00,0,0,28,16,inf,128,22,292,128.59,70.80,242.60,100.59,54.80,0.00,2,7,0,15,7.40,4.29,10.31
6,0.607835,0.793367,0.345137,0.00,0.00,0,0,28,16,inf,122,44,276,131.54,79.84,230.62,103.54,63.84,0.00,2,8,1,13,7.96,4.45,9.60
9,0.579392,0.792925,0.356580,0.00,0.00,0,0,28,16,inf,122,52,268,131.83,79.30,230.86,103.83,63.30,0.00,2,7,1,14,6.93,3.35,11.73
12,0.553284,0.778666,0.391078,0.00,0.00,0,0,28,16,inf,110,49,283,122.71,74.60,244.70,94.71,58.60,0.00,2,7,1,14,8.33,3.47,10.20
15,0.549005,0.790664,0.370580,0.00,0.00,0,0,28,16,inf,133,44,265,136.14,75.11,230.74,108.14,59.11,0.00,2,13,0,9,10.15,2.95,8.90
18,0.529866,0.800964,0.384225,0.00,0.00,0,0,28,16,inf,133,58,251,143.21,78.99,219.80,115.21,62.99,0.00,2,14,0,8,9.59,3.65,8.76
21,0.524295,0.800247,0.363941,0.00,0.00,0,0,28,16,inf,134,56,252,143.37,78.35,220.28,115.37,62.35,0.00,2,13,0,9,9.83,3.39,8.78
24,0.514570,0.799329,0.378036,0.00,0.00,0,0,28,16,inf,117,68,257,132.09,84.49,225.42,104.09,68.49,0.00,2,6,1,15,7.96,2.96,11.09
27,0.508189,0.793023,0.361979,0.00,0.00,0,0,28,16,inf,124,56,262,137.59,76.03,228.38,109.59,60.03,0.00,2,8,0,14,8.60,3.00,10.41
30,0.491583,0.795278,0.388338,0.00,0.00,0,0,28,16,inf,119,63,260,133.41,80.18,228.42,105.41,64.18,0.00,2,6,1,15,7.30,3.43,11.27
33,0.498539,0.791818,0.385244,0.00,0.00,0,0,28,16,inf,119,57,266,133.88,77.21,230.91,105.88,61.21,0.00,2,7,0,15,7.20,3.39,11.41
36,0.479629,0.800278,0.411277,0.00,0.00,0,0,28,16,inf,115,68,259,135.29,83.13,223.59,107.29,67.13,0.00,2,7,2,13,7.40,3.53,11.07
39,0.473509,0.792515,0.390034,0.00,0.00,0,0,28,16,inf,114,66,262,132.68,78.45,230.86,104.68,62.45,0.00,2,7,2,13,8.06,3.49,10.45
42,0.475489,0.794798,0.391839,0.00,0.00,0,0,28,16,inf,127,60,255,139.50,76.31,226.20,111.50,60.31,0.00,2,11,1,10,10.08,2.69,9.23
45,0.468623,0.794092,0.345352,0.00,0.00,0,0,28,16,inf,115,73,254,127.52,83.23,231.25,99.52,67.23,0.00,2,10,1,11,8.50,3.48,10.02
48,0.460069,0.790518,0.396869,0.00,0.00,0,0,28,16,inf,116,63,263,132.38,77.13,232.49,104.38,61.13,0.00,2,6,1,15,7.98,2.91,11.11
