Epoch,L_pred_CE,L_target_Global,L_feat_Local,Lambda_Global,Lambda_Local,Global_Satisfied,Local_Satisfied,Limit_Dropout,Limit_Enrolled,Limit_Graduate,Hard_Dropout,Hard_Enrolled,Hard_Graduate,Soft_Dropout,Soft_Enrolled,Soft_Graduate,Excess_Dropout,Excess_Enrolled,Excess_Graduate,Course_ID,Course_Hard_Dropout,Course_Hard_Enrolled,Course_Hard_Graduate,Course_Soft_Dropout,Course_Soft_Enrolled,Course_Soft_Graduate
3,0.720457,0.711599,0.548879,0.00,0.00,0,0,43,24,inf,114,48,280,120.57,109.02,212.42,77.57,85.02,0.00,2,16,0,6,9.11,5.32,7.56
6,0.646801,0.697391,0.528832,0.00,0.00,0,0,43,24,inf,120,37,285,128.48,88.71,224.81,85.48,64.71,0.00,2,9,0,13,8.55,4.47,8.98
9,0.615559,0.692669,0.534165,0.00,0.00,0,0,43,24,inf,118,43,281,130.13,84.44,227.43,87.13,60.44,0.00,2,10,0,12,8.74,3.99,9.26
12,0.597289,0.685408,0.501029,0.00,0.00,0,0,43,24,inf,121,45,276,130.25,80.26,231.50,87.25,56.26,0.00,2,8,0,14,8.42,3.88,9.69
15,0.587046,0.682272,0.495070,0.00,0.00,0,0,43,24,inf,118,48,276,128.86,79.54,233.61,85.86,55.54,0.00,2,8,0,14,8.32,3.82,9.87
18,0.571152,0.683915,0.506460,0.00,0.00,0,0,43,24,inf,125,45,272,133.92,77.15,230.93,90.92,53.15,0.00,2,8,0,14,8.41,3.60,9.99
21,0.567620,0.699478,0.523619,0.00,0.00,0,0,43,24,inf,119,60,263,132.44,86.84,222.72,89.44,62.84,0.00,2,9,0,13,8.68,3.91,9.41
24,0.559098,0.699367,0.494612,0.00,0.00,0,0,43,24,inf,133,47,262,139.62,81.83,220.55,96.62,57.83,0.00,2,8,0,14,8.76,3.95,9.29
27,0.549949,0.685129,0.507509,0.00,0.00,0,0,43,24,inf,116,54,272,127.42,82.11,232.46,84.42,58.11,0.00,2,9,1,12,8.23,4.14,9.62
30,0.551644,0.698182,0.537897,0.00,0.00,0,0,43,24,inf,133,51,258,138.62,81.79,221.59,95.62,57.79,0.00,2,10,1,11,8.81,4.05,9.15
33,0.544433,0.696067,0.530223,0.00,0.00,0,0,43,24,inf,134,50,258,137.56,81.28,223.16,94.56,57.28,0.00,2,10,1,11,9.05,3.59,9.36
36,0.533503,0.688670,0.526467,0.00,0.00,0,0,43,24,inf,128,48,266,134.65,79.13,228.22,91.65,55.13,0.00,2,9,1,12,8.53,3.63,9.84
39,0.531582,0.690070,0.515004,0.00,0.00,0,0,43,24,inf,123,53,266,130.40,82.73,228.87,87.40,58.73,0.00,2,9,1,12,8.48,3.94,9.58
42,0.526135,0.704561,0.538525,0.00,0.00,0,0,43,24,inf,134,51,257,141.92,83.36,216.71,98.92,59.36,0.00,2,10,1,11,8.91,4.06,9.02
45,0.521694,0.685452,0.498045,0.00,0.00,0,0,43,24,inf,122,52,268,130.19,80.32,231.49,87.19,56.32,0.00,2,9,1,12,8.20,3.95,9.85
48,0.518179,0.686554,0.513925,0.00,0.00,0,0,43,24,inf,129,51,262,133.52,78.73,229.75,90.52,54.73,0.00,2,10,1,11,8.75,3.68,9.57
51,0.515792,0.706400,0.533820,0.00,0.00,0,0,43,24,inf,132,60,250,137.90,87.15,216.95,94.90,63.15,0.00,2,13,1,8,9.42,3.82,8.75
54,0.514271,0.685433,0.532934,0.00,0.00,0,0,43,24,inf,119,53,270,126.63,82.89,232.49,83.63,58.89,0.00,2,9,1,12,7.87,4.35,9.77
57,0.495981,0.693621,0.531199,0.00,0.00,0,0,43,24,inf,127,57,258,130.42,84.79,226.79,87.42,60.79,0.00,2,9,1,12,8.34,4.41,9.25
60,0.494832,0.682230,0.515824,0.00,0.00,0,0,43,24,inf,135,48,259,136.95,74.64,230.41,93.95,50.64,0.00,2,12,1,9,9.23,3.61,9.16
63,0.490762,0.686071,0.530205,0.00,0.00,0,0,43,24,inf,121,57,264,127.61,82.51,231.89,84.61,58.51,0.00,2,8,2,12,7.86,4.18,9.96
66,0.497412,0.681277,0.512643,0.00,0.00,0,0,43,24,inf,129,50,263,132.27,76.83,232.89,89.27,52.83,0.00,2,10,1,11,8.57,3.64,9.79
69,0.483209,0.682900,0.536301,0.00,0.00,0,0,43,24,inf,123,57,262,131.61,78.06,232.34,88.61,54.06,0.00,2,10,1,11,8.77,3.50,9.74
72,0.481907,0.688009,0.545717,0.00,0.00,0,0,43,24,inf,129,53,260,135.57,78.23,228.20,92.57,54.23,0.00,2,11,1,10,8.83,3.76,9.42
75,0.469395,0.694122,0.545974,0.00,0.00,0,0,43,24,inf,127,59,256,135.72,81.37,224.90,92.72,57.37,0.00,2,8,1,13,8.36,3.94,9.70
78,0.470108,0.702760,0.555850,0.00,0.00,0,0,43,24,inf,128,62,252,136.61,85.80,219.59,93.61,61.80,0.00,2,12,1,9,9.16,3.88,8.97
81,0.457797,0.678249,0.524719,0.00,0.00,0,0,43,24,inf,119,52,271,128.52,77.69,235.79,85.52,53.69,0.00,2,9,1,12,8.46,3.58,9.95
84,0.462301,0.685639,0.528626,0.00,0.00,0,0,43,24,inf,120,61,261,128.25,81.79,231.96,85.25,57.79,0.00,2,10,1,11,8.61,3.71,9.67
87,0.455892,0.681287,0.523574,0.00,0.00,0,0,43,24,inf,119,57,266,128.33,79.38,234.29,85.33,55.38,0.00,2,8,1,13,7.96,4.26,9.77
90,0.474402,0.684882,0.521032,0.00,0.00,0,0,43,24,inf,124,54,264,132.31,78.62,231.06,89.31,54.62,0.00,2,7,1,14,7.99,3.88,10.12
93,0.459248,0.682109,0.528522,0.00,0.00,0,0,43,24,inf,119,56,267,128.96,79.38,233.66,85.96,55.38,0.00,2,7,1,14,7.85,3.88,10.27
96,0.463264,0.684662,0.527813,0.00,0.00,0,0,43,24,inf,119,62,261,129.01,80.71,232.28,86.01,56.71,0.00,2,7,1,14,7.76,3.62,10.62
99,0.457206,0.678795,0.525709,0.00,0.00,0,0,43,24,inf,123,56,263,129.66,77.23,235.11,86.66,53.23,0.00,2,9,1,12,7.94,3.94,10.12
102,0.453401,0.689699,0.530761,0.00,0.00,0,0,43,24,inf,133,51,258,140.42,76.34,225.24,97.42,52.34,0.00,2,11,1,10,9.10,3.12,9.78
105,0.444288,0.668295,0.515289,0.00,0.00,0,0,43,24,inf,120,54,268,127.04,73.86,241.10,84.04,49.86,0.00,2,8,1,13,8.17,3.82,10.00
108,0.437346,0.693665,0.555285,0.00,0.00,0,0,43,24,inf,131,56,255,138.86,79.20,223.93,95.86,55.20,0.00,2,10,1,11,9.09,3.31,9.60
111,0.442603,0.686806,0.534165,0.00,0.00,0,0,43,24,inf,121,59,262,129.25,81.72,231.03,86.25,57.72,0.00,2,9,1,12,8.08,3.82,10.11
114,0.419642,0.679975,0.531301,0.00,0.00,0,0,43,24,inf,119,56,267,129.25,78.09,234.67,86.25,54.09,0.00,2,8,1,13,7.98,3.90,10.11
117,0.426491,0.680511,0.540002,0.00,0.00,0,0,43,24,inf,121,57,264,133.00,76.03,232.97,90.00,52.03,0.00,2,8,1,13,9.00,3.06,9.94
120,0.429947,0.694487,0.537992,0.00,0.00,0,0,43,24,inf,125,63,254,134.70,82.25,225.05,91.70,58.25,0.00,2,9,1,12,8.52,4.18,9.30
