Epoch,Train_Acc,L_pred_CE,L_target_Global,L_feat_Local,Lambda_Global,Lambda_Local,Global_Satisfied,Local_Satisfied,Limit_Dropout,Limit_Enrolled,Limit_Graduate,Hard_Dropout,Hard_Enrolled,Hard_Graduate,Soft_Dropout,Soft_Enrolled,Soft_Graduate,Excess_Dropout,Excess_Enrolled,Excess_Graduate,Course_ID,Course_Hard_Dropout,Course_Hard_Enrolled,Course_Hard_Graduate,Course_Soft_Dropout,Course_Soft_Enrolled,Course_Soft_Graduate
1,0.5005,1.085568,0.000000,0.000000,1.00,1.00,1,1,113,63,inf,0,0,442,8.74,9.39,423.87,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
3,0.5005,0.702314,0.000000,0.000000,1.00,1.00,1,1,113,63,inf,0,0,442,5.54,3.97,432.49,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
6,0.5005,0.641433,0.000000,0.000000,1.00,1.00,1,1,113,63,inf,0,0,442,17.31,11.50,413.19,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
9,0.5005,0.638175,0.000000,0.000000,1.00,1.00,1,1,113,63,inf,0,0,442,5.69,5.30,431.01,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
12,0.5005,0.597134,0.000000,0.000000,1.00,1.00,1,1,113,63,inf,0,0,442,10.75,5.77,425.48,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
15,0.5005,0.618750,0.000000,0.000000,1.00,1.00,1,1,113,63,inf,0,0,442,5.79,6.96,429.25,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
18,0.5005,0.590458,0.000000,0.129818,1.00,1.00,1,0,113,63,inf,0,0,442,5.32,4.38,432.30,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
21,0.5005,0.575335,0.000000,0.000000,1.00,1.00,1,1,113,63,inf,0,0,442,4.55,3.43,434.02,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
24,0.5005,0.574070,0.000000,0.000000,1.00,1.00,1,1,113,63,inf,0,0,442,11.44,6.56,423.99,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
27,0.5005,0.573612,0.000000,0.000000,1.00,1.00,1,1,113,63,inf,0,0,442,5.27,4.80,431.93,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
