Epoch,Train_Acc,L_pred_CE,L_target_Global,L_feat_Local,Lambda_Global,Lambda_Local,Global_Satisfied,Local_Satisfied,Limit_Dropout,Hard_Dropout,Soft_Dropout,Limit_Enrolled,Hard_Enrolled,Soft_Enrolled,Limit_Graduate,Hard_Graduate,Soft_Graduate
1,0.6811,0.822807,0.296104,0.414245,0.30,0.30,0,0,42,87,90.30,24,0,20.49,inf,355,331.21
3,0.5456,0.914816,0.096325,0.197083,0.30,0.30,1,1,42,15,39.61,24,0,18.61,inf,427,383.78
6,0.5418,0.883817,0.102608,0.156642,0.30,0.30,1,1,42,9,40.47,24,0,20.32,inf,433,381.21
9,0.5166,0.848386,0.030826,0.097016,0.30,0.30,1,1,42,7,35.63,24,0,16.55,inf,435,389.82
12,0.5196,0.865917,0.053843,0.115774,0.30,0.30,1,1,42,6,35.89,24,0,16.55,inf,436,389.56
15,0.5169,0.905981,0.000000,0.078602,0.30,0.30,1,1,42,6,31.85,24,0,13.55,inf,436,396.60
18,0.5078,0.814497,0.000000,0.000000,0.30,0.30,1,1,42,5,26.19,24,0,11.81,inf,437,404.01
