Epoch,L_pred_CE,L_target_Global,L_feat_Local,Lambda_Global,Lambda_Local,Global_Satisfied,Local_Satisfied,Limit_Dropout,Limit_Enrolled,Limit_Graduate,Hard_Dropout,Hard_Enrolled,Hard_Graduate,Soft_Dropout,Soft_Enrolled,Soft_Graduate,Excess_Dropout,Excess_Enrolled,Excess_Graduate,Course_ID,Course_Hard_Dropout,Course_Hard_Enrolled,Course_Hard_Graduate,Course_Soft_Dropout,Course_Soft_Enrolled,Course_Soft_Graduate
3,0.653606,0.796147,0.357778,0.00,0.00,0,0,28,16,inf,125,39,278,131.88,81.88,228.23,103.88,65.88,0.00,2,13,0,9,9.74,3.82,8.45
6,0.606593,0.798987,0.369578,0.00,0.00,0,0,28,16,inf,121,50,271,135.27,82.04,224.69,107.27,66.04,0.00,2,10,1,11,8.95,4.23,8.82
9,0.578241,0.796033,0.390128,0.00,0.00,0,0,28,16,inf,119,54,269,131.03,82.37,228.60,103.03,66.37,0.00,2,10,0,12,9.02,4.15,8.83
12,0.578244,0.799300,0.391771,0.00,0.00,0,0,28,16,inf,135,45,262,141.74,78.49,221.77,113.74,62.49,0.00,2,10,0,12,8.92,3.45,9.62
15,0.568821,0.789705,0.393368,0.00,0.00,0,0,28,16,inf,117,47,278,129.99,77.98,234.03,101.99,61.98,0.00,2,6,1,15,8.18,3.58,10.24
18,0.549812,0.799807,0.390234,0.00,0.00,0,0,28,16,inf,126,55,261,138.43,80.76,222.81,110.43,64.76,0.00,2,10,1,11,9.46,3.29,9.25
21,0.548603,0.792366,0.368705,0.00,0.00,0,0,28,16,inf,128,44,270,135.71,76.58,229.72,107.71,60.58,0.00,2,10,1,11,9.09,3.36,9.55
24,0.550876,0.795420,0.357601,0.00,0.00,0,0,28,16,inf,136,41,265,139.77,76.62,225.61,111.77,60.62,0.00,2,9,0,13,8.76,3.27,9.96
27,0.538925,0.795240,0.357573,0.00,0.00,0,0,28,16,inf,131,44,267,136.56,78.25,227.19,108.56,62.25,0.00,2,11,1,10,9.18,3.53,9.29
30,0.536629,0.795300,0.393980,0.00,0.00,0,0,28,16,inf,116,61,265,128.11,83.84,230.05,100.11,67.84,0.00,2,7,0,15,6.96,3.97,11.08
