Epoch,Train_Acc,L_pred_CE,L_target_Global,L_feat_Local,Lambda_Global,Lambda_Local,Global_Satisfied,Local_Satisfied,Limit_Dropout,Limit_Enrolled,Limit_Graduate,Hard_Dropout,Hard_Enrolled,Hard_Graduate,Soft_Dropout,Soft_Enrolled,Soft_Graduate,Excess_Dropout,Excess_Enrolled,Excess_Graduate,Course_ID,Course_Hard_Dropout,Course_Hard_Enrolled,Course_Hard_Graduate,Course_Soft_Dropout,Course_Soft_Enrolled,Course_Soft_Graduate
1,0.5005,1.006206,0.000000,0.000000,0.01,1.00,1,1,113,63,inf,0,0,442,5.02,4.08,432.90,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
3,0.5005,0.666986,0.000000,0.000000,0.01,1.00,1,1,113,63,inf,0,0,442,10.97,11.84,419.19,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
6,0.5005,0.648659,0.000000,0.000000,0.01,1.00,1,1,113,63,inf,0,0,442,5.81,3.98,432.21,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
9,0.5005,0.652934,0.000000,0.000000,0.01,1.00,1,1,113,63,inf,0,0,442,5.98,5.26,430.76,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
12,0.5005,0.598625,0.000000,0.000000,0.01,1.00,1,1,113,63,inf,0,0,442,7.18,5.23,429.59,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
15,0.5013,0.584161,0.000000,0.000000,0.01,1.00,1,1,113,63,inf,0,0,442,10.43,6.94,424.62,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
18,0.5005,0.582299,0.000000,0.000000,0.01,1.00,1,1,113,63,inf,0,0,442,11.89,7.28,422.82,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
21,0.5048,0.594826,0.000000,0.000000,0.01,1.00,1,1,113,63,inf,2,0,440,19.20,10.54,412.27,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
24,0.5005,0.586124,0.000000,0.000000,0.01,1.00,1,1,113,63,inf,0,0,442,6.45,5.50,430.05,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
27,0.5005,0.552750,0.000000,0.000000,0.01,1.00,1,1,113,63,inf,0,0,442,8.03,8.36,425.61,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
30,0.5005,0.561999,0.000000,0.000000,0.01,1.00,1,1,113,63,inf,0,0,442,8.54,5.28,428.18,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
33,0.5005,0.561296,0.000000,0.000000,0.01,1.00,1,1,113,63,inf,0,0,442,8.20,4.92,428.88,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
36,0.5005,0.558566,0.000000,0.000000,0.01,1.00,1,1,113,63,inf,0,0,442,6.55,5.30,430.16,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
