Epoch,Train_Acc,L_pred_CE,L_target_Global,L_feat_Local,Lambda_Global,Lambda_Local,Global_Satisfied,Local_Satisfied,Limit_Dropout,Limit_Enrolled,Limit_Graduate,Hard_Dropout,Hard_Enrolled,Hard_Graduate,Soft_Dropout,Soft_Enrolled,Soft_Graduate,Excess_Dropout,Excess_Enrolled,Excess_Graduate,Course_ID,Course_Hard_Dropout,Course_Hard_Enrolled,Course_Hard_Graduate,Course_Soft_Dropout,Course_Soft_Enrolled,Course_Soft_Graduate
1,0.5005,1.418624,0.000000,0.000000,10.00,10.00,1,1,113,63,inf,0,0,442,56.83,10.57,374.60,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
3,0.5005,1.116157,0.000000,0.000000,10.00,10.00,1,1,113,63,inf,0,0,442,40.72,16.66,384.62,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
6,0.5005,0.973366,0.000000,0.000000,10.00,10.00,1,1,113,63,inf,0,0,442,43.61,16.30,382.09,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
9,0.5005,0.705485,0.000000,0.000000,10.00,10.00,1,1,113,63,inf,0,0,442,31.16,20.04,390.81,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
12,0.5005,0.721900,0.000000,0.000000,10.00,10.00,1,1,113,63,inf,0,0,442,14.34,4.01,423.65,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
15,0.5005,0.960763,0.000000,0.000000,10.00,10.00,1,1,113,63,inf,0,0,442,32.07,6.28,403.64,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
18,0.5008,0.671612,0.000000,0.000000,10.00,10.00,1,1,113,63,inf,0,0,442,33.93,24.17,383.90,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
21,0.5005,1.051824,0.000000,0.000000,10.00,10.00,1,1,113,63,inf,0,0,442,9.70,5.96,426.33,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
24,0.5010,0.662571,0.000000,0.000000,10.00,10.00,1,1,113,63,inf,0,0,442,21.43,29.39,391.19,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
27,0.5025,0.630168,0.000000,0.000000,10.00,10.00,1,1,113,63,inf,2,0,440,19.26,10.29,412.45,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
30,0.5101,0.631892,0.000000,0.000000,10.00,10.00,1,1,113,63,inf,9,0,433,26.20,13.01,402.79,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
33,0.5645,0.595152,0.000000,0.000000,10.00,10.00,1,1,113,63,inf,30,1,411,45.74,20.98,375.28,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
