Epoch,Train_Acc,L_pred_CE,L_target_Global,L_feat_Local,Lambda_Global,Lambda_Local,Global_Satisfied,Local_Satisfied,Limit_Dropout,Limit_Enrolled,Limit_Graduate,Hard_Dropout,Hard_Enrolled,Hard_Graduate,Soft_Dropout,Soft_Enrolled,Soft_Graduate,Excess_Dropout,Excess_Enrolled,Excess_Graduate,Course_ID,Course_Hard_Dropout,Course_Hard_Enrolled,Course_Hard_Graduate,Course_Soft_Dropout,Course_Soft_Enrolled,Course_Soft_Graduate
1,0.5131,0.877845,0.000000,0.030825,0.01,1.00,1,1,42,24,inf,4,0,438,22.43,10.98,408.59,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
3,0.5146,1.111934,0.000000,0.149658,0.01,1.00,1,1,42,24,inf,6,0,436,35.91,17.70,388.39,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
6,0.5005,1.200761,0.000000,0.123000,0.01,1.00,1,1,42,24,inf,0,0,442,32.57,14.79,394.64,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
9,0.5005,1.136770,0.044128,0.135519,0.01,1.00,1,1,42,24,inf,0,0,442,40.94,20.24,380.82,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
12,0.6383,0.995798,0.438158,0.423694,0.01,1.00,0,0,42,24,inf,54,0,388,71.75,42.12,328.13,29.75,18.12,0.00,1,0,0,0,0.00,0.00,0.00
15,0.5174,0.919046,0.000000,0.041189,0.01,1.00,1,1,42,24,inf,8,0,434,28.37,12.44,401.19,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
18,0.5179,0.886515,0.000000,0.113472,0.01,1.00,1,1,42,24,inf,3,0,439,36.19,18.54,387.27,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
21,0.5093,0.857002,0.000000,0.007604,0.01,1.00,1,1,42,24,inf,4,0,438,25.67,12.22,404.11,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
24,0.5010,0.887762,0.000000,0.103177,0.01,1.00,1,1,42,24,inf,1,0,441,28.37,13.78,399.86,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
27,0.5229,0.877324,0.000000,0.047004,0.01,1.00,1,1,42,24,inf,6,0,436,33.26,15.76,392.98,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
30,0.5370,0.963269,0.000000,0.000000,0.01,1.00,1,1,42,24,inf,12,0,430,28.03,10.82,403.15,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
33,0.5008,0.928576,0.000000,0.111608,0.01,1.00,1,1,42,24,inf,0,0,442,25.84,15.15,401.01,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
36,0.5398,0.913642,0.000000,0.018038,0.01,1.00,1,1,42,24,inf,10,0,432,28.98,14.34,398.68,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
39,0.5378,0.913036,0.000000,0.000000,0.01,1.00,1,1,42,24,inf,14,0,428,30.86,12.61,398.53,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
42,0.5212,0.873058,0.000000,0.000000,0.01,1.00,1,1,42,24,inf,8,0,434,28.32,13.47,400.22,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
45,0.5335,0.868514,0.000000,0.000000,0.01,1.00,1,1,42,24,inf,12,0,430,24.44,12.44,405.12,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
48,0.5005,0.929623,0.000000,0.000000,0.01,1.00,1,1,42,24,inf,0,0,442,20.54,12.89,408.57,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
51,0.5111,0.857812,0.000000,0.000000,0.01,1.00,1,1,42,24,inf,5,0,437,22.12,11.30,408.58,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
54,0.5418,0.827438,0.000000,0.000000,0.01,1.00,1,1,42,24,inf,13,0,429,31.21,13.45,397.34,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
57,0.5463,0.839481,0.000000,0.000000,0.01,1.00,1,1,42,24,inf,15,0,427,33.16,13.87,394.97,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
60,0.5315,0.858761,0.000000,0.000000,0.01,1.00,1,1,42,24,inf,9,0,433,27.21,12.99,401.80,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
63,0.5081,0.831449,0.000000,0.047411,0.01,1.00,1,1,42,24,inf,3,0,439,22.85,14.14,405.02,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
66,0.5325,0.817857,0.000000,0.060109,0.01,1.00,1,1,42,24,inf,8,0,434,24.01,11.98,406.01,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
69,0.5196,0.868484,0.000000,0.000000,0.01,1.00,1,1,42,24,inf,4,0,438,26.79,12.87,402.34,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
72,0.5194,0.892209,0.000000,0.069177,0.01,1.00,1,1,42,24,inf,5,0,437,26.73,13.02,402.25,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
75,0.5219,0.809667,0.000000,0.000000,0.01,1.00,1,1,42,24,inf,6,0,436,20.85,11.48,409.68,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
78,0.5113,0.853374,0.000000,0.043281,0.01,1.00,1,1,42,24,inf,2,0,440,28.06,15.56,398.38,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
81,0.5521,0.849144,0.000000,0.026523,0.01,1.00,1,1,42,24,inf,15,0,427,31.73,13.03,397.24,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
84,0.5544,0.825657,0.000000,0.000000,0.01,1.00,1,1,42,24,inf,14,0,428,29.36,12.98,399.66,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
87,0.5401,0.848904,0.000000,0.000000,0.01,1.00,1,1,42,24,inf,9,0,433,22.36,10.90,408.74,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
90,0.5113,0.826016,0.000000,0.000000,0.01,1.00,1,1,42,24,inf,2,0,440,13.72,5.95,422.33,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
93,0.5277,0.880761,0.000000,0.000000,0.01,1.00,1,1,42,24,inf,8,0,434,26.12,9.03,406.85,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
96,0.5249,0.838791,0.000000,0.000000,0.01,1.00,1,1,42,24,inf,6,0,436,26.59,12.41,403.00,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
99,0.5101,0.840932,0.000000,0.000000,0.01,1.00,1,1,42,24,inf,2,0,440,19.77,8.06,414.17,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
102,0.5509,0.837769,0.000000,0.054678,0.01,1.00,1,1,42,24,inf,12,0,430,31.57,12.56,397.87,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
105,0.5418,0.876212,0.000000,0.000000,0.01,1.00,1,1,42,24,inf,13,0,429,24.26,12.62,405.12,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
108,0.5096,0.866519,0.000000,0.059613,0.01,1.00,1,1,42,24,inf,2,0,440,28.95,11.88,401.17,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
111,0.5453,0.873734,0.000000,0.000000,0.01,1.00,1,1,42,24,inf,12,0,430,30.04,12.21,399.75,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
114,0.5307,0.836029,0.000000,0.000000,0.01,1.00,1,1,42,24,inf,9,0,433,29.18,11.09,401.73,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
