Epoch,Train_Acc,L_pred_CE,L_target_Global,L_feat_Local,Lambda_Global,Lambda_Local,Global_Satisfied,Local_Satisfied,Limit_Dropout,Limit_Enrolled,Limit_Graduate,Hard_Dropout,Hard_Enrolled,Hard_Graduate,Soft_Dropout,Soft_Enrolled,Soft_Graduate,Excess_Dropout,Excess_Enrolled,Excess_Graduate,Course_ID,Course_Hard_Dropout,Course_Hard_Enrolled,Course_Hard_Graduate,Course_Soft_Dropout,Course_Soft_Enrolled,Course_Soft_Graduate
1,0.7219,0.840868,0.595129,0.215564,0.10,0.10,0,0,42,24,inf,134,4,304,136.16,45.39,260.45,94.16,21.39,0.00,1,0,0,0,0.00,0.00,0.00
3,0.7708,0.645181,0.661433,0.218116,0.10,0.10,0,0,42,24,inf,132,35,275,140.14,61.65,240.21,98.14,37.65,0.00,1,0,0,0,0.00,0.00,0.00
6,0.7834,0.617875,0.671957,0.218057,0.10,0.10,0,0,42,24,inf,138,40,264,146.69,63.70,231.61,104.69,39.70,0.00,1,0,0,0,0.00,0.00,0.00
9,0.7796,0.603309,0.632231,0.246533,0.10,0.10,0,0,42,24,inf,129,36,277,136.62,55.79,249.59,94.62,31.79,0.00,1,0,0,0,0.00,0.00,0.00
12,0.7599,0.598845,0.613764,0.177365,0.10,0.10,0,0,42,24,inf,113,29,300,118.72,57.24,266.04,76.72,33.24,0.00,1,0,0,0,0.00,0.00,0.00
15,0.7907,0.602780,0.672529,0.211143,0.10,0.10,0,0,42,24,inf,133,40,269,150.43,62.80,228.78,108.43,38.80,0.00,1,0,0,0,0.00,0.00,0.00
18,0.7834,0.590816,0.650829,0.224323,0.10,0.10,0,0,42,24,inf,138,25,279,147.72,58.02,236.26,105.72,34.02,0.00,1,0,0,0,0.00,0.00,0.00
21,0.7887,0.576882,0.661960,0.210183,0.10,0.10,0,0,42,24,inf,134,34,274,144.16,61.96,235.88,102.16,37.96,0.00,1,0,0,0,0.00,0.00,0.00
24,0.7816,0.566077,0.657763,0.176304,0.10,0.10,0,0,42,24,inf,122,31,289,136.38,63.39,242.23,94.38,39.39,0.00,1,0,0,0,0.00,0.00,0.00
27,0.7882,0.603964,0.667902,0.197809,0.10,0.10,0,0,42,24,inf,127,41,274,144.69,63.99,233.32,102.69,39.99,0.00,1,0,0,0,0.00,0.00,0.00
30,0.7879,0.578188,0.662457,0.211445,0.10,0.10,0,0,42,24,inf,130,37,275,146.76,60.79,234.46,104.76,36.79,0.00,1,0,0,0,0.00,0.00,0.00
33,0.7504,0.595076,0.595071,0.195012,0.10,0.10,0,0,42,24,inf,109,18,315,118.17,53.44,270.40,76.17,29.44,0.00,1,0,0,0,0.00,0.00,0.00
36,0.7914,0.585282,0.662941,0.219692,0.10,0.10,0,0,42,24,inf,131,36,275,149.46,60.49,232.05,107.46,36.49,0.00,1,0,0,0,0.00,0.00,0.00
39,0.7902,0.561507,0.659013,0.206484,0.10,0.10,0,0,42,24,inf,128,34,280,143.06,61.46,237.47,101.06,37.46,0.00,1,0,0,0,0.00,0.00,0.00
42,0.7839,0.577555,0.618265,0.212282,0.10,0.10,0,0,42,24,inf,117,29,296,132.90,54.11,254.99,90.90,30.11,0.00,1,0,0,0,0.00,0.00,0.00
45,0.7861,0.563586,0.668966,0.172021,0.10,0.10,0,0,42,24,inf,118,30,294,133.65,68.24,240.11,91.65,44.24,0.00,1,0,0,0,0.00,0.00,0.00
48,0.7879,0.566051,0.635834,0.236668,0.10,0.10,0,0,42,24,inf,124,28,290,135.58,56.66,249.76,93.58,32.66,0.00,1,0,0,0,0.00,0.00,0.00
51,0.7831,0.562137,0.644933,0.155554,0.10,0.10,0,0,42,24,inf,119,27,296,133.08,60.55,248.37,91.08,36.55,0.00,1,0,0,0,0.00,0.00,0.00
54,0.7851,0.559196,0.662962,0.184091,0.10,0.10,0,0,42,24,inf,116,30,296,131.61,67.35,243.05,89.61,43.35,0.00,1,0,0,0,0.00,0.00,0.00
57,0.7778,0.600995,0.633746,0.188911,0.10,0.10,0,0,42,24,inf,117,21,304,133.32,58.90,249.78,91.32,34.90,0.00,1,0,0,0,0.00,0.00,0.00
60,0.7929,0.558344,0.676383,0.194216,0.10,0.10,0,0,42,24,inf,123,31,288,136.75,70.10,235.15,94.75,46.10,0.00,1,0,0,0,0.00,0.00,0.00
63,0.7816,0.602373,0.633201,0.165383,0.10,0.10,0,0,42,24,inf,118,26,298,133.95,56.93,251.12,91.95,32.93,0.00,1,0,0,0,0.00,0.00,0.00
66,0.7768,0.570637,0.625017,0.172048,0.10,0.10,0,0,42,24,inf,116,24,302,128.31,56.43,257.26,86.31,32.43,0.00,1,0,0,0,0.00,0.00,0.00
69,0.7904,0.561378,0.663606,0.184810,0.10,0.10,0,0,42,24,inf,123,32,287,140.11,63.66,238.23,98.11,39.66,0.00,1,0,0,0,0.00,0.00,0.00
72,0.7874,0.585192,0.665492,0.180590,0.10,0.10,0,0,42,24,inf,124,32,286,139.34,64.64,238.02,97.34,40.64,0.00,1,0,0,0,0.00,0.00,0.00
75,0.7763,0.593061,0.636862,0.165323,0.10,0.10,0,0,42,24,inf,113,21,308,127.77,61.19,253.04,85.77,37.19,0.00,1,0,0,0,0.00,0.00,0.00
78,0.7864,0.578108,0.633915,0.202311,0.10,0.10,0,0,42,24,inf,122,30,290,139.36,55.90,246.74,97.36,31.90,0.00,1,0,0,0,0.00,0.00,0.00
81,0.7718,0.571627,0.651630,0.198481,0.10,0.10,0,0,42,24,inf,112,21,309,126.78,65.31,249.92,84.78,41.31,0.00,1,0,0,0,0.00,0.00,0.00
84,0.7811,0.588429,0.638084,0.171233,0.10,0.10,0,0,42,24,inf,115,26,301,132.11,58.69,251.20,90.11,34.69,0.00,1,0,0,0,0.00,0.00,0.00
87,0.7882,0.580703,0.643382,0.183314,0.10,0.10,0,0,42,24,inf,122,29,291,139.80,57.71,244.49,97.80,33.71,0.00,1,0,0,0,0.00,0.00,0.00
90,0.7819,0.589437,0.639449,0.147020,0.10,0.10,0,0,42,24,inf,114,28,300,131.20,59.43,251.37,89.20,35.43,0.00,1,0,0,0,0.00,0.00,0.00
93,0.7856,0.597067,0.677886,0.197743,0.10,0.10,0,0,42,24,inf,119,38,285,141.82,68.41,231.77,99.82,44.41,0.00,1,0,0,0,0.00,0.00,0.00
96,0.7907,0.581626,0.654231,0.170561,0.10,0.10,0,0,42,24,inf,125,28,289,143.43,59.47,239.10,101.43,35.47,0.00,1,0,0,0,0.00,0.00,0.00
99,0.7781,0.565246,0.641741,0.163210,0.10,0.10,0,0,42,24,inf,118,25,299,135.29,58.66,248.05,93.29,34.66,0.00,1,0,0,0,0.00,0.00,0.00
102,0.7700,0.578603,0.586220,0.178815,0.10,0.10,0,0,42,24,inf,117,17,308,126.99,48.68,266.33,84.99,24.68,0.00,1,0,0,0,0.00,0.00,0.00
105,0.7668,0.597314,0.622355,0.149787,0.10,0.10,0,0,42,24,inf,108,21,313,121.65,58.04,262.31,79.65,34.04,0.00,1,0,0,0,0.00,0.00,0.00
108,0.7831,0.566621,0.654393,0.160039,0.10,0.10,0,0,42,24,inf,115,30,297,135.21,62.82,243.97,93.21,38.82,0.00,1,0,0,0,0.00,0.00,0.00
111,0.7882,0.589504,0.637630,0.199074,0.10,0.10,0,0,42,24,inf,122,27,293,138.73,56.45,246.83,96.73,32.45,0.00,1,0,0,0,0.00,0.00,0.00
114,0.7884,0.573767,0.653451,0.215549,0.10,0.10,0,0,42,24,inf,126,36,280,145.57,58.45,237.99,103.57,34.45,0.00,1,0,0,0,0.00,0.00,0.00
117,0.7816,0.561736,0.648602,0.177157,0.10,0.10,0,0,42,24,inf,114,30,298,128.25,63.76,249.99,86.25,39.76,0.00,1,0,0,0,0.00,0.00,0.00
120,0.7801,0.577662,0.638230,0.170181,0.10,0.10,0,0,42,24,inf,114,23,305,133.76,58.58,249.66,91.76,34.58,0.00,1,0,0,0,0.00,0.00,0.00
123,0.7529,0.589970,0.624292,0.162037,0.10,0.10,0,0,42,24,inf,106,16,320,118.13,61.37,262.50,76.13,37.37,0.00,1,0,0,0,0.00,0.00,0.00
126,0.7748,0.567311,0.630151,0.198899,0.10,0.10,0,0,42,24,inf,114,21,307,129.11,57.75,255.14,87.11,33.75,0.00,1,0,0,0,0.00,0.00,0.00
129,0.7751,0.560188,0.641865,0.149558,0.10,0.10,0,0,42,24,inf,115,20,307,128.74,61.04,252.22,86.74,37.04,0.00,1,0,0,0,0.00,0.00,0.00
132,0.7887,0.595677,0.649695,0.179146,0.10,0.10,0,0,42,24,inf,119,28,295,137.13,60.61,244.26,95.13,36.61,0.00,1,0,0,0,0.00,0.00,0.00
135,0.7773,0.581879,0.632621,0.209383,0.10,0.10,0,0,42,24,inf,114,20,308,131.10,58.82,252.08,89.10,34.82,0.00,1,0,0,0,0.00,0.00,0.00
138,0.7746,0.558607,0.655948,0.195992,0.10,0.10,0,0,42,24,inf,111,24,307,124.71,67.92,249.38,82.71,43.92,0.00,1,0,0,0,0.00,0.00,0.00
141,0.7892,0.568791,0.647214,0.172402,0.10,0.10,0,0,42,24,inf,123,27,292,137.53,59.46,245.01,95.53,35.46,0.00,1,0,0,0,0.00,0.00,0.00
144,0.7610,0.601504,0.543547,0.162855,0.10,0.10,0,0,42,24,inf,112,14,316,121.05,42.58,278.38,79.05,18.58,0.00,1,0,0,0,0.00,0.00,0.00
147,0.7668,0.593180,0.583019,0.202042,0.10,0.10,0,0,42,24,inf,112,17,313,124.51,48.37,269.13,82.51,24.37,0.00,1,0,0,0,0.00,0.00,0.00
150,0.7884,0.591800,0.618060,0.208140,0.10,0.10,0,0,42,24,inf,121,28,293,138.61,52.64,250.75,96.61,28.64,0.00,1,0,0,0,0.00,0.00,0.00
153,0.7688,0.558810,0.596669,0.218095,0.10,0.10,0,0,42,24,inf,113,16,313,126.84,50.25,264.92,84.84,26.25,0.00,1,0,0,0,0.00,0.00,0.00
156,0.7892,0.605528,0.636149,0.164433,0.10,0.10,0,0,42,24,inf,116,31,295,134.37,57.74,249.89,92.37,33.74,0.00,1,0,0,0,0.00,0.00,0.00
159,0.7751,0.581635,0.623487,0.148010,0.10,0.10,0,0,42,24,inf,110,22,310,124.49,58.23,259.28,82.49,34.23,0.00,1,0,0,0,0.00,0.00,0.00
162,0.7907,0.580109,0.638554,0.221817,0.10,0.10,0,0,42,24,inf,127,31,284,146.47,54.63,240.90,104.47,30.63,0.00,1,0,0,0,0.00,0.00,0.00
165,0.7806,0.597427,0.616847,0.179730,0.10,0.10,0,0,42,24,inf,112,24,306,125.29,55.88,260.83,83.29,31.88,0.00,1,0,0,0,0.00,0.00,0.00
168,0.7919,0.584859,0.655295,0.187773,0.10,0.10,0,0,42,24,inf,129,28,285,145.46,59.16,237.38,103.46,35.16,0.00,1,0,0,0,0.00,0.00,0.00
171,0.7801,0.559667,0.636545,0.169770,0.10,0.10,0,0,42,24,inf,118,21,303,132.61,58.19,251.20,90.61,34.19,0.00,1,0,0,0,0.00,0.00,0.00
174,0.7917,0.585832,0.674222,0.194778,0.10,0.10,0,0,42,24,inf,124,33,285,143.25,66.20,232.56,101.25,42.20,0.00,1,0,0,0,0.00,0.00,0.00
177,0.7924,0.579535,0.660720,0.185959,0.10,0.10,0,0,42,24,inf,129,32,281,146.42,60.75,234.83,104.42,36.75,0.00,1,0,0,0,0.00,0.00,0.00
180,0.7919,0.585140,0.639782,0.203147,0.10,0.10,0,0,42,24,inf,123,27,292,139.86,56.85,245.29,97.86,32.85,0.00,1,0,0,0,0.00,0.00,0.00
183,0.7919,0.565750,0.651767,0.165114,0.10,0.10,0,0,42,24,inf,118,32,292,134.45,62.28,245.27,92.45,38.28,0.00,1,0,0,0,0.00,0.00,0.00
186,0.7945,0.578789,0.683161,0.218345,0.10,0.10,0,0,42,24,inf,132,35,275,149.91,67.32,224.77,107.91,43.32,0.00,1,0,0,0,0.00,0.00,0.00
189,0.7914,0.585998,0.651469,0.170789,0.10,0.10,0,0,42,24,inf,122,28,292,140.77,59.69,241.54,98.77,35.69,0.00,1,0,0,0,0.00,0.00,0.00
192,0.7751,0.589021,0.590003,0.210635,0.10,0.10,0,0,42,24,inf,116,18,308,130.19,48.34,263.47,88.19,24.34,0.00,1,0,0,0,0.00,0.00,0.00
195,0.7710,0.567991,0.625390,0.174185,0.10,0.10,0,0,42,24,inf,113,18,311,125.87,57.53,258.60,83.87,33.53,0.00,1,0,0,0,0.00,0.00,0.00
198,0.7919,0.582477,0.639903,0.207898,0.10,0.10,0,0,42,24,inf,124,27,291,140.57,56.26,245.17,98.57,32.26,0.00,1,0,0,0,0.00,0.00,0.00
201,0.7756,0.590443,0.577628,0.203884,0.10,0.10,0,0,42,24,inf,117,16,309,131.04,46.01,264.95,89.04,22.01,0.00,1,0,0,0,0.00,0.00,0.00
204,0.7824,0.587792,0.613574,0.195137,0.10,0.10,0,0,42,24,inf,113,22,307,125.58,54.82,261.59,83.58,30.82,0.00,1,0,0,0,0.00,0.00,0.00
207,0.7894,0.584196,0.629410,0.197151,0.10,0.10,0,0,42,24,inf,122,29,291,138.28,54.88,248.84,96.28,30.88,0.00,1,0,0,0,0.00,0.00,0.00
