Epoch,Train_Acc,L_pred_CE,L_target_Global,L_feat_Local,Lambda_Global,Lambda_Local,Global_Satisfied,Local_Satisfied,Limit_Dropout,Limit_Enrolled,Limit_Graduate,Hard_Dropout,Hard_Enrolled,Hard_Graduate,Soft_Dropout,Soft_Enrolled,Soft_Graduate,Excess_Dropout,Excess_Enrolled,Excess_Graduate,Course_ID,Course_Hard_Dropout,Course_Hard_Enrolled,Course_Hard_Graduate,Course_Soft_Dropout,Course_Soft_Enrolled,Course_Soft_Graduate
1,0.5310,0.956861,0.000000,0.120992,1.00,1.00,1,0,113,63,inf,9,2,431,31.52,12.68,397.79,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
3,0.5053,1.113802,0.000000,0.066498,1.00,1.00,1,1,113,63,inf,1,0,441,29.35,15.37,397.28,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
6,0.5005,1.099082,0.000000,0.058921,1.00,1.00,1,1,113,63,inf,0,0,442,35.85,16.32,389.84,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
9,0.5005,1.023401,0.000000,0.063173,1.00,1.00,1,1,113,63,inf,1,0,441,30.04,15.16,396.79,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
12,0.5514,0.915873,0.000000,0.267220,1.00,1.00,1,0,113,63,inf,18,0,424,54.74,26.19,361.07,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
15,0.5506,0.862204,0.000000,0.185383,1.00,1.00,1,0,113,63,inf,17,0,425,44.91,17.30,379.79,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
18,0.5045,0.905720,0.000000,0.099816,1.00,1.00,1,1,113,63,inf,3,0,439,32.70,16.04,393.26,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
21,0.5368,0.877746,0.000000,0.052134,1.00,1.00,1,1,113,63,inf,10,0,432,31.83,14.42,395.76,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
24,0.5171,0.891500,0.000000,0.070526,1.00,1.00,1,1,113,63,inf,3,0,439,35.95,16.07,389.97,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
27,0.5295,0.829318,0.000000,0.000000,1.00,1.00,1,1,113,63,inf,11,0,431,31.06,10.59,400.35,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
30,0.5035,0.858917,0.000000,0.044440,1.00,1.00,1,1,113,63,inf,2,0,440,30.02,13.59,398.39,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
33,0.5209,0.859972,0.000000,0.062240,1.00,1.00,1,1,113,63,inf,6,0,436,31.94,12.79,397.27,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
36,0.5194,0.890908,0.000000,0.038529,1.00,1.00,1,1,113,63,inf,5,0,437,30.37,12.90,398.74,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
39,0.5008,0.911823,0.000000,0.023848,1.00,1.00,1,1,113,63,inf,1,0,441,26.07,13.05,402.88,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
42,0.5877,0.865911,0.000000,0.133116,1.00,1.00,1,0,113,63,inf,32,0,410,40.00,16.07,385.93,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
45,0.5390,0.844583,0.000000,0.000000,1.00,1.00,1,1,113,63,inf,9,0,433,28.86,13.00,400.14,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
48,0.5249,0.885719,0.000000,0.083454,1.00,1.00,1,1,113,63,inf,6,0,436,31.39,15.32,395.29,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
51,0.5327,0.874591,0.000000,0.000000,1.00,1.00,1,1,113,63,inf,11,0,431,23.15,11.78,407.07,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
54,0.5254,0.868348,0.000000,0.000000,1.00,1.00,1,1,113,63,inf,4,0,438,30.91,13.92,397.17,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
57,0.5610,0.821862,0.000000,0.020944,1.00,1.00,1,1,113,63,inf,18,0,424,31.03,12.15,398.82,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
60,0.5287,0.854731,0.000000,0.000000,1.00,1.00,1,1,113,63,inf,6,0,436,19.27,9.21,413.52,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
63,0.5307,0.858099,0.000000,0.045515,1.00,1.00,1,1,113,63,inf,8,0,434,29.77,14.54,397.69,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
66,0.5232,0.821641,0.000000,0.000000,1.00,1.00,1,1,113,63,inf,8,0,434,28.92,14.02,399.06,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
69,0.5385,0.826049,0.000000,0.000000,1.00,1.00,1,1,113,63,inf,13,0,429,24.77,9.65,407.57,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
72,0.5264,0.858789,0.000000,0.000000,1.00,1.00,1,1,113,63,inf,4,0,438,29.99,12.49,399.52,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
75,0.5179,0.867143,0.000000,0.000000,1.00,1.00,1,1,113,63,inf,5,0,437,26.78,12.17,403.05,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
78,0.5446,0.828798,0.000000,0.000000,1.00,1.00,1,1,113,63,inf,14,0,428,30.34,11.66,399.99,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
81,0.5360,0.813925,0.000000,0.006243,1.00,1.00,1,1,113,63,inf,10,0,432,23.41,11.10,407.50,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
84,0.5370,0.845384,0.000000,0.000000,1.00,1.00,1,1,113,63,inf,8,0,434,27.01,11.44,403.56,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
87,0.5169,0.810239,0.000000,0.186934,1.00,1.00,1,1,113,63,inf,5,0,437,26.05,17.80,398.15,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
90,0.5280,0.809671,0.000000,0.077242,1.00,1.00,1,1,113,63,inf,6,0,436,23.47,12.57,405.96,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
93,0.5252,0.877996,0.000000,0.085267,1.00,1.00,1,1,113,63,inf,8,0,434,21.34,11.20,409.46,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
96,0.5217,0.845906,0.000000,0.000000,1.00,1.00,1,1,113,63,inf,5,0,437,23.76,12.32,405.93,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
99,0.5373,0.844808,0.000000,0.000000,1.00,1.00,1,1,113,63,inf,6,0,436,24.20,10.55,407.24,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
102,0.5222,0.847933,0.000000,0.229766,1.00,1.00,1,1,113,63,inf,5,0,437,32.57,20.74,388.69,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
105,0.5060,0.916958,0.000000,0.000000,1.00,1.00,1,1,113,63,inf,4,0,438,18.14,11.30,412.56,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
108,0.5398,0.822072,0.000000,0.000000,1.00,1.00,1,1,113,63,inf,11,0,431,24.23,11.98,405.79,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
111,0.5139,0.929157,0.000000,0.000000,1.00,1.00,1,1,113,63,inf,5,0,437,23.04,9.70,409.27,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
114,0.5378,0.845101,0.000000,0.000000,1.00,1.00,1,1,113,63,inf,9,0,433,29.30,13.20,399.50,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
117,0.5332,0.854885,0.000000,0.000000,1.00,1.00,1,1,113,63,inf,6,0,436,20.54,8.62,412.84,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
120,0.5244,0.876258,0.000000,0.000000,1.00,1.00,1,1,113,63,inf,6,0,436,25.83,11.06,405.11,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
123,0.5474,0.824408,0.000000,0.000000,1.00,1.00,1,1,113,63,inf,12,0,430,29.23,12.18,400.58,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
126,0.5471,0.827102,0.000000,0.017109,1.00,1.00,1,1,113,63,inf,16,0,426,23.66,11.03,407.32,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
129,0.5433,0.803100,0.000000,0.020704,1.00,1.00,1,1,113,63,inf,10,0,432,31.64,13.13,397.22,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
132,0.5043,0.837437,0.000000,0.000000,1.00,1.00,1,1,113,63,inf,2,0,440,21.27,10.83,409.90,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
135,0.5126,0.865298,0.000000,0.063451,1.00,1.00,1,1,113,63,inf,4,0,438,27.23,11.94,402.83,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
138,0.5136,0.890641,0.000000,0.000000,1.00,1.00,1,1,113,63,inf,5,0,437,20.06,12.36,409.57,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
141,0.5285,0.874693,0.000000,0.000000,1.00,1.00,1,1,113,63,inf,7,0,435,31.02,12.27,398.71,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
144,0.5322,0.894000,0.000000,0.000000,1.00,1.00,1,1,113,63,inf,9,0,433,32.49,17.03,392.48,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
147,0.5242,0.904544,0.000000,0.068344,1.00,1.00,1,1,113,63,inf,4,0,438,28.54,15.49,397.97,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
150,0.5134,0.811151,0.000000,0.000000,1.00,1.00,1,1,113,63,inf,4,0,438,18.43,12.26,411.31,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
153,0.5360,0.869977,0.000000,0.000000,1.00,1.00,1,1,113,63,inf,7,0,435,26.61,11.06,404.33,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
156,0.5159,0.868651,0.000000,0.000000,1.00,1.00,1,1,113,63,inf,4,0,438,24.27,10.90,406.83,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
159,0.5343,0.871603,0.000000,0.000000,1.00,1.00,1,1,113,63,inf,7,0,435,25.21,10.57,406.21,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
162,0.5224,0.852243,0.000000,0.000000,1.00,1.00,1,1,113,63,inf,5,0,437,24.38,14.38,403.24,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
165,0.5360,0.826113,0.000000,0.000000,1.00,1.00,1,1,113,63,inf,8,0,434,29.72,16.12,396.16,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
168,0.5071,0.929703,0.000000,0.000000,1.00,1.00,1,1,113,63,inf,3,0,439,17.74,8.24,416.02,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
171,0.5020,0.927242,0.000000,0.000000,1.00,1.00,1,1,113,63,inf,2,0,440,12.42,6.85,422.72,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
174,0.5229,0.869487,0.000000,0.045960,1.00,1.00,1,1,113,63,inf,5,0,437,27.25,14.32,400.43,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
177,0.5227,0.865690,0.000000,0.000000,1.00,1.00,1,1,113,63,inf,6,0,436,26.05,15.56,400.40,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
180,0.5015,0.846153,0.000000,0.000000,1.00,1.00,1,1,113,63,inf,2,0,440,16.13,12.00,413.87,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
183,0.5038,0.832302,0.000000,0.000000,1.00,1.00,1,1,113,63,inf,2,0,440,16.37,10.73,414.90,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
186,0.5287,0.820879,0.000000,0.000000,1.00,1.00,1,1,113,63,inf,7,0,435,28.07,14.88,399.04,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
189,0.5144,0.804476,0.000000,0.070620,1.00,1.00,1,1,113,63,inf,4,0,438,31.39,16.50,394.11,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
192,0.5086,0.809607,0.000000,0.053151,1.00,1.00,1,1,113,63,inf,4,0,438,23.39,16.07,402.54,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
195,0.5146,0.840818,0.000000,0.000000,1.00,1.00,1,1,113,63,inf,4,0,438,16.44,10.11,415.45,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
198,0.5380,0.830269,0.000000,0.000000,1.00,1.00,1,1,113,63,inf,8,0,434,26.71,13.25,402.04,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
201,0.5096,0.818607,0.000000,0.027741,1.00,1.00,1,1,113,63,inf,4,0,438,23.87,13.55,404.57,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
204,0.5164,0.886864,0.000000,0.083961,1.00,1.00,1,1,113,63,inf,6,0,436,23.84,13.61,404.54,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
207,0.5244,0.849520,0.000000,0.000000,1.00,1.00,1,1,113,63,inf,6,0,436,28.52,15.22,398.26,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
210,0.5264,0.860645,0.000000,0.000000,1.00,1.00,1,1,113,63,inf,8,0,434,26.36,12.67,402.96,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
213,0.5388,0.824842,0.000000,0.000000,1.00,1.00,1,1,113,63,inf,8,0,434,27.00,12.20,402.80,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
216,0.5219,0.867347,0.000000,0.000000,1.00,1.00,1,1,113,63,inf,6,0,436,27.81,14.11,400.09,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
219,0.5131,0.821927,0.000000,0.000000,1.00,1.00,1,1,113,63,inf,4,0,438,19.20,10.02,412.79,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
222,0.5176,0.821037,0.000000,0.161128,1.00,1.00,1,1,113,63,inf,6,0,436,28.98,17.65,395.38,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
225,0.5227,0.826621,0.000000,0.000000,1.00,1.00,1,1,113,63,inf,8,0,434,19.11,10.98,411.91,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
228,0.5131,0.811530,0.000000,0.000000,1.00,1.00,1,1,113,63,inf,3,0,439,25.46,12.88,403.66,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
231,0.5312,0.900331,0.000000,0.000000,1.00,1.00,1,1,113,63,inf,11,0,431,29.90,12.43,399.67,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
234,0.5176,0.845527,0.000000,0.000000,1.00,1.00,1,1,113,63,inf,5,0,437,18.19,9.12,414.70,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
237,0.5131,0.789618,0.000000,0.000000,1.00,1.00,1,1,113,63,inf,4,0,438,12.92,7.72,421.36,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
240,0.5368,0.882323,0.000000,0.000000,1.00,1.00,1,1,113,63,inf,8,0,434,21.32,9.46,411.22,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
