Epoch,Train_Acc,L_pred_CE,L_target_Global,L_feat_Local,Lambda_Global,Lambda_Local,Global_Satisfied,Local_Satisfied,Limit_Dropout,Limit_Enrolled,Limit_Graduate,Hard_Dropout,Hard_Enrolled,Hard_Graduate,Soft_Dropout,Soft_Enrolled,Soft_Graduate,Excess_Dropout,Excess_Enrolled,Excess_Graduate,Course_ID,Course_Hard_Dropout,Course_Hard_Enrolled,Course_Hard_Graduate,Course_Soft_Dropout,Course_Soft_Enrolled,Course_Soft_Graduate
1,0.7428,0.801629,0.674513,0.243714,0.01,0.01,0,0,42,24,inf,136,14,292,145.87,64.41,231.72,103.87,40.41,0.00,1,0,0,0,0.00,0.00,0.00
3,0.7768,0.626128,0.689575,0.248535,0.01,0.01,0,0,42,24,inf,137,37,268,148.38,69.86,223.76,106.38,45.86,0.00,1,0,0,0,0.00,0.00,0.00
6,0.7851,0.565782,0.680118,0.209653,0.01,0.01,0,0,42,24,inf,131,45,266,141.91,69.14,230.96,99.91,45.14,0.00,1,0,0,0,0.00,0.00,0.00
9,0.7861,0.580388,0.662726,0.215999,0.01,0.01,0,0,42,24,inf,126,36,280,136.23,65.77,239.99,94.23,41.77,0.00,1,0,0,0,0.00,0.00,0.00
12,0.8015,0.568477,0.700081,0.244755,0.01,0.01,0,0,42,24,inf,136,54,252,147.66,74.87,219.47,105.66,50.87,0.00,1,0,0,0,0.00,0.00,0.00
15,0.8025,0.560841,0.691301,0.232696,0.01,0.01,0,0,42,24,inf,137,50,255,149.47,70.35,222.18,107.47,46.35,0.00,1,0,0,0,0.00,0.00,0.00
18,0.7997,0.531784,0.653318,0.203953,0.01,0.01,0,0,42,24,inf,126,40,276,136.06,61.64,244.30,94.06,37.64,0.00,1,0,0,0,0.00,0.00,0.00
21,0.8048,0.562602,0.673005,0.237541,0.01,0.01,0,0,42,24,inf,132,42,268,143.61,66.23,232.16,101.61,42.23,0.00,1,0,0,0,0.00,0.00,0.00
24,0.8136,0.541326,0.695497,0.240907,0.01,0.01,0,0,42,24,inf,134,49,259,147.76,73.21,221.03,105.76,49.21,0.00,1,0,0,0,0.00,0.00,0.00
27,0.8171,0.524469,0.686712,0.232748,0.01,0.01,0,0,42,24,inf,138,44,260,151.67,68.07,222.27,109.67,44.07,0.00,1,0,0,0,0.00,0.00,0.00
30,0.8134,0.526074,0.679728,0.230305,0.01,0.01,0,0,42,24,inf,129,44,269,140.30,70.46,231.25,98.30,46.46,0.00,1,0,0,0,0.00,0.00,0.00
33,0.8234,0.511176,0.692760,0.240347,0.01,0.01,0,0,42,24,inf,144,43,255,156.04,68.59,217.37,114.04,44.59,0.00,1,0,0,0,0.00,0.00,0.00
