campaign,dataset,cap,model,seed,method,N,K,frac_shift,mu_c,mu_top1,top1_share,top1_class,n_infl_classes,dL2,cnt_before,cnt_after,cnt_shift_only,AP_before,AP_after,AP_shift_only
results/pending_runs/contamination_tissuemnist,tissuemnist,L70_G70,MobileNetV3,2,fioretto_ldf,2400,120,0.19187301596595496,-0.8919757585063197,2.3405916376817633,0.6075275148939389,7,2,7.250221002105595,127,118,107,0.22828874822442294,0.27194745198621745,0.24801818037046425
results/pending_runs/contamination_tissuemnist,tissuemnist,L70_G70,MobileNetV3,2,fioretto_ldf,2400,120,0.10825872082243257,-1.459118577108693,3.365989306356665,0.41160131545315654,7,4,18.486588206696847,127,114,95,0.22828874822442294,0.25694182660736087,0.270591719133167
results/pending_runs/contamination_tissuemnist,tissuemnist,L70_G70,MobileNetV3,2,hounie_rcl,2400,120,0.18025235694497216,-2.8903338137820493,5.340119916323837,0.48866546977705055,7,3,19.70522022804251,127,94,54,0.22828874822442294,0.3108502233466606,0.27943544474211646
results/pending_runs/contamination_tissuemnist,tissuemnist,L70_G70,MobileNetV3,2,hounie_rcl,2400,120,0.19559391378411387,-1.7560304626816652,2.132586481274686,0.51172098136366,7,3,7.651244343923732,127,70,71,0.22828874822442294,0.2650799186243954,0.24707577021012878
results/pending_runs/contamination_tissuemnist,tissuemnist,L70_G70,MobileNetV3,2,hounie_rcl,2400,120,0.11047118044225986,-1.8157899781659292,3.2942767425303456,0.3935683393741706,7,4,18.505480418775242,127,94,79,0.22828874822442294,0.25426582889706084,0.27129814599983876
results/pending_runs/g2_asym_oct_gl,octmnist,L30_G20,MobileNetV3,1,tralo,1000,50,0.45787465577965375,-6.4776090850822685,2.9525860576337837,0.45581417755410664,3,3,11.265477191662782,260,50,66,0.8136593427460524,0.7473714666888039,0.8143689543617071
results/pending_runs/g2_asym_oct_gl,octmnist,L30_G20,MobileNetV3,1,tralo_bounded,1000,50,0.46549278689395895,-6.5918569791192985,2.91270430390258,0.4418640017720364,3,3,11.33639323542353,260,45,65,0.8136593427460524,0.744688117458421,0.8138145115425962
results/pending_runs/g2_asym_oct_gl,octmnist,L30_G20,MobileNetV3,1,fioretto_ldf,1000,50,0.46100018599110737,-6.465714846012713,2.8660069723971393,0.44326219770804653,3,3,11.186860564567025,260,46,65,0.8136593427460524,0.7467837229367686,0.8137127043204747
results/pending_runs/g2_asym_oct_gl,octmnist,L30_G20,MobileNetV3,1,hounie_rcl,1000,50,0.4785994757858722,-6.872515216742635,2.955547127393862,0.43005319510877743,3,3,11.620542556716197,260,34,63,0.8136593427460524,0.7391138896514338,0.8139080346213451
results/pending_runs/g2_asym_oct_gl,octmnist,L30_G20,MobileNetV3,2,tralo,1000,50,0.23952399970011834,-3.281813862102121,1.9842860735017798,0.6046309013487964,3,2,8.24981994295878,159,50,56,0.7517566084997516,0.7841152027843712,0.758822452230908
results/pending_runs/g2_asym_oct_gl,octmnist,L30_G20,MobileNetV3,2,tralo_bounded,1000,50,0.24970313798699503,-3.4767587079415625,2.0318285365635567,0.5844030912822575,3,2,8.402952476356708,159,43,52,0.7517566084997516,0.7863993273589037,0.7610585955332843
results/pending_runs/g2_asym_oct_gl,octmnist,L30_G20,MobileNetV3,2,fioretto_ldf,1000,50,0.24134588830140147,-3.3588737598457166,2.000898679953114,0.595705234258349,3,2,8.312743219118719,159,47,55,0.7517566084997516,0.7868768616511708,0.7603038867591663
results/pending_runs/g2_asym_oct_gl,octmnist,L30_G20,MobileNetV3,2,hounie_rcl,1000,50,0.2758252000828077,-3.799595307823369,1.9441255735764649,0.5116664844736251,3,3,8.593975195384608,159,32,46,0.7517566084997516,0.7736618350106041,0.7566494070879635
results/pending_runs/g2_asym_oct_gl,octmnist,L30_G20,MobileNetV3,3,tralo,1000,50,0.28600390007348686,-4.865674604561704,2.451784665334965,0.5038940875816786,1,2,10.933212895928204,152,50,58,0.7205322351981209,0.7325697205821645,0.7470631851611915
results/pending_runs/g2_asym_oct_gl,octmnist,L30_G20,MobileNetV3,3,tralo_bounded,1000,50,0.3184352118349384,-4.8797565492035835,3.156903365997267,0.6368074980506013,1,2,10.78305789999405,152,49,55,0.7205322351981209,0.7437677177889415,0.7535965080185404
results/pending_runs/g2_asym_oct_gl,octmnist,L30_G20,MobileNetV3,3,fioretto_ldf,1000,50,0.31575928178538865,-4.849836820972192,3.1108627171456527,0.6359209219262439,1,2,10.732651895795486,152,48,55,0.7205322351981209,0.7426138714554353,0.752328390020702
results/pending_runs/g2_asym_oct_gl,octmnist,L30_G20,MobileNetV3,3,hounie_rcl,1000,50,0.34214156052073713,-5.283342538022914,3.3643421946000287,0.6367829021850631,1,2,11.11434195637998,152,37,51,0.7205322351981209,0.7332583767020352,0.7508526348079552
results/pending_runs/g2_asym_oct_gl,octmnist,L30_G20,MobileNetV3,4,tralo,1000,50,0.3713657871546967,-4.6364980376445475,2.532927936406599,0.5463019537248393,1,3,9.070119004425075,167,50,67,0.7775062340284874,0.7334782997458926,0.7863231598426542
results/pending_runs/g2_asym_oct_gl,octmnist,L30_G20,MobileNetV3,4,tralo_bounded,1000,50,0.3884667444032022,-4.836753176667704,2.816424456566262,0.5822965021561523,1,2,9.323900471250969,167,44,67,0.7775062340284874,0.7259553182270155,0.7868124295602866
results/pending_runs/g2_asym_oct_gl,octmnist,L30_G20,MobileNetV3,4,fioretto_ldf,1000,50,0.38213696560427873,-4.725840992346747,2.750464946025525,0.5820053934272778,1,2,9.205833617329025,167,49,68,0.7775062340284874,0.7289376320360357,0.787248067129899
results/pending_runs/g2_asym_oct_gl,octmnist,L30_G20,MobileNetV3,4,hounie_rcl,1000,50,0.41214319116934756,-5.157152821444518,2.9973197385555497,0.5811966102869919,1,3,9.642812340693528,167,38,65,0.7775062340284874,0.7213089283050678,0.7872744237799237
results/pending_runs/g2_asym_oct_gl,octmnist,L50_G20,MobileNetV3,1,tralo,1000,50,0.46339674943908965,-6.525684621738872,3.0736188279620715,0.47100327492428784,3,3,11.247031804473906,260,48,67,0.8136593427460524,0.7536726413308712,0.8160942832551149
results/pending_runs/g2_asym_oct_gl,octmnist,L50_G20,MobileNetV3,1,tralo_bounded,1000,50,0.46402696062068516,-6.547718499857856,2.9018639313766106,0.4431870324662869,3,3,11.25498241180701,260,45,66,0.8136593427460524,0.7474724319130802,0.8148915161068314
results/pending_runs/g2_asym_oct_gl,octmnist,L50_G20,MobileNetV3,1,fioretto_ldf,1000,50,0.4610836170689161,-6.467216978226043,2.868262783289939,0.4435080488171132,3,3,11.187745567918052,260,46,65,0.8136593427460524,0.7468855072458747,0.8137187484811605
results/pending_runs/g2_asym_oct_gl,octmnist,L50_G20,MobileNetV3,1,hounie_rcl,1000,50,0.4663378823174233,-6.6123891125187475,2.8494849283233283,0.43093122316843224,3,3,11.341392687611558,260,43,65,0.8136593427460524,0.7426378199213228,0.8136403952686112
results/pending_runs/g2_asym_oct_gl,octmnist,L50_G20,MobileNetV3,2,tralo,1000,50,0.23891028404778233,-3.268031806768029,1.9007320103667935,0.5816136814918431,3,2,8.160905122484301,159,49,56,0.7517566084997516,0.7799946147275996,0.7574514356768114
results/pending_runs/g2_asym_oct_gl,octmnist,L50_G20,MobileNetV3,2,tralo_bounded,1000,50,0.2349457261141616,-3.2701026077071185,1.8476914506477211,0.5650255274232076,3,2,8.154145188216436,159,47,57,0.7517566084997516,0.7827531223309834,0.7577088292437897
results/pending_runs/g2_asym_oct_gl,octmnist,L50_G20,MobileNetV3,2,fioretto_ldf,1000,50,0.2414160176926366,-3.3601776132372807,2.0003604697391975,0.5953139089609014,3,2,8.31370443848439,159,47,55,0.7517566084997516,0.786857859649545,0.7603038867591663
results/pending_runs/g2_asym_oct_gl,octmnist,L50_G20,MobileNetV3,2,hounie_rcl,1000,50,0.25404366012514323,-3.485041059565627,1.811212148403852,0.5197104187431296,3,2,8.300030968628311,159,40,52,0.7517566084997516,0.7752893069490832,0.7543520786886362
results/pending_runs/g2_asym_oct_gl,octmnist,L50_G20,MobileNetV3,3,tralo,1000,50,0.30052613195205163,-4.811746168495233,2.700783717409139,0.5612897320088165,1,2,10.691773552343257,152,50,57,0.7205322351981209,0.7402061104654034,0.7492449720566592
results/pending_runs/g2_asym_oct_gl,octmnist,L50_G20,MobileNetV3,3,tralo_bounded,1000,50,0.3161037569928501,-4.8756566464049005,3.139591615269358,0.6439320573536198,1,2,10.760349733899677,152,48,54,0.7205322351981209,0.7411703622709398,0.7513561564774908
results/pending_runs/g2_asym_oct_gl,octmnist,L50_G20,MobileNetV3,3,fioretto_ldf,1000,50,0.31577546274777013,-4.850917232683385,3.1117218138582086,0.6361596441537118,1,2,10.733986460087767,152,48,55,0.7205322351981209,0.7425179073929687,0.7523140385882304
results/pending_runs/g2_asym_oct_gl,octmnist,L50_G20,MobileNetV3,3,hounie_rcl,1000,50,0.3234159310199166,-4.938252135710834,3.2133146639370427,0.6506987848392847,1,2,10.729103193665498,152,45,53,0.7205322351981209,0.7351600637935821,0.7490080845038696
results/pending_runs/g2_asym_oct_gl,octmnist,L50_G20,MobileNetV3,4,tralo,1000,50,0.37149614967988315,-4.654109070301905,2.5519404713669256,0.548319868060459,1,3,9.093367278753513,167,50,67,0.7775062340284874,0.7310104185638224,0.7856734625553243
results/pending_runs/g2_asym_oct_gl,octmnist,L50_G20,MobileNetV3,4,tralo_bounded,1000,50,0.38938559570746223,-4.846272784919089,2.8286572127050618,0.5836768457416265,1,2,9.341787024270392,167,44,67,0.7775062340284874,0.726052782927695,0.7870682107076554
results/pending_runs/g2_asym_oct_gl,octmnist,L50_G20,MobileNetV3,4,fioretto_ldf,1000,50,0.38208318776569955,-4.724580514826039,2.749084860306569,0.5818685599027813,1,2,9.204360306212408,167,49,68,0.7775062340284874,0.7290402615592593,0.7871993257557464
results/pending_runs/g2_asym_oct_gl,octmnist,L50_G20,MobileNetV3,4,hounie_rcl,1000,50,0.3914399486868109,-4.8841616350422,2.81723071846389,0.5768094770351613,1,3,9.361421497105582,167,45,67,0.7775062340284874,0.7245100939981826,0.7865609819053844
results/pending_runs/g2_asym_oct_gl,octmnist,L50_G30,MobileNetV3,1,tralo,1000,75,0.409011095018201,-5.447928906948097,2.9737096759481854,0.5458422322941147,3,3,10.160690448023349,260,73,95,0.8136593427460524,0.7733038580615685,0.8170481088635402
results/pending_runs/g2_asym_oct_gl,octmnist,L50_G30,MobileNetV3,1,tralo_bounded,1000,75,0.4135524890303133,-5.564488305185953,2.618566701648002,0.47058535448939104,3,3,10.263769584099157,260,71,85,0.8136593427460524,0.7594821733312754,0.8138810999579384
results/pending_runs/g2_asym_oct_gl,octmnist,L50_G30,MobileNetV3,1,fioretto_ldf,1000,75,0.4146014631714356,-5.561288505691999,2.618850219662734,0.4709070958973503,3,3,10.267749281839157,260,72,85,0.8136593427460524,0.7591940541222603,0.8133375089687667
results/pending_runs/g2_asym_oct_gl,octmnist,L50_G30,MobileNetV3,1,hounie_rcl,1000,75,0.42068748551800106,-5.696699600335945,2.618830963646434,0.459710208958885,3,3,10.376919329547071,260,67,83,0.8136593427460524,0.756981218876988,0.8138106772414632
results/pending_runs/g2_asym_oct_gl,octmnist,L50_G30,MobileNetV3,2,tralo,1000,75,0.17842602826298548,-2.6963667249999865,2.0302832123162546,0.7529699849401104,3,2,8.096997529529059,159,75,76,0.7517566084997516,0.7973482989952553,0.7689354901856038
results/pending_runs/g2_asym_oct_gl,octmnist,L50_G30,MobileNetV3,2,tralo_bounded,1000,75,0.18326666922705326,-2.614000834832369,1.8205134940722982,0.6533647598758561,3,2,7.785963704006321,159,73,71,0.7517566084997516,0.7952411678261345,0.7605586457765023
results/pending_runs/g2_asym_oct_gl,octmnist,L50_G30,MobileNetV3,2,fioretto_ldf,1000,75,0.1895066633716665,-2.68425069896018,1.8821338118215614,0.6704685140746551,3,2,7.830010622921221,159,72,71,0.7517566084997516,0.7964389890474978,0.7620141389300766
results/pending_runs/g2_asym_oct_gl,octmnist,L50_G30,MobileNetV3,2,hounie_rcl,1000,75,0.20903199892950108,-2.95752497813401,1.856192460824877,0.6276168331792091,3,2,8.001158547941738,159,56,64,0.7517566084997516,0.7884969491587469,0.7594328689071697
results/pending_runs/g2_asym_oct_gl,octmnist,L50_G30,MobileNetV3,3,tralo,1000,75,0.2477551434251143,-3.68877981287861,2.7429104695527267,0.642042666279839,1,2,9.803128955511513,152,74,71,0.7205322351981209,0.7587621321884446,0.7550034937210266
results/pending_runs/g2_asym_oct_gl,octmnist,L50_G30,MobileNetV3,3,tralo_bounded,1000,75,0.24717960282029267,-3.80146433348911,2.569958214842485,0.617530495810902,1,2,9.795867261873868,152,71,71,0.7205322351981209,0.7549418846430331,0.7520907274002641
results/pending_runs/g2_asym_oct_gl,octmnist,L50_G30,MobileNetV3,3,fioretto_ldf,1000,75,0.24397950499887744,-3.748161003289267,2.539069967765108,0.6148956373385575,1,2,9.745009826011993,152,73,73,0.7205322351981209,0.7553093948299998,0.7523477534826741
results/pending_runs/g2_asym_oct_gl,octmnist,L50_G30,MobileNetV3,3,hounie_rcl,1000,75,0.25691371914800354,-3.9267715468454343,2.6821398884443206,0.6460073258332844,1,2,9.829782734793584,152,66,69,0.7205322351981209,0.750026064674946,0.7499184165158624
results/pending_runs/g2_asym_oct_gl,octmnist,L50_G30,MobileNetV3,4,tralo,1000,75,0.26159911564883254,-3.4363072909236188,1.7972361322862407,0.5230137994449197,1,3,8.009148301768466,167,75,83,0.7775062340284874,0.7405544700069532,0.7847700888571811
results/pending_runs/g2_asym_oct_gl,octmnist,L50_G30,MobileNetV3,4,tralo_bounded,1000,75,0.29684172761142796,-3.746727717317663,2.13963695344285,0.5710681733164872,1,2,8.283449930879115,167,71,78,0.7775062340284874,0.7405690553715863,0.7859484956549543
results/pending_runs/g2_asym_oct_gl,octmnist,L50_G30,MobileNetV3,4,fioretto_ldf,1000,75,0.2957637536475106,-3.704320448652128,2.1717652006286032,0.586278976328528,1,2,8.274049378001877,167,75,79,0.7775062340284874,0.7432841635961315,0.7866548033134227
results/pending_runs/g2_asym_oct_gl,octmnist,L50_G30,MobileNetV3,4,hounie_rcl,1000,75,0.31142691670318357,-3.9011159768520867,2.24460430283564,0.5753749224976566,1,2,8.423056391024389,167,64,76,0.7775062340284874,0.7387744123009548,0.786379004443759
results/pending_runs/g2_asym_oct_gl,octmnist,L70_G20,MobileNetV3,1,tralo,1000,50,0.4589018191296268,-6.474265455302471,2.9061548748369583,0.44887792984404057,3,3,11.258756537108495,260,48,65,0.8136593427460524,0.7445008196857803,0.8136889223286209
results/pending_runs/g2_asym_oct_gl,octmnist,L70_G20,MobileNetV3,1,tralo_bounded,1000,50,0.4641502297028787,-6.524336658741731,2.8706272073281878,0.43998759682058025,3,3,11.232923937470636,260,47,65,0.8136593427460524,0.7459592970937503,0.8138807779956478
results/pending_runs/g2_asym_oct_gl,octmnist,L70_G20,MobileNetV3,1,fioretto_ldf,1000,50,0.4607693786678928,-6.461632521553377,2.858508102960817,0.44238171908198076,3,3,11.184771051481253,260,46,65,0.8136593427460524,0.7466908503245685,0.813780608099763
results/pending_runs/g2_asym_oct_gl,octmnist,L70_G20,MobileNetV3,1,hounie_rcl,1000,50,0.4665174396138957,-6.6071726534059945,2.8040452678543333,0.4243941266479315,3,3,11.318246510287846,260,43,65,0.8136593427460524,0.7413323154397918,0.8134702422739153
results/pending_runs/g2_asym_oct_gl,octmnist,L70_G20,MobileNetV3,2,tralo,1000,50,0.23865370035925262,-3.2271334948196473,1.867920968956647,0.5770407810242414,3,2,8.13100890563104,159,49,57,0.7517566084997516,0.7774469587918852,0.7560208419547646
results/pending_runs/g2_asym_oct_gl,octmnist,L70_G20,MobileNetV3,2,tralo_bounded,1000,50,0.24195489476408163,-3.352832725199778,1.8602946848972433,0.5548426770340588,3,2,8.234328434075683,159,45,56,0.7517566084997516,0.7810553321714058,0.7570023118444199
results/pending_runs/g2_asym_oct_gl,octmnist,L70_G20,MobileNetV3,2,fioretto_ldf,1000,50,0.24134860435907574,-3.358731113775679,2.003432841864098,0.5964850337816896,3,2,8.31346967673125,159,47,55,0.7517566084997516,0.7870608338904986,0.7603457168024663
results/pending_runs/g2_asym_oct_gl,octmnist,L70_G20,MobileNetV3,2,hounie_rcl,1000,50,0.2580240615348942,-3.5761649488084433,1.9341894374370865,0.5408557673161992,3,2,8.459381080631928,159,40,50,0.7517566084997516,0.7777669139014278,0.7570010256971987
results/pending_runs/g2_asym_oct_gl,octmnist,L70_G20,MobileNetV3,3,tralo,1000,50,0.3001266439026219,-4.782553187910631,2.6829524830525675,0.5609874846420008,1,2,10.650141245571394,152,50,57,0.7205322351981209,0.7407092122031108,0.7495499096967219
results/pending_runs/g2_asym_oct_gl,octmnist,L70_G20,MobileNetV3,3,tralo_bounded,1000,50,0.31742097761377447,-4.887465180384512,3.143800600776276,0.641675674986637,1,2,10.7750229626912,152,48,54,0.7205322351981209,0.7413704951268867,0.7520603555988249
results/pending_runs/g2_asym_oct_gl,octmnist,L70_G20,MobileNetV3,3,fioretto_ldf,1000,50,0.3158534239001158,-4.850460082681312,3.112746818543248,0.6354974194229213,1,2,10.73603059994235,152,48,55,0.7205322351981209,0.7426924324285626,0.7524308968490799
results/pending_runs/g2_asym_oct_gl,octmnist,L70_G20,MobileNetV3,3,hounie_rcl,1000,50,0.3176834719885177,-4.926982565330376,3.1007517189392453,0.6293409156261803,1,2,10.677472358425966,152,43,54,0.7205322351981209,0.7311493943150261,0.745868681515817
results/pending_runs/g2_asym_oct_gl,octmnist,L70_G20,MobileNetV3,4,tralo,1000,50,0.36686652797158925,-4.611104583926217,2.4674618255661525,0.5351129606054571,1,3,9.031203822297536,167,49,67,0.7775062340284874,0.7306979016868149,0.7849892242846269
results/pending_runs/g2_asym_oct_gl,octmnist,L70_G20,MobileNetV3,4,tralo_bounded,1000,50,0.3843531836381525,-4.7884760291702655,2.758554546092382,0.5760819369853621,1,3,9.261034702238893,167,46,67,0.7775062340284874,0.7252726059856107,0.7865248343051384
results/pending_runs/g2_asym_oct_gl,octmnist,L70_G20,MobileNetV3,4,fioretto_ldf,1000,50,0.38207845491457293,-4.725414067111001,2.7474186728024708,0.5814133182369292,1,2,9.204933424481133,167,49,68,0.7775062340284874,0.7290707341012701,0.7871983715503134
results/pending_runs/g2_asym_oct_gl,octmnist,L70_G20,MobileNetV3,4,hounie_rcl,1000,50,0.3930390059370584,-4.884372864943118,2.8337212770371023,0.5801607197877395,1,3,9.342340400141001,167,44,67,0.7775062340284874,0.7244737476883252,0.7863947070833772
results/pending_runs/g2_asym_oct_gl,octmnist,L70_G30,MobileNetV3,1,tralo,1000,75,0.41185106502421603,-5.518191176814518,2.866130498634957,0.5193967383147978,3,3,10.229141399484492,260,71,89,0.8136593427460524,0.7680660395867276,0.8160107765214665
results/pending_runs/g2_asym_oct_gl,octmnist,L70_G30,MobileNetV3,1,tralo_bounded,1000,75,0.41005900345402924,-5.521064042306876,2.5712465033166754,0.4657157539948271,3,3,10.264847881995044,260,74,86,0.8136593427460524,0.7578900082185462,0.812663675814629
results/pending_runs/g2_asym_oct_gl,octmnist,L70_G30,MobileNetV3,1,fioretto_ldf,1000,75,0.41397517924775135,-5.5502744184862935,2.6077679049491653,0.4698448596097296,3,3,10.260701416899934,260,72,85,0.8136593427460524,0.7590419796338383,0.8131770821203906
results/pending_runs/g2_asym_oct_gl,octmnist,L70_G30,MobileNetV3,1,hounie_rcl,1000,75,0.4188102706933629,-5.651576986135046,2.6499569020735865,0.46888804816331753,3,3,10.343468398085989,260,69,83,0.8136593427460524,0.7582302622118706,0.8139389528956816
results/pending_runs/g2_asym_oct_gl,octmnist,L70_G30,MobileNetV3,2,tralo,1000,75,0.1983156015848709,-2.7225502787554308,2.1295309972534664,0.7821824316232452,3,2,7.84230188350517,159,74,75,0.7517566084997516,0.8054016271496107,0.7705500507963187
results/pending_runs/g2_asym_oct_gl,octmnist,L70_G30,MobileNetV3,2,tralo_bounded,1000,75,0.17036470426145495,-2.4505003286374722,1.7181399404294706,0.657766947169496,3,2,7.577541392156084,159,74,78,0.7517566084997516,0.7941981782264632,0.7604059282202483
results/pending_runs/g2_asym_oct_gl,octmnist,L70_G30,MobileNetV3,2,fioretto_ldf,1000,75,0.18948810549814257,-2.6835406847402026,1.8844695785702925,0.6712854149893512,3,2,7.830723770809396,159,72,71,0.7517566084997516,0.796485026721208,0.7621013376348954
results/pending_runs/g2_asym_oct_gl,octmnist,L70_G30,MobileNetV3,2,hounie_rcl,1000,75,0.19736301001394746,-2.765096398489546,1.6906174493305162,0.5919205776307678,3,2,7.755424935562675,159,61,66,0.7517566084997516,0.7868132643174779,0.7561518805563177
results/pending_runs/g2_asym_oct_gl,octmnist,L70_G30,MobileNetV3,3,tralo,1000,75,0.25243330175766027,-3.8101729415426506,2.672001305859396,0.6332167701833396,1,2,9.795249197786427,152,73,71,0.7205322351981209,0.7553609969672586,0.7528703395176121
results/pending_runs/g2_asym_oct_gl,octmnist,L70_G30,MobileNetV3,3,tralo_bounded,1000,75,0.24981185529981273,-3.832431475305765,2.5890162313312794,0.6209899994104406,1,2,9.801818538439793,152,71,70,0.7205322351981209,0.7534858559658971,0.751848483007953
results/pending_runs/g2_asym_oct_gl,octmnist,L70_G30,MobileNetV3,3,fioretto_ldf,1000,75,0.24386622505929373,-3.7462398230680973,2.5378883154308185,0.6144930299896877,1,2,9.744731887430756,152,73,73,0.7205322351981209,0.7554138836327386,0.7523808495668455
results/pending_runs/g2_asym_oct_gl,octmnist,L70_G30,MobileNetV3,3,hounie_rcl,1000,75,0.2567235751485367,-3.9413051221231563,2.6953388966619265,0.6622048657467186,1,2,9.809933972462249,152,67,70,0.7205322351981209,0.746448063600949,0.7475094138806571
results/pending_runs/g2_asym_oct_gl,octmnist,L70_G30,MobileNetV3,4,tralo,1000,75,0.29442477746203677,-3.714143114572499,2.1843278443792493,0.5881108446815106,1,2,8.32340841778446,167,72,79,0.7775062340284874,0.7417311069181926,0.786752790969688
results/pending_runs/g2_asym_oct_gl,octmnist,L70_G30,MobileNetV3,4,tralo_bounded,1000,75,0.2978245012548943,-3.761620457955541,2.1617545989831317,0.5746870592462846,1,2,8.319590222098794,167,71,78,0.7775062340284874,0.7406570183602184,0.7863169778661149
results/pending_runs/g2_asym_oct_gl,octmnist,L70_G30,MobileNetV3,4,fioretto_ldf,1000,75,0.2954427604500867,-3.7019774376655867,2.1674499614138716,0.5854843790675921,1,2,8.272091362665632,167,75,79,0.7775062340284874,0.7433369804848086,0.7866373845454679
results/pending_runs/g2_asym_oct_gl,octmnist,L70_G30,MobileNetV3,4,hounie_rcl,1000,75,0.3119972566214948,-3.9157484509460074,2.2191679434742464,0.5667289335039172,1,2,8.425540388427637,167,65,76,0.7775062340284874,0.7379185518631621,0.7861388266431582
results/pending_runs/g2_asym_oct_gl,octmnist,L70_G50,MobileNetV3,1,tralo,1000,125,0.3024869101736787,-3.7247428901344715,2.3564897673850767,0.551827897153463,0,2,8.792979559115102,260,123,123,0.8136593427460524,0.7681258487928361,0.8063824060709287
results/pending_runs/g2_asym_oct_gl,octmnist,L70_G50,MobileNetV3,1,tralo_bounded,1000,125,0.2897364011713111,-3.6942948946974177,2.108117893640324,0.5291152393954172,0,2,8.653399236683688,260,129,125,0.8136593427460524,0.7682460266698714,0.808962467177685
results/pending_runs/g2_asym_oct_gl,octmnist,L70_G50,MobileNetV3,1,fioretto_ldf,1000,125,0.29494072545746436,-3.748452437969474,2.1103028152011207,0.524869028631636,0,2,8.681201226517151,260,123,125,0.8136593427460524,0.7686813540012305,0.809217944374158
results/pending_runs/g2_asym_oct_gl,octmnist,L70_G50,MobileNetV3,1,hounie_rcl,1000,125,0.3023705431147324,-3.880122587212518,2.0851706511952544,0.5129493114274432,0,2,8.789072792960983,260,117,124,0.8136593427460524,0.7695205000948157,0.8100550397778252
results/pending_runs/g2_asym_oct_gl,octmnist,L70_G50,MobileNetV3,2,tralo,1000,125,0.08588409020234453,-0.7990157296338397,1.6290420960685739,0.9484242325188177,3,1,6.946219744180117,159,122,130,0.7517566084997516,0.8118140806786618,0.7693678314248369
results/pending_runs/g2_asym_oct_gl,octmnist,L70_G50,MobileNetV3,2,tralo_bounded,1000,125,0.08017461309926076,-0.8841764805711021,1.3823733071762985,0.743600883060264,3,2,6.947863030519414,159,122,128,0.7517566084997516,0.8046507483430073,0.76093020058163
results/pending_runs/g2_asym_oct_gl,octmnist,L70_G50,MobileNetV3,2,fioretto_ldf,1000,125,0.07968900070232454,-0.8370689070352487,1.3857159279217133,0.7513686198156382,3,2,6.946748522696203,159,122,130,0.7517566084997516,0.8040692070171287,0.7611988423089425
results/pending_runs/g2_asym_oct_gl,octmnist,L70_G50,MobileNetV3,2,hounie_rcl,1000,125,0.07787409367102999,-0.8181421939834204,1.327949532883894,0.7222985759965452,3,2,6.925104652282667,159,123,132,0.7517566084997516,0.801503692017471,0.7601777654158289
results/pending_runs/g2_asym_oct_gl,octmnist,L70_G50,MobileNetV3,3,tralo,1000,125,0.08267569424066938,-1.8157852284408427,1.1599440500586844,0.5250432212532484,3,2,8.446499607277065,152,125,105,0.7205322351981209,0.7639007862031955,0.7415811171555232
results/pending_runs/g2_asym_oct_gl,octmnist,L70_G50,MobileNetV3,3,tralo_bounded,1000,125,0.1181914790630423,-1.9535481506740489,1.6606284679725467,0.6075226436904541,1,2,8.396782859833692,152,122,101,0.7205322351981209,0.7646012932608639,0.7491030582884561
results/pending_runs/g2_asym_oct_gl,octmnist,L70_G50,MobileNetV3,3,fioretto_ldf,1000,125,0.11410150245161725,-1.8871066740681128,1.6227021609223697,0.6019298310073997,1,2,8.373341397323097,152,126,101,0.7205322351981209,0.7649361707863381,0.7491232520385077
results/pending_runs/g2_asym_oct_gl,octmnist,L70_G50,MobileNetV3,3,hounie_rcl,1000,125,0.12028491033765837,-2.0292992585228378,1.6941929289510145,0.6238936574258747,1,2,8.407436675823895,152,119,101,0.7205322351981209,0.7612962080662715,0.7479103769272845
results/pending_runs/g2_asym_oct_gl,octmnist,L70_G50,MobileNetV3,4,tralo,1000,125,0.12441417917805819,-1.9074594449866804,1.2444966889251878,0.5163605447258938,1,2,7.392194994468934,167,125,125,0.7775062340284874,0.7645655753347605,0.7864536950777705
results/pending_runs/g2_asym_oct_gl,octmnist,L70_G50,MobileNetV3,4,tralo_bounded,1000,125,0.12273914083032977,-1.9283349009278232,1.2536362371646492,0.5783908027886192,1,2,7.097155407744279,167,120,122,0.7775062340284874,0.7589615935391424,0.7852615196462627
results/pending_runs/g2_asym_oct_gl,octmnist,L70_G50,MobileNetV3,4,fioretto_ldf,1000,125,0.11838814205159348,-1.8726787459138743,1.2373526681044218,0.5826698233318796,1,2,7.051292118003393,167,120,125,0.7775062340284874,0.7599492292877207,0.7852008340436959
results/pending_runs/g2_asym_oct_gl,octmnist,L70_G50,MobileNetV3,4,hounie_rcl,1000,125,0.11671040640509908,-1.890677871307717,1.193161002869411,0.5837139450454734,1,2,7.016560985973283,167,119,122,0.7775062340284874,0.757142894944489,0.7845410301560898
results/pending_runs/g2_asym_oct_gl,octmnist,L80_G20,MobileNetV3,1,tralo,1000,50,0.46068352756079084,-6.4716865898923395,3.0355206517474738,0.4690463003088614,3,3,11.220298488392377,260,50,67,0.8136593427460524,0.7507472044459966,0.8154232747435108
results/pending_runs/g2_asym_oct_gl,octmnist,L80_G20,MobileNetV3,1,tralo_bounded,1000,50,0.4617126619493505,-6.519192022527075,2.8155219738423556,0.43188204368168887,3,3,11.24861943315873,260,46,65,0.8136593427460524,0.7450465603796994,0.8133484697852882
