dataset,model,seed,warmup,sweep,N,K,base,sinkerr_eps1.0,sinkmass_eps1.0,sinkdiscord_eps1.0,sinkerr_eps0.5,sinkmass_eps0.5,sinkdiscord_eps0.5,sinkerr_eps0.1,sinkmass_eps0.1,sinkdiscord_eps0.1,inc_up,inc_dnTPin,inc_dnTPout,inc_upTPin,inc_dnFPin,inc_align,inc_neff,ot_up,ot_dnTPin,ot_dnTPout,ot_upTPin,ot_dnFPin,ot_align,ot_neff,sig1.00_up,sig1.00_dnTPin,sig1.00_dnTPout,sig1.00_upTPin,sig1.00_dnFPin,sig1.00_align,sig1.00_neff,sig0.25_up,sig0.25_dnTPin,sig0.25_dnTPout,sig0.25_upTPin,sig0.25_dnFPin,sig0.25_align,sig0.25_neff,cut0.5_up,cut0.5_dnTPin,cut0.5_dnTPout,cut0.5_upTPin,cut0.5_dnFPin,cut0.5_align,cut0.5_neff,cut1.0_up,cut1.0_dnTPin,cut1.0_dnTPout,cut1.0_upTPin,cut1.0_dnFPin,cut1.0_align,cut1.0_neff
dermmnist,MobileNetV3,4,50,,2003,178,0.11133300049925113,,,,,,,,,,0.0,0.05594266356853651,0.32726746188579287,0.0,0.053311215794491364,-0.3832101254543294,0.06310263988331015,0.061567880037253,0.0,0.3875595054493722,0.031341273436088245,0.0,-0.35621823201328395,0.042004657933825976,0.0,0.05142234068339228,0.32538399357010134,0.0,0.049340452218897844,-0.3768063342534936,0.06489978207888958,0.0,0.00017014435229080455,0.3855346108373179,0.0,0.00018744638099531068,-0.3857047551896087,0.017226325445117714,0.4689655172413793,0.0,0.20689655172413793,0.2827586206896552,0.0,0.07586206896551724,0.07239141288067898,0.34472934472934474,0.0,0.1623931623931624,0.22507122507122507,0.0,0.06267806267806268,0.17523714428357465
dermmnist,MobileNetV3,4,50,,2003,178,0.11133300049925113,,,,,,,,,,0.0,0.05594266356853651,0.32726746188579287,0.0,0.053311215794491364,-0.3832101254543294,0.06310263988331015,0.061567880037253,0.0,0.3875595054493722,0.031341273436088245,0.0,-0.35621823201328395,0.042004657933825976,0.0,0.05142234068339228,0.32538399357010134,0.0,0.049340452218897844,-0.3768063342534936,0.06489978207888958,0.0,0.00017014435229080455,0.3855346108373179,0.0,0.00018744638099531068,-0.3857047551896087,0.017226325445117714,0.4689655172413793,0.0,0.20689655172413793,0.2827586206896552,0.0,0.07586206896551724,0.07239141288067898,0.34472934472934474,0.0,0.1623931623931624,0.22507122507122507,0.0,0.06267806267806268,0.17523714428357465
dermmnist,MobileNetV3,4,50,,2003,67,0.11133300049925113,,,,,,,,,,0.0,4.080599584625821e-05,0.3831693194584831,0.0,9.304853897435019e-06,-0.3832101254543294,0.06310263988331015,7.198399644242075e-06,0.0,0.5835828928686106,5.861742446923242e-06,0.0,-0.5835770311261638,0.08516706162843235,0.0,2.918027114006959e-05,0.3767771539823535,0.0,6.5183964317859276e-06,-0.3768063342534936,0.06489978207888958,0.0,0.0,0.3857047551896086,0.0,0.0,-0.3857047551896087,0.017226325445117714,0.27710843373493976,0.0,0.5060240963855421,0.25301204819277107,0.0,-0.25301204819277107,0.04143784323514728,0.2774566473988439,0.0,0.44508670520231214,0.23121387283236994,0.0,-0.2138728323699422,0.08637044433349975
dermmnist,MobileNetV3,3,50,,2003,67,0.11133300049925113,,,,,,,,,,0.0,0.0006151909203511689,0.298986291448565,0.0,6.648631780312877e-05,-0.2996014823689161,0.09704461432813571,0.0001470780747701862,0.0,0.5237686949863702,0.00013273991744310593,0.0,-0.5236359550689271,0.09267415800968158,0.0,0.0005101449208722706,0.2972299559403444,0.0,6.253476365652791e-05,-0.2977401008612167,0.09829920229801896,0.0,4.147619853774504e-12,0.24247703304293078,0.0,1.0006086669484663e-13,-0.24247703304707843,0.021200019158162612,0.32653061224489793,0.0,0.4421768707482993,0.2789115646258503,0.0,-0.16326530612244897,0.07338991512730904,0.1855072463768116,0.0,0.33043478260869563,0.16521739130434782,0.0,-0.16521739130434782,0.17224163754368446
dermmnist,MobileNetV3,1,50,,2003,67,0.11133300049925113,,,,,,,,,,0.0,0.00020053177855115713,0.3190055264637611,0.0,4.259927705269267e-05,-0.31920605824231224,0.06464655557935063,4.508270612746683e-05,0.0,0.5995705537552649,3.7182836575184754e-05,0.0,-0.5995333709186897,0.07566779687652629,0.0,0.00017460596897772362,0.311235438951633,0.0,3.867176462711902e-05,-0.31141004492061075,0.06490249629511312,0.0,1.6918981421953487e-14,0.28266420002404047,0.0,1.1171243830871529e-14,-0.2826642000240574,0.020925560177377303,0.36619718309859156,0.0,0.5070422535211268,0.30985915492957744,0.0,-0.19718309859154928,0.03544682975536695,0.2967741935483871,0.0,0.47096774193548385,0.2709677419354839,0.0,-0.2,0.07738392411382926
dermmnist,MobileNetV3,2,50,,2003,67,0.11133300049925113,,,,,,,,,,0.0,0.0003245422244815741,0.37438322076136965,0.0,4.6898841820462816e-05,-0.3747077629858511,0.06985363864741123,6.354386339140516e-05,0.0,0.5559065314926214,5.55186124776704e-05,0.0,-0.5558510128801436,0.07845054478858593,0.0,0.0002527704669946545,0.36845987513229217,0.0,4.5756285772853766e-05,-0.3687126455992868,0.07021233600447993,0.0,6.891688195304654e-14,0.38614307433876227,0.0,1.1232788605518111e-13,-0.38614307433883116,0.014294479366999343,0.34959349593495936,0.0,0.43089430894308944,0.3089430894308943,0.0,-0.12195121951219512,0.06140788816774838,0.24096385542168675,0.0,0.37349397590361444,0.22088353413654618,0.0,-0.15261044176706828,0.12431352970544184
dermmnist,MobileNetV3,4,50,,2003,67,0.11133300049925113,,,,,,,,,,0.0,4.080599584625821e-05,0.3831693194584831,0.0,9.304853897435019e-06,-0.3832101254543294,0.06310263988331015,7.198399644242075e-06,0.0,0.5835828928686106,5.861742446923242e-06,0.0,-0.5835770311261638,0.08516706162843235,0.0,2.918027114006959e-05,0.3767771539823535,0.0,6.5183964317859276e-06,-0.3768063342534936,0.06489978207888958,0.0,0.0,0.3857047551896086,0.0,0.0,-0.3857047551896087,0.017226325445117714,0.27710843373493976,0.0,0.5060240963855421,0.25301204819277107,0.0,-0.25301204819277107,0.04143784323514728,0.2774566473988439,0.0,0.44508670520231214,0.23121387283236994,0.0,-0.2138728323699422,0.08637044433349975
dermmnist,MobileNetV3,3,50,,2003,67,0.11133300049925113,,,,,,,,,,0.0,0.0006151909203511689,0.298986291448565,0.0,6.648631780312877e-05,-0.2996014823689161,0.09704461432813571,0.0001470780747701862,0.0,0.5237686949863702,0.00013273991744310593,0.0,-0.5236359550689271,0.09267415800968158,0.0,0.0005101449208722706,0.2972299559403444,0.0,6.253476365652791e-05,-0.2977401008612167,0.09829920229801896,0.0,4.147619853774504e-12,0.24247703304293078,0.0,1.0006086669484663e-13,-0.24247703304707843,0.021200019158162612,0.32653061224489793,0.0,0.4421768707482993,0.2789115646258503,0.0,-0.16326530612244897,0.07338991512730904,0.1855072463768116,0.0,0.33043478260869563,0.16521739130434782,0.0,-0.16521739130434782,0.17224163754368446
dermmnist,MobileNetV3,1,50,,2003,67,0.11133300049925113,,,,,,,,,,0.0,0.00020053177855115713,0.3190055264637611,0.0,4.259927705269267e-05,-0.31920605824231224,0.06464655557935063,4.508270612746683e-05,0.0,0.5995705537552649,3.7182836575184754e-05,0.0,-0.5995333709186897,0.07566779687652629,0.0,0.00017460596897772362,0.311235438951633,0.0,3.867176462711902e-05,-0.31141004492061075,0.06490249629511312,0.0,1.6918981421953487e-14,0.28266420002404047,0.0,1.1171243830871529e-14,-0.2826642000240574,0.020925560177377303,0.36619718309859156,0.0,0.5070422535211268,0.30985915492957744,0.0,-0.19718309859154928,0.03544682975536695,0.2967741935483871,0.0,0.47096774193548385,0.2709677419354839,0.0,-0.2,0.07738392411382926
dermmnist,MobileNetV3,2,50,,2003,67,0.11133300049925113,,,,,,,,,,0.0,0.0003245422244815741,0.37438322076136965,0.0,4.6898841820462816e-05,-0.3747077629858511,0.06985363864741123,6.354386339140516e-05,0.0,0.5559065314926214,5.55186124776704e-05,0.0,-0.5558510128801436,0.07845054478858593,0.0,0.0002527704669946545,0.36845987513229217,0.0,4.5756285772853766e-05,-0.3687126455992868,0.07021233600447993,0.0,6.891688195304654e-14,0.38614307433876227,0.0,1.1232788605518111e-13,-0.38614307433883116,0.014294479366999343,0.34959349593495936,0.0,0.43089430894308944,0.3089430894308943,0.0,-0.12195121951219512,0.06140788816774838,0.24096385542168675,0.0,0.37349397590361444,0.22088353413654618,0.0,-0.15261044176706828,0.12431352970544184
dermmnist,MobileNetV3,4,50,,2003,112,0.11133300049925113,,,,,,,,,,0.0,0.0017561833451632137,0.3814539421091661,0.0,0.0006837939710489113,-0.3832101254543294,0.06310263988331015,0.0005068267007239251,0.0,0.5365279538158557,0.00036477705559752343,0.0,-0.5361631767602582,0.06373461123080333,0.0,0.0015948378768284193,0.3752114963766652,0.0,0.0005800271720247179,-0.3768063342534936,0.06489978207888958,0.0,3.630777962354414e-11,0.3857047551533008,0.0,1.2930316223211463e-11,-0.3857047551896087,0.017226325445117714,0.45081967213114754,0.0,0.3360655737704918,0.319672131147541,0.0,-0.01639344262295082,0.06090863704443335,0.34375,0.0,0.3169642857142857,0.25892857142857145,0.0,-0.05803571428571429,0.11183225162256615
dermmnist,MobileNetV3,4,50,,2003,112,0.11133300049925113,,,,,,,,,,0.0,0.0017561833451632137,0.3814539421091661,0.0,0.0006837939710489113,-0.3832101254543294,0.06310263988331015,0.0005068267007239251,0.0,0.5365279538158557,0.00036477705559752343,0.0,-0.5361631767602582,0.06373461123080333,0.0,0.0015948378768284193,0.3752114963766652,0.0,0.0005800271720247179,-0.3768063342534936,0.06489978207888958,0.0,3.630777962354414e-11,0.3857047551533008,0.0,1.2930316223211463e-11,-0.3857047551896087,0.017226325445117714,0.45081967213114754,0.0,0.3360655737704918,0.319672131147541,0.0,-0.01639344262295082,0.06090863704443335,0.34375,0.0,0.3169642857142857,0.25892857142857145,0.0,-0.05803571428571429,0.11183225162256615
dermmnist,MobileNetV3,4,50,,2003,67,0.11133300049925113,,,,,,,,,,0.0,4.080599584625821e-05,0.3831693194584831,0.0,9.304853897435019e-06,-0.3832101254543294,0.06310263988331015,7.198399644242075e-06,0.0,0.5835828928686106,5.861742446923242e-06,0.0,-0.5835770311261638,0.08516706162843235,0.0,2.918027114006959e-05,0.3767771539823535,0.0,6.5183964317859276e-06,-0.3768063342534936,0.06489978207888958,0.0,0.0,0.3857047551896086,0.0,0.0,-0.3857047551896087,0.017226325445117714,0.27710843373493976,0.0,0.5060240963855421,0.25301204819277107,0.0,-0.25301204819277107,0.04143784323514728,0.2774566473988439,0.0,0.44508670520231214,0.23121387283236994,0.0,-0.2138728323699422,0.08637044433349975
dermmnist,MobileNetV3,3,50,,2003,67,0.11133300049925113,,,,,,,,,,0.0,0.0006151909203511689,0.298986291448565,0.0,6.648631780312877e-05,-0.2996014823689161,0.09704461432813571,0.0001470780747701862,0.0,0.5237686949863702,0.00013273991744310593,0.0,-0.5236359550689271,0.09267415800968158,0.0,0.0005101449208722706,0.2972299559403444,0.0,6.253476365652791e-05,-0.2977401008612167,0.09829920229801896,0.0,4.147619853774504e-12,0.24247703304293078,0.0,1.0006086669484663e-13,-0.24247703304707843,0.021200019158162612,0.32653061224489793,0.0,0.4421768707482993,0.2789115646258503,0.0,-0.16326530612244897,0.07338991512730904,0.1855072463768116,0.0,0.33043478260869563,0.16521739130434782,0.0,-0.16521739130434782,0.17224163754368446
dermmnist,MobileNetV3,1,50,,2003,67,0.11133300049925113,,,,,,,,,,0.0,0.00020053177855115713,0.3190055264637611,0.0,4.259927705269267e-05,-0.31920605824231224,0.06464655557935063,4.508270612746683e-05,0.0,0.5995705537552649,3.7182836575184754e-05,0.0,-0.5995333709186897,0.07566779687652629,0.0,0.00017460596897772362,0.311235438951633,0.0,3.867176462711902e-05,-0.31141004492061075,0.06490249629511312,0.0,1.6918981421953487e-14,0.28266420002404047,0.0,1.1171243830871529e-14,-0.2826642000240574,0.020925560177377303,0.36619718309859156,0.0,0.5070422535211268,0.30985915492957744,0.0,-0.19718309859154928,0.03544682975536695,0.2967741935483871,0.0,0.47096774193548385,0.2709677419354839,0.0,-0.2,0.07738392411382926
dermmnist,MobileNetV3,2,50,,2003,67,0.11133300049925113,,,,,,,,,,0.0,0.0003245422244815741,0.37438322076136965,0.0,4.6898841820462816e-05,-0.3747077629858511,0.06985363864741123,6.354386339140516e-05,0.0,0.5559065314926214,5.55186124776704e-05,0.0,-0.5558510128801436,0.07845054478858593,0.0,0.0002527704669946545,0.36845987513229217,0.0,4.5756285772853766e-05,-0.3687126455992868,0.07021233600447993,0.0,6.891688195304654e-14,0.38614307433876227,0.0,1.1232788605518111e-13,-0.38614307433883116,0.014294479366999343,0.34959349593495936,0.0,0.43089430894308944,0.3089430894308943,0.0,-0.12195121951219512,0.06140788816774838,0.24096385542168675,0.0,0.37349397590361444,0.22088353413654618,0.0,-0.15261044176706828,0.12431352970544184
dermmnist,MobileNetV3,4,50,,2003,67,0.11133300049925113,,,,,,,,,,0.0,4.080599584625821e-05,0.3831693194584831,0.0,9.304853897435019e-06,-0.3832101254543294,0.06310263988331015,7.198399644242075e-06,0.0,0.5835828928686106,5.861742446923242e-06,0.0,-0.5835770311261638,0.08516706162843235,0.0,2.918027114006959e-05,0.3767771539823535,0.0,6.5183964317859276e-06,-0.3768063342534936,0.06489978207888958,0.0,0.0,0.3857047551896086,0.0,0.0,-0.3857047551896087,0.017226325445117714,0.27710843373493976,0.0,0.5060240963855421,0.25301204819277107,0.0,-0.25301204819277107,0.04143784323514728,0.2774566473988439,0.0,0.44508670520231214,0.23121387283236994,0.0,-0.2138728323699422,0.08637044433349975
dermmnist,MobileNetV3,3,50,,2003,67,0.11133300049925113,,,,,,,,,,0.0,0.0006151909203511689,0.298986291448565,0.0,6.648631780312877e-05,-0.2996014823689161,0.09704461432813571,0.0001470780747701862,0.0,0.5237686949863702,0.00013273991744310593,0.0,-0.5236359550689271,0.09267415800968158,0.0,0.0005101449208722706,0.2972299559403444,0.0,6.253476365652791e-05,-0.2977401008612167,0.09829920229801896,0.0,4.147619853774504e-12,0.24247703304293078,0.0,1.0006086669484663e-13,-0.24247703304707843,0.021200019158162612,0.32653061224489793,0.0,0.4421768707482993,0.2789115646258503,0.0,-0.16326530612244897,0.07338991512730904,0.1855072463768116,0.0,0.33043478260869563,0.16521739130434782,0.0,-0.16521739130434782,0.17224163754368446
dermmnist,MobileNetV3,1,50,,2003,67,0.11133300049925113,,,,,,,,,,0.0,0.00020053177855115713,0.3190055264637611,0.0,4.259927705269267e-05,-0.31920605824231224,0.06464655557935063,4.508270612746683e-05,0.0,0.5995705537552649,3.7182836575184754e-05,0.0,-0.5995333709186897,0.07566779687652629,0.0,0.00017460596897772362,0.311235438951633,0.0,3.867176462711902e-05,-0.31141004492061075,0.06490249629511312,0.0,1.6918981421953487e-14,0.28266420002404047,0.0,1.1171243830871529e-14,-0.2826642000240574,0.020925560177377303,0.36619718309859156,0.0,0.5070422535211268,0.30985915492957744,0.0,-0.19718309859154928,0.03544682975536695,0.2967741935483871,0.0,0.47096774193548385,0.2709677419354839,0.0,-0.2,0.07738392411382926
dermmnist,MobileNetV3,2,50,,2003,67,0.11133300049925113,,,,,,,,,,0.0,0.0003245422244815741,0.37438322076136965,0.0,4.6898841820462816e-05,-0.3747077629858511,0.06985363864741123,6.354386339140516e-05,0.0,0.5559065314926214,5.55186124776704e-05,0.0,-0.5558510128801436,0.07845054478858593,0.0,0.0002527704669946545,0.36845987513229217,0.0,4.5756285772853766e-05,-0.3687126455992868,0.07021233600447993,0.0,6.891688195304654e-14,0.38614307433876227,0.0,1.1232788605518111e-13,-0.38614307433883116,0.014294479366999343,0.34959349593495936,0.0,0.43089430894308944,0.3089430894308943,0.0,-0.12195121951219512,0.06140788816774838,0.24096385542168675,0.0,0.37349397590361444,0.22088353413654618,0.0,-0.15261044176706828,0.12431352970544184
tissuemnist,MobileNetV3,1,50,,2400,34,0.07125,,,,,,,,,,0.0,5.298680294282943e-07,0.21503271052241532,0.0,2.363613371833821e-06,-0.2150332403904447,0.10034250026692632,4.868665262640446e-07,0.0,0.2719611982806792,8.91573127711444e-08,0.0,-0.27196110912336646,0.12285546268694986,0.0,3.7935243463948156e-07,0.209341826347343,0.0,1.914576078450363e-06,-0.20934220569977768,0.10080493201313115,0.0,0.0,0.2609035559476757,0.0,0.0,-0.2609035559476757,0.025066945298615893,0.3389830508474576,0.0,0.288135593220339,0.05084745762711865,0.0,-0.23728813559322035,0.024583333333333332,0.19708029197080293,0.0,0.24817518248175183,0.051094890510948905,0.0,-0.19708029197080293,0.05708333333333333
tissuemnist,MobileNetV3,2,50,,2400,34,0.07125,,,,,,,,,,0.0,7.864811910063987e-06,0.22667326313595376,0.0,2.774641888089538e-06,-0.22668112794786383,0.08665509728881456,1.9373150842853274e-06,0.0,0.2754084156540631,1.432086797997007e-06,0.0,-0.27540698356726506,0.09922960966865216,0.0,6.748787596257939e-06,0.22292366244059236,0.0,2.5334675170516125e-06,-0.2229304112281886,0.08703656014900513,0.0,0.0,0.15782523453944786,0.0,0.0,-0.15782523453944786,0.021259710350195738,0.29310344827586204,0.0,0.1896551724137931,0.20689655172413793,0.0,0.017241379310344827,0.024166666666666666,0.2112676056338028,0.0,0.23943661971830985,0.13380281690140844,0.0,-0.1056338028169014,0.059166666666666666
tissuemnist,MobileNetV3,1,50,,2400,34,0.07125,,,,,,,,,,0.0,5.298680294282943e-07,0.21503271052241532,0.0,2.363613371833821e-06,-0.2150332403904447,0.10034250026692632,4.868665262640446e-07,0.0,0.2719611982806792,8.91573127711444e-08,0.0,-0.27196110912336646,0.12285546268694986,0.0,3.7935243463948156e-07,0.209341826347343,0.0,1.914576078450363e-06,-0.20934220569977768,0.10080493201313115,0.0,0.0,0.2609035559476757,0.0,0.0,-0.2609035559476757,0.025066945298615893,0.3389830508474576,0.0,0.288135593220339,0.05084745762711865,0.0,-0.23728813559322035,0.024583333333333332,0.19708029197080293,0.0,0.24817518248175183,0.051094890510948905,0.0,-0.19708029197080293,0.05708333333333333
tissuemnist,MobileNetV3,2,50,,2400,34,0.07125,,,,,,,,,,0.0,7.864811910063987e-06,0.22667326313595376,0.0,2.774641888089538e-06,-0.22668112794786383,0.08665509728881456,1.9373150842853274e-06,0.0,0.2754084156540631,1.432086797997007e-06,0.0,-0.27540698356726506,0.09922960966865216,0.0,6.748787596257939e-06,0.22292366244059236,0.0,2.5334675170516125e-06,-0.2229304112281886,0.08703656014900513,0.0,0.0,0.15782523453944786,0.0,0.0,-0.15782523453944786,0.021259710350195738,0.29310344827586204,0.0,0.1896551724137931,0.20689655172413793,0.0,0.017241379310344827,0.024166666666666666,0.2112676056338028,0.0,0.23943661971830985,0.13380281690140844,0.0,-0.1056338028169014,0.059166666666666666
tissuemnist,MobileNetV3,1,50,,2400,120,0.07125,,,,,,,,,,0.0,0.0006835297806765618,0.21434971060976812,0.0,0.0032437016638014104,-0.2150332403904447,0.10034250026692632,0.0010202685196843387,0.0,0.2489516455100641,0.00017737406339976626,0.0,-0.24877427144666425,0.08967669465468878,0.0,0.0006385911580380911,0.20870361454173955,0.0,0.0024770388648107664,-0.20934220569977768,0.10080493201313115,0.0,2.297563124975789e-10,0.2609035557179194,0.0,1.0656898823222516e-09,-0.2609035559476757,0.025066945298615893,0.3719512195121951,0.0,0.15853658536585366,0.10365853658536585,0.0,-0.054878048780487805,0.06833333333333333,0.26495726495726496,0.0,0.16524216524216523,0.08262108262108261,0.0,-0.08262108262108261,0.14625
tissuemnist,MobileNetV3,2,50,,2400,120,0.07125,,,,,,,,,,0.0,0.004084052839154758,0.22259707510870905,0.0,0.010551965687977758,-0.22668112794786383,0.08665509728881456,0.004793232626123754,0.0,0.24392137369508946,0.0013327940400809266,0.0,-0.24258857965500855,0.06759226186977742,0.0,0.0035024634794849257,0.2194279477487037,0.0,0.00846814463871646,-0.2229304112281886,0.08703656014900513,0.0,3.809518436253022e-08,0.1578251964442635,0.0,1.5341633028571507e-07,-0.15782523453944786,0.021259710350195738,0.37222222222222223,0.0,0.16111111111111112,0.12777777777777777,0.0,-0.03333333333333333,0.075,0.2706552706552707,0.0,0.1737891737891738,0.09686609686609686,0.0,-0.07692307692307693,0.14625
tissuemnist,MobileNetV3,1,50,,2400,120,0.07125,,,,,,,,,,0.0,0.0006835297806765618,0.21434971060976812,0.0,0.0032437016638014104,-0.2150332403904447,0.10034250026692632,0.0010202685196843387,0.0,0.2489516455100641,0.00017737406339976626,0.0,-0.24877427144666425,0.08967669465468878,0.0,0.0006385911580380911,0.20870361454173955,0.0,0.0024770388648107664,-0.20934220569977768,0.10080493201313115,0.0,2.297563124975789e-10,0.2609035557179194,0.0,1.0656898823222516e-09,-0.2609035559476757,0.025066945298615893,0.3719512195121951,0.0,0.15853658536585366,0.10365853658536585,0.0,-0.054878048780487805,0.06833333333333333,0.26495726495726496,0.0,0.16524216524216523,0.08262108262108261,0.0,-0.08262108262108261,0.14625
tissuemnist,MobileNetV3,2,50,,2400,120,0.07125,,,,,,,,,,0.0,0.004084052839154758,0.22259707510870905,0.0,0.010551965687977758,-0.22668112794786383,0.08665509728881456,0.004793232626123754,0.0,0.24392137369508946,0.0013327940400809266,0.0,-0.24258857965500855,0.06759226186977742,0.0,0.0035024634794849257,0.2194279477487037,0.0,0.00846814463871646,-0.2229304112281886,0.08703656014900513,0.0,3.809518436253022e-08,0.1578251964442635,0.0,1.5341633028571507e-07,-0.15782523453944786,0.021259710350195738,0.37222222222222223,0.0,0.16111111111111112,0.12777777777777777,0.0,-0.03333333333333333,0.075,0.2706552706552707,0.0,0.1737891737891738,0.09686609686609686,0.0,-0.07692307692307693,0.14625
tissuemnist,MobileNetV3,1,50,,2400,51,0.07125,,,,,,,,,,0.0,1.444418592481375e-05,0.21501879620451997,0.0,2.1033706203297643e-05,-0.2150332403904447,0.10034250026692632,6.414734928006535e-06,0.0,0.25716638571518863,2.611602802323787e-06,0.0,-0.25716377411238633,0.11608944377668928,0.0,1.1997046004310184e-05,0.20933020865377336,0.0,1.6236735783270068e-05,-0.20934220569977768,0.10080493201313115,0.0,0.0,0.2609035559476757,0.0,6.679896599310877e-17,-0.2609035559476757,0.025066945298615893,0.3218390804597701,0.0,0.20689655172413793,0.11494252873563218,0.0,-0.09195402298850575,0.03625,0.20618556701030927,0.0,0.211340206185567,0.05670103092783505,0.0,-0.15463917525773196,0.08083333333333333
tissuemnist,MobileNetV3,2,50,,2400,51,0.07125,,,,,,,,,,0.0,4.008664813017835e-05,0.22664104129973364,0.0,7.344834139151481e-05,-0.22668112794786383,0.08665509728881456,2.2654617931630913e-05,0.0,0.2792390816498736,7.998810396439145e-06,0.0,-0.27923108283947706,0.09254209129427855,0.0,3.735800187851406e-05,0.2228930532263101,0.0,6.370712811299477e-05,-0.2229304112281886,0.08703656014900513,0.0,4.708276529933389e-15,0.15782523453944314,0.0,7.115917937285568e-15,-0.15782523453944786,0.021259710350195738,0.27956989247311825,0.0,0.24731182795698925,0.11827956989247312,0.0,-0.12903225806451613,0.03875,0.18518518518518517,0.0,0.2361111111111111,0.09259259259259259,0.0,-0.14351851851851852,0.09
tissuemnist,MobileNetV3,1,50,,2400,51,0.07125,,,,,,,,,,0.0,1.444418592481375e-05,0.21501879620451997,0.0,2.1033706203297643e-05,-0.2150332403904447,0.10034250026692632,6.414734928006535e-06,0.0,0.25716638571518863,2.611602802323787e-06,0.0,-0.25716377411238633,0.11608944377668928,0.0,1.1997046004310184e-05,0.20933020865377336,0.0,1.6236735783270068e-05,-0.20934220569977768,0.10080493201313115,0.0,0.0,0.2609035559476757,0.0,6.679896599310877e-17,-0.2609035559476757,0.025066945298615893,0.3218390804597701,0.0,0.20689655172413793,0.11494252873563218,0.0,-0.09195402298850575,0.03625,0.20618556701030927,0.0,0.211340206185567,0.05670103092783505,0.0,-0.15463917525773196,0.08083333333333333
tissuemnist,MobileNetV3,2,50,,2400,51,0.07125,,,,,,,,,,0.0,4.008664813017835e-05,0.22664104129973364,0.0,7.344834139151481e-05,-0.22668112794786383,0.08665509728881456,2.2654617931630913e-05,0.0,0.2792390816498736,7.998810396439145e-06,0.0,-0.27923108283947706,0.09254209129427855,0.0,3.735800187851406e-05,0.2228930532263101,0.0,6.370712811299477e-05,-0.2229304112281886,0.08703656014900513,0.0,4.708276529933389e-15,0.15782523453944314,0.0,7.115917937285568e-15,-0.15782523453944786,0.021259710350195738,0.27956989247311825,0.0,0.24731182795698925,0.11827956989247312,0.0,-0.12903225806451613,0.03875,0.18518518518518517,0.0,0.2361111111111111,0.09259259259259259,0.0,-0.14351851851851852,0.09
tissuemnist,MobileNetV3,1,50,,2400,86,0.07125,,,,,,,,,,0.0,0.00022148351801199855,0.21481175687243273,0.0,0.00032928243701424664,-0.2150332403904447,0.10034250026692632,0.00011767395184579409,0.0,0.23128983006937626,4.731620580993234e-05,0.0,-0.23124251386356628,0.10239638869863653,0.0,0.00018996292926684415,0.20915224277051084,0.0,0.0002738722228589677,-0.20934220569977768,0.10080493201313115,0.0,1.95253377597798e-13,0.26090355594748044,0.0,8.742871332376969e-13,-0.2609035559476757,0.025066945298615893,0.3700787401574803,0.0,0.14960629921259844,0.16535433070866143,0.0,0.015748031496062992,0.05291666666666667,0.24295774647887325,0.0,0.18661971830985916,0.0880281690140845,0.0,-0.09859154929577464,0.11833333333333333
tissuemnist,MobileNetV3,2,50,,2400,86,0.07125,,,,,,,,,,0.0,0.0008334638700731765,0.22584766407779067,0.0,0.0014138139215042439,-0.22668112794786383,0.08665509728881456,0.0005591826770187284,0.0,0.26356337133194,0.00020737756518219018,0.0,-0.2633559937667579,0.0792160123676161,0.0,0.0007763470586074601,0.22215406416958117,0.0,0.0011543557036077607,-0.2229304112281886,0.08703656014900513,0.0,1.1037505659372986e-10,0.1578252344290728,0.0,1.8732916125282505e-10,-0.15782523453944786,0.021259710350195738,0.3384615384615385,0.0,0.17692307692307693,0.11538461538461539,0.0,-0.06153846153846154,0.05416666666666667,0.2268041237113402,0.0,0.18900343642611683,0.08934707903780069,0.0,-0.09965635738831616,0.12125
tissuemnist,MobileNetV3,1,50,,2400,86,0.07125,,,,,,,,,,0.0,0.00022148351801199855,0.21481175687243273,0.0,0.00032928243701424664,-0.2150332403904447,0.10034250026692632,0.00011767395184579409,0.0,0.23128983006937626,4.731620580993234e-05,0.0,-0.23124251386356628,0.10239638869863653,0.0,0.00018996292926684415,0.20915224277051084,0.0,0.0002738722228589677,-0.20934220569977768,0.10080493201313115,0.0,1.95253377597798e-13,0.26090355594748044,0.0,8.742871332376969e-13,-0.2609035559476757,0.025066945298615893,0.3700787401574803,0.0,0.14960629921259844,0.16535433070866143,0.0,0.015748031496062992,0.05291666666666667,0.24295774647887325,0.0,0.18661971830985916,0.0880281690140845,0.0,-0.09859154929577464,0.11833333333333333
tissuemnist,MobileNetV3,2,50,,2400,86,0.07125,,,,,,,,,,0.0,0.0008334638700731765,0.22584766407779067,0.0,0.0014138139215042439,-0.22668112794786383,0.08665509728881456,0.0005591826770187284,0.0,0.26356337133194,0.00020737756518219018,0.0,-0.2633559937667579,0.0792160123676161,0.0,0.0007763470586074601,0.22215406416958117,0.0,0.0011543557036077607,-0.2229304112281886,0.08703656014900513,0.0,1.1037505659372986e-10,0.1578252344290728,0.0,1.8732916125282505e-10,-0.15782523453944786,0.021259710350195738,0.3384615384615385,0.0,0.17692307692307693,0.11538461538461539,0.0,-0.06153846153846154,0.05416666666666667,0.2268041237113402,0.0,0.18900343642611683,0.08934707903780069,0.0,-0.09965635738831616,0.12125
