Epoch,Train_Acc,L_pred_CE,L_target_Global,L_feat_Local,Lambda_Global,Lambda_Local,Global_Satisfied,Local_Satisfied,Limit_Dropout,Limit_Enrolled,Limit_Graduate,Hard_Dropout,Hard_Enrolled,Hard_Graduate,Soft_Dropout,Soft_Enrolled,Soft_Graduate,Excess_Dropout,Excess_Enrolled,Excess_Graduate,Course_ID,Course_Hard_Dropout,Course_Hard_Enrolled,Course_Hard_Graduate,Course_Soft_Dropout,Course_Soft_Enrolled,Course_Soft_Graduate
1,0.7393,0.814311,0.683426,0.661648,0.01,0.01,0,0,42,24,inf,149,13,280,145.12,68.15,228.73,103.12,44.15,0.00,1,0,0,0,0.00,0.00,0.00
3,0.7763,0.613414,0.687467,0.668147,0.01,0.01,0,0,42,24,inf,135,35,272,139.41,72.78,229.81,97.41,48.78,0.00,1,0,0,0,0.00,0.00,0.00
6,0.7909,0.601103,0.674320,0.657415,0.01,0.01,0,0,42,24,inf,134,45,263,144.89,66.40,230.70,102.89,42.40,0.00,1,0,0,0,0.00,0.00,0.00
9,0.7955,0.582368,0.665271,0.644188,0.01,0.01,0,0,42,24,inf,128,40,274,137.80,65.95,238.25,95.80,41.95,0.00,1,0,0,0,0.00,0.00,0.00
12,0.8020,0.546975,0.677317,0.659733,0.01,0.01,0,0,42,24,inf,141,43,258,149.53,65.15,227.31,107.53,41.15,0.00,1,0,0,0,0.00,0.00,0.00
15,0.8058,0.536072,0.716894,0.695763,0.01,0.01,0,0,42,24,inf,138,62,242,145.40,85.67,210.93,103.40,61.67,0.00,1,0,0,0,0.00,0.00,0.00
18,0.8065,0.561404,0.695274,0.679730,0.01,0.01,0,0,42,24,inf,154,42,246,163.27,67.65,211.09,121.27,43.65,0.00,1,0,0,0,0.00,0.00,0.00
21,0.8121,0.545330,0.681754,0.665157,0.01,0.01,0,0,42,24,inf,134,48,260,146.67,67.23,228.11,104.67,43.23,0.00,1,0,0,0,0.00,0.00,0.00
24,0.8086,0.523366,0.681200,0.661957,0.01,0.01,0,0,42,24,inf,130,38,274,143.27,68.86,229.87,101.27,44.86,0.00,1,0,0,0,0.00,0.00,0.00
27,0.8126,0.537916,0.675686,0.655704,0.01,0.01,0,0,42,24,inf,127,49,266,136.52,70.29,235.19,94.52,46.29,0.00,1,0,0,0,0.00,0.00,0.00
30,0.8207,0.541759,0.693696,0.674648,0.01,0.01,0,0,42,24,inf,139,50,253,148.63,71.83,221.54,106.63,47.83,0.00,1,0,0,0,0.00,0.00,0.00
33,0.8086,0.528114,0.663501,0.643487,0.01,0.01,0,0,42,24,inf,130,42,270,137.37,65.03,239.61,95.37,41.03,0.00,1,0,0,0,0.00,0.00,0.00
36,0.8257,0.498109,0.678110,0.662450,0.01,0.01,0,0,42,24,inf,138,44,260,150.78,64.80,226.42,108.78,40.80,0.00,1,0,0,0,0.00,0.00,0.00
39,0.8272,0.501787,0.692900,0.675489,0.01,0.01,0,0,42,24,inf,149,46,247,156.84,67.74,217.41,114.84,43.74,0.00,1,0,0,0,0.00,0.00,0.00
42,0.8272,0.508072,0.695175,0.678891,0.01,0.01,0,0,42,24,inf,144,46,252,156.80,69.89,215.31,114.80,45.89,0.00,1,0,0,0,0.00,0.00,0.00
45,0.8340,0.498710,0.691460,0.672445,0.01,0.01,0,0,42,24,inf,146,48,248,154.19,68.47,219.34,112.19,44.47,0.00,1,0,0,0,0.00,0.00,0.00
48,0.8290,0.499825,0.675944,0.657325,0.01,0.01,0,0,42,24,inf,127,50,265,137.27,70.37,234.35,95.27,46.37,0.00,1,0,0,0,0.00,0.00,0.00
51,0.8179,0.496800,0.667590,0.645018,0.01,0.01,0,0,42,24,inf,122,44,276,130.65,69.33,242.02,88.65,45.33,0.00,1,0,0,0,0.00,0.00,0.00
54,0.8348,0.469836,0.679884,0.663526,0.01,0.01,0,0,42,24,inf,130,48,264,142.00,69.13,230.87,100.00,45.13,0.00,1,0,0,0,0.00,0.00,0.00
57,0.8413,0.535351,0.687251,0.672404,0.01,0.01,0,0,42,24,inf,150,42,250,156.99,66.30,218.71,114.99,42.30,0.00,1,0,0,0,0.00,0.00,0.00
60,0.8373,0.500417,0.681414,0.661537,0.01,0.01,0,0,42,24,inf,132,42,268,147.33,68.02,226.66,105.33,44.02,0.00,1,0,0,0,0.00,0.00,0.00
63,0.8365,0.508593,0.679699,0.661797,0.01,0.01,0,0,42,24,inf,135,47,260,145.30,68.23,228.47,103.30,44.23,0.00,1,0,0,0,0.00,0.00,0.00
66,0.8431,0.483900,0.707968,0.686995,0.01,0.01,0,0,42,24,inf,155,53,234,163.33,72.50,206.17,121.33,48.50,0.00,1,0,0,0,0.00,0.00,0.00
69,0.8123,0.499501,0.616691,0.592293,0.01,0.01,0,0,42,24,inf,119,35,288,126.21,54.85,260.94,84.21,30.85,0.00,1,0,0,0,0.00,0.00,0.00
72,0.8474,0.484176,0.693367,0.676639,0.01,0.01,0,0,42,24,inf,134,56,252,146.66,72.12,223.22,104.66,48.12,0.00,1,0,0,0,0.00,0.00,0.00
75,0.8380,0.460997,0.668654,0.649630,0.01,0.01,0,0,42,24,inf,125,48,269,140.14,65.60,236.25,98.14,41.60,0.00,1,0,0,0,0.00,0.00,0.00
78,0.8463,0.480507,0.674328,0.655589,0.01,0.01,0,0,42,24,inf,149,43,250,158.97,61.78,221.25,116.97,37.78,0.00,1,0,0,0,0.00,0.00,0.00
81,0.8413,0.482532,0.645407,0.625197,0.01,0.01,0,0,42,24,inf,131,44,267,144.90,56.41,240.69,102.90,32.41,0.00,1,0,0,0,0.00,0.00,0.00
84,0.8607,0.510179,0.704475,0.687948,0.01,0.01,0,0,42,24,inf,143,56,243,153.46,75.05,213.49,111.46,51.05,0.00,1,0,0,0,0.00,0.00,0.00
87,0.8443,0.521838,0.644259,0.644035,0.01,0.01,0,0,42,24,inf,140,38,264,150.64,55.34,236.02,108.64,31.34,0.00,1,0,0,0,0.00,0.00,0.00
90,0.8499,0.459463,0.676111,0.653132,0.01,0.01,0,0,42,24,inf,137,41,264,147.18,65.80,229.02,105.18,41.80,0.00,1,0,0,0,0.00,0.00,0.00
93,0.8554,0.455486,0.681969,0.663537,0.01,0.01,0,0,42,24,inf,131,48,263,143.18,69.67,229.14,101.18,45.67,0.00,1,0,0,0,0.00,0.00,0.00
96,0.8564,0.454438,0.682358,0.664571,0.01,0.01,0,0,42,24,inf,140,45,257,152.59,66.47,222.93,110.59,42.47,0.00,1,0,0,0,0.00,0.00,0.00
99,0.8506,0.471226,0.661115,0.640518,0.01,0.01,0,0,42,24,inf,131,46,265,144.98,61.98,235.04,102.98,37.98,0.00,1,0,0,0,0.00,0.00,0.00
102,0.8615,0.456162,0.681419,0.659258,0.01,0.01,0,0,42,24,inf,139,46,257,150.57,66.20,225.23,108.57,42.20,0.00,1,0,0,0,0.00,0.00,0.00
105,0.8524,0.481923,0.672303,0.650117,0.01,0.01,0,0,42,24,inf,139,46,257,153.29,61.85,226.87,111.29,37.85,0.00,1,0,0,0,0.00,0.00,0.00
108,0.8562,0.452859,0.658258,0.632435,0.01,0.01,0,0,42,24,inf,137,42,263,151.26,58.79,231.95,109.26,34.79,0.00,1,0,0,0,0.00,0.00,0.00
111,0.8670,0.469815,0.678972,0.656725,0.01,0.01,0,0,42,24,inf,140,53,249,150.06,66.19,225.75,108.06,42.19,0.00,1,0,0,0,0.00,0.00,0.00
114,0.8574,0.425394,0.677582,0.659275,0.01,0.01,0,0,42,24,inf,128,47,267,141.40,68.45,232.14,99.40,44.45,0.00,1,0,0,0,0.00,0.00,0.00
117,0.8602,0.485870,0.672632,0.650285,0.01,0.01,0,0,42,24,inf,147,38,257,156.57,61.02,224.41,114.57,37.02,0.00,1,0,0,0,0.00,0.00,0.00
120,0.8693,0.464862,0.676591,0.654206,0.01,0.01,0,0,42,24,inf,137,49,256,152.26,63.79,225.95,110.26,39.79,0.00,1,0,0,0,0.00,0.00,0.00
123,0.8597,0.439360,0.665404,0.643576,0.01,0.01,0,0,42,24,inf,130,45,267,142.99,63.27,235.74,100.99,39.27,0.00,1,0,0,0,0.00,0.00,0.00
126,0.8652,0.468340,0.677535,0.659619,0.01,0.01,0,0,42,24,inf,150,45,247,156.87,63.02,222.11,114.87,39.02,0.00,1,0,0,0,0.00,0.00,0.00
129,0.8579,0.450507,0.654417,0.633662,0.01,0.01,0,0,42,24,inf,138,39,265,152.46,57.38,232.16,110.46,33.38,0.00,1,0,0,0,0.00,0.00,0.00
132,0.8627,0.435774,0.666317,0.647950,0.01,0.01,0,0,42,24,inf,134,43,265,147.07,62.37,232.55,105.07,38.37,0.00,1,0,0,0,0.00,0.00,0.00
135,0.8725,0.453685,0.699915,0.677787,0.01,0.01,0,0,42,24,inf,145,53,244,154.48,71.56,215.96,112.48,47.56,0.00,1,0,0,0,0.00,0.00,0.00
138,0.8708,0.476387,0.673741,0.645846,0.01,0.01,0,0,42,24,inf,158,42,242,162.08,60.30,219.62,120.08,36.30,0.00,1,0,0,0,0.00,0.00,0.00
141,0.8678,0.434983,0.681803,0.660499,0.01,0.01,0,0,42,24,inf,127,51,264,140.09,70.84,231.07,98.09,46.84,0.00,1,0,0,0,0.00,0.00,0.00
144,0.8733,0.473190,0.671158,0.646728,0.01,0.01,0,0,42,24,inf,140,47,255,150.78,63.50,227.71,108.78,39.50,0.00,1,0,0,0,0.00,0.00,0.00
147,0.8587,0.428593,0.632551,0.631200,0.01,0.01,0,0,42,24,inf,137,38,267,148.89,52.31,240.81,106.89,28.31,0.00,1,0,0,0,0.00,0.00,0.00
150,0.8733,0.462886,0.693347,0.672483,0.01,0.01,0,0,42,24,inf,135,55,252,147.22,72.50,222.28,105.22,48.50,0.00,1,0,0,0,0.00,0.00,0.00
153,0.8720,0.421721,0.664322,0.642095,0.01,0.01,0,0,42,24,inf,131,46,265,143.81,62.54,235.65,101.81,38.54,0.00,1,0,0,0,0.00,0.00,0.00
156,0.8441,0.428496,0.602639,0.595048,0.01,0.01,0,0,42,24,inf,130,38,274,139.60,48.30,254.10,97.60,24.30,0.00,1,0,0,0,0.00,0.00,0.00
159,0.8728,0.430416,0.672115,0.666440,0.01,0.01,0,0,42,24,inf,135,50,257,151.64,63.15,227.21,109.64,39.15,0.00,1,0,0,0,0.00,0.00,0.00
162,0.8733,0.456650,0.695062,0.672772,0.01,0.01,0,0,42,24,inf,127,56,259,140.55,77.51,223.94,98.55,53.51,0.00,1,0,0,0,0.00,0.00,0.00
165,0.8746,0.406009,0.679851,0.656495,0.01,0.01,0,0,42,24,inf,129,51,262,143.33,68.44,230.23,101.33,44.44,0.00,1,0,0,0,0.00,0.00,0.00
168,0.8703,0.437149,0.689124,0.665795,0.01,0.01,0,0,42,24,inf,128,47,267,139.18,74.24,228.58,97.18,50.24,0.00,1,0,0,0,0.00,0.00,0.00
171,0.8743,0.448262,0.680508,0.654882,0.01,0.01,0,0,42,24,inf,132,48,262,149.97,66.56,225.46,107.97,42.56,0.00,1,0,0,0,0.00,0.00,0.00
174,0.8806,0.441663,0.685932,0.662720,0.01,0.01,0,0,42,24,inf,144,48,250,157.55,65.40,219.05,115.55,41.40,0.00,1,0,0,0,0.00,0.00,0.00
177,0.8650,0.441063,0.635061,0.630439,0.01,0.01,0,0,42,24,inf,135,40,267,144.14,54.34,243.51,102.14,30.34,0.00,1,0,0,0,0.00,0.00,0.00
180,0.8708,0.415387,0.668260,0.639936,0.01,0.01,0,0,42,24,inf,124,48,270,138.26,66.31,237.43,96.26,42.31,0.00,1,0,0,0,0.00,0.00,0.00
183,0.8821,0.435446,0.679712,0.671946,0.01,0.01,0,0,42,24,inf,147,45,250,156.57,64.01,221.42,114.57,40.01,0.00,1,0,0,0,0.00,0.00,0.00
186,0.8763,0.404839,0.665873,0.658496,0.01,0.01,0,0,42,24,inf,134,48,260,147.31,62.10,232.59,105.31,38.10,0.00,1,0,0,0,0.00,0.00,0.00
189,0.8816,0.450300,0.662429,0.656101,0.01,0.01,0,0,42,24,inf,142,45,255,150.90,60.39,230.71,108.90,36.39,0.00,1,0,0,0,0.00,0.00,0.00
192,0.8798,0.414272,0.669228,0.639911,0.01,0.01,0,0,42,24,inf,139,43,260,147.31,63.25,231.44,105.31,39.25,0.00,1,0,0,0,0.00,0.00,0.00
195,0.8836,0.433478,0.672209,0.667301,0.01,0.01,0,0,42,24,inf,144,44,254,155.35,62.06,224.59,113.35,38.06,0.00,1,0,0,0,0.00,0.00,0.00
