Epoch,L_pred_CE,L_target_Global,L_feat_Local,Lambda_Global,Lambda_Local,Global_Satisfied,Local_Satisfied,Limit_Dropout,Limit_Enrolled,Limit_Graduate,Hard_Dropout,Hard_Enrolled,Hard_Graduate,Soft_Dropout,Soft_Enrolled,Soft_Graduate,Excess_Dropout,Excess_Enrolled,Excess_Graduate,Course_ID,Course_Hard_Dropout,Course_Hard_Enrolled,Course_Hard_Graduate,Course_Soft_Dropout,Course_Soft_Enrolled,Course_Soft_Graduate
3,0.630597,0.791179,0.355577,0.00,0.00,0,0,28,16,inf,129,37,276,136.16,75.47,230.37,108.16,59.47,0.00,2,9,0,13,8.14,4.91,8.96
6,0.600062,0.792019,0.399516,0.00,0.00,0,0,28,16,inf,118,55,269,131.75,78.65,231.60,103.75,62.65,0.00,2,12,1,9,8.66,3.88,9.46
9,0.556286,0.802246,0.407224,0.00,0.00,0,0,28,16,inf,128,57,257,135.26,84.88,221.86,107.26,68.88,0.00,2,15,0,7,10.06,3.35,8.59
12,0.550886,0.780959,0.379744,0.00,0.00,0,0,28,16,inf,105,55,282,123.58,75.65,242.77,95.58,59.65,0.00,2,6,1,15,7.41,4.15,10.44
15,0.527211,0.796196,0.404478,0.00,0.00,0,0,28,16,inf,115,76,251,130.52,82.87,228.61,102.52,66.87,0.00,2,7,1,14,7.84,3.58,10.59
18,0.508924,0.794428,0.418067,0.00,0.00,0,0,28,16,inf,114,74,254,130.35,81.49,230.16,102.35,65.49,0.00,2,9,0,13,8.51,2.82,10.67
21,0.509468,0.783094,0.359393,0.00,0.00,0,0,28,16,inf,122,57,263,131.28,72.55,238.17,103.28,56.55,0.00,2,16,0,6,9.53,2.74,9.73
24,0.500989,0.788977,0.329625,0.00,0.00,0,0,28,16,inf,122,52,268,130.41,77.17,234.42,102.41,61.17,0.00,2,6,1,15,6.84,4.78,10.38
27,0.474922,0.777049,0.299300,0.00,0.00,0,0,28,16,inf,120,46,276,128.49,70.18,243.33,100.49,54.18,0.00,2,8,0,14,8.33,2.99,10.67
30,0.454127,0.784910,0.347693,0.00,0.00,0,0,28,16,inf,117,58,267,130.40,74.26,237.34,102.40,58.26,0.00,2,6,1,15,7.36,3.14,11.50
33,0.469630,0.799374,0.364433,0.00,0.00,0,0,28,16,inf,121,69,252,132.77,84.05,225.18,104.77,68.05,0.00,2,13,1,8,9.59,3.25,9.15
36,0.452222,0.796694,0.363882,0.00,0.00,0,0,28,16,inf,137,58,247,138.74,78.13,225.13,110.74,62.13,0.00,2,13,1,8,9.43,3.53,9.04
39,0.429803,0.795924,0.353576,0.00,0.00,0,0,28,16,inf,132,61,249,137.52,78.22,226.26,109.52,62.22,0.00,2,11,1,10,8.85,3.29,9.86
42,0.439303,0.780068,0.324081,0.00,0.00,0,0,28,16,inf,120,55,267,126.45,73.25,242.30,98.45,57.25,0.00,2,5,1,16,5.94,4.61,11.45
45,0.428173,0.785434,0.363990,0.00,0.00,0,0,28,16,inf,119,64,259,125.69,77.54,238.78,97.69,61.54,0.00,2,12,1,9,9.23,3.16,9.62
48,0.411954,0.781325,0.345521,0.00,0.00,0,0,28,16,inf,126,57,259,134.44,69.85,237.72,106.44,53.85,0.00,2,11,1,10,9.41,2.66,9.93
51,0.391054,0.804358,0.355974,0.00,0.00,0,0,28,16,inf,124,75,243,133.06,88.47,220.47,105.06,72.47,0.00,2,11,2,9,9.37,3.92,8.70
54,0.407992,0.784723,0.316809,0.00,0.00,0,0,28,16,inf,105,72,265,118.92,82.01,241.07,90.92,66.01,0.00,2,5,1,16,8.10,2.65,11.25
57,0.378094,0.788437,0.327547,0.00,0.00,0,0,28,16,inf,115,76,251,124.66,80.60,236.74,96.66,64.60,0.00,2,11,1,10,9.76,2.83,9.42
60,0.397920,0.796699,0.342084,0.00,0.00,0,0,28,16,inf,121,70,251,132.40,82.00,227.60,104.40,66.00,0.00,2,8,1,13,8.84,3.00,10.15
63,0.408220,0.801708,0.334166,0.00,0.00,0,0,28,16,inf,115,82,245,125.52,92.21,224.27,97.52,76.21,0.00,2,8,1,13,8.59,2.80,10.61
66,0.378514,0.775514,0.291421,0.00,0.00,0,0,28,16,inf,127,57,258,130.85,68.09,243.06,102.85,52.09,0.00,2,11,1,10,8.81,2.85,10.34
69,0.358771,0.772211,0.343298,0.00,0.00,0,0,28,16,inf,112,67,263,119.96,72.02,250.02,91.96,56.02,0.00,2,8,1,13,7.96,2.81,11.23
72,0.342567,0.785643,0.343479,0.00,0.00,0,0,28,16,inf,122,71,249,127.82,76.32,237.87,99.82,60.32,0.00,2,10,1,11,9.29,2.55,10.16
75,0.330794,0.775943,0.362766,0.00,0.00,0,0,28,16,inf,101,76,265,112.49,80.32,249.19,84.49,64.32,0.00,2,8,1,13,8.88,2.92,10.19
78,0.317284,0.783255,0.344570,0.00,0.00,0,0,28,16,inf,120,69,253,124.61,76.64,240.76,96.61,60.64,0.00,2,10,1,11,9.54,3.13,9.32
81,0.342221,0.785432,0.322153,0.00,0.00,0,0,28,16,inf,108,84,250,116.01,85.21,240.78,88.01,69.21,0.00,2,6,3,13,6.70,4.12,11.18
84,0.325889,0.793810,0.383784,0.00,0.00,0,0,28,16,inf,123,75,244,128.15,82.52,231.33,100.15,66.52,0.00,2,10,1,11,8.83,2.93,10.24
87,0.298824,0.782107,0.327651,0.00,0.00,0,0,28,16,inf,118,66,258,124.78,75.69,241.53,96.78,59.69,0.00,2,8,3,11,7.64,4.86,9.50
90,0.291071,0.789308,0.366403,0.00,0.00,0,0,28,16,inf,118,77,247,122.42,83.05,236.53,94.42,67.05,0.00,2,9,1,12,8.19,2.69,11.12
93,0.284560,0.788504,0.343172,0.00,0.00,0,0,28,16,inf,115,80,247,120.61,83.84,237.55,92.61,67.84,0.00,2,8,2,12,8.11,3.83,10.06
96,0.286859,0.784619,0.320371,0.00,0.00,0,0,28,16,inf,118,71,253,118.50,82.28,241.23,90.50,66.28,0.00,2,8,1,13,7.82,3.01,11.17
99,0.307610,0.796656,0.382105,0.00,0.00,0,0,28,16,inf,116,87,239,122.34,89.98,229.68,94.34,73.98,0.00,2,12,1,9,10.54,2.26,9.20
102,0.278367,0.795339,0.346384,0.00,0.00,0,0,28,16,inf,122,76,244,127.12,84.63,230.25,99.12,68.63,0.00,2,6,1,15,7.21,3.47,11.32
105,0.261647,0.794317,0.361746,0.00,0.00,0,0,28,16,inf,130,74,238,132.59,79.93,229.49,104.59,63.93,0.00,2,10,2,10,9.39,2.96,9.65
108,0.263458,0.780621,0.362415,0.00,0.00,0,0,28,16,inf,114,75,253,115.55,81.45,245.00,87.55,65.45,0.00,2,7,2,13,7.59,3.66,10.75
111,0.259296,0.793370,0.349203,0.00,0.00,0,0,28,16,inf,128,72,242,130.01,80.85,231.14,102.01,64.85,0.00,2,11,1,10,9.91,2.78,9.31
114,0.269767,0.785622,0.323061,0.00,0.00,0,0,28,16,inf,124,65,253,128.59,75.83,237.58,100.59,59.83,0.00,2,9,1,12,8.66,2.86,10.47
117,0.256005,0.798816,0.374129,0.00,0.00,0,0,28,16,inf,124,84,234,131.12,84.73,226.14,103.12,68.73,0.00,2,7,2,13,7.95,3.15,10.89
120,0.253386,0.792951,0.376501,0.00,0.00,0,0,28,16,inf,114,86,242,116.71,91.85,233.43,88.71,75.85,0.00,2,7,2,13,6.97,3.69,11.34
123,0.248041,0.807494,0.370662,0.00,0.00,0,0,28,16,inf,133,86,223,134.71,90.32,216.98,106.71,74.32,0.00,2,11,1,10,10.82,2.05,9.13
126,0.246064,0.780203,0.363951,0.00,0.00,0,0,28,16,inf,107,80,255,112.96,83.46,245.58,84.96,67.46,0.00,2,5,2,15,7.17,2.96,11.87
129,0.219784,0.787409,0.386518,0.00,0.00,0,0,28,16,inf,120,75,247,122.79,81.15,238.05,94.79,65.15,0.00,2,9,1,12,9.14,2.28,10.58
132,0.232843,0.781031,0.352396,0.00,0.00,0,0,28,16,inf,113,74,255,118.36,79.45,244.18,90.36,63.45,0.00,2,5,2,15,7.90,2.73,11.37
135,0.239741,0.788920,0.368072,0.00,0.00,0,0,28,16,inf,124,70,248,128.08,78.60,235.31,100.08,62.60,0.00,2,8,3,11,8.27,3.13,10.60
138,0.232326,0.789407,0.339741,0.00,0.00,0,0,28,16,inf,122,68,252,123.39,82.36,236.25,95.39,66.36,0.00,2,7,2,13,7.67,3.52,10.80
141,0.226834,0.787607,0.367282,0.00,0.00,0,0,28,16,inf,120,73,249,124.13,80.31,237.55,96.13,64.31,0.00,2,7,2,13,8.25,3.14,10.61
144,0.229040,0.780419,0.390062,0.00,0.00,0,0,28,16,inf,117,73,252,115.60,81.24,245.16,87.60,65.24,0.00,2,7,2,13,7.13,3.29,11.58
147,0.223809,0.795343,0.407470,0.00,0.00,0,0,28,16,inf,120,78,244,129.29,83.01,229.70,101.29,67.01,0.00,2,6,2,14,7.40,3.22,11.38
150,0.222815,0.787927,0.374383,0.00,0.00,0,0,28,16,inf,119,74,249,127.03,78.54,236.43,99.03,62.54,0.00,2,6,2,14,7.45,3.34,11.22
153,0.225190,0.801069,0.331770,0.00,0.00,0,0,28,16,inf,129,80,233,133.81,84.83,223.36,105.81,68.83,0.00,2,8,2,12,8.30,3.31,10.39
156,0.225358,0.790321,0.362360,0.00,0.00,0,0,28,16,inf,114,80,248,119.53,86.43,236.03,91.53,70.43,0.00,2,7,2,13,8.39,3.32,10.29
