Epoch,L_pred_CE,L_target_Global,L_feat_Local,Lambda_Global,Lambda_Local,Global_Satisfied,Local_Satisfied,Limit_Dropout,Limit_Enrolled,Limit_Graduate,Hard_Dropout,Hard_Enrolled,Hard_Graduate,Soft_Dropout,Soft_Enrolled,Soft_Graduate,Excess_Dropout,Excess_Enrolled,Excess_Graduate,Course_ID,Course_Hard_Dropout,Course_Hard_Enrolled,Course_Hard_Graduate,Course_Soft_Dropout,Course_Soft_Enrolled,Course_Soft_Graduate
3,0.665966,0.520676,0.306084,0.00,0.00,0,0,71,40,inf,158,17,267,148.13,73.56,220.32,77.13,33.56,0.00,2,16,0,6,11.47,3.26,7.27
6,0.618869,0.489181,0.337298,0.00,0.00,0,0,71,40,inf,132,48,262,139.00,78.30,224.70,68.00,38.30,0.00,2,11,0,11,9.47,3.60,8.93
9,0.596471,0.472513,0.306091,0.00,0.00,0,0,71,40,inf,120,55,267,132.25,77.20,232.55,61.25,37.20,0.00,2,11,0,11,8.84,3.44,9.72
12,0.571767,0.468940,0.324955,0.00,0.00,0,0,71,40,inf,117,53,272,126.30,80.01,235.70,55.30,40.01,0.00,2,10,0,12,9.06,3.16,9.78
15,0.565104,0.497992,0.334443,0.00,0.00,0,0,71,40,inf,126,64,252,137.63,81.94,222.42,66.63,41.94,0.00,2,10,0,12,9.19,3.29,9.52
18,0.562173,0.484431,0.316346,0.00,0.00,0,0,71,40,inf,131,54,257,139.82,76.43,225.75,68.82,36.43,0.00,2,13,1,8,10.22,3.26,8.52
21,0.549149,0.472003,0.301333,0.00,0.00,0,0,71,40,inf,120,54,268,130.50,78.14,233.37,59.50,38.14,0.00,2,8,0,14,8.58,3.26,10.17
24,0.541030,0.479691,0.329823,0.00,0.00,0,0,71,40,inf,119,58,265,129.00,81.60,231.41,58.00,41.60,0.00,2,9,1,12,8.38,3.55,10.07
27,0.524121,0.479761,0.291069,0.00,0.00,0,0,71,40,inf,129,50,263,137.02,76.58,228.40,66.02,36.58,0.00,2,8,1,13,8.75,3.55,9.70
30,0.528774,0.487471,0.297681,0.00,0.00,0,0,71,40,inf,125,52,265,137.40,78.69,225.91,66.40,38.69,0.00,2,8,1,13,8.75,3.81,9.44
33,0.515669,0.497054,0.307863,0.00,0.00,0,0,71,40,inf,134,56,252,139.77,80.33,221.89,68.77,40.33,0.00,2,12,1,9,9.66,3.54,8.80
36,0.524616,0.467809,0.282363,0.00,0.00,0,0,71,40,inf,129,51,262,134.84,74.37,232.79,63.84,34.37,0.00,2,12,1,9,9.15,3.65,9.20
39,0.510128,0.480948,0.340822,0.00,0.00,0,0,71,40,inf,111,65,266,126.56,83.84,231.60,55.56,43.84,0.00,2,8,1,13,8.61,3.94,9.45
42,0.507292,0.470511,0.277375,0.00,0.00,0,0,71,40,inf,123,55,264,130.49,77.69,233.82,59.49,37.69,0.00,2,8,1,13,8.45,3.66,9.89
45,0.513165,0.469057,0.281668,0.00,0.00,0,0,71,40,inf,130,51,261,137.26,73.45,231.30,66.26,33.45,0.00,2,10,1,11,9.15,3.75,9.10
48,0.497712,0.464494,0.360636,0.00,0.00,0,0,71,40,inf,114,65,263,124.81,79.65,237.53,53.81,39.65,0.00,2,12,1,9,9.01,3.65,9.34
51,0.506809,0.475154,0.290400,0.00,0.00,0,0,71,40,inf,123,57,262,135.10,76.31,230.59,64.10,36.31,0.00,2,9,1,12,9.41,3.12,9.47
54,0.488886,0.481614,0.345193,0.00,0.00,0,0,71,40,inf,119,64,259,129.10,82.17,230.73,58.10,42.17,0.00,2,12,1,9,9.33,3.71,8.96
57,0.496642,0.469265,0.298601,0.00,0.00,0,0,71,40,inf,122,55,265,133.53,75.50,232.96,62.53,35.50,0.00,2,7,1,14,8.37,3.84,9.80
60,0.471187,0.480376,0.286245,0.00,0.00,0,0,71,40,inf,129,57,256,138.53,75.94,227.53,67.53,35.94,0.00,2,9,1,12,8.82,3.60,9.58
63,0.480394,0.476817,0.352852,0.00,0.00,0,0,71,40,inf,113,68,261,128.67,80.88,232.45,57.67,40.88,0.00,2,8,1,13,8.60,3.81,9.59
