Epoch,L_pred_CE,L_target_Global,L_feat_Local,Lambda_Global,Lambda_Local,Global_Satisfied,Local_Satisfied,Limit_Dropout,Limit_Enrolled,Limit_Graduate,Hard_Dropout,Hard_Enrolled,Hard_Graduate,Soft_Dropout,Soft_Enrolled,Soft_Graduate,Excess_Dropout,Excess_Enrolled,Excess_Graduate,Course_ID,Course_Hard_Dropout,Course_Hard_Enrolled,Course_Hard_Graduate,Course_Soft_Dropout,Course_Soft_Enrolled,Course_Soft_Graduate
3,0.660919,0.280544,0.359520,0.00,0.00,0,0,99,56,inf,130,26,286,137.60,71.29,233.10,38.60,15.29,0.00,2,11,0,11,8.85,4.21,8.94
6,0.612959,0.249420,0.398062,0.00,0.00,0,0,99,56,inf,122,43,277,131.90,77.39,232.71,32.90,21.39,0.00,2,7,1,14,7.19,4.35,10.46
9,0.591317,0.278115,0.373632,0.00,0.00,0,0,99,56,inf,125,49,268,137.14,77.91,226.95,38.14,21.91,0.00,2,10,0,12,8.79,4.03,9.18
12,0.568368,0.258701,0.365414,0.00,0.00,0,0,99,56,inf,127,45,270,133.55,75.66,232.79,34.55,19.66,0.00,2,9,0,13,8.64,3.47,9.89
15,0.574859,0.220079,0.371411,0.00,0.00,0,0,99,56,inf,120,52,270,126.94,80.06,235.01,27.94,24.06,0.00,2,11,1,10,8.73,3.49,9.78
18,0.555964,0.192856,0.346813,0.00,0.00,0,0,99,56,inf,114,49,279,122.65,72.21,247.14,23.65,16.21,0.00,2,7,1,14,7.21,3.99,10.80
21,0.550631,0.261180,0.358572,0.00,0.00,0,0,99,56,inf,127,49,266,134.00,79.78,228.22,35.00,23.78,0.00,2,9,0,13,8.14,3.73,10.13
24,0.550068,0.282831,0.346881,0.00,0.00,0,0,99,56,inf,131,45,266,138.04,74.93,229.03,39.04,18.93,0.00,2,12,1,9,9.39,3.55,9.07
27,0.521132,0.301089,0.381172,0.00,0.00,0,0,99,56,inf,127,57,258,136.66,83.16,222.18,37.66,27.16,0.00,2,11,0,11,8.94,3.64,9.42
30,0.520915,0.264665,0.339196,0.00,0.00,0,0,99,56,inf,129,48,265,134.63,74.63,232.73,35.63,18.63,0.00,2,11,1,10,9.34,3.24,9.42
33,0.515972,0.260840,0.319640,0.00,0.00,0,0,99,56,inf,131,43,268,133.94,70.70,237.36,34.94,14.70,0.00,2,10,0,12,8.27,3.81,9.92
36,0.518442,0.214552,0.370716,0.00,0.00,0,0,99,56,inf,121,45,276,126.04,73.83,242.13,27.04,17.83,0.00,2,7,1,14,7.56,3.96,10.48
39,0.510358,0.281748,0.365322,0.00,0.00,0,0,99,56,inf,125,59,258,133.05,80.88,228.07,34.05,24.88,0.00,2,11,1,10,9.17,3.84,8.99
42,0.489375,0.257094,0.336451,0.00,0.00,0,0,99,56,inf,129,47,266,133.26,73.05,235.69,34.26,17.05,0.00,2,11,1,10,9.70,3.20,9.10
45,0.502725,0.257008,0.347912,0.00,0.00,0,0,99,56,inf,125,55,262,133.25,77.15,231.61,34.25,21.15,0.00,2,9,1,12,7.97,4.08,9.95
48,0.489815,0.233978,0.308288,0.00,0.00,0,0,99,56,inf,123,56,263,129.24,77.70,235.06,30.24,21.70,0.00,2,9,1,12,8.13,4.13,9.74
51,0.492041,0.286163,0.341506,0.00,0.00,0,0,99,56,inf,136,51,255,138.69,77.47,225.84,39.69,21.47,0.00,2,10,0,12,8.96,3.49,9.55
54,0.488281,0.261441,0.314634,0.00,0.00,0,0,99,56,inf,129,49,264,134.04,70.83,237.13,35.04,14.83,0.00,2,10,1,11,8.90,3.64,9.46
57,0.492389,0.244069,0.363546,0.00,0.00,0,0,99,56,inf,115,58,269,129.29,75.05,237.66,30.29,19.05,0.00,2,7,1,14,8.36,3.73,9.92
60,0.477421,0.233762,0.360945,0.00,0.00,0,0,99,56,inf,110,60,272,125.88,75.07,241.06,26.88,19.07,0.00,2,6,1,15,7.99,3.42,10.58
63,0.480745,0.266368,0.361871,0.00,0.00,0,0,99,56,inf,123,58,261,134.07,76.83,231.10,35.07,20.83,0.00,2,7,0,15,8.59,3.10,10.31
66,0.470252,0.244318,0.351292,0.00,0.00,0,0,99,56,inf,120,55,267,131.01,75.69,235.31,32.01,19.69,0.00,2,8,1,13,8.08,3.87,10.05
69,0.466593,0.260111,0.348383,0.00,0.00,0,0,99,56,inf,118,59,265,127.90,79.35,234.75,28.90,23.35,0.00,2,8,1,13,8.22,4.16,9.61
72,0.459379,0.219214,0.320557,0.00,0.00,0,0,99,56,inf,119,55,268,126.80,73.30,241.91,27.80,17.30,0.00,2,7,0,15,7.63,3.53,10.83
75,0.459553,0.233032,0.352818,0.00,0.00,0,0,99,56,inf,108,67,267,119.02,79.75,243.22,20.02,23.75,0.00,2,9,1,12,7.61,4.01,10.38
78,0.453586,0.267842,0.337625,0.00,0.00,0,0,99,56,inf,126,58,258,132.83,77.89,231.28,33.83,21.89,0.00,2,10,1,11,8.94,3.89,9.16
81,0.458330,0.233365,0.350279,0.00,0.00,0,0,99,56,inf,115,59,268,125.05,75.51,241.44,26.05,19.51,0.00,2,7,1,14,8.44,2.90,10.65
84,0.459350,0.215612,0.343816,0.00,0.00,0,0,99,56,inf,116,52,274,126.21,70.96,244.83,27.21,14.96,0.00,2,7,1,14,8.24,2.83,10.93
87,0.443244,0.280945,0.308456,0.00,0.00,0,0,99,56,inf,134,56,252,137.68,74.72,229.60,38.68,18.72,0.00,2,10,1,11,9.65,2.92,9.43
90,0.441730,0.262543,0.362148,0.00,0.00,0,0,99,56,inf,118,62,262,128.62,79.41,233.97,29.62,23.41,0.00,2,6,1,15,7.68,3.46,10.86
93,0.445503,0.244561,0.302142,0.00,0.00,0,0,99,56,inf,126,51,265,131.05,69.64,241.31,32.05,13.64,0.00,2,10,0,12,9.01,3.11,9.88
96,0.444467,0.261151,0.324282,0.00,0.00,0,0,99,56,inf,121,64,257,131.53,77.24,233.23,32.53,21.24,0.00,2,10,0,12,8.99,2.66,10.35
99,0.437450,0.230492,0.376008,0.00,0.00,0,0,99,56,inf,111,64,267,119.13,79.10,243.77,20.13,23.10,0.00,2,10,1,11,8.26,3.86,9.89
102,0.429624,0.246108,0.325596,0.00,0.00,0,0,99,56,inf,123,59,260,128.48,75.96,237.56,29.48,19.96,0.00,2,10,1,11,8.46,3.17,10.37
105,0.437110,0.255162,0.368871,0.00,0.00,0,0,99,56,inf,117,64,261,129.07,77.49,235.44,30.07,21.49,0.00,2,9,0,13,8.44,2.76,10.80
108,0.427144,0.248540,0.326399,0.00,0.00,0,0,99,56,inf,125,49,268,131.74,74.33,235.92,32.74,18.33,0.00,2,9,0,13,8.93,2.98,10.09
111,0.414957,0.238586,0.325937,0.00,0.00,0,0,99,56,inf,126,57,259,129.58,73.80,238.62,30.58,17.80,0.00,2,10,0,12,8.53,2.62,10.84
114,0.429075,0.263888,0.324091,0.00,0.00,0,0,99,56,inf,124,63,255,131.29,77.98,232.73,32.29,21.98,0.00,2,11,0,11,9.08,3.07,9.85
117,0.410781,0.246834,0.308813,0.00,0.00,0,0,99,56,inf,125,60,257,133.54,73.21,235.26,34.54,17.21,0.00,2,8,0,14,8.64,2.57,10.79
120,0.404358,0.256778,0.296533,0.00,0.00,0,0,99,56,inf,126,60,256,134.05,74.87,233.07,35.05,18.87,0.00,2,8,1,13,8.70,3.36,9.94
123,0.414882,0.231525,0.321439,0.00,0.00,0,0,99,56,inf,118,60,264,127.21,73.81,240.98,28.21,17.81,0.00,2,9,0,13,8.54,2.44,11.03
126,0.422369,0.256055,0.334264,0.00,0.00,0,0,99,56,inf,124,65,253,133.27,75.16,233.56,34.27,19.16,0.00,2,9,1,12,9.01,2.31,10.68
129,0.423207,0.254634,0.355582,0.00,0.00,0,0,99,56,inf,115,67,260,126.84,78.85,236.31,27.84,22.85,0.00,2,8,0,14,8.40,2.34,11.26
132,0.414402,0.181911,0.320431,0.00,0.00,0,0,99,56,inf,117,52,273,121.01,73.45,247.54,22.01,17.45,0.00,2,10,0,12,8.31,2.88,10.81
135,0.408556,0.241485,0.312931,0.00,0.00,0,0,99,56,inf,122,62,258,129.03,74.69,238.28,30.03,18.69,0.00,2,10,1,11,8.94,2.89,10.17
138,0.404899,0.241179,0.325278,0.00,0.00,0,0,99,56,inf,121,61,260,128.55,74.92,238.54,29.55,18.92,0.00,2,8,1,13,8.29,2.73,10.97
141,0.404409,0.261200,0.317094,0.00,0.00,0,0,99,56,inf,122,64,256,129.72,78.39,233.90,30.72,22.39,0.00,2,11,0,11,9.75,2.76,9.49
144,0.403050,0.276599,0.309380,0.00,0.00,0,0,99,56,inf,127,62,253,135.53,78.17,228.29,36.53,22.17,0.00,2,9,0,13,9.55,2.44,10.00
147,0.398251,0.261257,0.319221,0.00,0.00,0,0,99,56,inf,124,63,255,130.42,77.95,233.63,31.42,21.95,0.00,2,11,0,11,9.80,2.10,10.09
150,0.399012,0.246013,0.309358,0.00,0.00,0,0,99,56,inf,121,63,258,126.70,77.07,238.23,27.70,21.07,0.00,2,9,1,12,8.60,2.95,10.45
153,0.404005,0.273471,0.331252,0.00,0.00,0,0,99,56,inf,123,69,250,128.25,82.22,231.53,29.25,26.22,0.00,2,10,1,11,8.76,3.63,9.61
156,0.390386,0.240734,0.316254,0.00,0.00,0,0,99,56,inf,121,54,267,130.39,67.76,243.86,31.39,11.76,0.00,2,8,1,13,9.57,2.36,10.07
159,0.390060,0.239623,0.321194,0.00,0.00,0,0,99,56,inf,123,57,262,130.65,73.39,237.96,31.65,17.39,0.00,2,8,0,14,8.91,1.70,11.39
