Epoch,Train_Acc,L_pred_CE,L_target_Global,L_feat_Local,Lambda_Global,Lambda_Local,Global_Satisfied,Local_Satisfied,Limit_Dropout,Limit_Enrolled,Limit_Graduate,Hard_Dropout,Hard_Enrolled,Hard_Graduate,Soft_Dropout,Soft_Enrolled,Soft_Graduate,Excess_Dropout,Excess_Enrolled,Excess_Graduate,Course_ID,Course_Hard_Dropout,Course_Hard_Enrolled,Course_Hard_Graduate,Course_Soft_Dropout,Course_Soft_Enrolled,Course_Soft_Graduate
1,0.7438,0.710851,0.671688,0.643733,0.00,0.00,0,0,42,24,inf,102,45,295,114.72,59.84,267.45,72.72,35.84,0.00,1,0,0,0,0.00,0.00,0.00
3,0.7683,0.612432,0.678111,0.662699,0.00,0.00,0,0,42,24,inf,146,36,260,158.28,67.90,215.82,116.28,43.90,0.00,1,0,0,0,0.00,0.00,0.00
6,0.7798,0.591186,0.695484,0.665121,0.00,0.00,0,0,42,24,inf,118,62,262,140.29,75.13,226.58,98.29,51.13,0.00,1,0,0,0,0.00,0.00,0.00
9,0.7821,0.574785,0.693961,0.662710,0.00,0.00,0,0,42,24,inf,136,45,261,149.75,63.72,228.52,107.75,39.72,0.00,1,0,0,0,0.00,0.00,0.00
12,0.7892,0.543441,0.685195,0.646915,0.00,0.00,0,0,42,24,inf,150,58,234,157.64,65.86,218.49,115.64,41.86,0.00,1,0,0,0,0.00,0.00,0.00
15,0.7919,0.578270,0.683472,0.644425,0.00,0.00,0,0,42,24,inf,117,52,273,128.37,72.61,241.02,86.37,48.61,0.00,1,0,0,0,0.00,0.00,0.00
18,0.7929,0.536228,0.677183,0.636360,0.00,0.00,0,0,42,24,inf,136,47,259,149.34,62.71,229.95,107.34,38.71,0.00,1,0,0,0,0.00,0.00,0.00
21,0.7997,0.541717,0.710013,0.671884,0.00,0.00,0,0,42,24,inf,137,66,239,145.30,81.75,214.96,103.30,57.75,0.00,1,0,0,0,0.00,0.00,0.00
24,0.8076,0.537828,0.672155,0.636042,0.00,0.00,0,0,42,24,inf,120,69,253,136.31,88.14,217.55,94.31,64.14,0.00,1,0,0,0,0.00,0.00,0.00
27,0.7970,0.541169,0.694304,0.668519,0.00,0.00,0,0,42,24,inf,142,50,250,155.18,68.89,217.93,113.18,44.89,0.00,1,0,0,0,0.00,0.00,0.00
30,0.7977,0.561651,0.687540,0.651154,0.00,0.00,0,0,42,24,inf,123,50,269,139.51,75.69,226.80,97.51,51.69,0.00,1,0,0,0,0.00,0.00,0.00
33,0.8008,0.522013,0.669342,0.630992,0.00,0.00,0,0,42,24,inf,114,50,278,127.93,68.56,245.51,85.93,44.56,0.00,1,0,0,0,0.00,0.00,0.00
36,0.8063,0.500076,0.659309,0.628118,0.00,0.00,0,0,42,24,inf,122,45,275,137.89,58.38,245.73,95.89,34.38,0.00,1,0,0,0,0.00,0.00,0.00
39,0.8154,0.499227,0.680729,0.644747,0.00,0.00,0,0,42,24,inf,131,54,257,141.03,66.77,234.21,99.03,42.77,0.00,1,0,0,0,0.00,0.00,0.00
42,0.8257,0.497609,0.698359,0.673804,0.00,0.00,0,0,42,24,inf,138,63,241,155.28,70.02,216.70,113.28,46.02,0.00,1,0,0,0,0.00,0.00,0.00
45,0.8065,0.507411,0.673726,0.635604,0.00,0.00,0,0,42,24,inf,114,72,256,129.30,84.28,228.42,87.30,60.28,0.00,1,0,0,0,0.00,0.00,0.00
48,0.8259,0.492272,0.676513,0.641175,0.00,0.00,0,0,42,24,inf,120,61,261,132.89,74.25,234.86,90.89,50.25,0.00,1,0,0,0,0.00,0.00,0.00
51,0.8164,0.495410,0.690080,0.662991,0.00,0.00,0,0,42,24,inf,163,43,236,171.02,58.61,212.37,129.02,34.61,0.00,1,0,0,0,0.00,0.00,0.00
54,0.8186,0.499929,0.700408,0.668435,0.00,0.00,0,0,42,24,inf,141,66,235,150.43,73.83,217.74,108.43,49.83,0.00,1,0,0,0,0.00,0.00,0.00
57,0.8285,0.496325,0.700589,0.664066,0.00,0.00,0,0,42,24,inf,152,61,229,156.74,72.64,212.62,114.74,48.64,0.00,1,0,0,0,0.00,0.00,0.00
60,0.8176,0.496628,0.725919,0.699056,0.00,0.00,0,0,42,24,inf,132,80,230,147.98,91.04,202.98,105.98,67.04,0.00,1,0,0,0,0.00,0.00,0.00
63,0.8305,0.484860,0.691879,0.658704,0.00,0.00,0,0,42,24,inf,129,63,250,140.78,77.16,224.06,98.78,53.16,0.00,1,0,0,0,0.00,0.00,0.00
66,0.8398,0.467620,0.679952,0.648170,0.00,0.00,0,0,42,24,inf,139,55,248,144.66,67.53,229.81,102.66,43.53,0.00,1,0,0,0,0.00,0.00,0.00
69,0.8209,0.482225,0.679337,0.650243,0.00,0.00,0,0,42,24,inf,115,65,262,130.40,71.32,240.28,88.40,47.32,0.00,1,0,0,0,0.00,0.00,0.00
72,0.8370,0.474292,0.701578,0.672406,0.00,0.00,0,0,42,24,inf,132,66,244,149.27,75.95,216.78,107.27,51.95,0.00,1,0,0,0,0.00,0.00,0.00
75,0.8335,0.495984,0.696271,0.669319,0.00,0.00,0,0,42,24,inf,141,70,231,154.22,83.95,203.83,112.22,59.95,0.00,1,0,0,0,0.00,0.00,0.00
78,0.8343,0.464372,0.666316,0.645353,0.00,0.00,0,0,42,24,inf,141,42,259,148.76,59.88,233.36,106.76,35.88,0.00,1,0,0,0,0.00,0.00,0.00
81,0.8469,0.461708,0.688196,0.655447,0.00,0.00,0,0,42,24,inf,140,56,246,149.62,68.56,223.82,107.62,44.56,0.00,1,0,0,0,0.00,0.00,0.00
84,0.8388,0.466786,0.698478,0.665140,0.00,0.00,0,0,42,24,inf,126,69,247,138.70,81.80,221.50,96.70,57.80,0.00,1,0,0,0,0.00,0.00,0.00
87,0.8395,0.442070,0.700872,0.663729,0.00,0.00,0,0,42,24,inf,140,58,244,149.32,71.03,221.65,107.32,47.03,0.00,1,0,0,0,0.00,0.00,0.00
90,0.8378,0.478537,0.685950,0.651632,0.00,0.00,0,0,42,24,inf,120,70,252,140.82,81.62,219.56,98.82,57.62,0.00,1,0,0,0,0.00,0.00,0.00
93,0.8395,0.467311,0.721615,0.692110,0.00,0.00,0,0,42,24,inf,124,91,227,140.66,94.86,206.49,98.66,70.86,0.00,1,0,0,0,0.00,0.00,0.00
96,0.8469,0.452459,0.680370,0.650885,0.00,0.00,0,0,42,24,inf,141,52,249,147.43,65.85,228.72,105.43,41.85,0.00,1,0,0,0,0.00,0.00,0.00
99,0.8421,0.463728,0.697338,0.668417,0.00,0.00,0,0,42,24,inf,131,73,238,140.37,79.69,221.93,98.37,55.69,0.00,1,0,0,0,0.00,0.00,0.00
102,0.8516,0.438854,0.717617,0.693062,0.00,0.00,0,0,42,24,inf,144,73,225,153.06,84.53,204.42,111.06,60.53,0.00,1,0,0,0,0.00,0.00,0.00
105,0.8401,0.428864,0.714484,0.686959,0.00,0.00,0,0,42,24,inf,113,99,230,125.50,104.28,212.22,83.50,80.28,0.00,1,0,0,0,0.00,0.00,0.00
108,0.8526,0.425951,0.680074,0.647129,0.00,0.00,0,0,42,24,inf,135,50,257,143.76,63.66,234.58,101.76,39.66,0.00,1,0,0,0,0.00,0.00,0.00
111,0.8597,0.431556,0.701858,0.677562,0.00,0.00,0,0,42,24,inf,156,51,235,161.04,68.50,212.46,119.04,44.50,0.00,1,0,0,0,0.00,0.00,0.00
114,0.8569,0.439151,0.696809,0.658678,0.00,0.00,0,0,42,24,inf,126,67,249,137.47,74.32,230.21,95.47,50.32,0.00,1,0,0,0,0.00,0.00,0.00
117,0.8406,0.484330,0.670584,0.642273,0.00,0.00,0,0,42,24,inf,125,45,272,132.74,62.51,246.75,90.74,38.51,0.00,1,0,0,0,0.00,0.00,0.00
120,0.8479,0.450086,0.672912,0.643900,0.00,0.00,0,0,42,24,inf,151,39,252,155.20,64.14,222.66,113.20,40.14,0.00,1,0,0,0,0.00,0.00,0.00
123,0.8471,0.439836,0.674906,0.634718,0.00,0.00,0,0,42,24,inf,114,65,263,129.72,77.85,234.43,87.72,53.85,0.00,1,0,0,0,0.00,0.00,0.00
126,0.8516,0.453576,0.670104,0.637462,0.00,0.00,0,0,42,24,inf,127,62,253,137.47,70.40,234.13,95.47,46.40,0.00,1,0,0,0,0.00,0.00,0.00
129,0.8675,0.419428,0.695538,0.670288,0.00,0.00,0,0,42,24,inf,132,61,249,145.91,74.11,221.99,103.91,50.11,0.00,1,0,0,0,0.00,0.00,0.00
132,0.8650,0.407542,0.671447,0.639042,0.00,0.00,0,0,42,24,inf,140,49,253,148.94,63.07,229.99,106.94,39.07,0.00,1,0,0,0,0.00,0.00,0.00
135,0.8665,0.417807,0.697326,0.675858,0.00,0.00,0,0,42,24,inf,143,62,237,150.68,72.51,218.81,108.68,48.51,0.00,1,0,0,0,0.00,0.00,0.00
138,0.8678,0.446390,0.700607,0.672476,0.00,0.00,0,0,42,24,inf,141,71,230,156.64,80.17,205.20,114.64,56.17,0.00,1,0,0,0,0.00,0.00,0.00
141,0.8521,0.446950,0.708967,0.674423,0.00,0.00,0,0,42,24,inf,127,75,240,145.42,83.18,213.40,103.42,59.18,0.00,1,0,0,0,0.00,0.00,0.00
144,0.8592,0.422528,0.712628,0.680486,0.00,0.00,0,0,42,24,inf,127,80,235,140.03,91.09,210.87,98.03,67.09,0.00,1,0,0,0,0.00,0.00,0.00
147,0.8537,0.444677,0.702887,0.658838,0.00,0.00,0,0,42,24,inf,115,77,250,127.99,89.12,224.89,85.99,65.12,0.00,1,0,0,0,0.00,0.00,0.00
150,0.8673,0.405883,0.688932,0.650752,0.00,0.00,0,0,42,24,inf,123,69,250,133.54,76.71,231.75,91.54,52.71,0.00,1,0,0,0,0.00,0.00,0.00
153,0.8662,0.418417,0.684705,0.650012,0.00,0.00,0,0,42,24,inf,151,57,234,155.39,67.71,218.90,113.39,43.71,0.00,1,0,0,0,0.00,0.00,0.00
156,0.8589,0.419923,0.656629,0.615663,0.00,0.00,0,0,42,24,inf,131,45,266,141.13,57.90,242.97,99.13,33.90,0.00,1,0,0,0,0.00,0.00,0.00
159,0.8705,0.429169,0.688097,0.659212,0.00,0.00,0,0,42,24,inf,133,54,255,144.64,66.08,231.28,102.64,42.08,0.00,1,0,0,0,0.00,0.00,0.00
162,0.8657,0.435734,0.682625,0.659952,0.00,0.00,0,0,42,24,inf,143,56,243,155.54,63.32,223.14,113.54,39.32,0.00,1,0,0,0,0.00,0.00,0.00
165,0.8768,0.398540,0.693938,0.668497,0.00,0.00,0,0,42,24,inf,136,68,238,147.90,72.48,221.63,105.90,48.48,0.00,1,0,0,0,0.00,0.00,0.00
168,0.8612,0.431913,0.696433,0.666026,0.00,0.00,0,0,42,24,inf,136,61,245,144.75,72.92,224.33,102.75,48.92,0.00,1,0,0,0,0.00,0.00,0.00
171,0.8637,0.448987,0.704452,0.678534,0.00,0.00,0,0,42,24,inf,131,77,234,139.42,92.19,210.39,97.42,68.19,0.00,1,0,0,0,0.00,0.00,0.00
174,0.8458,0.459646,0.677479,0.652007,0.00,0.00,0,0,42,24,inf,139,52,251,145.02,65.36,231.62,103.02,41.36,0.00,1,0,0,0,0.00,0.00,0.00
177,0.8733,0.397412,0.694477,0.671407,0.00,0.00,0,0,42,24,inf,144,62,236,150.57,70.45,220.98,108.57,46.45,0.00,1,0,0,0,0.00,0.00,0.00
180,0.8743,0.400311,0.694333,0.671231,0.00,0.00,0,0,42,24,inf,140,64,238,150.30,72.51,219.19,108.30,48.51,0.00,1,0,0,0,0.00,0.00,0.00
183,0.8796,0.383619,0.672449,0.645884,0.00,0.00,0,0,42,24,inf,141,58,243,150.79,64.46,226.75,108.79,40.46,0.00,1,0,0,0,0.00,0.00,0.00
186,0.8675,0.419602,0.715459,0.688829,0.00,0.00,0,0,42,24,inf,132,74,236,145.42,87.41,209.16,103.42,63.41,0.00,1,0,0,0,0.00,0.00,0.00
189,0.8768,0.390280,0.716826,0.691313,0.00,0.00,0,0,42,24,inf,138,74,230,149.83,85.25,206.92,107.83,61.25,0.00,1,0,0,0,0.00,0.00,0.00
192,0.8894,0.407261,0.699269,0.664505,0.00,0.00,0,0,42,24,inf,141,66,235,151.51,78.93,211.56,109.51,54.93,0.00,1,0,0,0,0.00,0.00,0.00
195,0.8846,0.381032,0.696753,0.670492,0.00,0.00,0,0,42,24,inf,139,61,242,149.67,71.91,220.42,107.67,47.91,0.00,1,0,0,0,0.00,0.00,0.00
198,0.8761,0.388628,0.672356,0.646954,0.00,0.00,0,0,42,24,inf,154,49,239,161.06,61.84,219.11,119.06,37.84,0.00,1,0,0,0,0.00,0.00,0.00
201,0.8821,0.382041,0.718396,0.693148,0.00,0.00,0,0,42,24,inf,133,77,232,144.13,86.19,211.67,102.13,62.19,0.00,1,0,0,0,0.00,0.00,0.00
204,0.8768,0.401960,0.691570,0.663138,0.00,0.00,0,0,42,24,inf,129,65,248,132.46,81.08,228.46,90.46,57.08,0.00,1,0,0,0,0.00,0.00,0.00
207,0.8804,0.425613,0.711586,0.685833,0.00,0.00,0,0,42,24,inf,151,64,227,153.62,79.87,208.51,111.62,55.87,0.00,1,0,0,0,0.00,0.00,0.00
210,0.8851,0.360521,0.683459,0.647085,0.00,0.00,0,0,42,24,inf,132,56,254,138.06,73.33,230.61,96.06,49.33,0.00,1,0,0,0,0.00,0.00,0.00
213,0.8877,0.371878,0.699594,0.673608,0.00,0.00,0,0,42,24,inf,141,60,241,149.38,74.14,218.48,107.38,50.14,0.00,1,0,0,0,0.00,0.00,0.00
216,0.8909,0.363730,0.694802,0.677916,0.00,0.00,0,0,42,24,inf,153,50,239,158.98,64.32,218.70,116.98,40.32,0.00,1,0,0,0,0.00,0.00,0.00
219,0.8836,0.395270,0.671175,0.641148,0.00,0.00,0,0,42,24,inf,140,52,250,151.47,60.87,229.66,109.47,36.87,0.00,1,0,0,0,0.00,0.00,0.00
222,0.8899,0.389653,0.687183,0.649435,0.00,0.00,0,0,42,24,inf,141,59,242,146.17,73.43,222.40,104.17,49.43,0.00,1,0,0,0,0.00,0.00,0.00
225,0.8932,0.370683,0.701643,0.668220,0.00,0.00,0,0,42,24,inf,151,58,233,160.57,70.11,211.32,118.57,46.11,0.00,1,0,0,0,0.00,0.00,0.00
228,0.8935,0.380768,0.710047,0.676130,0.00,0.00,0,0,42,24,inf,134,63,245,140.20,76.14,225.67,98.20,52.14,0.00,1,0,0,0,0.00,0.00,0.00
231,0.8788,0.413844,0.709891,0.685128,0.00,0.00,0,0,42,24,inf,146,62,234,150.63,78.30,213.06,108.63,54.30,0.00,1,0,0,0,0.00,0.00,0.00
234,0.8919,0.363513,0.696327,0.667705,0.00,0.00,0,0,42,24,inf,135,65,242,144.29,76.40,221.31,102.29,52.40,0.00,1,0,0,0,0.00,0.00,0.00
237,0.9053,0.336591,0.686929,0.662038,0.00,0.00,0,0,42,24,inf,145,51,246,151.33,66.13,224.54,109.33,42.13,0.00,1,0,0,0,0.00,0.00,0.00
240,0.8849,0.410768,0.688461,0.653154,0.00,0.00,0,0,42,24,inf,126,55,261,133.52,65.25,243.23,91.52,41.25,0.00,1,0,0,0,0.00,0.00,0.00
243,0.8758,0.388147,0.716218,0.686391,0.00,0.00,0,0,42,24,inf,121,86,235,132.39,94.82,214.79,90.39,70.82,0.00,1,0,0,0,0.00,0.00,0.00
246,0.8950,0.353130,0.679982,0.664441,0.00,0.00,0,0,42,24,inf,134,55,253,140.90,68.59,232.52,98.90,44.59,0.00,1,0,0,0,0.00,0.00,0.00
249,0.8975,0.366004,0.707072,0.674045,0.00,0.00,0,0,42,24,inf,161,59,222,168.22,70.72,203.06,126.22,46.72,0.00,1,0,0,0,0.00,0.00,0.00
252,0.9078,0.344886,0.714980,0.690014,0.00,0.00,0,0,42,24,inf,144,70,228,152.85,82.76,206.38,110.85,58.76,0.00,1,0,0,0,0.00,0.00,0.00
255,0.9149,0.330646,0.677076,0.653113,0.00,0.00,0,0,42,24,inf,151,51,240,154.12,63.98,223.90,112.12,39.98,0.00,1,0,0,0,0.00,0.00,0.00
258,0.9060,0.324720,0.702555,0.675094,0.00,0.00,0,0,42,24,inf,135,68,239,140.26,79.03,222.71,98.26,55.03,0.00,1,0,0,0,0.00,0.00,0.00
261,0.9055,0.322351,0.690882,0.669358,0.00,0.00,0,0,42,24,inf,144,62,236,148.21,72.53,221.27,106.21,48.53,0.00,1,0,0,0,0.00,0.00,0.00
264,0.8854,0.418461,0.678256,0.646076,0.00,0.00,0,0,42,24,inf,134,52,256,142.42,68.20,231.37,100.42,44.20,0.00,1,0,0,0,0.00,0.00,0.00
267,0.9015,0.343278,0.683608,0.667430,0.00,0.00,0,0,42,24,inf,145,55,242,154.10,64.74,223.17,112.10,40.74,0.00,1,0,0,0,0.00,0.00,0.00
270,0.9098,0.349248,0.696604,0.665725,0.00,0.00,0,0,42,24,inf,148,55,239,155.17,70.65,216.19,113.17,46.65,0.00,1,0,0,0,0.00,0.00,0.00
273,0.9111,0.336946,0.676594,0.663152,0.00,0.00,0,0,42,24,inf,151,53,238,159.40,62.01,220.59,117.40,38.01,0.00,1,0,0,0,0.00,0.00,0.00
276,0.9131,0.317956,0.696214,0.675372,0.00,0.00,0,0,42,24,inf,147,66,229,155.45,74.30,212.25,113.45,50.30,0.00,1,0,0,0,0.00,0.00,0.00
279,0.9101,0.374436,0.691596,0.666089,0.00,0.00,0,0,42,24,inf,141,65,236,148.87,79.32,213.81,106.87,55.32,0.00,1,0,0,0,0.00,0.00,0.00
282,0.8952,0.339941,0.667931,0.639151,0.00,0.00,0,0,42,24,inf,127,55,260,137.32,67.52,237.15,95.32,43.52,0.00,1,0,0,0,0.00,0.00,0.00
285,0.9136,0.355863,0.700464,0.674637,0.00,0.00,0,0,42,24,inf,144,72,226,153.62,76.75,211.63,111.62,52.75,0.00,1,0,0,0,0.00,0.00,0.00
288,0.8856,0.336522,0.721587,0.702076,0.00,0.00,0,0,42,24,inf,113,106,223,121.13,113.71,207.16,79.13,89.71,0.00,1,0,0,0,0.00,0.00,0.00
291,0.9116,0.329650,0.702941,0.677393,0.00,0.00,0,0,42,24,inf,146,69,227,153.31,75.88,212.81,111.31,51.88,0.00,1,0,0,0,0.00,0.00,0.00
294,0.9202,0.329956,0.701913,0.679924,0.00,0.00,0,0,42,24,inf,137,71,234,142.68,77.25,222.08,100.68,53.25,0.00,1,0,0,0,0.00,0.00,0.00
297,0.9096,0.312358,0.704343,0.680820,0.00,0.00,0,0,42,24,inf,139,61,242,144.01,79.56,218.43,102.01,55.56,0.00,1,0,0,0,0.00,0.00,0.00
300,0.9134,0.312625,0.663095,0.640780,0.00,0.00,0,0,42,24,inf,137,55,250,143.08,62.69,236.22,101.08,38.69,0.00,1,0,0,0,0.00,0.00,0.00
