Epoch,L_pred_CE,L_target_Global,L_feat_Local,Lambda_Global,Lambda_Local,Global_Satisfied,Local_Satisfied,Limit_Dropout,Limit_Enrolled,Limit_Graduate,Hard_Dropout,Hard_Enrolled,Hard_Graduate,Soft_Dropout,Soft_Enrolled,Soft_Graduate,Excess_Dropout,Excess_Enrolled,Excess_Graduate,Course_ID,Course_Hard_Dropout,Course_Hard_Enrolled,Course_Hard_Graduate,Course_Soft_Dropout,Course_Soft_Enrolled,Course_Soft_Graduate
3,0.755017,0.445691,0.263374,0.00,0.00,0,0,71,40,inf,134,7,301,128.09,71.58,242.33,57.09,31.58,0.00,2,15,0,7,9.89,3.95,8.16
6,0.675493,0.455538,0.245143,0.00,0.00,0,0,71,40,inf,133,15,294,130.40,72.27,239.33,59.40,32.27,0.00,2,11,0,11,8.59,4.44,8.96
9,0.646126,0.473523,0.292057,0.00,0.00,0,0,71,40,inf,132,28,282,134.86,74.00,233.14,63.86,34.00,0.00,2,8,0,14,7.85,4.30,9.85
12,0.644484,0.451526,0.272952,0.00,0.00,0,0,71,40,inf,123,34,285,129.45,77.92,234.63,58.45,37.92,0.00,2,8,0,14,7.33,4.66,10.01
15,0.619853,0.475629,0.291340,0.00,0.00,0,0,71,40,inf,131,41,270,136.93,75.44,229.63,65.93,35.44,0.00,2,11,1,10,9.31,3.96,8.73
18,0.614039,0.494476,0.341196,0.00,0.00,0,0,71,40,inf,135,50,257,142.98,77.75,221.27,71.98,37.75,0.00,2,12,0,10,10.01,3.80,8.19
21,0.595135,0.430825,0.329886,0.00,0.00,0,0,71,40,inf,118,39,285,124.74,77.68,239.58,53.74,37.68,0.00,2,7,0,15,7.30,3.80,10.90
24,0.609182,0.501021,0.327840,0.00,0.00,0,0,71,40,inf,131,48,263,142.18,80.23,219.59,71.18,40.23,0.00,2,8,0,14,8.79,3.85,9.36
27,0.592324,0.465308,0.346718,0.00,0.00,0,0,71,40,inf,122,45,275,131.57,75.51,234.92,60.57,35.51,0.00,2,7,1,14,7.69,3.92,10.39
30,0.600386,0.445434,0.262752,0.00,0.00,0,0,71,40,inf,119,38,285,128.03,74.66,239.32,57.03,34.66,0.00,2,8,0,14,7.85,3.81,10.34
33,0.596178,0.472767,0.333567,0.00,0.00,0,0,71,40,inf,123,49,270,134.04,76.22,231.74,63.04,36.22,0.00,2,8,0,14,8.50,3.63,9.87
36,0.584316,0.474394,0.282853,0.00,0.00,0,0,71,40,inf,118,54,270,131.31,78.35,232.33,60.31,38.35,0.00,2,8,0,14,8.05,3.83,10.12
39,0.574582,0.492556,0.321833,0.00,0.00,0,0,71,40,inf,131,46,265,138.39,79.71,223.90,67.39,39.71,0.00,2,10,0,12,8.86,3.74,9.41
42,0.576078,0.472414,0.269364,0.00,0.00,0,0,71,40,inf,127,42,273,134.87,75.65,231.48,63.87,35.65,0.00,2,8,0,14,8.25,3.65,10.10
45,0.575606,0.479989,0.339925,0.00,0.00,0,0,71,40,inf,126,48,268,137.92,76.16,227.92,66.92,36.16,0.00,2,8,0,14,8.70,3.02,10.29
48,0.574476,0.466543,0.291844,0.00,0.00,0,0,71,40,inf,120,47,275,130.66,76.40,234.93,59.66,36.40,0.00,2,8,0,14,8.71,3.42,9.87
51,0.575503,0.468661,0.303773,0.00,0.00,0,0,71,40,inf,118,49,275,132.44,75.96,233.60,61.44,35.96,0.00,2,7,1,14,8.22,3.72,10.06
54,0.574960,0.476511,0.305829,0.00,0.00,0,0,71,40,inf,129,51,262,137.58,75.34,229.08,66.58,35.34,0.00,2,11,0,11,8.75,3.46,9.79
