Epoch,Train_Acc,L_pred_CE,L_target_Global,L_feat_Local,Lambda_Global,Lambda_Local,Global_Satisfied,Local_Satisfied,Limit_Dropout,Limit_Enrolled,Limit_Graduate,Hard_Dropout,Hard_Enrolled,Hard_Graduate,Soft_Dropout,Soft_Enrolled,Soft_Graduate,Excess_Dropout,Excess_Enrolled,Excess_Graduate,Course_ID,Course_Hard_Dropout,Course_Hard_Enrolled,Course_Hard_Graduate,Course_Soft_Dropout,Course_Soft_Enrolled,Course_Soft_Graduate
1,0.7489,0.842251,0.691054,0.654026,0.00,0.00,0,0,42,24,inf,142,21,279,146.29,71.25,224.47,104.29,47.25,0.00,1,0,0,0,0.00,0.00,0.00
3,0.7796,0.642793,0.682207,0.647066,0.00,0.00,0,0,42,24,inf,138,34,270,146.25,68.89,226.85,104.25,44.89,0.00,1,0,0,0,0.00,0.00,0.00
6,0.7904,0.591667,0.697922,0.661024,0.00,0.00,0,0,42,24,inf,140,45,257,146.09,75.11,220.80,104.09,51.11,0.00,1,0,0,0,0.00,0.00,0.00
9,0.7967,0.578697,0.699296,0.661687,0.00,0.00,0,0,42,24,inf,136,52,254,148.23,74.24,219.53,106.23,50.24,0.00,1,0,0,0,0.00,0.00,0.00
12,0.8028,0.572597,0.693638,0.674164,0.00,0.00,0,0,42,24,inf,137,53,252,144.68,73.18,224.14,102.68,49.18,0.00,1,0,0,0,0.00,0.00,0.00
15,0.8033,0.561693,0.684838,0.665126,0.00,0.00,0,0,42,24,inf,131,47,264,143.53,69.67,228.80,101.53,45.67,0.00,1,0,0,0,0.00,0.00,0.00
18,0.8093,0.530862,0.702133,0.684490,0.00,0.00,0,0,42,24,inf,141,54,247,153.30,73.89,214.81,111.30,49.89,0.00,1,0,0,0,0.00,0.00,0.00
21,0.8043,0.517125,0.695508,0.652937,0.00,0.00,0,0,42,24,inf,122,50,270,131.20,82.09,228.71,89.20,58.09,0.00,1,0,0,0,0.00,0.00,0.00
24,0.8159,0.531870,0.700291,0.681744,0.00,0.00,0,0,42,24,inf,138,59,245,151.17,73.51,217.32,109.17,49.51,0.00,1,0,0,0,0.00,0.00,0.00
27,0.8186,0.531437,0.698750,0.682613,0.00,0.00,0,0,42,24,inf,143,49,250,154.88,71.09,216.02,112.88,47.09,0.00,1,0,0,0,0.00,0.00,0.00
30,0.8166,0.515244,0.689732,0.672640,0.00,0.00,0,0,42,24,inf,132,49,261,147.32,71.34,223.35,105.32,47.34,0.00,1,0,0,0,0.00,0.00,0.00
33,0.8179,0.547519,0.674888,0.654608,0.00,0.00,0,0,42,24,inf,128,49,265,137.35,69.64,235.01,95.35,45.64,0.00,1,0,0,0,0.00,0.00,0.00
36,0.8164,0.523134,0.695299,0.656461,0.00,0.00,0,0,42,24,inf,121,53,268,136.98,79.64,225.38,94.98,55.64,0.00,1,0,0,0,0.00,0.00,0.00
39,0.8209,0.511968,0.676448,0.656401,0.00,0.00,0,0,42,24,inf,118,51,273,133.25,72.16,236.59,91.25,48.16,0.00,1,0,0,0,0.00,0.00,0.00
42,0.8348,0.496344,0.707484,0.667826,0.00,0.00,0,0,42,24,inf,146,58,238,158.09,73.90,210.01,116.09,49.90,0.00,1,0,0,0,0.00,0.00,0.00
45,0.8345,0.481439,0.692980,0.672014,0.00,0.00,0,0,42,24,inf,129,56,257,141.34,75.34,225.32,99.34,51.34,0.00,1,0,0,0,0.00,0.00,0.00
48,0.8355,0.519208,0.704116,0.688076,0.00,0.00,0,0,42,24,inf,146,49,247,163.14,71.15,207.70,121.14,47.15,0.00,1,0,0,0,0.00,0.00,0.00
51,0.8380,0.484051,0.691463,0.674178,0.00,0.00,0,0,42,24,inf,131,54,257,147.97,71.15,222.88,105.97,47.15,0.00,1,0,0,0,0.00,0.00,0.00
54,0.8378,0.475492,0.684190,0.666103,0.00,0.00,0,0,42,24,inf,119,53,270,136.55,73.19,232.26,94.55,49.19,0.00,1,0,0,0,0.00,0.00,0.00
57,0.8196,0.499419,0.639418,0.619075,0.00,0.00,0,0,42,24,inf,120,38,284,134.89,58.27,248.85,92.89,34.27,0.00,1,0,0,0,0.00,0.00,0.00
60,0.8438,0.497395,0.701028,0.682767,0.00,0.00,0,0,42,24,inf,124,60,258,145.38,76.33,220.29,103.38,52.33,0.00,1,0,0,0,0.00,0.00,0.00
63,0.8461,0.466029,0.689919,0.671718,0.00,0.00,0,0,42,24,inf,120,55,267,140.15,74.15,227.70,98.15,50.15,0.00,1,0,0,0,0.00,0.00,0.00
66,0.8431,0.453218,0.692673,0.672366,0.00,0.00,0,0,42,24,inf,118,61,263,136.92,77.29,227.79,94.92,53.29,0.00,1,0,0,0,0.00,0.00,0.00
69,0.8390,0.514904,0.676041,0.656738,0.00,0.00,0,0,42,24,inf,126,47,269,136.73,70.97,234.30,94.73,46.97,0.00,1,0,0,0,0.00,0.00,0.00
72,0.8521,0.483553,0.701522,0.680595,0.00,0.00,0,0,42,24,inf,124,69,249,139.64,80.36,221.99,97.64,56.36,0.00,1,0,0,0,0.00,0.00,0.00
75,0.8446,0.461894,0.676675,0.655826,0.00,0.00,0,0,42,24,inf,129,44,269,142.20,67.79,232.01,100.20,43.79,0.00,1,0,0,0,0.00,0.00,0.00
78,0.8491,0.457992,0.688325,0.669658,0.00,0.00,0,0,42,24,inf,118,53,271,135.93,75.52,230.54,93.93,51.52,0.00,1,0,0,0,0.00,0.00,0.00
81,0.8632,0.449050,0.686231,0.672032,0.00,0.00,0,0,42,24,inf,138,56,248,152.90,67.40,221.70,110.90,43.40,0.00,1,0,0,0,0.00,0.00,0.00
84,0.8569,0.493535,0.684033,0.666456,0.00,0.00,0,0,42,24,inf,141,49,252,155.01,65.63,221.36,113.01,41.63,0.00,1,0,0,0,0.00,0.00,0.00
87,0.8574,0.479614,0.692286,0.675743,0.00,0.00,0,0,42,24,inf,133,55,254,150.60,70.40,221.00,108.60,46.40,0.00,1,0,0,0,0.00,0.00,0.00
90,0.8534,0.461267,0.663496,0.646505,0.00,0.00,0,0,42,24,inf,123,48,271,142.80,63.31,235.89,100.80,39.31,0.00,1,0,0,0,0.00,0.00,0.00
93,0.8494,0.435312,0.684326,0.664515,0.00,0.00,0,0,42,24,inf,114,55,273,136.86,73.46,231.68,94.86,49.46,0.00,1,0,0,0,0.00,0.00,0.00
96,0.8519,0.457316,0.656498,0.638355,0.00,0.00,0,0,42,24,inf,131,43,268,144.60,59.89,237.52,102.60,35.89,0.00,1,0,0,0,0.00,0.00,0.00
99,0.8652,0.442225,0.687962,0.670785,0.00,0.00,0,0,42,24,inf,135,53,254,150.67,68.74,222.59,108.67,44.74,0.00,1,0,0,0,0.00,0.00,0.00
102,0.8156,0.462615,0.610563,0.573797,0.00,0.00,0,0,42,24,inf,107,43,292,121.75,55.09,265.17,79.75,31.09,0.00,1,0,0,0,0.00,0.00,0.00
105,0.8673,0.450406,0.704422,0.683628,0.00,0.00,0,0,42,24,inf,132,68,242,146.82,78.59,216.59,104.82,54.59,0.00,1,0,0,0,0.00,0.00,0.00
108,0.8647,0.473151,0.676438,0.660108,0.00,0.00,0,0,42,24,inf,145,46,251,155.43,63.47,223.09,113.43,39.47,0.00,1,0,0,0,0.00,0.00,0.00
111,0.8657,0.447946,0.671574,0.652756,0.00,0.00,0,0,42,24,inf,136,46,260,150.71,63.10,228.19,108.71,39.10,0.00,1,0,0,0,0.00,0.00,0.00
114,0.8730,0.453219,0.701476,0.683340,0.00,0.00,0,0,42,24,inf,140,58,244,155.34,72.17,214.48,113.34,48.17,0.00,1,0,0,0,0.00,0.00,0.00
117,0.8710,0.452750,0.683853,0.667640,0.00,0.00,0,0,42,24,inf,132,57,253,149.53,68.33,224.14,107.53,44.33,0.00,1,0,0,0,0.00,0.00,0.00
120,0.8771,0.452684,0.693494,0.673222,0.00,0.00,0,0,42,24,inf,135,57,250,148.59,71.89,221.52,106.59,47.89,0.00,1,0,0,0,0.00,0.00,0.00
123,0.8736,0.454905,0.696995,0.675709,0.00,0.00,0,0,42,24,inf,134,61,247,152.14,71.68,218.18,110.14,47.68,0.00,1,0,0,0,0.00,0.00,0.00
