Epoch,L_pred_CE,L_target_Global,L_feat_Local,Lambda_Global,Lambda_Local,Global_Satisfied,Local_Satisfied,Limit_Dropout,Limit_Enrolled,Limit_Graduate,Hard_Dropout,Hard_Enrolled,Hard_Graduate,Soft_Dropout,Soft_Enrolled,Soft_Graduate,Excess_Dropout,Excess_Enrolled,Excess_Graduate,Course_ID,Course_Hard_Dropout,Course_Hard_Enrolled,Course_Hard_Graduate,Course_Soft_Dropout,Course_Soft_Enrolled,Course_Soft_Graduate
3,0.767252,0.457725,0.416908,0.00,0.00,0,0,71,40,inf,139,0,303,130.93,71.41,239.66,59.93,31.41,0.00,2,16,0,6,10.56,3.95,7.49
6,0.681499,0.440098,0.394093,0.00,0.00,0,0,71,40,inf,137,5,300,126.81,71.33,243.86,55.81,31.33,0.00,2,10,0,12,8.37,4.72,8.92
9,0.656949,0.462112,0.440660,0.00,0.00,0,0,71,40,inf,134,23,285,132.00,77.10,232.90,61.00,37.10,0.00,2,9,0,13,7.87,5.13,9.00
12,0.627645,0.510885,0.478073,0.00,0.00,0,0,71,40,inf,144,38,260,145.16,79.79,217.05,74.16,39.79,0.00,2,15,0,7,10.00,4.61,7.39
15,0.614283,0.446815,0.406584,0.00,0.00,0,0,71,40,inf,127,32,283,128.35,74.39,239.26,57.35,34.39,0.00,2,9,0,13,7.89,4.73,9.38
18,0.612795,0.483572,0.457451,0.00,0.00,0,0,71,40,inf,126,41,275,133.82,79.64,228.55,62.82,39.64,0.00,2,9,0,13,8.20,4.65,9.15
21,0.606252,0.471750,0.484056,0.00,0.00,0,0,71,40,inf,125,44,273,134.23,75.82,231.95,63.23,35.82,0.00,2,9,0,13,8.25,4.28,9.47
24,0.600765,0.477288,0.456627,0.00,0.00,0,0,71,40,inf,118,47,277,130.28,79.93,231.79,59.28,39.93,0.00,2,8,0,14,7.67,4.23,10.09
27,0.594953,0.480493,0.479460,0.00,0.00,0,0,71,40,inf,123,48,271,130.67,80.70,230.63,59.67,40.70,0.00,2,12,1,9,8.83,4.68,8.49
30,0.595756,0.480718,0.469234,0.00,0.00,0,0,71,40,inf,130,44,268,136.35,77.24,228.41,65.35,37.24,0.00,2,10,0,12,8.69,4.36,8.96
