Epoch,Train_Acc,L_pred_CE,L_target_Global,L_feat_Local,Lambda_Global,Lambda_Local,Global_Satisfied,Local_Satisfied,Limit_Dropout,Limit_Enrolled,Limit_Graduate,Hard_Dropout,Hard_Enrolled,Hard_Graduate,Soft_Dropout,Soft_Enrolled,Soft_Graduate,Excess_Dropout,Excess_Enrolled,Excess_Graduate,Course_ID,Course_Hard_Dropout,Course_Hard_Enrolled,Course_Hard_Graduate,Course_Soft_Dropout,Course_Soft_Enrolled,Course_Soft_Graduate
1,0.5005,0.962791,0.000000,0.000000,1.00,0.01,1,1,42,24,inf,0,0,442,8.68,7.06,426.26,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
3,0.5005,0.690410,0.000000,0.000000,1.00,0.01,1,1,42,24,inf,0,0,442,6.69,6.77,428.54,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
6,0.5005,0.652931,0.000000,0.050646,1.00,0.01,1,1,42,24,inf,0,0,442,13.42,13.92,414.66,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
9,0.5045,0.599993,0.000000,0.000000,1.00,0.01,1,1,42,24,inf,0,0,442,14.63,9.03,418.34,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
12,0.5033,0.600010,0.000000,0.000000,1.00,0.01,1,1,42,24,inf,0,0,442,14.39,10.57,417.04,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
15,0.5005,0.584258,0.000000,0.000000,1.00,0.01,1,1,42,24,inf,0,0,442,14.20,12.11,415.69,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
18,0.5081,0.569411,0.000000,0.039175,1.00,0.01,1,1,42,24,inf,2,0,440,24.25,11.44,406.31,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
21,0.5013,0.575632,0.000000,0.000000,1.00,0.01,1,1,42,24,inf,0,0,442,14.11,3.81,424.08,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
24,0.5131,0.558608,0.000000,0.000000,1.00,0.01,1,1,42,24,inf,4,0,438,14.64,5.24,422.12,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
27,0.5456,0.564469,0.000000,0.000000,1.00,0.01,1,1,42,24,inf,16,0,426,28.95,11.56,401.50,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
30,0.5005,0.576643,0.000000,0.000000,1.00,0.01,1,1,42,24,inf,0,0,442,7.89,6.85,427.26,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
33,0.5005,0.542109,0.000000,0.000000,1.00,0.01,1,1,42,24,inf,0,0,442,12.84,10.46,418.70,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
36,0.5005,0.538215,0.000000,0.000000,1.00,0.01,1,1,42,24,inf,0,0,442,12.27,5.75,423.98,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
39,0.5383,0.522346,0.000000,0.004745,1.00,0.01,1,1,42,24,inf,15,0,427,28.84,5.94,407.22,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
42,0.5096,0.515882,0.000000,0.000000,1.00,0.01,1,1,42,24,inf,1,2,439,16.04,12.96,413.00,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
45,0.5053,0.502752,0.000000,0.000000,1.00,0.01,1,1,42,24,inf,1,1,440,10.70,7.62,423.68,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
48,0.5134,0.512425,0.000000,0.000000,1.00,0.01,1,1,42,24,inf,2,4,436,14.56,15.80,411.64,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
51,0.5126,0.494895,0.000000,0.000000,1.00,0.01,1,1,42,24,inf,1,1,440,18.31,11.05,412.64,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
54,0.5103,0.497400,0.000000,0.000000,1.00,0.01,1,1,42,24,inf,3,3,436,14.86,7.02,420.12,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
57,0.5043,0.515247,0.000000,0.000000,1.00,0.01,1,1,42,24,inf,0,1,441,21.18,12.93,407.88,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
60,0.5035,0.485868,0.000000,0.000000,1.00,0.01,1,1,42,24,inf,0,2,440,14.08,9.62,418.30,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
63,0.5076,0.482214,0.000000,0.000000,1.00,0.01,1,1,42,24,inf,0,3,439,16.98,13.30,411.71,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
66,0.5023,0.498744,0.000000,0.000000,1.00,0.01,1,1,42,24,inf,0,1,441,16.12,10.08,415.80,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
69,0.5015,0.554703,0.000000,0.000000,1.00,0.01,1,1,42,24,inf,0,1,441,9.25,7.33,425.42,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
72,0.5015,0.495022,0.000000,0.000000,1.00,0.01,1,1,42,24,inf,0,1,441,7.72,4.14,430.14,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
75,0.5050,0.487130,0.000000,0.000000,1.00,0.01,1,1,42,24,inf,0,2,440,8.75,11.44,421.81,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
78,0.5106,0.477910,0.000000,0.004848,1.00,0.01,1,1,42,24,inf,0,3,439,18.32,10.98,412.70,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
81,0.5053,0.499371,0.000000,0.000000,1.00,0.01,1,1,42,24,inf,0,1,441,13.00,5.92,423.08,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
84,0.5113,0.474501,0.000000,0.000000,1.00,0.01,1,1,42,24,inf,7,0,435,17.97,5.13,418.90,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
87,0.5023,0.487549,0.000000,0.000000,1.00,0.01,1,1,42,24,inf,0,2,440,7.81,10.33,423.86,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
90,0.5264,0.464748,0.000000,0.000000,1.00,0.01,1,1,42,24,inf,8,2,432,19.90,8.05,414.05,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
93,0.5068,0.465731,0.000000,0.000000,1.00,0.01,1,1,42,24,inf,4,1,437,12.91,5.53,423.55,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
96,0.5010,0.465920,0.000000,0.000000,1.00,0.01,1,1,42,24,inf,1,0,441,5.57,1.76,434.67,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
99,0.5040,0.460505,0.000000,0.000000,1.00,0.01,1,1,42,24,inf,0,1,441,8.21,4.26,429.53,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
102,0.5103,0.451817,0.000000,0.000000,1.00,0.01,1,1,42,24,inf,3,1,438,12.40,4.94,424.66,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
105,0.5257,0.479234,0.000000,0.000000,1.00,0.01,1,1,42,24,inf,5,1,436,23.40,7.55,411.04,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
108,0.5008,0.567746,0.000000,0.000000,1.00,0.01,1,1,42,24,inf,0,0,442,5.85,8.47,427.68,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
111,0.5030,0.466409,0.000000,0.000000,1.00,0.01,1,1,42,24,inf,1,0,441,5.58,6.71,429.71,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
114,0.5048,0.456287,0.000000,0.000000,1.00,0.01,1,1,42,24,inf,0,1,441,8.16,8.46,425.38,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
117,0.5096,0.454953,0.000000,0.000000,1.00,0.01,1,1,42,24,inf,1,3,438,9.41,9.55,423.05,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
120,0.5118,0.481849,0.000000,0.000000,1.00,0.01,1,1,42,24,inf,2,2,438,9.89,8.26,423.85,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
123,0.5146,0.442960,0.000000,0.000000,1.00,0.01,1,1,42,24,inf,3,2,437,13.55,6.78,421.67,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
126,0.5146,0.448461,0.000000,0.000000,1.00,0.01,1,1,42,24,inf,5,1,436,14.63,6.30,421.08,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
129,0.5196,0.443927,0.000000,0.000000,1.00,0.01,1,1,42,24,inf,3,4,435,17.78,9.80,414.42,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
132,0.5242,0.448827,0.000000,0.000000,1.00,0.01,1,1,42,24,inf,8,2,432,16.48,7.32,418.20,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
135,0.5131,0.434110,0.000000,0.000000,1.00,0.01,1,1,42,24,inf,1,4,437,11.73,13.64,416.63,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
138,0.5098,0.431738,0.000000,0.000000,1.00,0.01,1,1,42,24,inf,1,1,440,9.17,5.09,427.74,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
141,0.5154,0.432835,0.000000,0.012153,1.00,0.01,1,1,42,24,inf,1,4,437,10.09,11.63,420.29,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
144,0.5239,0.451367,0.000000,0.000000,1.00,0.01,1,1,42,24,inf,1,8,433,14.40,17.62,409.98,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
147,0.5141,0.458963,0.000000,0.000000,1.00,0.01,1,1,42,24,inf,1,2,439,9.33,5.17,427.50,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
150,0.5234,0.425640,0.000000,0.000000,1.00,0.01,1,1,42,24,inf,4,1,437,16.01,5.07,420.92,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
153,0.5214,0.416670,0.000000,0.000000,1.00,0.01,1,1,42,24,inf,6,1,435,13.60,6.46,421.94,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
156,0.5184,0.414176,0.000000,0.000000,1.00,0.01,1,1,42,24,inf,3,2,437,13.20,8.32,420.48,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
159,0.5305,0.403946,0.000000,0.000000,1.00,0.01,1,1,42,24,inf,4,2,436,13.86,9.83,418.31,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
162,0.5340,0.413449,0.000000,0.000000,1.00,0.01,1,1,42,24,inf,3,3,436,13.65,11.08,417.27,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
165,0.5156,0.418327,0.000000,0.000000,1.00,0.01,1,1,42,24,inf,1,2,439,7.87,5.98,428.15,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
168,0.5249,0.419837,0.000000,0.000000,1.00,0.01,1,1,42,24,inf,8,1,433,14.90,5.27,421.83,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
171,0.5232,0.401851,0.000000,0.000000,1.00,0.01,1,1,42,24,inf,2,2,438,8.78,10.50,422.72,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
174,0.5529,0.431024,0.000000,0.116981,1.00,0.01,1,1,42,24,inf,12,4,426,21.65,14.72,405.64,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
177,0.5348,0.391810,0.000000,0.000000,1.00,0.01,1,1,42,24,inf,3,3,436,14.20,9.47,418.33,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
180,0.5174,0.461782,0.000000,0.000000,1.00,0.01,1,1,42,24,inf,9,2,431,15.24,6.14,420.62,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
183,0.5106,0.397446,0.000000,0.000000,1.00,0.01,1,1,42,24,inf,2,0,440,8.69,1.68,431.63,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
186,0.5076,0.423289,0.000000,0.000000,1.00,0.01,1,1,42,24,inf,2,0,440,6.91,3.06,432.03,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
189,0.5181,0.388327,0.000000,0.000000,1.00,0.01,1,1,42,24,inf,4,1,437,10.44,4.96,426.60,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
192,0.5330,0.398269,0.000000,0.000000,1.00,0.01,1,1,42,24,inf,3,3,436,10.59,6.40,425.01,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
195,0.5295,0.394051,0.000000,0.000000,1.00,0.01,1,1,42,24,inf,4,2,436,14.38,7.30,420.31,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
198,0.5222,0.419742,0.000000,0.000000,1.00,0.01,1,1,42,24,inf,5,2,435,10.05,6.02,425.94,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
201,0.5134,0.381409,0.000000,0.000000,1.00,0.01,1,1,42,24,inf,5,0,437,9.48,3.09,429.43,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
204,0.5176,0.380733,0.000000,0.000000,1.00,0.01,1,1,42,24,inf,5,4,433,7.17,7.50,427.33,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
207,0.5403,0.397524,0.000000,0.000000,1.00,0.01,1,1,42,24,inf,13,2,427,18.83,6.32,416.85,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
210,0.5330,0.389685,0.000000,0.000000,1.00,0.01,1,1,42,24,inf,8,2,432,12.10,8.90,421.01,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
213,0.5335,0.366430,0.000000,0.000000,1.00,0.01,1,1,42,24,inf,5,3,434,11.87,7.50,422.63,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
216,0.5494,0.377022,0.000000,0.000000,1.00,0.01,1,1,42,24,inf,12,2,428,20.93,7.36,413.70,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
219,0.5257,0.369763,0.000000,0.132740,1.00,0.01,1,1,42,24,inf,6,3,433,11.09,9.89,421.02,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
