Epoch,Train_Acc,L_pred_CE,L_target_Global,L_feat_Local,Lambda_Global,Lambda_Local,Global_Satisfied,Local_Satisfied,Limit_Dropout,Hard_Dropout,Soft_Dropout,Limit_Enrolled,Hard_Enrolled,Soft_Enrolled,Limit_Graduate,Hard_Graduate,Soft_Graduate
1,0.5668,0.860479,0.000000,0.084326,0.50,0.50,1,1,113,13,25.00,63,0,15.75,inf,429,401.25
3,0.6343,0.666124,0.000000,0.134402,0.50,0.50,1,0,113,24,30.78,63,3,17.03,inf,415,394.19
