Epoch,Train_Acc,L_pred_CE,L_target_Global,L_feat_Local,Lambda_Global,Lambda_Local,Global_Satisfied,Local_Satisfied,Limit_Dropout,Limit_Enrolled,Limit_Graduate,Hard_Dropout,Hard_Enrolled,Hard_Graduate,Soft_Dropout,Soft_Enrolled,Soft_Graduate,Excess_Dropout,Excess_Enrolled,Excess_Graduate,Course_ID,Course_Hard_Dropout,Course_Hard_Enrolled,Course_Hard_Graduate,Course_Soft_Dropout,Course_Soft_Enrolled,Course_Soft_Graduate
1,0.7592,0.725354,0.656911,0.213051,0.00,0.00,0,0,42,24,inf,151,59,232,158.09,69.00,214.91,116.09,45.00,0.00,1,0,0,0,0.00,0.00,0.00
3,0.7703,0.600572,0.666812,0.210184,0.00,0.00,0,0,42,24,inf,113,57,272,132.00,64.46,245.54,90.00,40.46,0.00,1,0,0,0,0.00,0.00,0.00
6,0.7637,0.633945,0.690602,0.260750,0.00,0.00,0,0,42,24,inf,150,76,216,162.67,92.15,187.18,120.67,68.15,0.00,1,0,0,0,0.00,0.00,0.00
9,0.7690,0.584839,0.680829,0.216480,0.00,0.00,0,0,42,24,inf,136,66,240,153.26,74.00,214.74,111.26,50.00,0.00,1,0,0,0,0.00,0.00,0.00
12,0.7945,0.557052,0.685362,0.239529,0.00,0.00,0,0,42,24,inf,131,56,255,154.13,70.32,217.55,112.13,46.32,0.00,1,0,0,0,0.00,0.00,0.00
15,0.7819,0.558658,0.717078,0.296079,0.00,0.00,0,0,42,24,inf,157,81,204,168.82,84.76,188.42,126.82,60.76,0.00,1,0,0,0,0.00,0.00,0.00
18,0.8073,0.538073,0.705993,0.281353,0.00,0.00,0,0,42,24,inf,130,69,243,144.69,77.59,219.72,102.69,53.59,0.00,1,0,0,0,0.00,0.00,0.00
21,0.7491,0.547190,0.719140,0.305311,0.00,0.00,0,0,42,24,inf,112,130,200,128.24,131.94,181.82,86.24,107.94,0.00,1,0,0,0,0.00,0.00,0.00
24,0.7955,0.547865,0.708180,0.281218,0.00,0.00,0,0,42,24,inf,148,72,222,154.60,84.30,203.10,112.60,60.30,0.00,1,0,0,0,0.00,0.00,0.00
27,0.8043,0.535611,0.676882,0.191954,0.00,0.00,0,0,42,24,inf,139,45,258,140.25,66.20,235.55,98.25,42.20,0.00,1,0,0,0,0.00,0.00,0.00
