alpha_kl,d_acc,d_f1c,d_f1u,d_flips,d_macro,d_pre_c,d_rec_c,data_dir,dataset,ds_cls_prev,ds_imbalance,ds_n_classes,ds_n_test,ds_n_train,lr,model,model_params,n_classes,ph_acc,ph_brier,ph_conf_gap,ph_ece,ph_f1c,ph_f1u,ph_f1u_std,ph_macro,ph_mean_entropy,ph_pct_high,ph_pre_c,ph_rec_c,ph_sup_c,ph_warmup_train_acc,pretrained,rho_target,sweep,tight,tight_pct,tr_flips,tr_macro,tr_sat_epoch,warmup_eps
0.0,-0.006200000000000039,-0.0032999999999999696,-0.007699999999999929,-28.0,-0.007099999999999995,-0.0040000000000000036,-0.002799999999999969,data/tissuemnist/slice_1,tissuemnist,0.071,6.0,8,2400,9600,0.0001,MobileNetV3,5400000,8,0.5029,0.837,0.0785,0.3723,0.3036,0.3942571428571428,0.18066886724567885,0.3829,0.1499,0.75,0.3695,0.2577,357.0,,True,100.0,g3_multiclass_tissue,L70_G70,70,57.0,0.3758,51,50
0.0,-0.007899999999999963,-0.01319999999999999,-0.006957142857142773,-9.0,-0.007799999999999974,-0.016100000000000003,-0.011199999999999988,data/tissuemnist/slice_1,tissuemnist,0.071,6.0,8,2400,9600,0.0001,MobileNetV3,5400000,8,0.5062,0.8363,0.0846,0.3732,0.3399,0.41402857142857136,0.15331282412380356,0.4048,0.1558,0.7421,0.4137,0.2885,357.0,,True,100.0,g3_multiclass_tissue,L70_G70,70,45.0,0.397,51,50
0.0,0.0012999999999999678,0.012899999999999995,0.0015857142857143014,5.0,0.0030000000000000027,0.028100000000000014,0.00839999999999999,data/tissuemnist/slice_1,tissuemnist,0.071,6.0,8,2400,9600,0.0001,MobileNetV3,5400000,8,0.5112,0.8527,0.075,0.3934,0.2112,0.39914285714285713,0.18384739678908277,0.3757,0.1218,0.805,0.4579,0.1373,357.0,,True,100.0,g3_multiclass_tissue,L30_G30,30,11.0,0.3787,51,50
0.0,0.0008000000000000229,-0.012900000000000023,0.020600000000000007,-9.0,0.016400000000000026,-0.028000000000000025,-0.00839999999999999,data/tissuemnist/slice_1,tissuemnist,0.071,6.0,8,2400,9600,0.0001,MobileNetV3,5400000,8,0.5042,0.8765,0.0679,0.4017,0.2543,0.3680857142857143,0.2021721149952007,0.3539,0.1195,0.8117,0.5514,0.1653,357.0,,True,100.0,g3_multiclass_tissue,L30_G30,30,1.0,0.3703,66,50
0.0,-0.005800000000000027,0.004299999999999998,-0.005128571428571427,-11.0,-0.0040000000000000036,0.00930000000000003,0.002799999999999997,data/tissuemnist/slice_1,tissuemnist,0.071,6.0,8,2400,9600,0.0001,MobileNetV3,5400000,8,0.5183,0.8329,0.0741,0.3731,0.2241,0.39855714285714283,0.1907750946394573,0.3768,0.137,0.7738,0.486,0.1457,357.0,,True,100.0,g3_multiclass_tissue,L30_G30,30,19.0,0.3728,61,50
0.0,-0.0020999999999999908,0.004299999999999998,-0.0036142857142857365,-6.0,-0.002599999999999991,0.009299999999999975,0.002799999999999997,data/tissuemnist/slice_1,tissuemnist,0.071,6.0,8,2400,9600,0.0001,MobileNetV3,5400000,8,0.5079,0.838,0.0852,0.3759,0.2328,0.4121428571428572,0.15880307533134827,0.3897,0.1466,0.7654,0.5047,0.1513,357.0,,True,100.0,g3_multiclass_tissue,L30_G30,30,7.0,0.3871,63,50
0.0,0.0020999999999999908,0.052899999999999975,0.0002714285714285891,0.0,0.006800000000000028,0.020500000000000018,0.04479999999999998,data/tissuemnist/slice_1,tissuemnist,0.071,6.0,8,2400,9600,0.0001,MobileNetV3,5400000,8,0.5083,0.8517,0.0779,0.3945,0.2078,0.3955428571428571,0.18374668787796544,0.3721,0.1234,0.8029,0.4571,0.1345,357.0,,True,100.0,g3_multiclass_tissue,L50_G50,50,0.0,0.3789,51,50
0.0,0.0032999999999999696,0.010200000000000042,0.012114285714285633,0.0,0.011900000000000022,-0.0010000000000000009,0.011199999999999988,data/tissuemnist/slice_1,tissuemnist,0.071,6.0,8,2400,9600,0.0001,MobileNetV3,5400000,8,0.4988,0.8731,0.0747,0.4018,0.289,0.35931428571428575,0.21222144383753916,0.3505,0.1276,0.8008,0.463,0.2101,357.0,,True,100.0,g3_multiclass_tissue,L50_G50,50,0.0,0.3624,57,50
0.0,0.0012999999999999678,0.01050000000000001,-0.0006571428571429117,0.0,0.0006999999999999784,0.01200000000000001,0.00839999999999999,data/tissuemnist/slice_1,tissuemnist,0.071,6.0,8,2400,9600,0.0001,MobileNetV3,5400000,8,0.5058,0.8362,0.0829,0.3747,0.2346,0.39535714285714285,0.1839678920521797,0.3753,0.148,0.7521,0.4041,0.1653,357.0,,True,100.0,g3_multiclass_tissue,L50_G50,50,0.0,0.376,54,50
0.0,-0.0012999999999999678,-0.0008000000000000229,-0.0021999999999999797,0.0,-0.0020000000000000018,-0.016400000000000026,0.002799999999999997,data/tissuemnist/slice_1,tissuemnist,0.071,6.0,8,2400,9600,0.0001,MobileNetV3,5400000,8,0.5071,0.8371,0.0816,0.3734,0.3027,0.4103428571428572,0.15871146197822425,0.3969,0.1523,0.7554,0.4788,0.2213,357.0,,True,100.0,g3_multiclass_tissue,L50_G50,50,0.0,0.3949,56,50
0.0,-0.005400000000000071,-0.0030999999999999917,-0.003785714285714281,-22.0,-0.003699999999999981,-0.003500000000000003,-0.0028000000000000247,data/tissuemnist/slice_1,tissuemnist,0.071,6.0,8,2400,9600,0.0001,MobileNetV3,5400000,8,0.5096,0.8517,0.0779,0.3945,0.3328,0.3942428571428572,0.18118465606070713,0.3866,0.1234,0.8029,0.3741,0.2997,357.0,,True,100.0,g3_multiclass_tissue,L80_G80,80,159.0,0.3829,51,50
0.0,-0.004200000000000037,-0.015500000000000014,0.002257142857142791,-46.0,0.0,-0.017500000000000016,-0.014000000000000012,data/tissuemnist/slice_1,tissuemnist,0.071,6.0,8,2400,9600,0.0001,MobileNetV3,5400000,8,0.4913,0.8741,0.0759,0.3995,0.3421,0.35692857142857143,0.20710276754918225,0.3551,0.1315,0.7921,0.3846,0.3081,357.0,,True,100.0,g3_multiclass_tissue,L80_G80,80,56.0,0.3551,51,50
0.0,-0.006699999999999928,0.0,-0.0070428571428571285,-43.0,-0.006199999999999983,0.0,0.0,data/tissuemnist/slice_1,tissuemnist,0.071,6.0,8,2400,9600,0.0001,MobileNetV3,5400000,8,0.5025,0.837,0.0785,0.3723,0.3204,0.39454285714285714,0.1796793481824367,0.3853,0.1499,0.75,0.3601,0.2885,357.0,,True,100.0,g3_multiclass_tissue,L80_G80,80,79.0,0.3791,51,50
0.0,-0.006200000000000039,-0.006200000000000039,-0.012285714285714233,-26.0,-0.01150000000000001,-0.007000000000000006,-0.005599999999999994,data/tissuemnist/slice_1,tissuemnist,0.071,6.0,8,2400,9600,0.0001,MobileNetV3,5400000,8,0.5058,0.8363,0.0846,0.3732,0.3577,0.41324285714285713,0.15236427081310158,0.4063,0.1558,0.7421,0.4021,0.3221,357.0,,True,100.0,g3_multiclass_tissue,L80_G80,80,65.0,0.3948,51,50
0.0,0.0024999999999999467,0.0,-5.714285714292222e-05,0.0,-0.0001000000000000445,0.0,0.0,data/tissuemnist/slice_1,tissuemnist,0.071,6.0,8,2400,9600,0.0001,MobileNetV3,5400000,8,0.5129,0.8645,0.0657,0.4057,0.1569,0.3650142857142858,0.21098737557745303,0.339,0.1017,0.83,0.4706,0.0941,85.0,,True,100.0,g3_multiclass_tissue,L20_G20,20,6.0,0.3389,84,50
0.0,0.0041999999999999815,-0.019599999999999992,-0.00017142857142860013,-3.0,-0.0027000000000000357,-0.05880000000000002,-0.011799999999999998,data/tissuemnist/slice_1,tissuemnist,0.071,6.0,8,2400,9600,0.0001,MobileNetV3,5400000,8,0.505,0.8746,0.0718,0.4108,0.1176,0.35341428571428574,0.20531108402736029,0.324,0.1029,0.8246,0.3529,0.0706,85.0,,True,100.0,g3_multiclass_tissue,L20_G20,20,2.0,0.3213,92,50
0.0,-0.0011999999999999789,-0.019599999999999992,-0.0002571428571428447,1.0,-0.00269999999999998,-0.05880000000000002,-0.011799999999999998,data/tissuemnist/slice_1,tissuemnist,0.071,6.0,8,2400,9600,0.0001,MobileNetV3,5400000,8,0.515,0.8483,0.0724,0.3848,0.1176,0.38582857142857147,0.19997798246153942,0.3523,0.1246,0.8017,0.3529,0.0706,85.0,,True,100.0,g3_multiclass_tissue,L20_G20,20,2.0,0.3496,67,50
0.0,-0.0025000000000000022,0.0,-0.004885714285714271,2.0,-0.004300000000000026,0.0,0.0,data/tissuemnist/slice_1,tissuemnist,0.071,6.0,8,2400,9600,0.0001,MobileNetV3,5400000,8,0.4954,0.8835,0.0675,0.41,0.1765,0.38868571428571425,0.1717855259874228,0.3622,0.1196,0.7971,0.5294,0.1059,85.0,,True,100.0,g3_multiclass_tissue,L20_G20,20,6.0,0.3579,79,50
0.0,0.0,-0.01319999999999999,0.00938571428571422,0.0,0.006599999999999995,-0.042200000000000015,0.0,data/tissuemnist/slice_1,tissuemnist,0.071,6.0,8,2400,9600,0.0001,MobileNetV3,5400000,8,0.5196,0.8447,0.067,0.3891,0.3188,0.37965714285714286,0.2012966812382932,0.372,0.113,0.8092,0.4151,0.2588,85.0,,True,100.0,g3_multiclass_tissue,L70_G70,70,0.0,0.3786,67,50
0.0,0.006199999999999983,0.00770000000000004,0.008057142857142874,-2.0,0.008000000000000007,-0.006799999999999973,0.011699999999999988,data/tissuemnist/slice_1,tissuemnist,0.071,6.0,8,2400,9600,0.0001,MobileNetV3,5400000,8,0.5167,0.8552,0.0628,0.3963,0.3182,0.3696857142857143,0.20140041444539164,0.3633,0.1086,0.8217,0.4468,0.2471,85.0,,True,100.0,g3_multiclass_tissue,L70_G70,70,0.0,0.3713,71,50
0.0,-0.004999999999999893,0.007000000000000006,-0.006199999999999928,0.0,-0.004500000000000004,-0.04019999999999996,0.02350000000000002,data/tissuemnist/slice_1,tissuemnist,0.071,6.0,8,2400,9600,0.0001,MobileNetV3,5400000,8,0.5146,0.8362,0.0756,0.3745,0.2308,0.3942714285714285,0.18946333014435207,0.3738,0.1373,0.7696,0.3333,0.1765,85.0,,True,100.0,g3_multiclass_tissue,L70_G70,70,0.0,0.3693,60,50
0.0,-0.006700000000000039,0.024500000000000022,-0.0023142857142857687,0.0,0.0010000000000000009,0.022799999999999987,0.023499999999999965,data/tissuemnist/slice_1,tissuemnist,0.071,6.0,8,2400,9600,0.0001,MobileNetV3,5400000,8,0.5088,0.8427,0.0773,0.3819,0.292,0.4006428571428572,0.17272513140943954,0.3871,0.1369,0.7729,0.3846,0.2353,85.0,,True,100.0,g3_multiclass_tissue,L70_G70,70,0.0,0.3881,66,50
0.0,0.007499999999999951,0.018199999999999994,0.006985714285714317,-4.0,0.008399999999999963,0.03999999999999998,0.011800000000000005,data/tissuemnist/slice_1,tissuemnist,0.071,6.0,8,2400,9600,0.0001,MobileNetV3,5400000,8,0.515,0.858,0.066,0.4004,0.2,0.3726857142857143,0.2048301277265866,0.3511,0.1046,0.8271,0.44,0.1294,85.0,,True,100.0,g3_multiclass_tissue,L30_G30,30,3.0,0.3595,75,50
0.0,0.0050000000000000044,0.0,0.003142857142857003,1.0,0.0028000000000000247,0.0,0.0,data/tissuemnist/slice_1,tissuemnist,0.071,6.0,8,2400,9600,0.0001,MobileNetV3,5400000,8,0.5062,0.8711,0.0707,0.4078,0.1818,0.35197142857142866,0.20556861012661384,0.3307,0.1038,0.8213,0.4,0.1176,85.0,,True,100.0,g3_multiclass_tissue,L30_G30,30,10.0,0.3335,84,50
0.0,0.0,0.018199999999999994,-0.001771428571428535,-7.0,0.0006999999999999784,0.040000000000000036,0.011700000000000002,data/tissuemnist/slice_1,tissuemnist,0.071,6.0,8,2400,9600,0.0001,MobileNetV3,5400000,8,0.5158,0.8452,0.0722,0.3816,0.1636,0.3856857142857143,0.1966963971532301,0.3579,0.1265,0.7983,0.36,0.1059,85.0,,True,100.0,g3_multiclass_tissue,L30_G30,30,1.0,0.3586,65,50
0.0,0.006999999999999951,-0.03639999999999999,0.000485714285714256,-1.0,-0.0040999999999999925,-0.08000000000000002,-0.02350000000000002,data/tissuemnist/slice_1,tissuemnist,0.071,6.0,8,2400,9600,0.0001,MobileNetV3,5400000,8,0.4963,0.8718,0.0761,0.4064,0.2364,0.3916,0.16872693069826508,0.3722,0.1229,0.7954,0.52,0.1529,85.0,,True,100.0,g3_multiclass_tissue,L30_G30,30,5.0,0.3681,72,50
0.0,0.0020999999999999908,-0.00930000000000003,0.008114285714285574,0.0,0.005899999999999961,-0.05259999999999998,0.0,data/tissuemnist/slice_1,tissuemnist,0.071,6.0,8,2400,9600,0.0001,MobileNetV3,5400000,8,0.52,0.8489,0.0625,0.3909,0.2857,0.3805428571428572,0.20059863877292644,0.3687,0.1097,0.8125,0.5,0.2,85.0,,True,100.0,g3_multiclass_tissue,L50_G50,50,0.0,0.3746,71,50
0.0,0.007600000000000051,0.008000000000000007,0.0033428571428571474,0.0,0.0040000000000000036,-0.028600000000000014,0.011700000000000016,data/tissuemnist/slice_1,tissuemnist,0.071,6.0,8,2400,9600,0.0001,MobileNetV3,5400000,8,0.5112,0.863,0.0676,0.4016,0.2087,0.3609714285714286,0.2039740159522126,0.3419,0.1061,0.8179,0.4,0.1412,85.0,,True,100.0,g3_multiclass_tissue,L50_G50,50,0.0,0.3459,75,50
0.0,0.00039999999999995595,0.028200000000000003,-0.0001571428571428557,0.0,0.003400000000000014,0.02789999999999998,0.02350000000000002,data/tissuemnist/slice_1,tissuemnist,0.071,6.0,8,2400,9600,0.0001,MobileNetV3,5400000,8,0.5142,0.8385,0.0787,0.3789,0.1849,0.3882142857142857,0.19444619842422387,0.3628,0.1328,0.7808,0.3235,0.1294,85.0,,True,100.0,g3_multiclass_tissue,L50_G50,50,0.0,0.3662,63,50
0.0,-0.010399999999999965,0.006099999999999994,-0.002514285714285691,0.0,-0.0014000000000000123,-0.024399999999999977,0.011700000000000016,data/tissuemnist/slice_1,tissuemnist,0.071,6.0,8,2400,9600,0.0001,MobileNetV3,5400000,8,0.5062,0.8526,0.0758,0.3884,0.2459,0.3979714285714286,0.17310446651236533,0.3789,0.1309,0.7829,0.4054,0.1765,85.0,,True,100.0,g3_multiclass_tissue,L50_G50,50,0.0,0.3775,69,50
0.0,-0.0017000000000000348,0.0131,0.00045714285714287817,-10.0,0.0020999999999999908,0.014800000000000035,0.011800000000000033,data/tissuemnist/slice_1,tissuemnist,0.071,6.0,8,2400,9600,0.0001,MobileNetV3,5400000,8,0.5188,0.8447,0.067,0.3892,0.3268,0.37681428571428566,0.2024625216010638,0.3705,0.113,0.8087,0.3676,0.2941,85.0,,True,100.0,g3_multiclass_tissue,L80_G80,80,5.0,0.3726,68,50
0.0,0.0020999999999999908,-0.03920000000000001,0.01005714285714282,-13.0,0.003899999999999959,-0.04409999999999997,-0.0353,data/tissuemnist/slice_1,tissuemnist,0.071,6.0,8,2400,9600,0.0001,MobileNetV3,5400000,8,0.5162,0.8552,0.0654,0.3976,0.3791,0.3656142857142858,0.20260482597955085,0.3673,0.1086,0.8225,0.4265,0.3412,85.0,,True,100.0,g3_multiclass_tissue,L80_G80,80,5.0,0.3712,69,50
0.0,-0.0025000000000000577,-0.013000000000000012,0.002642857142857169,-10.0,0.0007000000000000339,-0.01469999999999999,-0.011800000000000005,data/tissuemnist/slice_1,tissuemnist,0.071,6.0,8,2400,9600,0.0001,MobileNetV3,5400000,8,0.5129,0.8354,0.0754,0.3729,0.2614,0.39320000000000005,0.1886757763239059,0.3767,0.1395,0.7646,0.2941,0.2353,85.0,,True,100.0,g3_multiclass_tissue,L80_G80,80,8.0,0.3774,59,50
0.0,0.0023999999999999577,0.0,0.0003714285714286336,-3.0,0.00030000000000002247,0.0,0.0,data/tissuemnist/slice_1,tissuemnist,0.071,6.0,8,2400,9600,0.0001,MobileNetV3,5400000,8,0.5088,0.8397,0.0819,0.3813,0.3399,0.39865714285714277,0.17267811390100415,0.3913,0.139,0.7712,0.3824,0.3059,85.0,,True,100.0,g3_multiclass_tissue,L80_G80,80,8.0,0.3916,65,50
0.0,0.006699999999999928,0.10180000000000003,0.003066666666666662,0.0,0.027699999999999947,0.0,0.0686,data/aider/slice_1,aider,0.166,4.5,4,1190,4758,0.0001,MobileNetV3,5400000,4,0.9151,0.1598,0.0442,0.0774,0.2261,0.9607333333333333,0.012004813849267108,0.7771,0.0161,0.9782,1.0,0.1275,102.0,,True,100.0,g2_asym_tissue_aider,L50_G20,50,0.0,0.8048,71,50
0.0,0.0033999999999999586,0.042800000000000005,0.0024000000000000687,0.0,0.012500000000000067,0.0,0.02939999999999998,data/aider/slice_1,aider,0.166,4.5,4,1190,4758,0.0001,MobileNetV3,5400000,4,0.9151,0.1535,0.0693,0.0748,0.2712,0.9542333333333333,0.008116375764807577,0.7835,0.018,0.9782,1.0,0.1569,102.0,,True,100.0,g2_asym_tissue_aider,L50_G20,50,0.0,0.796,67,50
0.0,0.0017000000000000348,0.028299999999999992,0.0003333333333332966,0.0,0.007299999999999973,0.0,0.019600000000000006,data/aider/slice_1,aider,0.166,4.5,4,1190,4758,0.0001,MobileNetV3,5400000,4,0.9067,0.1681,0.0647,0.0832,0.2857,0.9346666666666668,0.008746935971463893,0.7724,0.0174,0.979,1.0,0.1667,102.0,,True,100.0,g2_asym_tissue_aider,L50_G20,50,0.0,0.7797,79,50
0.0,0.009199999999999986,0.10180000000000003,0.009000000000000008,0.0,0.032200000000000006,0.0,0.0686,data/aider/slice_1,aider,0.166,4.5,4,1190,4758,0.0001,MobileNetV3,5400000,4,0.9034,0.1752,0.0645,0.0872,0.2261,0.9340999999999999,0.004266927075386518,0.7571,0.016,0.9824,1.0,0.1275,102.0,,True,100.0,g2_asym_tissue_aider,L50_G20,50,0.0,0.7893,67,50
0.0,-0.0017000000000000348,-0.011699999999999988,-0.0019333333333334535,0.0,-0.0042999999999999705,0.0,-0.009800000000000031,data/aider/slice_1,aider,0.166,4.5,4,1190,4758,0.0001,MobileNetV3,5400000,4,0.9311,0.1304,0.041,0.0623,0.4662,0.9657,0.00800291613517642,0.8408,0.0158,0.9882,1.0,0.3039,102.0,,True,100.0,g2_asym_tissue_aider,L80_G30,80,0.0,0.8365,71,50
0.0,0.0007999999999999119,0.0,0.0004999999999999449,0.0,0.00039999999999995595,0.0,0.0,data/aider/slice_1,aider,0.166,4.5,4,1190,4758,0.0001,MobileNetV3,5400000,4,0.9261,0.1313,0.0871,0.0626,0.4308,0.9581666666666667,0.008871051547339559,0.8263,0.0206,0.9748,1.0,0.2745,102.0,,True,100.0,g2_asym_tissue_aider,L80_G30,80,0.0,0.8267,67,50
0.0,0.0025000000000000577,0.0237,0.0022333333333335315,0.0,0.00770000000000004,0.0,0.01959999999999995,data/aider/slice_1,aider,0.166,4.5,4,1190,4758,0.0001,MobileNetV3,5400000,4,0.9168,0.1537,0.0552,0.0736,0.4308,0.9371333333333333,0.01033774099544424,0.8105,0.0188,0.979,1.0,0.2745,102.0,,True,100.0,g2_asym_tissue_aider,L80_G30,80,0.0,0.8182,78,50
0.0,0.006700000000000039,0.07350000000000001,0.004866666666666575,0.0,0.02200000000000002,0.0,0.05879999999999996,data/aider/slice_1,aider,0.166,4.5,4,1190,4758,0.0001,MobileNetV3,5400000,4,0.9168,0.1559,0.0487,0.0753,0.381,0.9443000000000001,0.010565036677645747,0.8035,0.0169,0.9807,1.0,0.2353,102.0,,True,100.0,g2_asym_tissue_aider,L80_G30,80,0.0,0.8255,66,50
0.0,-0.0008000000000000229,0.0,-0.0017666666666666941,-7.0,-0.0012999999999999678,0.0,0.0,data/aider/slice_1,aider,0.166,4.5,4,1190,4758,0.0001,MobileNetV3,5400000,4,0.9311,0.1444,0.0378,0.0688,0.4662,0.9657,0.00800291613517642,0.8408,0.0163,0.9824,1.0,0.3039,102.0,,True,100.0,g2_asym_tissue_aider,L30_G50,30,1.0,0.8395,71,50
0.0,0.0008000000000000229,0.0,0.0005333333333333856,-1.0,0.00039999999999995595,0.0,0.0,data/aider/slice_1,aider,0.166,4.5,4,1190,4758,0.0001,MobileNetV3,5400000,4,0.9286,0.1317,0.0857,0.0622,0.4662,0.9586666666666667,0.008627217911290352,0.8355,0.0206,0.9748,1.0,0.3039,102.0,,True,100.0,g2_asym_tissue_aider,L30_G50,30,2.0,0.8359,66,50
0.0,0.0017000000000000348,0.0,0.003933333333333344,-7.0,0.0030000000000000027,0.0,0.0,data/aider/slice_1,aider,0.166,4.5,4,1190,4758,0.0001,MobileNetV3,5400000,4,0.9185,0.1681,0.0645,0.0832,0.4662,0.9356,0.013218925826253815,0.8182,0.0174,0.979,1.0,0.3039,102.0,,True,100.0,g2_asym_tissue_aider,L30_G50,30,7.0,0.8212,78,50
0.0,0.0026000000000000467,0.0,0.00576666666666692,-4.0,0.0042999999999999705,0.0,0.0,data/aider/slice_1,aider,0.166,4.5,4,1190,4758,0.0001,MobileNetV3,5400000,4,0.9218,0.1556,0.05,0.075,0.4662,0.9435666666666666,0.009597337593775068,0.8242,0.017,0.9807,1.0,0.3039,102.0,,True,100.0,g2_asym_tissue_aider,L30_G50,30,2.0,0.8285,67,50
0.0,0.006699999999999928,0.10180000000000003,0.003066666666666662,0.0,0.027699999999999947,0.0,0.0686,data/aider/slice_1,aider,0.166,4.5,4,1190,4758,0.0001,MobileNetV3,5400000,4,0.9151,0.1601,0.0429,0.0775,0.2261,0.9607333333333333,0.012004813849267108,0.7771,0.0161,0.9798,1.0,0.1275,102.0,,True,100.0,g2_asym_tissue_aider,L30_G20,30,0.0,0.8048,73,50
0.0,0.0024999999999999467,0.042800000000000005,0.000500000000000056,0.0,0.011099999999999999,0.0,0.02939999999999998,data/aider/slice_1,aider,0.166,4.5,4,1190,4758,0.0001,MobileNetV3,5400000,4,0.9151,0.1535,0.0696,0.0748,0.2712,0.9542333333333333,0.008116375764807577,0.7835,0.018,0.9782,1.0,0.1569,102.0,,True,100.0,g2_asym_tissue_aider,L30_G20,30,0.0,0.7946,68,50
0.0,0.0017000000000000348,0.028299999999999992,0.0017666666666668052,0.0,0.008399999999999963,0.0,0.019600000000000006,data/aider/slice_1,aider,0.166,4.5,4,1190,4758,0.0001,MobileNetV3,5400000,4,0.9067,0.1683,0.0641,0.0832,0.2857,0.9332333333333332,0.011132634708619325,0.7713,0.0174,0.979,1.0,0.1667,102.0,,True,100.0,g2_asym_tissue_aider,L30_G20,30,0.0,0.7797,80,50
0.0,0.010099999999999998,0.11740000000000003,0.009166666666666545,0.0,0.03620000000000001,0.0,0.0785,data/aider/slice_1,aider,0.166,4.5,4,1190,4758,0.0001,MobileNetV3,5400000,4,0.9025,0.1756,0.0669,0.0882,0.2105,0.9339333333333334,0.004077853465843145,0.7531,0.016,0.9824,1.0,0.1176,102.0,,True,100.0,g2_asym_tissue_aider,L30_G20,30,0.0,0.7893,68,50
0.0,0.0041999999999999815,0.03579999999999994,0.0026000000000000467,0.0,0.01089999999999991,0.0,0.03920000000000001,data/aider/slice_1,aider,0.166,4.5,4,1190,4758,0.0001,MobileNetV3,5400000,4,0.9437,0.0989,0.0805,0.0489,0.6309,0.9653333333333333,0.004187547678003859,0.8817,0.0162,0.9849,1.0,0.4608,102.0,,True,100.0,g2_asym_tissue_aider,L70_G50,70,0.0,0.8926,67,50
0.0,0.0,0.0,0.0013999999999999568,0.0,0.0010000000000000009,0.0,0.0,data/aider/slice_1,aider,0.166,4.5,4,1190,4758,0.0001,MobileNetV3,5400000,4,0.9471,0.0898,0.1202,0.041,0.6667,0.9645666666666667,0.0027010286106510465,0.8901,0.0205,0.9748,1.0,0.5,102.0,,True,100.0,g2_asym_tissue_aider,L70_G50,70,0.0,0.8911,64,50
0.0,0.005099999999999993,0.04509999999999992,0.0027333333333333654,0.0,0.013299999999999979,0.0,0.04899999999999999,data/aider/slice_1,aider,0.166,4.5,4,1190,4758,0.0001,MobileNetV3,5400000,4,0.9361,0.1134,0.077,0.0544,0.6216,0.9499,0.011333431372124947,0.8678,0.0195,0.9773,1.0,0.451,102.0,,True,100.0,g2_asym_tissue_aider,L70_G50,70,0.0,0.8811,74,50
0.0,0.006799999999999917,0.05449999999999999,0.0034999999999999476,0.0,0.016199999999999992,0.0,0.05880000000000002,data/aider/slice_1,aider,0.166,4.5,4,1190,4758,0.0001,MobileNetV3,5400000,4,0.9361,0.1129,0.0882,0.0537,0.6122,0.9517666666666668,0.011648271211738772,0.8669,0.0176,0.9782,1.0,0.4412,102.0,,True,100.0,g2_asym_tissue_aider,L70_G50,70,0.0,0.8831,64,50
0.0,0.0008000000000000229,0.0,0.0018333333333333535,-2.0,0.0014000000000000679,0.0,0.0,data/aider/slice_1,aider,0.166,4.5,4,1190,4758,0.0001,MobileNetV3,5400000,4,0.9647,0.0631,0.1042,0.0286,0.8208,0.9729,0.004992661280986992,0.9349,0.0166,0.9807,1.0,0.6961,102.0,,True,100.0,g2_asym_tissue_aider,L70_G80,70,0.0,0.9363,66,50
0.0,0.0008000000000000229,0.0,0.0018666666666667941,0.0,0.0014000000000000679,0.0,0.0,data/aider/slice_1,aider,0.166,4.5,4,1190,4758,0.0001,MobileNetV3,5400000,4,0.9647,0.0601,0.1283,0.029,0.8208,0.9728,0.0031112698372207804,0.9348,0.0165,0.9798,1.0,0.6961,102.0,,True,100.0,g2_asym_tissue_aider,L70_G80,70,1.0,0.9362,63,50
0.0,0.0025000000000000577,0.0,0.005799999999999916,-3.0,0.0042999999999999705,0.0,0.0,data/aider/slice_1,aider,0.166,4.5,4,1190,4758,0.0001,MobileNetV3,5400000,4,0.9588,0.0744,0.1056,0.0332,0.8208,0.9596,0.01197441717440422,0.9249,0.0192,0.9731,1.0,0.6961,102.0,,True,100.0,g2_asym_tissue_aider,L70_G80,70,0.0,0.9292,72,50
0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,data/aider/slice_1,aider,0.166,4.5,4,1190,4758,0.0001,MobileNetV3,5400000,4,0.9613,0.0741,0.0919,0.0349,0.8208,0.9611999999999999,0.021075736444230532,0.9261,0.0147,0.9832,1.0,0.6961,102.0,,True,100.0,g2_asym_tissue_aider,L70_G80,70,0.0,0.9261,63,50
0.0,-0.0007999999999999119,0.0,-0.0017666666666666941,-12.0,-0.0012999999999999678,0.0,0.0,data/aider/slice_1,aider,0.166,4.5,4,1190,4758,0.0001,MobileNetV3,5400000,4,0.9479,0.1142,0.0605,0.0551,0.6667,0.9678,0.0022759613353481967,0.8925,0.0163,0.984,1.0,0.5,102.0,,True,100.0,g2_asym_tissue_aider,L50_G80,50,0.0,0.8912,69,50
0.0,0.0009000000000000119,0.0,0.0018666666666666831,-12.0,0.0013999999999999568,0.0,0.0,data/aider/slice_1,aider,0.166,4.5,4,1190,4758,0.0001,MobileNetV3,5400000,4,0.9462,0.111,0.1008,0.0522,0.6667,0.9627,0.0049558046773455515,0.8887,0.0208,0.9782,1.0,0.5,102.0,,True,100.0,g2_asym_tissue_aider,L50_G80,50,0.0,0.8901,64,50
0.0,0.0009000000000000119,0.0,0.0018666666666666831,-5.0,0.0013999999999999568,0.0,0.0,data/aider/slice_1,aider,0.166,4.5,4,1190,4758,0.0001,MobileNetV3,5400000,4,0.9403,0.1136,0.076,0.0536,0.6667,0.9507666666666666,0.012114545894181173,0.8797,0.0195,0.9765,1.0,0.5,102.0,,True,100.0,g2_asym_tissue_aider,L50_G80,50,0.0,0.8811,74,50
