alpha_kl,d_acc,d_f1c,d_f1u,d_flips,d_macro,d_pre_c,d_rec_c,data_dir,dataset,ds_cls_prev,ds_imbalance,ds_n_classes,ds_n_test,ds_n_train,lr,model,model_params,n_classes,ph_acc,ph_brier,ph_conf_gap,ph_ece,ph_f1c,ph_f1u,ph_f1u_std,ph_macro,ph_mean_entropy,ph_pct_high,ph_pre_c,ph_rec_c,ph_sup_c,ph_warmup_train_acc,pretrained,rho_target,sweep,tight,tight_pct,tr_flips,tr_macro,tr_sat_epoch,warmup_eps
0.0,-0.0050000000000000044,0.007499999999999979,0.005066666666666664,-31.0,0.00539999999999996,0.022299999999999986,0.004500000000000004,data/dermmnist_sigma20/slice_1,dermmnist,0.113,58.0,7,2003,8012,0.0001,MobileNetV3,5400000,7,0.7464,0.4726,0.0666,0.2206,0.1791,0.49806666666666666,0.25796108018243546,0.4525,0.0427,0.9281,0.5333,0.1076,223.0,,True,100.0,contamination_dermmnist,L20_G20,20,3.0,0.4579,66,50
0.0,0.0014999999999999458,0.02639999999999998,0.003233333333333366,-44.0,0.006599999999999995,0.03209999999999996,0.022399999999999975,data/dermmnist_sigma20/slice_1,dermmnist,0.113,58.0,7,2003,8012,0.0001,MobileNetV3,5400000,7,0.7459,0.4592,0.0794,0.2181,0.3799,0.4994,0.24196958486553632,0.4823,0.0505,0.9161,0.4615,0.3229,223.0,,True,100.0,contamination_dermmnist,L70_G70,70,2.0,0.4889,59,50
0.0,0.0010000000000000009,-0.005299999999999971,0.006833333333333247,-44.0,0.005099999999999993,-0.006400000000000017,-0.004500000000000004,data/dermmnist_sigma20/slice_1,dermmnist,0.113,58.0,7,2003,8012,0.0001,MobileNetV3,5400000,7,0.7479,0.4436,0.0879,0.2071,0.3747,0.5228333333333334,0.24448650042259773,0.5017,0.0581,0.9066,0.4551,0.3184,223.0,,True,100.0,contamination_dermmnist,L70_G70,70,5.0,0.5068,56,50
0.0,0.006000000000000005,0.03450000000000003,0.0025333333333332764,-29.0,0.007099999999999995,0.0746,0.022400000000000003,data/dermmnist_sigma20/slice_1,dermmnist,0.113,58.0,7,2003,8012,0.0001,MobileNetV3,5400000,7,0.7384,0.4847,0.0671,0.2324,0.2345,0.5017,0.23890201617678603,0.4635,0.0415,0.9386,0.5075,0.1525,223.0,,True,100.0,contamination_dermmnist,L30_G30,30,6.0,0.4706,66,50
0.0,-0.0015000000000000568,-0.013800000000000007,0.014399999999999968,-42.0,0.010299999999999976,-0.02980000000000005,-0.008899999999999991,data/dermmnist_sigma20/slice_1,dermmnist,0.113,58.0,7,2003,8012,0.0001,MobileNetV3,5400000,7,0.7479,0.4629,0.0781,0.2165,0.2483,0.5070333333333333,0.2468229977579525,0.4701,0.0479,0.9191,0.5373,0.1614,223.0,,True,100.0,contamination_dermmnist,L30_G30,30,7.0,0.4804,64,50
0.0,-0.0030000000000000027,0.0,-0.012033333333333396,-66.0,-0.010399999999999965,0.0,0.0,data/dermmnist_sigma20/slice_1,dermmnist,0.113,58.0,7,2003,8012,0.0001,MobileNetV3,5400000,7,0.7474,0.478,0.0647,0.2268,0.3353,0.5088333333333334,0.2335127738594948,0.4841,0.0438,0.9281,0.5045,0.2511,223.0,,True,100.0,contamination_dermmnist,L50_G50,50,3.0,0.4737,63,50
0.0,0.0,-0.023899999999999977,0.010566666666666724,-34.0,0.005599999999999994,-0.03599999999999992,-0.0179,data/dermmnist_sigma20/slice_1,dermmnist,0.113,58.0,7,2003,8012,0.0001,MobileNetV3,5400000,7,0.7494,0.4531,0.0828,0.2136,0.3353,0.51735,0.2576448185001981,0.4914,0.0506,0.9211,0.5045,0.2511,223.0,,True,100.0,contamination_dermmnist,L50_G50,50,10.0,0.497,59,50
0.0,0.0010000000000000009,0.014900000000000024,0.010783333333333367,-26.0,0.011399999999999966,0.044399999999999995,0.009000000000000008,data/dermmnist_sigma10/slice_1,dermmnist,0.113,58.0,7,2003,8012,0.0001,MobileNetV3,5400000,7,0.7678,0.4371,0.0669,0.2051,0.2687,0.6003666666666666,0.1923578060686791,0.553,0.0423,0.9331,0.8,0.1614,223.0,,True,100.0,contamination_dermmnist,L20_G20,20,0.0,0.5644,63,50
0.0,-0.0010000000000000009,-0.014999999999999986,-0.0001166666666665428,-24.0,-0.0021999999999999797,-0.044399999999999995,-0.00899999999999998,data/dermmnist_sigma10/slice_1,dermmnist,0.113,58.0,7,2003,8012,0.0001,MobileNetV3,5400000,7,0.7788,0.4143,0.067,0.194,0.2463,0.6397499999999999,0.16995337350775552,0.5835,0.0406,0.9361,0.7333,0.148,223.0,,True,100.0,contamination_dermmnist,L20_G20,20,0.0,0.5813,64,50
0.0,0.0020000000000000018,0.0,0.01144999999999996,-69.0,0.009800000000000031,0.0,0.0,data/dermmnist_sigma10/slice_1,dermmnist,0.113,58.0,7,2003,8012,0.0001,MobileNetV3,5400000,7,0.7788,0.399,0.0816,0.1865,0.438,0.6343500000000001,0.1666533302997573,0.6063,0.0494,0.9211,0.5321,0.3722,223.0,,True,100.0,contamination_dermmnist,L70_G70,70,10.0,0.6161,55,50
0.0,0.0,-0.005300000000000027,0.0005499999999998284,-11.0,-0.000300000000000078,-0.006399999999999961,-0.004500000000000004,data/dermmnist_sigma10/slice_1,dermmnist,0.113,58.0,7,2003,8012,0.0001,MobileNetV3,5400000,7,0.7858,0.3718,0.0908,0.1678,0.4433,0.6491000000000001,0.15895278124860435,0.6197,0.0575,0.9096,0.5385,0.3767,223.0,,True,100.0,contamination_dermmnist,L70_G70,70,9.0,0.6194,51,50
0.0,0.009500000000000064,0.020699999999999996,0.03321666666666667,-48.0,0.03149999999999997,0.04479999999999995,0.013499999999999984,data/dermmnist_sigma10/slice_1,dermmnist,0.113,58.0,7,2003,8012,0.0001,MobileNetV3,5400000,7,0.7683,0.4435,0.0697,0.2122,0.331,0.5937666666666667,0.21169758829256627,0.5562,0.0396,0.9386,0.7164,0.2152,223.0,,True,100.0,contamination_dermmnist,L30_G30,30,3.0,0.5877,61,50
0.0,0.0040000000000000036,0.013700000000000045,0.007033333333333225,-32.0,0.008000000000000007,0.029799999999999938,0.009000000000000008,data/dermmnist_sigma10/slice_1,dermmnist,0.113,58.0,7,2003,8012,0.0001,MobileNetV3,5400000,7,0.7783,0.409,0.0698,0.1911,0.2966,0.6343166666666668,0.17015899835807163,0.5861,0.0423,0.9356,0.6418,0.1928,223.0,,True,100.0,contamination_dermmnist,L30_G30,30,1.0,0.5941,62,50
0.0,0.006000000000000005,0.018000000000000016,-0.004316666666666635,-71.0,-0.0011999999999999789,0.027000000000000024,0.013500000000000012,data/dermmnist_sigma10/slice_1,dermmnist,0.113,58.0,7,2003,8012,0.0001,MobileNetV3,5400000,7,0.7753,0.4212,0.0713,0.1974,0.4012,0.6342833333333333,0.1740489530435491,0.601,0.0442,0.9296,0.6036,0.3004,223.0,,True,100.0,contamination_dermmnist,L50_G50,50,2.0,0.5998,58,50
0.0,0.0050000000000000044,0.0,0.018283333333333318,-31.0,0.015699999999999936,0.0,0.0,data/dermmnist_sigma10/slice_1,dermmnist,0.113,58.0,7,2003,8012,0.0001,MobileNetV3,5400000,7,0.7803,0.3954,0.0885,0.1887,0.4012,0.62765,0.16916629638711528,0.5953,0.0472,0.9261,0.6036,0.3004,223.0,,True,100.0,contamination_dermmnist,L50_G50,50,20.0,0.611,58,50
0.0,0.000500000000000056,0.0,0.00714999999999999,-37.0,0.006200000000000039,0.0,0.0,data/dermmnist_sigma30/slice_1,dermmnist,0.113,58.0,7,2003,8012,0.0001,MobileNetV3,5400000,7,0.7219,0.5295,0.0533,0.2561,0.209,0.43465,0.25508825760247505,0.4024,0.0349,0.9441,0.6222,0.1256,223.0,,True,100.0,contamination_dermmnist,L20_G20,20,0.0,0.4086,66,50
0.0,-0.0024999999999999467,0.007500000000000007,0.022266666666666712,-31.0,0.020100000000000007,0.022199999999999998,0.00449999999999999,data/dermmnist_sigma30/slice_1,dermmnist,0.113,58.0,7,2003,8012,0.0001,MobileNetV3,5400000,7,0.7249,0.5236,0.0507,0.2517,0.1567,0.4306833333333333,0.2708171179761148,0.3916,0.0326,0.9446,0.4667,0.0942,223.0,,True,100.0,contamination_dermmnist,L20_G20,20,2.0,0.4117,63,50
0.0,0.0,-0.005300000000000027,-0.001933333333333287,-45.0,-0.0025000000000000022,-0.006399999999999961,-0.004500000000000004,data/dermmnist_sigma30/slice_1,dermmnist,0.113,58.0,7,2003,8012,0.0001,MobileNetV3,5400000,7,0.7304,0.4859,0.0731,0.2284,0.3694,0.49674999999999997,0.21169262898520266,0.4786,0.052,0.9146,0.4487,0.3139,223.0,,True,100.0,contamination_dermmnist,L70_G70,70,4.0,0.4761,56,50
0.0,0.0030000000000000027,-0.005299999999999971,0.017100000000000004,-43.0,0.013900000000000023,-0.006399999999999961,-0.004500000000000004,data/dermmnist_sigma30/slice_1,dermmnist,0.113,58.0,7,2003,8012,0.0001,MobileNetV3,5400000,7,0.7344,0.4753,0.0786,0.2228,0.3483,0.5101833333333333,0.20335300519594546,0.4871,0.0513,0.9141,0.4231,0.296,223.0,,True,100.0,contamination_dermmnist,L70_G70,70,4.0,0.501,55,50
0.0,0.0010000000000000009,0.020700000000000024,0.0225833333333334,-43.0,0.022299999999999986,0.04479999999999995,0.013500000000000012,data/dermmnist_sigma30/slice_1,dermmnist,0.113,58.0,7,2003,8012,0.0001,MobileNetV3,5400000,7,0.7259,0.5163,0.0549,0.2459,0.2483,0.44649999999999995,0.23671232188741959,0.4182,0.0395,0.9346,0.5373,0.1614,223.0,,True,100.0,contamination_dermmnist,L30_G30,30,2.0,0.4405,62,50
0.0,0.006000000000000005,0.027599999999999986,0.02918333333333334,-46.0,0.02889999999999998,0.059699999999999975,0.017999999999999988,data/dermmnist_sigma30/slice_1,dermmnist,0.113,58.0,7,2003,8012,0.0001,MobileNetV3,5400000,7,0.7264,0.519,0.0565,0.2497,0.2,0.4530166666666667,0.26033861550339055,0.4169,0.0352,0.9396,0.4328,0.13,223.0,,True,100.0,contamination_dermmnist,L30_G30,30,5.0,0.4458,60,50
0.0,0.0025000000000000577,0.006000000000000005,0.01619999999999988,-52.0,0.01479999999999998,0.008999999999999952,0.004499999999999976,data/dermmnist_sigma30/slice_1,dermmnist,0.113,58.0,7,2003,8012,0.0001,MobileNetV3,5400000,7,0.7269,0.5023,0.0691,0.242,0.3293,0.4617166666666667,0.22794999756281836,0.4428,0.0441,0.9321,0.4955,0.2466,223.0,,True,100.0,contamination_dermmnist,L50_G50,50,1.0,0.4576,59,50
0.0,0.005499999999999949,0.018000000000000016,0.04491666666666666,-67.0,0.04099999999999998,0.027100000000000013,0.013499999999999984,data/dermmnist_sigma30/slice_1,dermmnist,0.113,58.0,7,2003,8012,0.0001,MobileNetV3,5400000,7,0.7329,0.4995,0.0677,0.2381,0.2934,0.47256666666666663,0.24742210671015008,0.447,0.0422,0.9311,0.4414,0.2197,223.0,,True,100.0,contamination_dermmnist,L50_G50,50,0.0,0.488,58,50
0.0,0.0034000000000000696,0.0,0.004999999999999893,-17.0,0.0038000000000000256,0.0,0.0,data/aider_sigma20/slice_1,aider,0.166,4.5,4,1190,4758,0.0001,MobileNetV3,5400000,4,0.8924,0.2285,0.0514,0.1117,0.3279,0.8796333333333334,0.07307737147860635,0.7417,0.0217,0.9765,1.0,0.1961,102.0,,True,100.0,contamination_aider,L20_G20,20,0.0,0.7455,75,50
0.0,0.023500000000000076,0.016400000000000026,0.05376666666666663,-18.0,0.044399999999999995,0.050000000000000044,0.009800000000000003,data/aider_sigma20/slice_1,aider,0.166,4.5,4,1190,4758,0.0001,MobileNetV3,5400000,4,0.8622,0.2812,0.056,0.1385,0.3115,0.8050333333333334,0.09106811858286204,0.6817,0.0217,0.9731,0.95,0.1863,102.0,,True,100.0,contamination_aider,L20_G20,20,0.0,0.7261,67,50
0.0,0.0,0.011599999999999944,-0.003666666666666707,-7.0,0.00019999999999997797,0.014100000000000001,0.009800000000000031,data/aider_sigma20/slice_1,aider,0.166,4.5,4,1190,4758,0.0001,MobileNetV3,5400000,4,0.9361,0.1181,0.1013,0.0516,0.763,0.9159666666666667,0.044693797730284174,0.8777,0.0272,0.9681,0.9296,0.6471,102.0,,True,100.0,contamination_aider,L70_G70,70,0.0,0.8779,62,50
0.0,-0.0009000000000000119,0.011500000000000066,-0.0018666666666667941,-31.0,0.0015000000000000568,0.014100000000000001,0.009800000000000031,data/aider_sigma20/slice_1,aider,0.166,4.5,4,1190,4758,0.0001,MobileNetV3,5400000,4,0.937,0.1612,0.0767,0.0748,0.7977,0.9053333333333334,0.053223825074449074,0.8784,0.0242,0.9748,0.9718,0.6765,102.0,,True,100.0,contamination_aider,L70_G70,70,1.0,0.8799,59,50
0.0,0.0041999999999999815,0.015100000000000002,0.007866666666666688,-22.0,0.009700000000000042,0.032299999999999995,0.009800000000000031,data/aider_sigma20/slice_1,aider,0.166,4.5,4,1190,4758,0.0001,MobileNetV3,5400000,4,0.9042,0.2114,0.0559,0.1004,0.4511,0.8913666666666668,0.06898706803130245,0.7813,0.0238,0.9723,0.9677,0.2941,102.0,,True,100.0,contamination_aider,L30_G30,30,0.0,0.791,72,50
0.0,0.016799999999999926,0.0,0.04193333333333349,-21.0,0.031400000000000095,0.0,0.0,data/aider_sigma20/slice_1,aider,0.166,4.5,4,1190,4758,0.0001,MobileNetV3,5400000,4,0.8866,0.2482,0.0607,0.1207,0.4662,0.8424333333333333,0.07362582578295625,0.7484,0.0234,0.9765,1.0,0.3039,102.0,,True,100.0,contamination_aider,L30_G30,30,3.0,0.7798,65,50
0.0,0.0,0.0131,-0.005633333333333268,-25.0,-0.0010000000000000009,0.019600000000000062,0.009800000000000031,data/aider_sigma20/slice_1,aider,0.166,4.5,4,1190,4758,0.0001,MobileNetV3,5400000,4,0.9218,0.1727,0.084,0.0822,0.6405,0.9062666666666667,0.04683106756084989,0.8399,0.0291,0.9622,0.9608,0.4804,102.0,,True,100.0,contamination_aider,L50_G50,50,0.0,0.8389,67,50
0.0,0.009199999999999986,0.0131,0.01990000000000014,-24.0,0.018100000000000005,0.01959999999999995,0.009799999999999975,data/aider_sigma20/slice_1,aider,0.166,4.5,4,1190,4758,0.0001,MobileNetV3,5400000,4,0.9118,0.1941,0.0784,0.093,0.6536,0.8704999999999999,0.06829245932019143,0.8163,0.0256,0.9681,0.9804,0.4902,102.0,,True,100.0,contamination_aider,L50_G50,50,1.0,0.8344,61,50
0.0,0.030299999999999994,0.1312,0.05799999999999983,-19.0,0.07619999999999993,0.4,0.0785,data/aider_sigma10/slice_1,aider,0.166,4.5,4,1190,4758,0.0001,MobileNetV3,5400000,4,0.8739,0.2527,0.0202,0.1255,0.1967,0.8615666666666667,0.046523279716240505,0.6954,0.0124,0.9882,0.6,0.1176,102.0,,True,100.0,contamination_aider,L20_G20,20,1.0,0.7716,73,50
0.0,0.026100000000000012,0.09840000000000002,0.04816666666666658,-11.0,0.060699999999999976,0.30000000000000004,0.05879999999999999,data/aider_sigma10/slice_1,aider,0.166,4.5,4,1190,4758,0.0001,MobileNetV3,5400000,4,0.8773,0.2495,0.0141,0.1242,0.2295,0.8705333333333334,0.06053540745345285,0.7103,0.0119,0.9891,0.7,0.1373,102.0,,True,100.0,contamination_aider,L20_G20,20,6.0,0.771,63,50
0.0,0.0033999999999999586,0.0,0.005166666666666653,-21.0,0.0038000000000000256,0.0,0.0,data/aider_sigma10/slice_1,aider,0.166,4.5,4,1190,4758,0.0001,MobileNetV3,5400000,4,0.9487,0.1242,0.1004,0.0594,0.8208,0.9334333333333333,0.02571411199235853,0.9053,0.022,0.9748,1.0,0.6961,102.0,,True,100.0,contamination_aider,L70_G70,70,4.0,0.9091,64,50
0.0,0.03859999999999997,0.21960000000000002,0.0449666666666666,-56.0,0.08860000000000001,0.26759999999999995,0.18630000000000002,data/aider_sigma10/slice_1,aider,0.166,4.5,4,1190,4758,0.0001,MobileNetV3,5400000,4,0.9185,0.192,0.0383,0.0953,0.6012,0.9080333333333334,0.03371966126098475,0.8313,0.0162,0.9824,0.7324,0.5098,102.0,,True,100.0,contamination_aider,L70_G70,70,2.0,0.9199,59,50
0.0,0.005900000000000016,0.0,0.012166666666666659,-24.0,0.009100000000000108,0.0,0.0,data/aider_sigma10/slice_1,aider,0.166,4.5,4,1190,4758,0.0001,MobileNetV3,5400000,4,0.9092,0.2106,0.0387,0.1036,0.4662,0.9125,0.022015146301277842,0.8009,0.0157,0.984,1.0,0.3039,102.0,,True,100.0,contamination_aider,L30_G30,30,0.0,0.81,70,50
0.0,0.05120000000000002,0.2707,0.08383333333333354,-28.0,0.13060000000000005,0.5806,0.1764,data/aider_sigma10/slice_1,aider,0.166,4.5,4,1190,4758,0.0001,MobileNetV3,5400000,4,0.8664,0.2501,0.0213,0.1226,0.1955,0.8489999999999999,0.059040720411142215,0.6856,0.0126,0.9849,0.4194,0.1275,102.0,,True,100.0,contamination_aider,L30_G30,30,1.0,0.8162,62,50
0.0,0.0033999999999999586,0.0,0.004666666666666708,-31.0,0.0034999999999999476,0.0,0.0,data/aider_sigma10/slice_1,aider,0.166,4.5,4,1190,4758,0.0001,MobileNetV3,5400000,4,0.9294,0.1834,0.053,0.0877,0.6667,0.9228666666666666,0.02524180835219399,0.8588,0.0189,0.9748,1.0,0.5,102.0,,True,100.0,contamination_aider,L50_G50,50,2.0,0.8623,67,50
0.0,0.04949999999999999,0.27449999999999997,0.06806666666666661,-45.0,0.11970000000000003,0.41180000000000005,0.20590000000000003,data/aider_sigma10/slice_1,aider,0.166,4.5,4,1190,4758,0.0001,MobileNetV3,5400000,4,0.8866,0.2264,0.0321,0.1111,0.3922,0.8713333333333334,0.046161335432252044,0.7515,0.0147,0.979,0.5882,0.2941,102.0,,True,100.0,contamination_aider,L50_G50,50,0.0,0.8712,60,50
0.0,0.019299999999999984,0.016400000000000026,0.038066666666666804,-13.0,0.03260000000000007,0.050000000000000044,0.009800000000000003,data/aider_sigma30/slice_1,aider,0.166,4.5,4,1190,4758,0.0001,MobileNetV3,5400000,4,0.8521,0.293,0.0705,0.1394,0.3115,0.7862333333333332,0.1216805745475514,0.6676,0.0353,0.9588,0.95,0.1863,102.0,,True,100.0,contamination_aider,L20_G20,20,3.0,0.7002,62,50
0.0,0.010099999999999998,0.016400000000000026,0.019233333333333213,-16.0,0.01849999999999996,0.050000000000000044,0.009800000000000003,data/aider_sigma30/slice_1,aider,0.166,4.5,4,1190,4758,0.0001,MobileNetV3,5400000,4,0.8571,0.2828,0.0758,0.1359,0.3115,0.7936666666666667,0.13776021034956193,0.6731,0.0346,0.9571,0.95,0.1863,102.0,,True,100.0,contamination_aider,L20_G20,20,1.0,0.6916,63,50
0.0,0.005800000000000027,0.02310000000000001,0.012700000000000045,-40.0,0.01529999999999998,0.028200000000000003,0.019600000000000062,data/aider_sigma30/slice_1,aider,0.166,4.5,4,1190,4758,0.0001,MobileNetV3,5400000,4,0.9076,0.2076,0.0842,0.0967,0.7399,0.8551333333333333,0.07257347234967394,0.8263,0.0362,0.9588,0.9014,0.6275,102.0,,True,100.0,contamination_aider,L70_G70,70,0.0,0.8416,56,50
0.0,0.00759999999999994,0.05779999999999996,0.0068666666666665765,-34.0,0.019600000000000062,0.07040000000000002,0.049000000000000044,data/aider_sigma30/slice_1,aider,0.166,4.5,4,1190,4758,0.0001,MobileNetV3,5400000,4,0.9092,0.1926,0.0977,0.0885,0.7399,0.8555666666666667,0.09139155078865639,0.8267,0.0395,0.9563,0.9014,0.6275,102.0,,True,100.0,contamination_aider,L70_G70,70,0.0,0.8463,55,50
0.0,0.01849999999999996,0.030100000000000016,0.04249999999999998,-25.0,0.03939999999999999,0.0645,0.019600000000000006,data/aider_sigma30/slice_1,aider,0.166,4.5,4,1190,4758,0.0001,MobileNetV3,5400000,4,0.8655,0.282,0.0709,0.1376,0.4361,0.7985666666666665,0.10708832284095637,0.7079,0.03,0.9647,0.9355,0.2843,102.0,,True,100.0,contamination_aider,L30_G30,30,2.0,0.7473,61,50
0.0,0.010099999999999998,0.0,0.026933333333333254,-23.0,0.020199999999999996,0.0,0.0,data/aider_sigma30/slice_1,aider,0.166,4.5,4,1190,4758,0.0001,MobileNetV3,5400000,4,0.8723,0.2642,0.0816,0.1254,0.4511,0.8076,0.1290140302447761,0.7185,0.0365,0.9538,0.9677,0.2941,102.0,,True,100.0,contamination_aider,L30_G30,30,1.0,0.7387,60,50
0.0,0.012599999999999945,0.013000000000000012,0.028133333333333344,-39.0,0.024399999999999977,0.01959999999999995,0.009799999999999975,data/aider_sigma30/slice_1,aider,0.166,4.5,4,1190,4758,0.0001,MobileNetV3,5400000,4,0.8899,0.2509,0.0798,0.1203,0.6275,0.8300666666666667,0.08839103775584689,0.7794,0.0339,0.958,0.9412,0.4706,102.0,,True,100.0,contamination_aider,L50_G50,50,0.0,0.8038,59,50
0.0,0.007499999999999951,0.0131,0.01869999999999994,-33.0,0.017299999999999982,0.019600000000000062,0.009800000000000031,data/aider_sigma30/slice_1,aider,0.166,4.5,4,1190,4758,0.0001,MobileNetV3,5400000,4,0.895,0.2341,0.0796,0.1093,0.6405,0.8339333333333334,0.1070280440922949,0.7856,0.0372,0.9588,0.9608,0.4804,102.0,,True,100.0,contamination_aider,L50_G50,50,0.0,0.8029,58,50
0.0,-0.0026000000000000467,-0.0016999999999999932,0.00269999999999998,0.0,0.0020999999999999908,-0.04409999999999997,0.0,data/tissuemnist/slice_1,tissuemnist,0.071,6.0,8,2400,9600,0.0001,MobileNetV3,5400000,8,0.5088,0.8579,0.0711,0.3949,0.0775,0.39775714285714286,0.18124862054365987,0.3578,0.1192,0.8021,0.2941,0.0446,112.0,,True,100.0,g3_multiclass_tissue,L20_G20,20,0.0,0.3599,72,50
0.0,0.010799999999999976,-0.0022999999999999965,0.00844285714285714,0.0,0.007099999999999995,-0.055999999999999966,0.0,data/tissuemnist/slice_1,tissuemnist,0.071,6.0,8,2400,9600,0.0001,MobileNetV3,5400000,8,0.4954,0.8737,0.0718,0.4036,0.0775,0.39112857142857144,0.19096205093672194,0.3519,0.1256,0.7983,0.2941,0.0446,112.0,,True,100.0,g3_multiclass_tissue,L20_G20,20,0.0,0.359,72,50
0.0,-0.011299999999999977,-0.015600000000000003,-0.008542857142857074,0.0,-0.009500000000000008,-0.0625,-0.008900000000000005,data/tissuemnist/slice_1,tissuemnist,0.071,6.0,8,2400,9600,0.0001,MobileNetV3,5400000,8,0.4992,0.859,0.0759,0.3875,0.125,0.3889428571428571,0.18029829138832965,0.356,0.1377,0.7629,0.5,0.0714,112.0,,True,100.0,g3_multiclass_tissue,L20_G20,20,0.0,0.3465,66,50
0.0,0.0046000000000000485,0.014300000000000007,-0.0012428571428571011,0.0,0.0006999999999999784,0.02779999999999999,0.008899999999999998,data/tissuemnist/slice_1,tissuemnist,0.071,6.0,8,2400,9600,0.0001,MobileNetV3,5400000,8,0.5112,0.8425,0.0804,0.3775,0.0615,0.42257142857142854,0.1474398735977843,0.3774,0.1384,0.7683,0.2222,0.0357,112.0,,True,100.0,g3_multiclass_tissue,L20_G20,20,0.0,0.3781,82,50
0.0,0.0050000000000000044,0.0,0.006957142857142773,3.0,0.006099999999999994,0.0,0.0,data/tissuemnist/slice_1,tissuemnist,0.071,6.0,8,2400,9600,0.0001,MobileNetV3,5400000,8,0.5079,0.8509,0.0806,0.3956,0.2211,0.3887285714285715,0.18953658308234486,0.3678,0.1223,0.8042,0.2692,0.1875,112.0,,True,100.0,g3_multiclass_tissue,L70_G70,70,5.0,0.3739,58,50
0.0,-0.00039999999999995595,0.0,0.003071428571428614,0.0,0.0027000000000000357,0.0,0.0,data/tissuemnist/slice_1,tissuemnist,0.071,6.0,8,2400,9600,0.0001,MobileNetV3,5400000,8,0.5033,0.8679,0.0714,0.3954,0.2105,0.3825,0.19921945544693026,0.361,0.129,0.795,0.2564,0.1786,112.0,,True,100.0,g3_multiclass_tissue,L70_G70,70,5.0,0.3637,58,50
0.0,-0.0030000000000000027,0.021100000000000008,-0.004357142857142837,-26.0,-0.0012000000000000344,0.02560000000000001,0.01780000000000001,data/tissuemnist/slice_1,tissuemnist,0.071,6.0,8,2400,9600,0.0001,MobileNetV3,5400000,8,0.5042,0.8477,0.0764,0.3793,0.2842,0.3838714285714286,0.1853991193867645,0.3714,0.144,0.7542,0.3462,0.2411,112.0,,True,100.0,g3_multiclass_tissue,L70_G70,70,6.0,0.3702,60,50
0.0,-0.0036999999999999256,0.01050000000000001,0.0033714285714286363,-15.0,0.0042999999999999705,0.012800000000000006,0.008899999999999991,data/tissuemnist/slice_1,tissuemnist,0.071,6.0,8,2400,9600,0.0001,MobileNetV3,5400000,8,0.5133,0.822,0.0894,0.3657,0.1895,0.42141428571428563,0.15161672946301546,0.3924,0.1489,0.7521,0.2308,0.1607,112.0,,True,100.0,g3_multiclass_tissue,L70_G70,70,2.0,0.3967,67,50
0.0,0.0008000000000000229,0.027400000000000008,-0.007257142857142906,0.0,-0.0029000000000000137,0.05879999999999999,0.0179,data/tissuemnist/slice_1,tissuemnist,0.071,6.0,8,2400,9600,0.0001,MobileNetV3,5400000,8,0.5092,0.855,0.0747,0.3948,0.0959,0.39888571428571434,0.1811906685437938,0.361,0.1196,0.8033,0.2059,0.0625,112.0,,True,100.0,g3_multiclass_tissue,L30_G30,30,9.0,0.3581,68,50
0.0,0.0008000000000000229,0.013700000000000004,8.571428571424455e-05,-1.0,0.0018000000000000238,0.02940000000000001,0.008899999999999998,data/tissuemnist/slice_1,tissuemnist,0.071,6.0,8,2400,9600,0.0001,MobileNetV3,5400000,8,0.5025,0.8672,0.0666,0.3946,0.0822,0.39381428571428573,0.19489717016615588,0.3549,0.1267,0.79,0.1765,0.0536,112.0,,True,100.0,g3_multiclass_tissue,L30_G30,30,7.0,0.3567,67,50
0.0,-0.010799999999999976,0.0,-0.002114285714285735,-5.0,-0.0018999999999999573,0.0,0.0,data/tissuemnist/slice_1,tissuemnist,0.071,6.0,8,2400,9600,0.0001,MobileNetV3,5400000,8,0.5004,0.8545,0.0748,0.384,0.1507,0.3859857142857143,0.18232139932838717,0.3566,0.1403,0.7571,0.3235,0.0982,112.0,,True,100.0,g3_multiclass_tissue,L30_G30,30,8.0,0.3547,64,50
0.0,0.007900000000000018,-0.013700000000000004,0.006857142857142784,3.0,0.004300000000000026,-0.02939999999999998,-0.008900000000000005,data/tissuemnist/slice_1,tissuemnist,0.071,6.0,8,2400,9600,0.0001,MobileNetV3,5400000,8,0.51,0.8312,0.0953,0.3764,0.137,0.4173428571428572,0.14683946391643257,0.3823,0.1435,0.7575,0.2941,0.0893,112.0,,True,100.0,g3_multiclass_tissue,L30_G30,30,8.0,0.3866,74,50
0.0,0.0012999999999999678,0.011899999999999994,0.0001142857142856224,-3.0,0.0015999999999999903,0.01780000000000001,0.008999999999999994,data/tissuemnist/slice_1,tissuemnist,0.071,6.0,8,2400,9600,0.0001,MobileNetV3,5400000,8,0.5079,0.8519,0.0759,0.3937,0.1429,0.3929857142857143,0.18928821130428464,0.3617,0.1208,0.8033,0.2143,0.1071,112.0,,True,100.0,g3_multiclass_tissue,L50_G50,50,6.0,0.3633,62,50
0.0,0.009199999999999986,0.011899999999999994,0.004042857142857126,0.0,0.0050000000000000044,0.0179,0.008900000000000005,data/tissuemnist/slice_1,tissuemnist,0.071,6.0,8,2400,9600,0.0001,MobileNetV3,5400000,8,0.5,0.8664,0.077,0.3983,0.1548,0.3846142857142857,0.19600054248154833,0.3559,0.1277,0.7921,0.2321,0.1161,112.0,,True,100.0,g3_multiclass_tissue,L50_G50,50,3.0,0.3609,61,50
