ds,model,cls,grp,tight,L,G,method,seed,f1m,f1w,acc,ece,brier,flips,sat,sat_epoch,phase
tissuemnist,MobileNetV3,2,synth_group,L50_G50,50,50,danits_lp,3,,,,,,,,,g3_multiclass_tissue
tissuemnist,MobileNetV3,2,synth_group,L50_G50,50,50,danits_lp,1,,,,,,,,,g3_multiclass_tissue
tissuemnist,MobileNetV3,2,synth_group,L50_G50,50,50,danits_lp,2,,,,,,,,,g3_multiclass_tissue
tissuemnist,MobileNetV3,2,synth_group,L50_G50,50,50,fioretto_ldf,4,,,,,,,,,g3_multiclass_tissue
tissuemnist,MobileNetV3,2,synth_group,L50_G50,50,50,fioretto_ldf,3,,,,,,,,,g3_multiclass_tissue
tissuemnist,MobileNetV3,2,synth_group,L50_G50,50,50,fioretto_ldf,1,,,,,,,,,g3_multiclass_tissue
tissuemnist,MobileNetV3,2,synth_group,L50_G50,50,50,fioretto_ldf,2,,,,,,,,,g3_multiclass_tissue
tissuemnist,MobileNetV3,2,synth_group,L50_G50,50,50,tralo_bounded,4,,,,,,,,,g3_multiclass_tissue
tissuemnist,MobileNetV3,2,synth_group,L50_G50,50,50,tralo_bounded,3,,,,,,,,,g3_multiclass_tissue
tissuemnist,MobileNetV3,2,synth_group,L50_G50,50,50,tralo_bounded,1,,,,,,,,,g3_multiclass_tissue
tissuemnist,MobileNetV3,2,synth_group,L50_G50,50,50,tralo_bounded,2,,,,,,,,,g3_multiclass_tissue
tissuemnist,MobileNetV3,2,synth_group,L50_G50,50,50,heuristic,4,,,,,,,,,g3_multiclass_tissue
tissuemnist,MobileNetV3,2,synth_group,L50_G50,50,50,heuristic,3,,,,,,,,,g3_multiclass_tissue
tissuemnist,MobileNetV3,2,synth_group,L50_G50,50,50,heuristic,1,,,,,,,,,g3_multiclass_tissue
tissuemnist,MobileNetV3,2,synth_group,L50_G50,50,50,heuristic,2,,,,,,,,,g3_multiclass_tissue
tissuemnist,MobileNetV3,2,synth_group,L80_G80,80,80,hounie_rcl,4,,,,,,,,,g3_multiclass_tissue
tissuemnist,MobileNetV3,2,synth_group,L80_G80,80,80,hounie_rcl,3,,,,,,,,,g3_multiclass_tissue
tissuemnist,MobileNetV3,2,synth_group,L80_G80,80,80,hounie_rcl,1,,,,,,,,,g3_multiclass_tissue
tissuemnist,MobileNetV3,2,synth_group,L80_G80,80,80,hounie_rcl,2,,,,,,,,,g3_multiclass_tissue
tissuemnist,MobileNetV3,2,synth_group,L80_G80,80,80,tralo,4,,,,,,,,,g3_multiclass_tissue
tissuemnist,MobileNetV3,2,synth_group,L80_G80,80,80,tralo,3,,,,,,,,,g3_multiclass_tissue
tissuemnist,MobileNetV3,2,synth_group,L80_G80,80,80,tralo,1,,,,,,,,,g3_multiclass_tissue
tissuemnist,MobileNetV3,2,synth_group,L80_G80,80,80,tralo,2,,,,,,,,,g3_multiclass_tissue
tissuemnist,MobileNetV3,2,synth_group,L80_G80,80,80,danits_lp,4,,,,,,,,,g3_multiclass_tissue
tissuemnist,MobileNetV3,2,synth_group,L80_G80,80,80,danits_lp,3,,,,,,,,,g3_multiclass_tissue
tissuemnist,MobileNetV3,2,synth_group,L80_G80,80,80,danits_lp,1,,,,,,,,,g3_multiclass_tissue
tissuemnist,MobileNetV3,2,synth_group,L80_G80,80,80,danits_lp,2,,,,,,,,,g3_multiclass_tissue
tissuemnist,MobileNetV3,2,synth_group,L80_G80,80,80,fioretto_ldf,4,,,,,,,,,g3_multiclass_tissue
tissuemnist,MobileNetV3,2,synth_group,L80_G80,80,80,fioretto_ldf,3,,,,,,,,,g3_multiclass_tissue
tissuemnist,MobileNetV3,2,synth_group,L80_G80,80,80,fioretto_ldf,1,,,,,,,,,g3_multiclass_tissue
tissuemnist,MobileNetV3,2,synth_group,L80_G80,80,80,fioretto_ldf,2,,,,,,,,,g3_multiclass_tissue
tissuemnist,MobileNetV3,2,synth_group,L80_G80,80,80,tralo_bounded,4,,,,,,,,,g3_multiclass_tissue
tissuemnist,MobileNetV3,2,synth_group,L80_G80,80,80,tralo_bounded,3,,,,,,,,,g3_multiclass_tissue
tissuemnist,MobileNetV3,2,synth_group,L80_G80,80,80,tralo_bounded,1,,,,,,,,,g3_multiclass_tissue
tissuemnist,MobileNetV3,2,synth_group,L80_G80,80,80,tralo_bounded,2,,,,,,,,,g3_multiclass_tissue
tissuemnist,MobileNetV3,2,synth_group,L80_G80,80,80,heuristic,4,,,,,,,,,g3_multiclass_tissue
tissuemnist,MobileNetV3,2,synth_group,L80_G80,80,80,heuristic,3,,,,,,,,,g3_multiclass_tissue
tissuemnist,MobileNetV3,2,synth_group,L80_G80,80,80,heuristic,1,,,,,,,,,g3_multiclass_tissue
tissuemnist,MobileNetV3,2,synth_group,L80_G80,80,80,heuristic,2,,,,,,,,,g3_multiclass_tissue
