Epoch,Train_Acc,L_pred_CE,L_target_Global,L_feat_Local,Lambda_Global,Lambda_Local,Global_Satisfied,Local_Satisfied,Limit_Dropout,Limit_Enrolled,Limit_Graduate,Hard_Dropout,Hard_Enrolled,Hard_Graduate,Soft_Dropout,Soft_Enrolled,Soft_Graduate,Excess_Dropout,Excess_Enrolled,Excess_Graduate,Course_ID,Course_Hard_Dropout,Course_Hard_Enrolled,Course_Hard_Graduate,Course_Soft_Dropout,Course_Soft_Enrolled,Course_Soft_Graduate
1,0.5781,0.866621,0.000000,0.047692,1.00,1.00,1,1,42,24,inf,19,3,420,26.30,11.47,404.23,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
3,0.6091,0.751210,0.000000,0.000000,1.00,1.00,1,1,42,24,inf,18,0,424,25.33,11.16,405.50,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
6,0.5461,0.697506,0.000000,0.000000,1.00,1.00,1,1,42,24,inf,4,1,437,11.83,11.09,419.08,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
9,0.5892,0.683166,0.000000,0.000000,1.00,1.00,1,1,42,24,inf,8,0,434,15.37,10.73,415.90,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
12,0.5733,0.669309,0.000000,0.000000,1.00,1.00,1,1,42,24,inf,9,0,433,13.34,5.13,423.53,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
15,0.5680,0.612549,0.000000,0.000000,1.00,1.00,1,1,42,24,inf,4,1,437,11.71,11.08,419.21,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
18,0.5458,0.645427,0.000000,0.000000,1.00,1.00,1,1,42,24,inf,2,0,440,10.41,6.26,425.33,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
21,0.5647,0.637673,0.000000,0.000000,1.00,1.00,1,1,42,24,inf,3,2,437,11.82,7.11,423.07,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
24,0.5602,0.631290,0.000000,0.000000,1.00,1.00,1,1,42,24,inf,4,3,435,14.27,11.88,415.86,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
27,0.5569,0.598324,0.000000,0.000000,1.00,1.00,1,1,42,24,inf,7,1,434,11.57,8.86,421.58,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
