Epoch,Train_Acc,L_pred_CE,L_target_Global,L_feat_Local,Lambda_Global,Lambda_Local,Global_Satisfied,Local_Satisfied,Limit_Dropout,Hard_Dropout,Soft_Dropout,Limit_Enrolled,Hard_Enrolled,Soft_Enrolled,Limit_Graduate,Hard_Graduate,Soft_Graduate
1,0.5149,0.943607,0.000000,0.042686,0.70,0.70,1,1,113,3,25.50,63,0,10.10,inf,439,406.40
3,0.5249,1.058880,0.000000,0.132684,0.70,0.70,1,1,113,7,33.08,63,0,18.35,inf,435,390.57
6,0.5005,1.101230,0.000000,0.033734,0.70,0.70,1,1,113,0,33.79,63,0,15.09,inf,442,393.12
9,0.5322,0.959052,0.000000,0.205478,0.70,0.70,1,1,113,13,42.21,63,0,23.53,inf,429,376.26
12,0.5436,0.888297,0.000000,0.133153,0.70,0.70,1,1,113,11,37.52,63,0,20.01,inf,431,384.47
15,0.5136,0.869271,0.000000,0.000000,0.70,0.70,1,1,113,4,22.02,63,0,12.15,inf,438,407.83
