Epoch,Train_Acc,L_pred_CE,L_target_Global,L_feat_Local,Lambda_Global,Lambda_Local,Global_Satisfied,Local_Satisfied,Limit_Dropout,Limit_Enrolled,Limit_Graduate,Hard_Dropout,Hard_Enrolled,Hard_Graduate,Soft_Dropout,Soft_Enrolled,Soft_Graduate,Excess_Dropout,Excess_Enrolled,Excess_Graduate,Course_ID,Course_Hard_Dropout,Course_Hard_Enrolled,Course_Hard_Graduate,Course_Soft_Dropout,Course_Soft_Enrolled,Course_Soft_Graduate
1,0.6282,0.835216,0.000000,0.454983,1.00,0.01,1,0,113,63,inf,60,0,382,59.09,45.81,337.11,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
3,0.6650,0.642444,0.000000,0.408484,1.00,0.01,1,0,113,63,inf,68,3,371,76.63,35.12,330.25,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
6,0.7093,0.592106,0.000000,0.463626,1.00,0.01,1,0,113,63,inf,92,20,330,95.36,45.64,301.00,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
9,0.7045,0.603980,0.000000,0.436510,1.00,0.01,1,0,113,63,inf,85,19,338,94.88,37.77,309.34,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
12,0.6932,0.565922,0.000000,0.445383,1.00,0.01,1,0,113,63,inf,90,6,346,91.01,28.68,322.31,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
15,0.6864,0.564875,0.000000,0.413067,1.00,0.01,1,0,113,63,inf,80,10,352,89.44,29.98,322.59,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
18,0.6804,0.546420,0.000000,0.378469,1.00,0.01,1,0,113,63,inf,71,9,362,79.85,20.91,341.23,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
21,0.6962,0.550952,0.000000,0.385316,1.00,0.01,1,0,113,63,inf,80,16,346,86.09,37.96,317.95,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
24,0.7113,0.543741,0.000000,0.406340,1.00,0.01,1,0,113,63,inf,89,15,338,99.20,31.80,311.00,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
27,0.7204,0.599616,0.000000,0.413859,1.00,0.01,1,0,113,63,inf,87,27,328,103.21,48.20,290.59,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
30,0.7065,0.529299,0.000000,0.413529,1.00,0.01,1,0,113,63,inf,91,13,338,94.36,26.26,321.38,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
33,0.6627,0.519500,0.000000,0.397968,1.00,0.01,1,0,113,63,inf,70,3,369,78.31,10.46,353.23,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
36,0.6325,0.511057,0.000000,0.324725,1.00,0.01,1,0,113,63,inf,50,2,390,57.94,9.25,374.81,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
39,0.6272,0.525549,0.000000,0.357431,1.00,0.01,1,0,113,63,inf,47,2,393,56.42,10.43,375.14,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
42,0.6262,0.497269,0.000000,0.307284,1.00,0.01,1,0,113,63,inf,39,5,398,49.21,23.38,369.40,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
45,0.5660,0.495748,0.000000,0.000000,1.00,0.01,1,1,113,63,inf,14,3,425,22.24,12.63,407.14,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
48,0.5499,0.516202,0.000000,0.148779,1.00,0.01,1,1,113,63,inf,14,2,426,29.29,12.04,400.66,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
51,0.5970,0.516833,0.000000,0.069779,1.00,0.01,1,1,113,63,inf,23,3,416,33.75,15.76,392.49,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
54,0.5340,0.490168,0.000000,0.000000,1.00,0.01,1,1,113,63,inf,8,4,430,13.64,9.98,418.39,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
57,0.5625,0.484328,0.000000,0.000000,1.00,0.01,1,1,113,63,inf,12,5,425,24.77,11.94,405.30,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
60,0.5327,0.481497,0.000000,0.000000,1.00,0.01,1,1,113,63,inf,6,1,435,11.41,4.62,425.97,0.00,0.00,0.00,1,0,0,0,0.00,0.00,0.00
