Epoch,Train_Acc,L_pred_CE,L_target_Global,L_feat_Local,Lambda_Global,Lambda_Local,Global_Satisfied,Local_Satisfied,Limit_Dropout,Limit_Enrolled,Limit_Graduate,Hard_Dropout,Hard_Enrolled,Hard_Graduate,Soft_Dropout,Soft_Enrolled,Soft_Graduate,Excess_Dropout,Excess_Enrolled,Excess_Graduate,Course_ID,Course_Hard_Dropout,Course_Hard_Enrolled,Course_Hard_Graduate,Course_Soft_Dropout,Course_Soft_Enrolled,Course_Soft_Graduate
1,0.7393,0.800154,0.650815,0.630538,0.10,0.10,0,0,42,24,inf,159,2,281,157.44,53.30,231.27,115.44,29.30,0.00,1,0,0,0,0.00,0.00,0.00
3,0.7647,0.653276,0.584531,0.559764,0.10,0.10,0,0,42,24,inf,142,14,286,142.13,43.56,256.31,100.13,19.56,0.00,1,0,0,0,0.00,0.00,0.00
6,0.7806,0.637779,0.662835,0.638005,0.10,0.10,0,0,42,24,inf,143,38,261,148.33,61.74,231.93,106.33,37.74,0.00,1,0,0,0,0.00,0.00,0.00
9,0.7819,0.607407,0.661790,0.641369,0.10,0.10,0,0,42,24,inf,133,35,274,141.85,63.17,236.98,99.85,39.17,0.00,1,0,0,0,0.00,0.00,0.00
12,0.7851,0.594654,0.639348,0.619325,0.10,0.10,0,0,42,24,inf,134,30,278,144.55,55.93,241.52,102.55,31.93,0.00,1,0,0,0,0.00,0.00,0.00
15,0.7937,0.602780,0.695262,0.655129,0.10,0.10,0,0,42,24,inf,141,47,254,154.34,70.32,217.35,112.34,46.32,0.00,1,0,0,0,0.00,0.00,0.00
18,0.7912,0.567511,0.686198,0.644445,0.10,0.10,0,0,42,24,inf,133,32,277,145.79,70.02,226.19,103.79,46.02,0.00,1,0,0,0,0.00,0.00,0.00
21,0.7877,0.589202,0.638548,0.615495,0.10,0.10,0,0,42,24,inf,138,30,274,148.91,54.77,238.32,106.91,30.77,0.00,1,0,0,0,0.00,0.00,0.00
24,0.7912,0.581025,0.646552,0.623400,0.10,0.10,0,0,42,24,inf,136,31,275,149.22,55.91,236.88,107.22,31.91,0.00,1,0,0,0,0.00,0.00,0.00
27,0.7917,0.562842,0.681983,0.658341,0.10,0.10,0,0,42,24,inf,139,27,276,154.13,65.86,222.02,112.13,41.86,0.00,1,0,0,0,0.00,0.00,0.00
30,0.7919,0.547508,0.648068,0.620400,0.10,0.10,0,0,42,24,inf,133,29,280,142.54,58.15,241.31,100.54,34.15,0.00,1,0,0,0,0.00,0.00,0.00
33,0.7872,0.598240,0.619639,0.590141,0.10,0.10,0,0,42,24,inf,131,22,289,141.55,52.56,247.88,99.55,28.56,0.00,1,0,0,0,0.00,0.00,0.00
36,0.7967,0.567443,0.655951,0.626257,0.10,0.10,0,0,42,24,inf,133,32,277,142.35,60.97,238.68,100.35,36.97,0.00,1,0,0,0,0.00,0.00,0.00
39,0.7937,0.547043,0.670248,0.643011,0.10,0.10,0,0,42,24,inf,144,31,267,154.91,61.75,225.34,112.91,37.75,0.00,1,0,0,0,0.00,0.00,0.00
42,0.7950,0.571737,0.664042,0.633628,0.10,0.10,0,0,42,24,inf,131,28,283,143.74,63.64,234.62,101.74,39.64,0.00,1,0,0,0,0.00,0.00,0.00
45,0.7950,0.546711,0.653076,0.624283,0.10,0.10,0,0,42,24,inf,135,26,281,148.63,57.94,235.42,106.63,33.94,0.00,1,0,0,0,0.00,0.00,0.00
48,0.7856,0.586062,0.622472,0.590838,0.10,0.10,0,0,42,24,inf,126,20,296,135.85,53.88,252.27,93.85,29.88,0.00,1,0,0,0,0.00,0.00,0.00
51,0.7829,0.559157,0.628196,0.601583,0.10,0.10,0,0,42,24,inf,126,19,297,133.63,55.91,252.47,91.63,31.91,0.00,1,0,0,0,0.00,0.00,0.00
54,0.7980,0.555080,0.673589,0.646037,0.10,0.10,0,0,42,24,inf,142,35,265,153.57,63.20,225.23,111.57,39.20,0.00,1,0,0,0,0.00,0.00,0.00
57,0.7932,0.573658,0.651164,0.641129,0.10,0.10,0,0,42,24,inf,143,26,273,156.43,55.07,230.50,114.43,31.07,0.00,1,0,0,0,0.00,0.00,0.00
60,0.7859,0.555650,0.649180,0.620774,0.10,0.10,0,0,42,24,inf,148,11,283,155.53,55.01,231.46,113.53,31.01,0.00,1,0,0,0,0.00,0.00,0.00
63,0.7917,0.577062,0.625247,0.595681,0.10,0.10,0,0,42,24,inf,130,24,288,140.36,53.94,247.70,98.36,29.94,0.00,1,0,0,0,0.00,0.00,0.00
66,0.7907,0.550588,0.653525,0.624811,0.10,0.10,0,0,42,24,inf,127,24,291,132.53,63.28,246.19,90.53,39.28,0.00,1,0,0,0,0.00,0.00,0.00
69,0.7924,0.556268,0.650215,0.622694,0.10,0.10,0,0,42,24,inf,135,20,287,145.70,58.04,238.26,103.70,34.04,0.00,1,0,0,0,0.00,0.00,0.00
72,0.7839,0.550556,0.640157,0.610329,0.10,0.10,0,0,42,24,inf,126,19,297,134.41,58.58,249.01,92.41,34.58,0.00,1,0,0,0,0.00,0.00,0.00
75,0.7987,0.580128,0.632347,0.620568,0.10,0.10,0,0,42,24,inf,139,24,279,149.42,53.36,239.22,107.42,29.36,0.00,1,0,0,0,0.00,0.00,0.00
78,0.7869,0.543760,0.595673,0.564842,0.10,0.10,0,0,42,24,inf,125,22,295,132.73,48.69,260.57,90.73,24.69,0.00,1,0,0,0,0.00,0.00,0.00
81,0.7970,0.556146,0.640738,0.613249,0.10,0.10,0,0,42,24,inf,137,22,283,149.65,54.95,237.39,107.65,30.95,0.00,1,0,0,0,0.00,0.00,0.00
84,0.8013,0.576296,0.656022,0.624419,0.10,0.10,0,0,42,24,inf,142,32,268,151.79,57.87,232.34,109.79,33.87,0.00,1,0,0,0,0.00,0.00,0.00
87,0.7940,0.552817,0.626669,0.598227,0.10,0.10,0,0,42,24,inf,131,21,290,140.14,53.13,248.73,98.14,29.13,0.00,1,0,0,0,0.00,0.00,0.00
90,0.7995,0.562169,0.649079,0.621873,0.10,0.10,0,0,42,24,inf,141,21,280,154.28,55.32,232.40,112.28,31.32,0.00,1,0,0,0,0.00,0.00,0.00
93,0.7955,0.564898,0.615670,0.605848,0.10,0.10,0,0,42,24,inf,136,21,285,147.75,49.55,244.70,105.75,25.55,0.00,1,0,0,0,0.00,0.00,0.00
96,0.7826,0.546129,0.632264,0.604839,0.10,0.10,0,0,42,24,inf,128,13,301,138.81,54.87,248.32,96.81,30.87,0.00,1,0,0,0,0.00,0.00,0.00
99,0.7985,0.583216,0.660313,0.629512,0.10,0.10,0,0,42,24,inf,143,30,269,154.40,58.74,228.86,112.40,34.74,0.00,1,0,0,0,0.00,0.00,0.00
102,0.7962,0.579942,0.616356,0.607439,0.10,0.10,0,0,42,24,inf,137,20,285,147.94,50.26,243.80,105.94,26.26,0.00,1,0,0,0,0.00,0.00,0.00
105,0.7990,0.557432,0.638395,0.629323,0.10,0.10,0,0,42,24,inf,143,25,274,155.16,53.03,233.82,113.16,29.03,0.00,1,0,0,0,0.00,0.00,0.00
108,0.7952,0.557447,0.624711,0.616581,0.10,0.10,0,0,42,24,inf,138,18,286,149.54,50.77,241.69,107.54,26.77,0.00,1,0,0,0,0.00,0.00,0.00
111,0.7894,0.557497,0.630640,0.604663,0.10,0.10,0,0,42,24,inf,130,14,298,143.24,53.43,245.32,101.24,29.43,0.00,1,0,0,0,0.00,0.00,0.00
114,0.7932,0.559009,0.628044,0.620427,0.10,0.10,0,0,42,24,inf,142,18,282,155.54,50.12,236.34,113.54,26.12,0.00,1,0,0,0,0.00,0.00,0.00
