Epoch,Train_Acc,L_pred_CE,L_target_Global,L_feat_Local,Lambda_Global,Lambda_Local,Global_Satisfied,Local_Satisfied,Limit_Dropout,Hard_Dropout,Soft_Dropout,Limit_Enrolled,Hard_Enrolled,Soft_Enrolled,Limit_Graduate,Hard_Graduate,Soft_Graduate
1,0.5088,0.860268,0.000000,0.048749,0.50,0.50,1,1,42,2,19.43,24,0,11.63,inf,440,410.94
3,0.5365,0.996155,0.000000,0.069622,0.50,0.50,1,1,42,6,37.12,24,0,15.17,inf,436,389.71
6,0.5199,0.967617,0.000000,0.038719,0.50,0.50,1,1,42,5,31.72,24,0,15.57,inf,437,394.71
9,0.5081,0.971817,0.011635,0.121297,0.50,0.50,1,1,42,3,35.88,24,0,20.39,inf,439,385.73
12,0.5035,0.940855,0.000000,0.064072,0.50,0.50,1,1,42,2,26.48,24,0,12.93,inf,440,402.58
15,0.5050,0.880030,0.000000,0.026700,0.50,0.50,1,1,42,2,29.65,24,0,12.96,inf,440,399.39
